gene_symbol,mean_logfc,median_logfc,common_experiment,organism,signature_type
H2AFZ,-0.4362528035065947,-0.4362528035065947,-0.4362528035065947,human,DOWN
RAI14,-0.4250054106552077,-0.4250054106552077,-0.4250054106552077,human,DOWN
HSP90AA1,-0.4210159614565585,-0.4210159614565585,-0.4210159614565585,human,DOWN
RGS4,-0.4165407659644844,-0.4165407659644844,-0.4165407659644844,human,DOWN
SLC25A5,-0.4157107373140501,-0.4157107373140501,-0.4157107373140501,human,DOWN
AMOTL2,-0.3950067837273045,-0.3950067837273045,-0.3950067837273045,human,DOWN
RPL36A,-0.3892886520464738,-0.3892886520464738,-0.3892886520464738,human,DOWN
MDK,-0.3834047000269241,-0.3834047000269241,-0.3834047000269241,human,DOWN
RPS8,-0.380636044096903,-0.380636044096903,-0.380636044096903,human,DOWN
HDDC2,-0.3775789080529052,-0.3775789080529052,-0.3775789080529052,human,DOWN
MMP11,-0.3746091138857546,-0.3746091138857546,-0.3746091138857546,human,DOWN
RPL27A,-0.3697079972484518,-0.3697079972484518,-0.3697079972484518,human,DOWN
AC022126.1,-0.3559861034507337,-0.3559861034507337,-0.3559861034507337,human,DOWN
ADRA2A,-0.3531713988518378,-0.3531713988518378,-0.3531713988518378,human,DOWN
CHORDC1,-0.349903770316135,-0.349903770316135,-0.349903770316135,human,DOWN
RPL6,-0.3426163330529066,-0.3426163330529066,-0.3426163330529066,human,DOWN
NT5DC2,-0.3338879499797663,-0.3338879499797663,-0.3338879499797663,human,DOWN
MOXD1,-0.3253882935495345,-0.3253882935495345,-0.3253882935495345,human,DOWN
HMGN1,-0.3147708887422473,-0.3147708887422473,-0.3147708887422473,human,DOWN
RPL22,-0.3115290445234042,-0.3115290445234042,-0.3115290445234042,human,DOWN
ARID4B,-0.3021049200625776,-0.3021049200625776,-0.3021049200625776,human,DOWN
PLAC9,-0.2981826870728825,-0.2981826870728825,-0.2981826870728825,human,DOWN
RPSA,-0.2914734022785117,-0.2914734022785117,-0.2914734022785117,human,DOWN
EEF1A1,-0.2912311053125549,-0.2912311053125549,-0.2912311053125549,human,DOWN
MAGED2,-0.2877435679118641,-0.2877435679118641,-0.2877435679118641,human,DOWN
RPL26L1,-0.284450788787055,-0.284450788787055,-0.284450788787055,human,DOWN
PELI1,-0.283357007401068,-0.283357007401068,-0.283357007401068,human,DOWN
TMPO,-0.281000656311594,-0.281000656311594,-0.281000656311594,human,DOWN
RPL31,-0.2807245017316511,-0.2807245017316511,-0.2807245017316511,human,DOWN
DUXAP8,-0.2778934997586173,-0.2778934997586173,-0.2778934997586173,human,DOWN
H3F3A,-0.2778268851173964,-0.2778268851173964,-0.2778268851173964,human,DOWN
LSM3,-0.2733797154751452,-0.2733797154751452,-0.2733797154751452,human,DOWN
RPL38,-0.2718295028979947,-0.2718295028979947,-0.2718295028979947,human,DOWN
DDAH2,-0.2706172104352955,-0.2706172104352955,-0.2706172104352955,human,DOWN
OLFM2,-0.2621267520655901,-0.2621267520655901,-0.2621267520655901,human,DOWN
ITM2B,-0.2502235553696073,-0.2502235553696073,-0.2502235553696073,human,DOWN
ST13,-0.2480732348583763,-0.2480732348583763,-0.2480732348583763,human,DOWN
GSTM3,-0.2470592360205122,-0.2470592360205122,-0.2470592360205122,human,DOWN
CRMP1,-0.2451341345440034,-0.2451341345440034,-0.2451341345440034,human,DOWN
NACA,-0.2422122636615338,-0.2422122636615338,-0.2422122636615338,human,DOWN
RPS6,-0.2420246879986365,-0.2420246879986365,-0.2420246879986365,human,DOWN
DYNC1I2,-0.2417767328204197,-0.2417767328204197,-0.2417767328204197,human,DOWN
RPS12,-0.2403621446482962,-0.2403621446482962,-0.2403621446482962,human,DOWN
RPL35A,-0.2378064654211558,-0.2378064654211558,-0.2378064654211558,human,DOWN
EGR1,-0.2351874413211461,-0.2351874413211461,-0.2351874413211461,human,DOWN
GLA,-0.2334690010884792,-0.2334690010884792,-0.2334690010884792,human,DOWN
URM1,-0.2323150969967854,-0.2323150969967854,-0.2323150969967854,human,DOWN
FXR1,-0.2317633246105972,-0.2317633246105972,-0.2317633246105972,human,DOWN
HELLPAR,-0.2316648849990802,-0.2316648849990802,-0.2316648849990802,human,DOWN
RPL15,-0.2305441721691901,-0.2305441721691901,-0.2305441721691901,human,DOWN
CBX1,-0.2271285595534218,-0.2271285595534218,-0.2271285595534218,human,DOWN
GTF2H5,-0.2255962995991382,-0.2255962995991382,-0.2255962995991382,human,DOWN
PARP14,-0.2255277781186278,-0.2255277781186278,-0.2255277781186278,human,DOWN
CLIP1,-0.2243269520969097,-0.2243269520969097,-0.2243269520969097,human,DOWN
TP53TG1,-0.2226444288467676,-0.2226444288467676,-0.2226444288467676,human,DOWN
LSM2,-0.222464779335382,-0.222464779335382,-0.222464779335382,human,DOWN
RPL34,-0.2220388333896706,-0.2220388333896706,-0.2220388333896706,human,DOWN
PGRMC1,-0.2167367480581486,-0.2167367480581486,-0.2167367480581486,human,DOWN
UFC1,-0.2152907213053161,-0.2152907213053161,-0.2152907213053161,human,DOWN
RPS4X,-0.2143893100429546,-0.2143893100429546,-0.2143893100429546,human,DOWN
RPLP2,-0.2113794356982917,-0.2113794356982917,-0.2113794356982917,human,DOWN
ATXN10,-0.2112358226303182,-0.2112358226303182,-0.2112358226303182,human,DOWN
TRA2B,-0.2106665881875178,-0.2106665881875178,-0.2106665881875178,human,DOWN
KCNJ8,-0.2072175678691459,-0.2072175678691459,-0.2072175678691459,human,DOWN
RPS23,-0.2063115964760325,-0.2063115964760325,-0.2063115964760325,human,DOWN
PTRHD1,-0.2057714798607161,-0.2057714798607161,-0.2057714798607161,human,DOWN
RPS27,-0.2053794112848744,-0.2053794112848744,-0.2053794112848744,human,DOWN
LUZP1,-0.2017766596138683,-0.2017766596138683,-0.2017766596138683,human,DOWN
FERMT2,-0.2013089054684996,-0.2013089054684996,-0.2013089054684996,human,DOWN
COMMD1,-0.1995454994289407,-0.1995454994289407,-0.1995454994289407,human,DOWN
ITGB1,-0.1993981351573835,-0.1993981351573835,-0.1993981351573835,human,DOWN
GAS5,-0.1991738098184919,-0.1991738098184919,-0.1991738098184919,human,DOWN
TPT1,-0.1981556103852871,-0.1981556103852871,-0.1981556103852871,human,DOWN
SEPTIN9,-0.196627074949608,-0.196627074949608,-0.196627074949608,human,DOWN
LARP7,-0.1959969604365028,-0.1959969604365028,-0.1959969604365028,human,DOWN
