gene_symbol,mean_logfc,median_logfc,common_experiment,organism,signature_type
ACTB,0.3321682629901375,0.3321682629901375,0.3321682629901375,human,UP
CTSB,0.3319800445805126,0.3319800445805126,0.3319800445805126,human,UP
AC007952.4,0.331715222128912,0.331715222128912,0.331715222128912,human,UP
PALM2-AKAP2,0.3316169818014126,0.3316169818014126,0.3316169818014126,human,UP
MMP19,0.3305152219159687,0.3305152219159687,0.3305152219159687,human,UP
SELENOM,0.33026947957149,0.33026947957149,0.33026947957149,human,UP
PNRC1,0.3301724234624634,0.3301724234624634,0.3301724234624634,human,UP
IER5,0.3282244169368749,0.3282244169368749,0.3282244169368749,human,UP
HNRNPU,0.3278094217262506,0.3278094217262506,0.3278094217262506,human,UP
MAFF,0.3255324915663353,0.3255324915663353,0.3255324915663353,human,UP
NFATC2,0.3251795249644384,0.3251795249644384,0.3251795249644384,human,UP
DAXX,0.3250662265357701,0.3250662265357701,0.3250662265357701,human,UP
RIN2,0.3228884988450207,0.3228884988450207,0.3228884988450207,human,UP
MALAT1,0.322193734441095,0.322193734441095,0.322193734441095,human,UP
CSRNP1,0.3218780395357247,0.3218780395357247,0.3218780395357247,human,UP
ICAM1,0.3199401073499684,0.3199401073499684,0.3199401073499684,human,UP
NPC2,0.3176889064565409,0.3176889064565409,0.3176889064565409,human,UP
MEG3,0.3174953321967817,0.3174953321967817,0.3174953321967817,human,UP
NBL1,0.3157176063590101,0.3157176063590101,0.3157176063590101,human,UP
ARGLU1,0.3130548083619917,0.3130548083619917,0.3130548083619917,human,UP
CD63,0.3128554075815395,0.3128554075815395,0.3128554075815395,human,UP
PXDN,0.3128405675506807,0.3128405675506807,0.3128405675506807,human,UP
MYL12A,0.3127542973943465,0.3127542973943465,0.3127542973943465,human,UP
ISLR,0.3117362065853295,0.3117362065853295,0.3117362065853295,human,UP
SGK1,0.311507883346214,0.311507883346214,0.311507883346214,human,UP
ZC3H12A,0.3113885481440071,0.3113885481440071,0.3113885481440071,human,UP
TSC22D3,0.3110586197521707,0.3110586197521707,0.3110586197521707,human,UP
RND3,0.310024970082432,0.310024970082432,0.310024970082432,human,UP
UBC,0.3095635969245762,0.3095635969245762,0.3095635969245762,human,UP
BBC3,0.3088092038365114,0.3088092038365114,0.3088092038365114,human,UP
PDGFRA,0.308678876325212,0.308678876325212,0.308678876325212,human,UP
CCDC85B,0.3077508256840347,0.3077508256840347,0.3077508256840347,human,UP
AC015912.3,0.3070676952759773,0.3070676952759773,0.3070676952759773,human,UP
SPHK1,0.3031522954297107,0.3031522954297107,0.3031522954297107,human,UP
NDRG1,0.3023399406327341,0.3023399406327341,0.3023399406327341,human,UP
NMB,0.3023182014636988,0.3023182014636988,0.3023182014636988,human,UP
DUSP5,0.301075525415211,0.301075525415211,0.301075525415211,human,UP
S100A4,0.3004271317109377,0.3004271317109377,0.3004271317109377,human,UP
ERN1,0.2990431472474444,0.2990431472474444,0.2990431472474444,human,UP
