gene_symbol,mean_logfc,median_logfc,common_experiment,organism,signature_type
VIM,0.3708015507669211,0.3708015507669211,0.3708015507669211,human,UP
HLA-B,0.3700899313629917,0.3700899313629917,0.3700899313629917,human,UP
RNF114,0.3694849867975,0.3694849867975,0.3694849867975,human,UP
CAST,0.3684691690378947,0.3684691690378947,0.3684691690378947,human,UP
PLEKHA3,0.3684200894535614,0.3684200894535614,0.3684200894535614,human,UP
CSNK2A2,0.3682486148989049,0.3682486148989049,0.3682486148989049,human,UP
CCT4,0.3669039060107577,0.3669039060107577,0.3669039060107577,human,UP
CTNNA1,0.366650961105196,0.366650961105196,0.366650961105196,human,UP
G0S2,0.364196854880352,0.364196854880352,0.364196854880352,human,UP
JUN,0.3639770724621272,0.3639770724621272,0.3639770724621272,human,UP
SOD1,0.3636055373283007,0.3636055373283007,0.3636055373283007,human,UP
DUSP8,0.3626439709574844,0.3626439709574844,0.3626439709574844,human,UP
COPA,0.3625722951502205,0.3625722951502205,0.3625722951502205,human,UP
ANXA2,0.3594585713553551,0.3594585713553551,0.3594585713553551,human,UP
EMP3,0.3575029728759498,0.3575029728759498,0.3575029728759498,human,UP
IQGAP1,0.3572718220990558,0.3572718220990558,0.3572718220990558,human,UP
EPS8,0.3558636076991122,0.3558636076991122,0.3558636076991122,human,UP
RPS2,0.3529513652830696,0.3529513652830696,0.3529513652830696,human,UP
INHBA,0.3512492726174964,0.3512492726174964,0.3512492726174964,human,UP
PCBP2,0.3504969731002041,0.3504969731002041,0.3504969731002041,human,UP
TOMM20,0.3503976478800181,0.3503976478800181,0.3503976478800181,human,UP
ZC3H12A,0.3495635102940625,0.3495635102940625,0.3495635102940625,human,UP
HNRNPC,0.3471213256480814,0.3471213256480814,0.3471213256480814,human,UP
NEDD9,0.3451301533900404,0.3451301533900404,0.3451301533900404,human,UP
WDR26,0.3449381662642981,0.3449381662642981,0.3449381662642981,human,UP
TOP1,0.3444977973202521,0.3444977973202521,0.3444977973202521,human,UP
RNF11,0.3431154716303154,0.3431154716303154,0.3431154716303154,human,UP
DDX24,0.3429341407197333,0.3429341407197333,0.3429341407197333,human,UP
