id,cell_type,ctrl_ids,disease_name,geo_id,organism,pert_ids,platform,version
dz:P1753,B-Lymphocytes|Cells|T-Lymphocyte|peripheral blood|Peripheral blood mononuclear cell (cell),GSM340206|GSM340218,"Arthritis|Polyarthritis|Undifferentiated inflammatory oligoarthritis|Arthritis, Juvenile Rheumatoid|Enthesitis",GSE13501,human,GSM340251|GSM340252|GSM340264|GSM340266,GPL570,2.0
dz:P1752,B-Lymphocytes|Cells|T-Lymphocyte|peripheral blood|Peripheral blood mononuclear cell (cell),GSM340206|GSM340218,"Arthritis|Polyarthritis|Undifferentiated inflammatory oligoarthritis|Arthritis, Juvenile Rheumatoid|Enthesitis",GSE13501,human,GSM340247|GSM340267,GPL570,2.0
dz:P1751,B-Lymphocytes|Cells|T-Lymphocyte|peripheral blood|Peripheral blood mononuclear cell (cell),GSM340206|GSM340218,"Arthritis|Polyarthritis|Undifferentiated inflammatory oligoarthritis|Arthritis, Juvenile Rheumatoid|Enthesitis",GSE13501,human,GSM340244|GSM340265,GPL570,2.0
dz:P1750,B-Lymphocytes|Cells|T-Lymphocyte|peripheral blood|Peripheral blood mononuclear cell (cell),GSM340196|GSM340203,"Polyarthritis|Arthritis|Undifferentiated inflammatory oligoarthritis|Arthritis, Juvenile Rheumatoid|Enthesitis",GSE13501,human,GSM340322|GSM340327,GPL570,2.0
dz:P1755,B-Lymphocytes|Cells|T-Lymphocyte|peripheral blood|Peripheral blood mononuclear cell (cell),GSM340206|GSM340218,"Arthritis|Polyarthritis|Undifferentiated inflammatory oligoarthritis|Arthritis, Juvenile Rheumatoid|Enthesitis",GSE13501,human,GSM340260|GSM340263|GSM340268,GPL570,2.0
dz:P1754,B-Lymphocytes|Cells|T-Lymphocyte|peripheral blood|Peripheral blood mononuclear cell (cell),GSM340206|GSM340218,"Arthritis|Polyarthritis|Undifferentiated inflammatory oligoarthritis|Arthritis, Juvenile Rheumatoid|Enthesitis",GSE13501,human,GSM340258|GSM340269,GPL570,2.0
dz:P1432,Brain|Temporal Lobe|Entire temporal lobe|Entire cerebellum,GSM156162|GSM156604,"Alzheimer's Disease Pathway KEGG|Epilepsy, Temporal Lobe|ANOPHTHALMIA AND PULMONARY HYPOPLASIA",GSE6834,human,GSM156706|GSM156708,GPL4757,2.0
dz:P1433,Brain|Temporal Lobe|Neocortex|Entire temporal lobe|Tissue specimen,GSM156164|GSM156602,"Epilepsy, Temporal Lobe|Alzheimer's Disease Pathway KEGG|ANOPHTHALMIA AND PULMONARY HYPOPLASIA",GSE6834,human,GSM156590|GSM156591,GPL4757,2.0
dz:P1430,Brain|Temporal Lobe|Entire temporal lobe|Entire cerebellum,GSM156003|GSM156595,"Alzheimer's Disease Pathway KEGG|Epilepsy, Temporal Lobe|ANOPHTHALMIA AND PULMONARY HYPOPLASIA",GSE6834,human,GSM156706|GSM156708,GPL4757,2.0
dz:P1431,Brain|Temporal Lobe|Neocortex|Entire temporal lobe|Tissue specimen,GSM156162|GSM156604,"Epilepsy, Temporal Lobe|Alzheimer's Disease Pathway KEGG|ANOPHTHALMIA AND PULMONARY HYPOPLASIA",GSE6834,human,GSM156590|GSM156591,GPL4757,2.0
dz:P1436,Body tissue|Entire endometrium,GSM1560063|GSM1560064,Degenerative polyarthritis|Pregnancy loss|early pregnancy,GSE63901,human,GSM1560029|GSM1560030,GPL10558,2.0
dz:P1437,Body tissue|Entire endometrium,GSM1560063|GSM1560064,Degenerative polyarthritis|Pregnancy loss|early pregnancy,GSE63901,human,GSM1560031|GSM1560032,GPL10558,2.0
dz:P1435,Body tissue|Entire endometrium,GSM1560063|GSM1560064,Degenerative polyarthritis|Pregnancy loss|early pregnancy,GSE63901,human,GSM1560027|GSM1560028,GPL10558,2.0
dz:P2055,Structure of cortex of kidney|Body tissue|brain tissue surgical material|Cortex of Organ,GSM809181|GSM809182|GSM809183,Alzheimer's Disease|Multiple Sclerosis|Degenerative polyarthritis,GSE32645,human,GSM809178|GSM809179|GSM809180,GPL4133,2.0
dz:P2054,Structure of cortex of kidney|Body tissue|brain tissue surgical material|Cortex of Organ,GSM809181|GSM809182|GSM809183,"Multiple Sclerosis|Degenerative polyarthritis|Tuberculosis, Meningeal",GSE32645,human,GSM809175|GSM809176|GSM809177,GPL4133,2.0
dz:P2057,Arteries|Lung|Blood Vessel|interstitial|Cells [Chemical/Ingredient],GSM827665|GSM827666|GSM827667|GSM827668|GSM827669|GSM827670|GSM827671|GSM827672|GSM827673|GSM827674|GSM827675|GSM827676|GSM827677|GSM827678|GSM827679|GSM827680|GSM827681|GSM827682|GSM827683|GSM827684|GSM827685|GSM827686|GSM827687|GSM827688|GSM827689|GSM827690|GSM827691|GSM827692|GSM827693|GSM827694|GSM827695|GSM827696|GSM827697|GSM827698|GSM827699|GSM827700|GSM827701|GSM827702|GSM827703|GSM827704|GSM827705,"Scleroderma|Pulmonary Hypertension|Systemic Scleroderma|Idiopathic pulmonary hypertension|Lung Diseases, Interstitial|Pulmonary arterial hypertension",GSE33463,human,GSM827736|GSM827737|GSM827738|GSM827739|GSM827740|GSM827741|GSM827742|GSM827743|GSM827744|GSM827745|GSM827746|GSM827747|GSM827748|GSM827749|GSM827750|GSM827751|GSM827752|GSM827753|GSM827754|GSM827755|GSM827756|GSM827757|GSM827758|GSM827759|GSM827760|GSM827761|GSM827762|GSM827763|GSM827764|GSM827765|GSM827766|GSM827767|GSM827768|GSM827769|GSM827770|GSM827771|GSM827772|GSM827773|GSM827774|GSM827775|GSM827776|GSM827777,GPL6947,2.0
dz:P2053,Structure of cortex of kidney|Body tissue|brain tissue surgical material|Cortex of Organ,GSM809181|GSM809182|GSM809183,Multiple Sclerosis|Degenerative polyarthritis,GSE32645,human,GSM809172|GSM809173|GSM809174,GPL4133,2.0
dz:P2059,interstitial|Arteries|Blood Vessel|Lung|Lung|Cells [Chemical/Ingredient],GSM827665|GSM827666|GSM827667|GSM827668|GSM827669|GSM827670|GSM827671|GSM827672|GSM827673|GSM827674|GSM827675|GSM827676|GSM827677|GSM827678|GSM827679|GSM827680|GSM827681|GSM827682|GSM827683|GSM827684|GSM827685|GSM827686|GSM827687|GSM827688|GSM827689|GSM827690|GSM827691|GSM827692|GSM827693|GSM827694|GSM827695|GSM827696|GSM827697|GSM827698|GSM827699|GSM827700|GSM827701|GSM827702|GSM827703|GSM827704|GSM827705,"Lung Diseases, Interstitial|Pulmonary Hypertension|Systemic Scleroderma|Idiopathic pulmonary hypertension",GSE33463,human,GSM827797|GSM827798|GSM827799|GSM827800|GSM827801|GSM827802|GSM827803|GSM827804,GPL6947,2.0
dz:P2058,Arteries|Blood Vessel|Lung|interstitial|Cells [Chemical/Ingredient],GSM827665|GSM827666|GSM827667|GSM827668|GSM827669|GSM827670|GSM827671|GSM827672|GSM827673|GSM827674|GSM827675|GSM827676|GSM827677|GSM827678|GSM827679|GSM827680|GSM827681|GSM827682|GSM827683|GSM827684|GSM827685|GSM827686|GSM827687|GSM827688|GSM827689|GSM827690|GSM827691|GSM827692|GSM827693|GSM827694|GSM827695|GSM827696|GSM827697|GSM827698|GSM827699|GSM827700|GSM827701|GSM827702|GSM827703|GSM827704|GSM827705,"Scleroderma|Pulmonary Hypertension|Systemic Scleroderma|Idiopathic pulmonary hypertension|Lung Diseases, Interstitial",GSE33463,human,GSM827778|GSM827779|GSM827780|GSM827781|GSM827782|GSM827783|GSM827784|GSM827785|GSM827786|GSM827787|GSM827788|GSM827789|GSM827790|GSM827791|GSM827792|GSM827793|GSM827794|GSM827795|GSM827796,GPL6947,2.0
dz:P1506,Kidney|Body tissue|Both kidneys|Biopsy sample,GSM1623357|GSM1623358|GSM1623359,Chronic Kidney Diseases|Kidney Diseases|Degenerative polyarthritis,GSE66494,human,GSM1623299|GSM1623300|GSM1623301|GSM1623302|GSM1623303|GSM1623304|GSM1623305|GSM1623306|GSM1623307|GSM1623308|GSM1623309|GSM1623310|GSM1623311|GSM1623312|GSM1623313|GSM1623314|GSM1623315|GSM1623316|GSM1623317|GSM1623318|GSM1623319|GSM1623320|GSM1623321|GSM1623322|GSM1623323|GSM1623324|GSM1623325|GSM1623326|GSM1623327|GSM1623328|GSM1623329|GSM1623330|GSM1623331|GSM1623332|GSM1623333|GSM1623334|GSM1623335|GSM1623336|GSM1623337|GSM1623338|GSM1623339|GSM1623340|GSM1623341|GSM1623342|GSM1623343|GSM1623344|GSM1623345|GSM1623346|GSM1623352|GSM1623353|GSM1623354|GSM1623355|GSM1623356,GPL6480,2.0
dz:P1507,Blood|Body tissue|whole blood specimen,GSM1632237|GSM1632238|GSM1632240|GSM1632242|GSM1632244|GSM1632246|GSM1632249|GSM1632255|GSM1632265|GSM1632269|GSM1632271|GSM1632272|GSM1632280|GSM1632282|GSM1632285|GSM1632295|GSM1632299|GSM1632301|GSM1632309|GSM1632329|GSM1632342|GSM1632349|GSM1632355|GSM1632359|GSM1632364|GSM1632366|GSM1632373|GSM1632376|GSM1632385,Fatigue|Syndrome,GSE66795,human,GSM1632239|GSM1632243|GSM1632251|GSM1632252|GSM1632253|GSM1632254|GSM1632257|GSM1632259|GSM1632262|GSM1632264|GSM1632266|GSM1632267|GSM1632268|GSM1632270|GSM1632273|GSM1632275|GSM1632277|GSM1632278|GSM1632279|GSM1632281|GSM1632283|GSM1632284|GSM1632287|GSM1632288|GSM1632290|GSM1632292|GSM1632296|GSM1632298|GSM1632300|GSM1632303|GSM1632304|GSM1632307|GSM1632308|GSM1632315|GSM1632316|GSM1632319|GSM1632320|GSM1632321|GSM1632324|GSM1632325|GSM1632326|GSM1632327|GSM1632331|GSM1632332|GSM1632333|GSM1632336|GSM1632337|GSM1632339|GSM1632340|GSM1632343|GSM1632345|GSM1632347|GSM1632348|GSM1632350|GSM1632353|GSM1632354|GSM1632356|GSM1632360|GSM1632361|GSM1632363|GSM1632368|GSM1632369|GSM1632370|GSM1632372|GSM1632374|GSM1632375|GSM1632377|GSM1632379|GSM1632380|GSM1632387|GSM1632389|GSM1632390|GSM1632392|GSM1632395,GPL10558,2.0
dz:P1504,Endothelial Cells|Arteries|Blood|Cardiovascular system|Cells|Heart|Heart|Fissure|Entire coronary artery|whole blood specimen,GSM1620862|GSM1620863|GSM1620864|GSM1620865|GSM1620866|GSM1620867|GSM1620868|GSM1620869|GSM1620870|GSM1620871|GSM1620872|GSM1620873|GSM1620874|GSM1620875|GSM1620876|GSM1620892|GSM1620893|GSM1620894|GSM1620895|GSM1620896|GSM1620897|GSM1620898|GSM1620899|GSM1620900|GSM1620901|GSM1620902|GSM1620903|GSM1620904,Cardiovascular Diseases|Coronary Arteriosclerosis|Dental Plaque|Diabetes Mellitus|Hypertensive disease|Infarction|Myocardial Infarction|Acute myocardial infarction|Muscle necrosis|Coronary Stenosis|Dyslipidemias|Coronary Artery Disease,GSE66360,human,GSM1620877|GSM1620878|GSM1620879|GSM1620880|GSM1620881|GSM1620882|GSM1620883|GSM1620884|GSM1620885|GSM1620886|GSM1620887|GSM1620888|GSM1620889|GSM1620890|GSM1620891|GSM1620905|GSM1620906|GSM1620907|GSM1620908|GSM1620909|GSM1620910|GSM1620911|GSM1620912|GSM1620913|GSM1620914|GSM1620915|GSM1620916|GSM1620917,GPL570,2.0
dz:P1505,Kidney|Body tissue|Both kidneys|Biopsy sample,GSM1623347|GSM1623348|GSM1623349|GSM1623350|GSM1623351,Chronic Kidney Diseases|Kidney Diseases|Degenerative polyarthritis,GSE66494,human,GSM1623299|GSM1623300|GSM1623301|GSM1623302|GSM1623303|GSM1623304|GSM1623305|GSM1623306|GSM1623307|GSM1623308|GSM1623309|GSM1623310|GSM1623311|GSM1623312|GSM1623313|GSM1623314|GSM1623315|GSM1623316|GSM1623317|GSM1623318|GSM1623319|GSM1623320|GSM1623321|GSM1623322|GSM1623323|GSM1623324|GSM1623325|GSM1623326|GSM1623327|GSM1623328|GSM1623329|GSM1623330|GSM1623331|GSM1623332|GSM1623333|GSM1623334|GSM1623335|GSM1623336|GSM1623337|GSM1623338|GSM1623339|GSM1623340|GSM1623341|GSM1623342|GSM1623343|GSM1623344|GSM1623345|GSM1623346|GSM1623352|GSM1623353|GSM1623354|GSM1623355|GSM1623356,GPL6480,2.0
dz:P1502,Endothelial Cells|Arteries|Blood|Cardiovascular system|Cells|Heart|Heart|Fissure|Entire coronary artery|whole blood specimen,GSM1620819|GSM1620820|GSM1620821|GSM1620822|GSM1620823|GSM1620824|GSM1620825|GSM1620826|GSM1620827|GSM1620828|GSM1620829|GSM1620830|GSM1620831|GSM1620853|GSM1620854|GSM1620855|GSM1620856|GSM1620857|GSM1620858|GSM1620859|GSM1620860|GSM1620861,Cardiovascular Diseases|Coronary Arteriosclerosis|Dental Plaque|Diabetes Mellitus|Hypertensive disease|Infarction|Myocardial Infarction|Acute myocardial infarction|Muscle necrosis|Coronary Stenosis|Dyslipidemias|Coronary Artery Disease,GSE66360,human,GSM1620877|GSM1620878|GSM1620879|GSM1620880|GSM1620881|GSM1620882|GSM1620883|GSM1620884|GSM1620885|GSM1620886|GSM1620887|GSM1620888|GSM1620889|GSM1620890|GSM1620891|GSM1620905|GSM1620906|GSM1620907|GSM1620908|GSM1620909|GSM1620910|GSM1620911|GSM1620912|GSM1620913|GSM1620914|GSM1620915|GSM1620916|GSM1620917,GPL570,2.0
dz:P1503,Endothelial Cells|Arteries|Blood|Cardiovascular system|Cells|Heart|Heart|Fissure|Entire coronary artery|whole blood specimen,GSM1620862|GSM1620863|GSM1620864|GSM1620865|GSM1620866|GSM1620867|GSM1620868|GSM1620869|GSM1620870|GSM1620871|GSM1620872|GSM1620873|GSM1620874|GSM1620875|GSM1620876|GSM1620892|GSM1620893|GSM1620894|GSM1620895|GSM1620896|GSM1620897|GSM1620898|GSM1620899|GSM1620900|GSM1620901|GSM1620902|GSM1620903|GSM1620904,Cardiovascular Diseases|Coronary Arteriosclerosis|Dental Plaque|Diabetes Mellitus|Hypertensive disease|Infarction|Myocardial Infarction|Acute myocardial infarction|Muscle necrosis|Coronary Stenosis|Dyslipidemias|Coronary Artery Disease,GSE66360,human,GSM1620832|GSM1620833|GSM1620834|GSM1620835|GSM1620836|GSM1620837|GSM1620838|GSM1620839|GSM1620840|GSM1620841|GSM1620842|GSM1620843|GSM1620844|GSM1620845|GSM1620846|GSM1620847|GSM1620848|GSM1620849|GSM1620850|GSM1620851|GSM1620852,GPL570,2.0
dz:P1501,Endothelial Cells|Arteries|Blood|Cardiovascular system|Cells|Heart|Heart|Fissure|Entire coronary artery|whole blood specimen,GSM1620819|GSM1620820|GSM1620821|GSM1620822|GSM1620823|GSM1620824|GSM1620825|GSM1620826|GSM1620827|GSM1620828|GSM1620829|GSM1620830|GSM1620831|GSM1620853|GSM1620854|GSM1620855|GSM1620856|GSM1620857|GSM1620858|GSM1620859|GSM1620860|GSM1620861,Cardiovascular Diseases|Coronary Arteriosclerosis|Dental Plaque|Diabetes Mellitus|Hypertensive disease|Infarction|Myocardial Infarction|Acute myocardial infarction|Muscle necrosis|Coronary Stenosis|Dyslipidemias|Coronary Artery Disease,GSE66360,human,GSM1620832|GSM1620833|GSM1620834|GSM1620835|GSM1620836|GSM1620837|GSM1620838|GSM1620839|GSM1620840|GSM1620841|GSM1620842|GSM1620843|GSM1620844|GSM1620845|GSM1620846|GSM1620847|GSM1620848|GSM1620849|GSM1620850|GSM1620851|GSM1620852,GPL570,2.0
dz:P1508,Blood|Body tissue|whole blood specimen,GSM1632237|GSM1632238|GSM1632240|GSM1632242|GSM1632244|GSM1632246|GSM1632249|GSM1632255|GSM1632265|GSM1632269|GSM1632271|GSM1632272|GSM1632280|GSM1632282|GSM1632285|GSM1632295|GSM1632299|GSM1632301|GSM1632309|GSM1632329|GSM1632342|GSM1632349|GSM1632355|GSM1632359|GSM1632364|GSM1632366|GSM1632373|GSM1632376|GSM1632385,Fatigue|Syndrome,GSE66795,human,GSM1632241|GSM1632245|GSM1632247|GSM1632248|GSM1632250|GSM1632256|GSM1632261|GSM1632276|GSM1632289|GSM1632291|GSM1632293|GSM1632294|GSM1632297|GSM1632312|GSM1632313|GSM1632314|GSM1632323|GSM1632330|GSM1632334|GSM1632338|GSM1632344|GSM1632351|GSM1632352|GSM1632357|GSM1632362|GSM1632365|GSM1632367|GSM1632371|GSM1632378|GSM1632381|GSM1632383|GSM1632384|GSM1632386|GSM1632388|GSM1632391|GSM1632394,GPL10558,2.0
dz:P1509,whole blood specimen|Blood|Body tissue,GSM1637674|GSM1637675|GSM1637676|GSM1637677,Communicable Diseases,GSE67059,human,GSM1637691|GSM1637715,"[GPL6947, GPL10558]",2.0
dz:P539,Kidney|Body tissue|Cortex of Organ,GSM1321596|GSM1321597|GSM1321598,Toxic nephropathy,GSE54674,mouse,GSM1321584|GSM1321585|GSM1321586,GPL6885,2.0
dz:P538,Kidney|Body tissue|Cortex of Organ,GSM1321596|GSM1321597|GSM1321598,Toxic nephropathy,GSE54674,mouse,GSM1321575|GSM1321576|GSM1321577,GPL6885,2.0
dz:P533,Entire skin|Body tissue,GSM1296075|GSM1296077|GSM1296079|GSM1296081|GSM1296083|GSM1296085|GSM1296087|GSM1296089|GSM1296091|GSM1296093|GSM1296095|GSM1296097|GSM1296100|GSM1296102|GSM1296104|GSM1296106|GSM1296108|GSM1296110|GSM1296112|GSM1296114|GSM1296116|GSM1296118|GSM1296120|GSM1296122,Psoriasis,GSE53552,human,GSM1296069|GSM1296070|GSM1296071|GSM1296072,GPL570,2.0
dz:P532,Entire skin|Body tissue,GSM1296075|GSM1296077|GSM1296079|GSM1296081|GSM1296083|GSM1296085|GSM1296087|GSM1296089|GSM1296091|GSM1296093|GSM1296095|GSM1296097|GSM1296100|GSM1296102|GSM1296104|GSM1296106|GSM1296108|GSM1296110|GSM1296112|GSM1296114|GSM1296116|GSM1296118|GSM1296120|GSM1296122,Psoriasis,GSE53552,human,GSM1296062|GSM1296064|GSM1296067|GSM1296068,GPL570,2.0
dz:P531,Entire skin|Body tissue,GSM1296075|GSM1296077|GSM1296079|GSM1296081|GSM1296083|GSM1296085|GSM1296087|GSM1296089|GSM1296091|GSM1296093|GSM1296095|GSM1296097|GSM1296100|GSM1296102|GSM1296104|GSM1296106|GSM1296108|GSM1296110|GSM1296112|GSM1296114|GSM1296116|GSM1296118|GSM1296120|GSM1296122,Psoriasis,GSE53552,human,GSM1296059|GSM1296060|GSM1296063|GSM1296066,GPL570,2.0
dz:P530,Entire skin|Body tissue,GSM1296075|GSM1296077|GSM1296079|GSM1296081|GSM1296083|GSM1296085|GSM1296087|GSM1296089|GSM1296091|GSM1296093|GSM1296095|GSM1296097|GSM1296100|GSM1296102|GSM1296104|GSM1296106|GSM1296108|GSM1296110|GSM1296112|GSM1296114|GSM1296116|GSM1296118|GSM1296120|GSM1296122,Psoriasis,GSE53552,human,GSM1296051|GSM1296056|GSM1296061|GSM1296065,GPL570,2.0
dz:P537,Kidney|Body tissue|Cortex of Organ,GSM1321596|GSM1321597|GSM1321598,Toxic nephropathy,GSE54674,mouse,GSM1321572|GSM1321573|GSM1321574|GSM1321611|GSM1321612|GSM1321613,GPL6885,2.0
dz:P536,Lung|Structure of parenchyma of lung|Lung|Body tissue,GSM1302047|GSM1302056|GSM1302057|GSM1302070|GSM1302072|GSM1302073|GSM1302075,Idiopathic pulmonary fibrosis,GSE53845,human,GSM1302045|GSM1302049|GSM1302065,GPL6480,2.0
dz:P535,Lung|Structure of parenchyma of lung|Lung|Body tissue|Transplanted tissue,GSM1302047|GSM1302056|GSM1302057|GSM1302070|GSM1302072|GSM1302073|GSM1302075,Idiopathic pulmonary fibrosis,GSE53845,human,GSM1302034|GSM1302035|GSM1302036|GSM1302037|GSM1302039|GSM1302041|GSM1302042|GSM1302043|GSM1302046|GSM1302048|GSM1302052|GSM1302053|GSM1302055|GSM1302058|GSM1302059|GSM1302060|GSM1302062|GSM1302066|GSM1302067|GSM1302068|GSM1302074|GSM1302077|GSM1302079|GSM1302080,GPL6480,2.0
dz:P534,Lung|Structure of parenchyma of lung|Lung|Body tissue,GSM1302047|GSM1302056|GSM1302057|GSM1302070|GSM1302072|GSM1302073|GSM1302075,Idiopathic pulmonary fibrosis,GSE53845,human,GSM1302033|GSM1302038|GSM1302040|GSM1302050|GSM1302061|GSM1302069|GSM1302076|GSM1302078,GPL6480,2.0
dz:P9,Cells|peripheral blood|Entire cell|Peripheral blood mononuclear cell (cell),GSM1065214|GSM1065215|GSM1065216|GSM1065217|GSM1065218|GSM1065219|GSM1065220|GSM1065221|GSM1065222|GSM1065223|GSM1065224|GSM1065225|GSM1065226|GSM1065227|GSM1065228|GSM1065229|GSM1065230|GSM1065231|GSM1065232|GSM1065233,"Tissue Adhesions|Inflammation|Visual Suppression|Oxidative Stress|Arthritis, Juvenile Rheumatoid|Cancer Remission|TNF receptor-associated periodic fever syndrome (TRAPS)|Cryopyrin-Associated Periodic Syndromes|Autoinflammatory disease",GSE43553,human,GSM1065269|GSM1065272,GPL571,2.0
dz:P8,whole blood specimen|Blood|Lung|Body tissue,GSM1050755|GSM1050771,Sarcoidosis|Pneumonia|Tuberculosis|Carcinoma of lung,GSE42825,human,GSM1050748|GSM1050761,GPL10558,2.0
dz:P7,whole blood specimen|Blood|Lung|Body tissue,GSM1050742|GSM1050743|GSM1050744|GSM1050745|GSM1050746|GSM1050747|GSM1050756|GSM1050764|GSM1050765|GSM1050772|GSM1050773,Sarcoidosis|Pneumonia|Tuberculosis|Carcinoma of lung,GSE42825,human,GSM1050748|GSM1050761,GPL10558,2.0
dz:P6,whole blood specimen|Blood|Lung|Body tissue,GSM1050741|GSM1050749|GSM1050750|GSM1050751|GSM1050752|GSM1050753|GSM1050757|GSM1050768|GSM1050770,Sarcoidosis|Pneumonia|Tuberculosis|Infection due to Clostridium novyi|Carcinoma of lung,GSE42825,human,GSM1050748|GSM1050761,GPL10558,2.0
dz:P0,Neurons|Ribosomes|Body tissue|Entire cell|Entire hypothalamus,GSM1006490|GSM1006492,,GSE40995,mouse,GSM1006489|GSM1006491,"[GPL6885, GPL13112]",2.0
dz:P2908,Blood|Body tissue|Whole blood sample|whole blood specimen,GSM983493|GSM983494,"Pneumonia, Bacterial|Influenza|Pneumonia",GSE40012,human,GSM983406|GSM983411|GSM983414|GSM983416|GSM983417,GPL6947,2.0
dz:P1611,Cervix Uteri|Neck|Squamous epithelial cell,GSM189384|GSM189385|GSM189386|GSM189387|GSM189388|GSM189389|GSM189390|GSM189391|GSM189392|GSM189393,Carcinoma|Squamous cell carcinoma|Cervical Squamous Cell Carcinoma|Gene Amplification Abnormality,GSE7803,human,GSM189401|GSM189402|GSM189403|GSM189404|GSM189405|GSM189406|GSM189407|GSM189408|GSM189409|GSM189410|GSM189411|GSM189412|GSM189413|GSM189414|GSM189415|GSM189416|GSM189417|GSM189418|GSM189419|GSM189420|GSM189421,GPL96,2.0
dz:P526,Entire skin|Body tissue,GSM1296075|GSM1296077|GSM1296079|GSM1296081|GSM1296083|GSM1296085|GSM1296087|GSM1296089|GSM1296091|GSM1296093|GSM1296095|GSM1296097|GSM1296100|GSM1296102|GSM1296104|GSM1296106|GSM1296108|GSM1296110|GSM1296112|GSM1296114|GSM1296116|GSM1296118|GSM1296120|GSM1296122,Psoriasis,GSE53552,human,GSM1296024|GSM1296025|GSM1296027|GSM1296028|GSM1296029|GSM1296031|GSM1296032|GSM1296033,GPL570,2.0
dz:P1771,B-Lymphocytes|Cells|T-Lymphocyte|peripheral blood|Peripheral blood mononuclear cell (cell),GSM340230|GSM340232,"Arthritis|Polyarthritis|Undifferentiated inflammatory oligoarthritis|Arthritis, Juvenile Rheumatoid|Enthesitis",GSE13501,human,GSM340251|GSM340252|GSM340264|GSM340266,GPL570,2.0
dz:P1770,B-Lymphocytes|Cells|T-Lymphocyte|peripheral blood|Peripheral blood mononuclear cell (cell),GSM340230|GSM340232,"Arthritis|Polyarthritis|Undifferentiated inflammatory oligoarthritis|Arthritis, Juvenile Rheumatoid|Enthesitis",GSE13501,human,GSM340247|GSM340267,GPL570,2.0
dz:P1773,B-Lymphocytes|Cells|T-Lymphocyte|peripheral blood|Peripheral blood mononuclear cell (cell),GSM340230|GSM340232,"Arthritis|Polyarthritis|Undifferentiated inflammatory oligoarthritis|Arthritis, Juvenile Rheumatoid|Enthesitis",GSE13501,human,GSM340260|GSM340263|GSM340268,GPL570,2.0
dz:P1775,B-Lymphocytes|Cells|T-Lymphocyte|peripheral blood|Peripheral blood mononuclear cell (cell),GSM340230|GSM340232,"Undifferentiated inflammatory oligoarthritis|Arthritis|Polyarthritis|Arthritis, Juvenile Rheumatoid|Enthesitis",GSE13501,human,GSM340293|GSM340296,GPL570,2.0
dz:P1777,B-Lymphocytes|Cells|T-Lymphocyte|peripheral blood|Peripheral blood mononuclear cell (cell),GSM340230|GSM340232,"Polyarthritis|Arthritis|Undifferentiated inflammatory oligoarthritis|Arthritis, Juvenile Rheumatoid|Enthesitis",GSE13501,human,GSM340322|GSM340327,GPL570,2.0
dz:P1776,B-Lymphocytes|Cells|T-Lymphocyte|peripheral blood|Peripheral blood mononuclear cell (cell),GSM340230|GSM340232,"Polyarthritis|Arthritis|Undifferentiated inflammatory oligoarthritis|Arthritis, Juvenile Rheumatoid|Enthesitis",GSE13501,human,GSM340321|GSM340340,GPL570,2.0
dz:P1779,Peripheral blood mononuclear cell (cell)|Cells|Monocytes|peripheral blood|Mononuclear cells,GSM340187|GSM340238,"Polyarthritis|Arthritis, Juvenile Rheumatoid",GSE13849,human,GSM340322|GSM340327,GPL570,2.0
