disease_id,disease_name,drug_id,drug_common_name,drug_target_class,drug_synonyms,drug_type,drug_mechanism_of_action,disease_therapeutic_areas
EFO_0000537,hypertension,CHEMBL681,ETOMIDATE,Ion channel,Etomidate|Etomidato|Hypnomidate|NSC-759160,Small molecule,GABA-A receptor; anion channel positive modulator,Cardiovascular
EFO_0000537,hypertension,CHEMBL121,ROSIGLITAZONE,Transcription factor|Epigenetic regulator,Avandamet|Avandaryl|Avandia|BRL-49653|Gaudil|NSC-758698|Rezult|Rosiglitazona|Rosiglitazone|Rosiglizole|Rosvel|TDZ-01,Small molecule,Peroxisome proliferator-activated receptor gamma agonist,Cardiovascular
EFO_0000537,hypertension,CHEMBL413,SIROLIMUS,Enzyme|Ion channel,AY-22989|Fyarro|Hyftor|L04AA10|NSC-226080|Npc-12g|Rapalimus|Rapamycin|SM-88 COMPONENT SIROLIMUS|Sirolimus|WY-090217,Small molecule,FK506-binding protein 1A inhibitor,Cardiovascular
EFO_0000537,hypertension,CHEMBL135,ESTRADIOL,Transcription factor,17-.beta.-oestradiol|17-beta-oestradiol|17.beta.-estradiol|17beta-estradiol|Agofollin|Alfatradiol|Depo-Estradiol|Destradiol|Dihydrotheelin|Dihydroxyestrin|Estradiol|Estradiol 17-beta|Estradiol anhydrous|Estradiol hemihydrate|Estradiol valerate metabolite e2|Estrasorb|Gynergon|Gynoestryl|NSC-20293|NSC-9895|Oestradiol|WC-3011|WC3011,Small molecule,Estrogen receptor alpha agonist,Cardiovascular
EFO_0000537,hypertension,CHEMBL294199,CAPSAICIN,Ion channel,ALGRX 4975|ALGRX-4975|Ausanil|Axsain|Capsaicin|Capsaicina|Capsaicine|Capzasin-hp|Cntx-4975|Dolenon|FEMA NO. 3404|Mioton|NGX-1998|NGX-4010|NSC-56353|Ngx-1998|Ovocap|Ratden pe 40|Togarashi orenji|Trans-capsaicin,Small molecule,Vanilloid receptor opener,Cardiovascular
EFO_0000537,hypertension,CHEMBL1358,FULVESTRANT,Transcription factor,"Faslodex|Fulvestrant|ICI 182,780|ICI-182780|NSC-759879|ZD-9238|ZD9238",Small molecule,Estrogen receptor antagonist,Cardiovascular
EFO_0000537,hypertension,CHEMBL1148,TORSEMIDE,Transporter,AC-4464|AC4464|BM-02.015|BM-02015|BM02.015|Luprac|Torasemida|Torasemide|Torasemide anhydrous|Torsemide|Upcard,Small molecule,Sodium-(potassium)-chloride cotransporter 2 inhibitor,Cardiovascular
EFO_0000537,hypertension,CHEMBL189,MILRINONE,Enzyme,"Milrila|Milrinona|Milrinone|NSC-760072|WIN 47,203-2|WIN-47203-2",Small molecule,Phosphodiesterase 3A inhibitor,Cardiovascular
EFO_0000537,hypertension,CHEMBL25,ASPIRIN,Enzyme,"Acetyl salicylate|Acetylsalicylic Acid|Acetylsalicylic acid|Acetylsalicylic acid (who-ip)|Acetylsalicylicum acidum|Acidum acetylsalicylicum|Acidum acetylsalicylicum (who-ip)|Aspirin|BAY1019036|Benzoic acid, 2-(acetyloxy)-|NSC-27223|NSC-406186",Small molecule,Cyclooxygenase inhibitor,Cardiovascular
EFO_0000537,hypertension,CHEMBL673,PARGYLINE,Enzyme,Eutonyl|Eutron|Pargilina|Pargyline,Small molecule,Monoamine oxidase inhibitor,Cardiovascular
MONDO_0011962,endometrial cancer,CHEMBL1042,CHOLECALCIFEROL,Transcription factor,"7-dehydrocholesterol, activated|AK R215 COMPONENT COLECALCIFEROL|AK-R215 COMPONENT COLECALCIFEROL|Cholecalciferol|Colecalciferol|Colecalciferolum|Delsterol|Delta-d|Deparal|Ebivit|NSC-375571|Provitina|Ricketon|Vitamin d|Vitamin d (cholecalciferol)|Vitamin d assay system suitability|Vitamin d-3|Vitamin d3|Vitamin d3 (as cholecalciferol)",Small molecule,Vitamin D receptor agonist,Reproductive/Breast|Cancer/Tumor
MONDO_0011962,endometrial cancer,CHEMBL468,THALIDOMIDE,Membrane receptor|Enzyme|Epigenetic regulator|Structural protein|Unclassified protein|Transcription factor|Other cytosolic protein|Other nuclear protein,.alpha.-phthalimidoglutarimide|Celgene|Contergan|Distaval|K-17|Myrin|N-phthalylglutamic acid imide|NSC-527179|NSC-66847|Neurosedyn|Pantosediv|Pharmion|Softenon|Talidomida|Thaled|Thalidomide|Thalidomide ,Small molecule,CRL4(CRBN) E3 ubiquitin ligase inhibitor,Reproductive/Breast|Cancer/Tumor
MONDO_0011962,endometrial cancer,CHEMBL389621,HYDROCORTISONE,Transcription factor,Cor-Oticin|Cortifoam|Cortisol|FLEXICORT|Hidrocortisona|Hydrocortisone|Micort-HC|NSC-10483|Neo-Cortef|Ophthocort|Terra-Cortril|U-Cort,Small molecule,Glucocorticoid receptor agonist,Reproductive/Breast|Cancer/Tumor
MONDO_0011962,endometrial cancer,CHEMBL121,ROSIGLITAZONE,Transcription factor|Epigenetic regulator,Avandamet|Avandaryl|Avandia|BRL-49653|Gaudil|NSC-758698|Rezult|Rosiglitazona|Rosiglitazone|Rosiglizole|Rosvel|TDZ-01,Small molecule,Peroxisome proliferator-activated receptor gamma agonist,Reproductive/Breast|Cancer/Tumor
MONDO_0011962,endometrial cancer,CHEMBL83,TAMOXIFEN,Transcription factor,ICI-46474|ICI-47699|Mammaton|NSC-727681|Nolvadex|Novaldex|Soltamox|Tamoplex|Tamoxifen|Tamoxifene|Tamoxifeno,Small molecule,Estrogen receptor alpha modulator,Reproductive/Breast|Cancer/Tumor
MONDO_0011962,endometrial cancer,CHEMBL413,SIROLIMUS,Enzyme|Ion channel,AY-22989|Fyarro|Hyftor|L04AA10|NSC-226080|Npc-12g|Rapalimus|Rapamycin|SM-88 COMPONENT SIROLIMUS|Sirolimus|WY-090217,Small molecule,FK506-binding protein 1A inhibitor,Reproductive/Breast|Cancer/Tumor
MONDO_0011962,endometrial cancer,CHEMBL386630,TESTOSTERONE,Transcription factor,Android-t|Androlan|Delatestryl|Homosterone|Livensa|NSC-9700|TESTIM|Testiculosterone|Testosterona|Testosterone|Testosterone ciii|Virosterone,Small molecule,Androgen Receptor agonist,Reproductive/Breast|Cancer/Tumor
MONDO_0011962,endometrial cancer,CHEMBL1444,LETROZOLE,Enzyme,CGS 20267|CGS-20267|Letrozol|Letrozole|NSC-759652,Small molecule,Cytochrome P450 19A1 inhibitor,Reproductive/Breast|Cancer/Tumor
MONDO_0011962,endometrial cancer,CHEMBL1393,SPIRONOLACTONE,Transcription factor,Espironolactona|NSC-150399|SC-9420|Spironolactone|Spironolactone ceva|Spironolactonum|Verospirone,Small molecule,Mineralocorticoid receptor antagonist,Reproductive/Breast|Cancer/Tumor
MONDO_0011962,endometrial cancer,CHEMBL103,PROGESTERONE,Transcription factor,"NSC-64377|NSC-9704|Progesterona|Progesterone|Progesterone, micronized|Progesteronum|U 3672",Small molecule,Progesterone receptor agonist,Reproductive/Breast|Cancer/Tumor
MONDO_0011962,endometrial cancer,CHEMBL1358,FULVESTRANT,Transcription factor,"Faslodex|Fulvestrant|ICI 182,780|ICI-182780|NSC-759879|ZD-9238|ZD9238",Small molecule,Estrogen receptor antagonist,Reproductive/Breast|Cancer/Tumor
MONDO_0011962,endometrial cancer,CHEMBL98,VORINOSTAT,Epigenetic regulator,MK-0683|MK0683|NSC-701852|NSC-748799|NSC-759852|Suberoylanilide hydroxamic acid|Vorinostat,Small molecule,Histone deacetylase 3 inhibitor,Reproductive/Breast|Cancer/Tumor
MONDO_0011962,endometrial cancer,CHEMBL1790041,RANITIDINE,Membrane receptor,NSC-757851|Ranitidina|Ranitidine|Tritec|Zantac,Small molecule,Histamine H2 receptor antagonist,Reproductive/Breast|Cancer/Tumor
MONDO_0011962,endometrial cancer,CHEMBL1503,OMEPRAZOLE,Transporter,H 168/68|H-168/68|NSC-751450|NSC-759192|Omeprazol|Omeprazole,Small molecule,Potassium-transporting ATPase inhibitor,Reproductive/Breast|Cancer/Tumor
MONDO_0011962,endometrial cancer,CHEMBL1389,LEVONORGESTREL,Transcription factor,"BAY86-5028|Levonorgestrel|Levonorgestrelum|NSC-744007|Norgestrel (-)-form|Norgestrel, (-)-|WY-5104",Small molecule,Progesterone receptor agonist,Reproductive/Breast|Cancer/Tumor
MONDO_0011962,endometrial cancer,CHEMBL109,VALPROIC ACID,Enzyme,"44089|Acide valproique|Acido valproico|NSC-93819|Pentanoic acid, 2-propyl|Valproate|Valproic acid|Valproic acid extended release",Small molecule,Succinate semialdehyde dehydrogenase inhibitor,Reproductive/Breast|Cancer/Tumor
MONDO_0011962,endometrial cancer,CHEMBL25,ASPIRIN,Enzyme,"Acetyl salicylate|Acetylsalicylic Acid|Acetylsalicylic acid|Acetylsalicylic acid (who-ip)|Acetylsalicylicum acidum|Acidum acetylsalicylicum|Acidum acetylsalicylicum (who-ip)|Aspirin|BAY1019036|Benzoic acid, 2-(acetyloxy)-|NSC-27223|NSC-406186",Small molecule,Cyclooxygenase inhibitor,Reproductive/Breast|Cancer/Tumor
EFO_0000186,invasive ductal carcinoma,CHEMBL1431,METFORMIN,Enzyme,LA-6023|Metformin|Metformin extended release|Metformina|Metformine,Small molecule,Mitochondrial complex I (NADH dehydrogenase) inhibitor,Cancer/Tumor|Reproductive/Breast|Skin/Integumentary
EFO_0000186,invasive ductal carcinoma,CHEMBL1444,LETROZOLE,Enzyme,CGS 20267|CGS-20267|Letrozol|Letrozole|NSC-759652,Small molecule,Cytochrome P450 19A1 inhibitor,Cancer/Tumor|Reproductive/Breast|Skin/Integumentary
EFO_0000186,invasive ductal carcinoma,CHEMBL1358,FULVESTRANT,Transcription factor,"Faslodex|Fulvestrant|ICI 182,780|ICI-182780|NSC-759879|ZD-9238|ZD9238",Small molecule,Estrogen receptor antagonist,Cancer/Tumor|Reproductive/Breast|Skin/Integumentary
EFO_0000186,invasive ductal carcinoma,CHEMBL79,LIDOCAINE,Ion channel,ALGRX 3268|ALGRX-3268|Anestacon|Embolex|Iontocaine|Lidocaina|Lidocaine|Lidocainum|Lidocaton|Lidopen|Lignocaine|NSC-40030|Octocaine|Solarcaine|Xylestesin,Small molecule,Sodium channel alpha subunit blocker,Cancer/Tumor|Reproductive/Breast|Skin/Integumentary
EFO_0000339,chronic myeloid leukemia,CHEMBL98,VORINOSTAT,Epigenetic regulator,MK-0683|MK0683|NSC-701852|NSC-748799|NSC-759852|Suberoylanilide hydroxamic acid|Vorinostat,Small molecule,Histone deacetylase 3 inhibitor,Hematologic|Musculoskeletal|Immune System|Cancer/Tumor|Genetic/Congenital
EFO_0000339,chronic myeloid leukemia,CHEMBL1535,HYDROXYCHLOROQUINE,Membrane receptor,Hidroxicloroquina|Hydroxychloroquine|Polirreumin,Small molecule,Toll-like receptor 7 antagonist,Hematologic|Musculoskeletal|Immune System|Cancer/Tumor|Genetic/Congenital
EFO_0000339,chronic myeloid leukemia,CHEMBL35,FUROSEMIDE,Transporter,Frusemide|Furoscix|Furosemida|Furosemide|Furosemidum|LB-502|Logirene|Marsemide|Mirfat|NSC-269420|Oedemex,Small molecule,Sodium-(potassium)-chloride cotransporter 2 inhibitor,Hematologic|Musculoskeletal|Immune System|Cancer/Tumor|Genetic/Congenital
EFO_0000339,chronic myeloid leukemia,CHEMBL109,VALPROIC ACID,Enzyme,"44089|Acide valproique|Acido valproico|NSC-93819|Pentanoic acid, 2-propyl|Valproate|Valproic acid|Valproic acid extended release",Small molecule,Succinate semialdehyde dehydrogenase inhibitor,Hematologic|Musculoskeletal|Immune System|Cancer/Tumor|Genetic/Congenital
EFO_0000339,chronic myeloid leukemia,CHEMBL44657,ETOPOSIDE,Enzyme,Etoposide|Etoposide resolution mixture|Etoposido|Etoposidum|NSC-141540|Sintopozid|VP-16-213,Small molecule,DNA topoisomerase II inhibitor,Hematologic|Musculoskeletal|Immune System|Cancer/Tumor|Genetic/Congenital
EFO_0000339,chronic myeloid leukemia,CHEMBL1096882,FLUDARABINE PHOSPHATE,Enzyme,2-f-ara-amp|2-f-araa|2-fluoro ara-a|2-fluorovidarabine|Fludarabina|Fludarabine|Fludarabine 5'-monophosphate|Fludarabine monophosphate|Fludarabine phosphate|Fluradosa|NSC-118218|NSC-118218H|NSC-312887|NSC-328002,Small molecule,DNA polymerase (alpha/delta/epsilon) inhibitor,Hematologic|Musculoskeletal|Immune System|Cancer/Tumor|Genetic/Congenital
EFO_0000095,chronic lymphocytic leukemia,CHEMBL1042,CHOLECALCIFEROL,Transcription factor,"7-dehydrocholesterol, activated|AK R215 COMPONENT COLECALCIFEROL|AK-R215 COMPONENT COLECALCIFEROL|Cholecalciferol|Colecalciferol|Colecalciferolum|Delsterol|Delta-d|Deparal|Ebivit|NSC-375571|Provitina|Ricketon|Vitamin d|Vitamin d (cholecalciferol)|Vitamin d assay system suitability|Vitamin d-3|Vitamin d3|Vitamin d3 (as cholecalciferol)",Small molecule,Vitamin D receptor agonist,Genetic/Congenital|Cancer/Tumor|Hematologic|Immune System
EFO_0000095,chronic lymphocytic leukemia,CHEMBL1431,METFORMIN,Enzyme,LA-6023|Metformin|Metformin extended release|Metformina|Metformine,Small molecule,Mitochondrial complex I (NADH dehydrogenase) inhibitor,Genetic/Congenital|Cancer/Tumor|Hematologic|Immune System
EFO_0000095,chronic lymphocytic leukemia,CHEMBL190,THEOPHYLLINE,Enzyme,"Dimethylxanthine|Doxophylline metabolite m3|NSC-2066|NSC-757346|Theophylline|Theophylline anhydrous|Theophylline melting point standard|Theophylline monohydrate|Theophylline, anhydrous|Theophylline,anhydrous",Small molecule,Phosphodiesterase 4 inhibitor,Genetic/Congenital|Cancer/Tumor|Hematologic|Immune System
EFO_0000095,chronic lymphocytic leukemia,CHEMBL895,NALBUPHINE,Membrane receptor,Intapan|Nalbufina|Nalbuphine|Nubain,Small molecule,Opioid receptors; mu/kappa/delta agonist,Genetic/Congenital|Cancer/Tumor|Hematologic|Immune System
EFO_0000095,chronic lymphocytic leukemia,CHEMBL413,SIROLIMUS,Enzyme|Ion channel,AY-22989|Fyarro|Hyftor|L04AA10|NSC-226080|Npc-12g|Rapalimus|Rapamycin|SM-88 COMPONENT SIROLIMUS|Sirolimus|WY-090217,Small molecule,FK506-binding protein 1A inhibitor,Genetic/Congenital|Cancer/Tumor|Hematologic|Immune System
EFO_0000095,chronic lymphocytic leukemia,CHEMBL98,VORINOSTAT,Epigenetic regulator,MK-0683|MK0683|NSC-701852|NSC-748799|NSC-759852|Suberoylanilide hydroxamic acid|Vorinostat,Small molecule,Histone deacetylase 3 inhibitor,Genetic/Congenital|Cancer/Tumor|Hematologic|Immune System
EFO_0000095,chronic lymphocytic leukemia,CHEMBL38,TRETINOIN,Transcription factor,Aberel|All-trans retinoic acid|All-trans-retinoic acid|Eudyna|Kerlocal|NSC-122758|Oristar rna|Retin a|Retinoic acid|Tretinoin|Tretinoina|Tretinoine,Small molecule,Retinoic acid receptor agonist,Genetic/Congenital|Cancer/Tumor|Hematologic|Immune System
EFO_0000095,chronic lymphocytic leukemia,CHEMBL109,VALPROIC ACID,Enzyme,"44089|Acide valproique|Acido valproico|NSC-93819|Pentanoic acid, 2-propyl|Valproate|Valproic acid|Valproic acid extended release",Small molecule,Succinate semialdehyde dehydrogenase inhibitor,Genetic/Congenital|Cancer/Tumor|Hematologic|Immune System
MONDO_0015253,Diamond-Blackfan anemia,CHEMBL422,TRIFLUOPERAZINE,Membrane receptor,Apo-trifluoperazine|Flurazine|NSC-17474|NSC-46061|RP-7623|Trifluoperazina|Trifluoperazine,Small molecule,Serotonin 2c (5-HT2c) receptor antagonist,Genetic/Congenital|Hematologic
MONDO_0015253,Diamond-Blackfan anemia,CHEMBL413,SIROLIMUS,Enzyme|Ion channel,AY-22989|Fyarro|Hyftor|L04AA10|NSC-226080|Npc-12g|Rapalimus|Rapamycin|SM-88 COMPONENT SIROLIMUS|Sirolimus|WY-090217,Small molecule,FK506-binding protein 1A inhibitor,Genetic/Congenital|Hematologic
MONDO_0015253,Diamond-Blackfan anemia,CHEMBL38,TRETINOIN,Transcription factor,Aberel|All-trans retinoic acid|All-trans-retinoic acid|Eudyna|Kerlocal|NSC-122758|Oristar rna|Retin a|Retinoic acid|Tretinoin|Tretinoina|Tretinoine,Small molecule,Retinoic acid receptor agonist,Genetic/Congenital|Hematologic
EFO_0001076,Pseudomonas Infection,CHEMBL1200339,PHENYLEPHRINE HYDROCHLORIDE,Membrane receptor,Metaoxedrine chloride|NSC-757273|Phenylephrine HCl|Phenylephrine hydrochloride,Small molecule,Adrenergic receptor alpha-1 agonist,
EFO_0001076,Pseudomonas Infection,CHEMBL595,PIOGLITAZONE,Transcription factor|Epigenetic regulator,AD-4833|Actos|Duetact|Glustin|Pioglitazona|Pioglitazone|U-72107|Zactos,Small molecule,Peroxisome proliferator-activated receptor gamma agonist,
EFO_0001076,Pseudomonas Infection,CHEMBL660,AMANTADINE,Ion channel,Amantadina|Amantadine|Amantidine|NSC-341865|Symadine|Symmetrel|TCMDC-125869,Small molecule,Glutamate [NMDA] receptor antagonist,
EFO_0001076,Pseudomonas Infection,CHEMBL160,CYCLOSPORINE,Enzyme,"27-400|ANTIBIOTIC S-7481F1|Atopica|Ciclosporin|Ciclosporin a|Ciclosporina|Ciclosporine|Ciclosporinum|Cyclosporin|Cyclosporin a|Cyclosporine|Cyclosporine a|Cyclosporine microemulsion|Cyclosporine, modified|Equoral|Mitogard|NSC-290193|Neoplanta|Neurostat|OL-27-400|Ramihyphin a|SANG-35|SDZ-OXL-400|Vevye|Zinograf me",Protein,Cyclophilin A modulator,
EFO_0001076,Pseudomonas Infection,CHEMBL1200699,DOXYCYCLINE,Enzyme,Doxiciclina|Doxirobe|Doxycycline|Doxycycline monohydrate|Doxylin|GS-3065|Supracyclin|Xyrosa,Small molecule,Matrix metalloproteinase 8 inhibitor,
EFO_0001076,Pseudomonas Infection,CHEMBL1503,OMEPRAZOLE,Transporter,H 168/68|H-168/68|NSC-751450|NSC-759192|Omeprazol|Omeprazole,Small molecule,Potassium-transporting ATPase inhibitor,
EFO_0001076,Pseudomonas Infection,CHEMBL1042,CHOLECALCIFEROL,Transcription factor,"7-dehydrocholesterol, activated|AK R215 COMPONENT COLECALCIFEROL|AK-R215 COMPONENT COLECALCIFEROL|Cholecalciferol|Colecalciferol|Colecalciferolum|Delsterol|Delta-d|Deparal|Ebivit|NSC-375571|Provitina|Ricketon|Vitamin d|Vitamin d (cholecalciferol)|Vitamin d assay system suitability|Vitamin d-3|Vitamin d3|Vitamin d3 (as cholecalciferol)",Small molecule,Vitamin D receptor agonist,
EFO_0001076,Pseudomonas Infection,CHEMBL569713,SCOPOLAMINE,Membrane receptor,Scopolamine,Small molecule,Muscarinic acetylcholine receptor M1 antagonist,
EFO_0001076,Pseudomonas Infection,CHEMBL1200500,BECLOMETHASONE DIPROPIONATE,Transcription factor,Beclometasona|Beclometasone|Beclometasone dipropionate|Beclomethasone|Beclomethasone dipropionate|Beclomethasone dipropionate monohydrate|NSC-755901|SCH 18020W|SCH 8020W|SCH-18020W|SGX-201|SGX-202|SGX-203,Small molecule,Glucocorticoid receptor agonist,
0,Lung Injury,CHEMBL154,NAPROXEN,Enzyme,Aleve|Anaprox|NSC-750183|NSC-757239|Naprelan|Naproxen|Naproxene|Naproxeno|PN400 COMPONENT NAPROXEN|RS-3540,Small molecule,Cyclooxygenase inhibitor,
0,Lung Injury,CHEMBL877,TRANEXAMIC ACID,Enzyme,Acide tranexamique|Acido tranexamico|Amcha|CL 65336|CL-65336|CL65336|Cyclo-f|Cyclocapron|Cyclokapron|Espercil|Femstrual|Haematrix|LB-1148|LB1148|NSC-291305|RP-18429|Rikavarin|TRANS AMCHA|TRANS-AMCHA|Tranexamic acid|Trans AMCHA|Transamin,Small molecule,Plasminogen inhibitor,
0,Lung Injury,CHEMBL1201288,DANTROLENE,Ion channel,2-methylbenzoic acid anilide|BAS-305|BAS-3050|BAS-3050F|Bebenil|Dantrolene|Dantroleno|F-368|Mebenil|NSC-227402|NSC-26404|O-methylbenzanilide|O-toluanilide|SHA-458100,Small molecule,Ryanodine receptor 3 antagonist,
0,Lung Injury,CHEMBL499,TIMOLOL,Membrane receptor,Blocadren|Istalol|Timolol|Timolol anhydrous|Timolol hemihydrate|Timoptic|Timoptic-XE,Small molecule,Beta-1 adrenergic receptor antagonist,
MONDO_0008170,ovarian cancer,CHEMBL635,PREDNISONE,Transcription factor,3en3hg4wsw|Decortin|Dehydrocortisone|Metacortandracin|NSC-10023|Prednisona|Prednisone|Prednisone anhydrous|Prednisone tablets|Supercortil,Small molecule,Glucocorticoid receptor agonist,Cancer/Tumor|Endocrine System|Reproductive/Breast
MONDO_0008170,ovarian cancer,CHEMBL109480,TANESPIMYCIN,Unclassified protein|Other cytosolic protein,17-AAG|17aag|BMS-722782|CNF-1010|CNF1010|KOS-953|NSC-330507|Tanespimicina|Tanespimycin|Tanespimycine,Small molecule,Heat shock protein HSP90 inhibitor,Cancer/Tumor|Endocrine System|Reproductive/Breast
MONDO_0008170,ovarian cancer,CHEMBL468,THALIDOMIDE,Membrane receptor|Enzyme|Epigenetic regulator|Structural protein|Unclassified protein|Transcription factor|Other cytosolic protein|Other nuclear protein,.alpha.-phthalimidoglutarimide|Celgene|Contergan|Distaval|K-17|Myrin|N-phthalylglutamic acid imide|NSC-527179|NSC-66847|Neurosedyn|Pantosediv|Pharmion|Softenon|Talidomida|Thaled|Thalidomide|Thalidomide ,Small molecule,CRL4(CRBN) E3 ubiquitin ligase inhibitor,Cancer/Tumor|Endocrine System|Reproductive/Breast
MONDO_0008170,ovarian cancer,CHEMBL657,DIPHENHYDRAMINE,Membrane receptor,Difenhidramina|Diphenhdyra|Diphenhydramine|Restamin,Small molecule,Histamine H1 receptor antagonist,Cancer/Tumor|Endocrine System|Reproductive/Breast
MONDO_0008170,ovarian cancer,CHEMBL135,ESTRADIOL,Transcription factor,17-.beta.-oestradiol|17-beta-oestradiol|17.beta.-estradiol|17beta-estradiol|Agofollin|Alfatradiol|Depo-Estradiol|Destradiol|Dihydrotheelin|Dihydroxyestrin|Estradiol|Estradiol 17-beta|Estradiol anhydrous|Estradiol hemihydrate|Estradiol valerate metabolite e2|Estrasorb|Gynergon|Gynoestryl|NSC-20293|NSC-9895|Oestradiol|WC-3011|WC3011,Small molecule,Estrogen receptor alpha agonist,Cancer/Tumor|Endocrine System|Reproductive/Breast
MONDO_0008170,ovarian cancer,CHEMBL1200374,EXEMESTANE,Enzyme,Exemestane|Exemestano|FCE-24304|FCE24304|NSC-758907|PNU-155971,Small molecule,Cytochrome P450 19A1 inhibitor,Cancer/Tumor|Endocrine System|Reproductive/Breast
MONDO_0008170,ovarian cancer,CHEMBL386630,TESTOSTERONE,Transcription factor,Android-t|Androlan|Delatestryl|Homosterone|Livensa|NSC-9700|TESTIM|Testiculosterone|Testosterona|Testosterone|Testosterone ciii|Virosterone,Small molecule,Androgen Receptor agonist,Cancer/Tumor|Endocrine System|Reproductive/Breast
MONDO_0008170,ovarian cancer,CHEMBL27,PROPRANOLOL,Membrane receptor,.beta.-propranolol|AY-64043-|Betalong|Dl-propranolol|Euprovasin|Inderal|Inderide-40/25|Inderide-80/25|Propranolol|Proprasylyt|Reducor,Small molecule,Beta-1 adrenergic receptor antagonist,Cancer/Tumor|Endocrine System|Reproductive/Breast
MONDO_0008170,ovarian cancer,CHEMBL131,PREDNISOLONE,Transcription factor,Desowen|Hydeltra-Tba|Meticortelone|NSC-9120|NSC-9900|Neo-Delta-Cortef|Poly-Pred|Pred-G|Prednisolona|Prednisolone|Servisone|Tridesilon|Verdeso,Small molecule,Glucocorticoid receptor agonist,Cancer/Tumor|Endocrine System|Reproductive/Breast
MONDO_0008170,ovarian cancer,CHEMBL457,GEMFIBROZIL,Transcription factor,CI-719|Gemfibrozil|Gemfibrozilo|NSC-757024,Small molecule,Peroxisome proliferator-activated receptor alpha agonist,Cancer/Tumor|Endocrine System|Reproductive/Breast
MONDO_0008170,ovarian cancer,CHEMBL477,ADENOSINE,Membrane receptor,9-.beta.-d-ribofuranosyladenine|Adenosine|NSC-7652|SR 96225|SR-96225,Small molecule,Adenosine receptor agonist,Cancer/Tumor|Endocrine System|Reproductive/Breast
MONDO_0008170,ovarian cancer,CHEMBL964,DISULFIRAM,Enzyme,Disulfiram|Disulfirame|NSC-25953|ORA-102|ORA102,Small molecule,Aldehyde dehydrogenase inhibitor,Cancer/Tumor|Endocrine System|Reproductive/Breast
MONDO_0008170,ovarian cancer,CHEMBL660,AMANTADINE,Ion channel,Amantadina|Amantadine|Amantidine|NSC-341865|Symadine|Symmetrel|TCMDC-125869,Small molecule,Glutamate [NMDA] receptor antagonist,Cancer/Tumor|Endocrine System|Reproductive/Breast
MONDO_0008170,ovarian cancer,CHEMBL628,PENTOXIFYLLINE,Enzyme,BL 191|BL-191|C04AD03|NSC-637086|NSC-758481|Oxpentifylline|Oxypentifylline|Pentoxifilina|Pentoxifylline|Pentoxiphyllin,Small molecule,"3',5'-cyclic phosphodiesterase inhibitor",Cancer/Tumor|Endocrine System|Reproductive/Breast
MONDO_0008170,ovarian cancer,CHEMBL35,FUROSEMIDE,Transporter,Frusemide|Furoscix|Furosemida|Furosemide|Furosemidum|LB-502|Logirene|Marsemide|Mirfat|NSC-269420|Oedemex,Small molecule,Sodium-(potassium)-chloride cotransporter 2 inhibitor,Cancer/Tumor|Endocrine System|Reproductive/Breast
MONDO_0008170,ovarian cancer,CHEMBL574737,UCN-01,Enzyme,7-hydroxystaurosporine|KRX-0601|KW-2401|NSC-638850|UCN-01|UCN-02|Ucn 01|Ucn-01,Small molecule,Protein kinase C (PKC) inhibitor,Cancer/Tumor|Endocrine System|Reproductive/Breast
MONDO_0008170,ovarian cancer,CHEMBL413,SIROLIMUS,Enzyme|Ion channel,AY-22989|Fyarro|Hyftor|L04AA10|NSC-226080|Npc-12g|Rapalimus|Rapamycin|SM-88 COMPONENT SIROLIMUS|Sirolimus|WY-090217,Small molecule,FK506-binding protein 1A inhibitor,Cancer/Tumor|Endocrine System|Reproductive/Breast
MONDO_0008170,ovarian cancer,CHEMBL134,CLONIDINE,Membrane receptor,Catapres|Catarpres-tts|Clonidina|Clonidine|Clonidine extended release|Clorpres|Combipres|Duraclon|ST-155-BS|ST-155BS,Small molecule,Adrenergic receptor alpha-2 agonist,Cancer/Tumor|Endocrine System|Reproductive/Breast
MONDO_0008170,ovarian cancer,CHEMBL44657,ETOPOSIDE,Enzyme,Etoposide|Etoposide resolution mixture|Etoposido|Etoposidum|NSC-141540|Sintopozid|VP-16-213,Small molecule,DNA topoisomerase II inhibitor,Cancer/Tumor|Endocrine System|Reproductive/Breast
MONDO_0008170,ovarian cancer,CHEMBL98,VORINOSTAT,Epigenetic regulator,MK-0683|MK0683|NSC-701852|NSC-748799|NSC-759852|Suberoylanilide hydroxamic acid|Vorinostat,Small molecule,Histone deacetylase 3 inhibitor,Cancer/Tumor|Endocrine System|Reproductive/Breast
MONDO_0008170,ovarian cancer,CHEMBL25,ASPIRIN,Enzyme,"Acetyl salicylate|Acetylsalicylic Acid|Acetylsalicylic acid|Acetylsalicylic acid (who-ip)|Acetylsalicylicum acidum|Acidum acetylsalicylicum|Acidum acetylsalicylicum (who-ip)|Aspirin|BAY1019036|Benzoic acid, 2-(acetyloxy)-|NSC-27223|NSC-406186",Small molecule,Cyclooxygenase inhibitor,Cancer/Tumor|Endocrine System|Reproductive/Breast
MONDO_0008170,ovarian cancer,CHEMBL45,MELATONIN,Membrane receptor,5-methoxy n-acetyl-tryptamine|BCI-049|J5.258B|Melatol|Melatonin|Melatonine|Melovine|NSC-113928|NSC-302012|NSC-56423|Regulin|Tartrol,Small molecule,Melatonin receptor agonist,Cancer/Tumor|Endocrine System|Reproductive/Breast
