disease_id,disease_name,disease_therapeutic_areas,drug_rank,drug_name_original,drug_id,drug_common_name,drug_target_class,drug_type,drug_mechanism_of_action,drug_synonyms
EFO_1001345,alcoholic hepatitis,Psychiatric|Endocrine System|Gastrointestinal,78,indacaterol maleate,CHEMBL1789842,INDACATEROL MALEATE,Membrane receptor,Small molecule,Beta-2 adrenergic receptor agonist,Indacaterol (as maleate)|Indacaterol maleate|Indacterol maleate|QAB-149-AFA|QAB149-AFA
EFO_1001345,alcoholic hepatitis,Psychiatric|Endocrine System|Gastrointestinal,79,aprepitant,CHEMBL1471,APREPITANT,Membrane receptor,Small molecule,Neurokinin 1 receptor antagonist,"Aprepitant|L-754,030|MK-0869|MK-869|NSC-748825"
EFO_1001345,alcoholic hepatitis,Psychiatric|Endocrine System|Gastrointestinal,80,adagrasib,CHEMBL4594350,ADAGRASIB,Enzyme|Unclassified protein,Small molecule,GTPase KRas inhibitor,Adagrasib|Kras g12c inhibitor mrtx849|Krazati|MRTX-849|MRTX849|Mrtx-849|Mrtx849
EFO_1001345,alcoholic hepatitis,Psychiatric|Endocrine System|Gastrointestinal,81,budesonide,CHEMBL1370,BUDESONIDE,Transcription factor,Small molecule,Glucocorticoid receptor agonist,Budesonida|Budesonide|MAP-0010|MAP0010|NSC-757788|R01AD05|S-1320
EFO_1001345,alcoholic hepatitis,Psychiatric|Endocrine System|Gastrointestinal,82,erdafitinib,CHEMBL3545376,ERDAFITINIB,Enzyme|Unclassified protein,Small molecule,Fibroblast growth factor receptor inhibitor,Erdafitinib|JNJ-42756493|Jnj-42756493
EFO_1001345,alcoholic hepatitis,Psychiatric|Endocrine System|Gastrointestinal,83,gemcitabine,CHEMBL888,GEMCITABINE,Enzyme,Small molecule,DNA polymerase (alpha/delta/epsilon) inhibitor,Gemcitabina|Gemcitabine|Gemzar|LY-188011|LY188011|NSC-613327
EFO_1001345,alcoholic hepatitis,Psychiatric|Endocrine System|Gastrointestinal,84,tadalafil,CHEMBL779,TADALAFIL,Enzyme,Small molecule,Phosphodiesterase 5A inhibitor,IC-351|IC351|LY-450190|LY450190|NSC-750236|NSC-759172|Tadalafil|Tadalafil mylan|Tadalafilo|Trans-tadalafil
EFO_1001345,alcoholic hepatitis,Psychiatric|Endocrine System|Gastrointestinal,86,lidocaine hydrochloride,CHEMBL1200409,LIDOCAINE HYDROCHLORIDE,Ion channel,Small molecule,Sodium channel alpha subunit blocker,Anhydrous lidocaine hydrochloride|Lidocaine hcl|Lidocaine hydrochloride|Lidocaine hydrochloride anhydrous|Lidocaine hydrochloride monohydrate|Lidocaine hydrochloride usp|Lidocaini hydrochloridum|Lignocaine (as hydrochloride)|Lignocaine hydrochloride|NSC-757420|Xylocaine hydrochloride
EFO_1001345,alcoholic hepatitis,Psychiatric|Endocrine System|Gastrointestinal,87,bay1125976,CHEMBL4751394,BAY-1125976,Enzyme|Other cytosolic protein,Small molecule,Serine/threonine-protein kinase AKT inhibitor,BAY-1125976|BAY1125976|Bay 1125976|Bay-1125976
EFO_1001345,alcoholic hepatitis,Psychiatric|Endocrine System|Gastrointestinal,88,tolcapone,CHEMBL1324,TOLCAPONE,Enzyme,Small molecule,Catechol O-methyltransferase inhibitor,RO 40-7592|RO-40-7592|RO-407592|Tolcapona|Tolcapone
EFO_1001345,alcoholic hepatitis,Psychiatric|Endocrine System|Gastrointestinal,89,ipatasertib,CHEMBL2177390,IPATASERTIB,Enzyme,Small molecule,Serine/threonine-protein kinase AKT inhibitor,GDC-0068|Ipatasertib|RG-7440|RG7440|Rg-7440
EFO_1001345,alcoholic hepatitis,Psychiatric|Endocrine System|Gastrointestinal,90,alpelisib,CHEMBL2396661,ALPELISIB,Enzyme,Small molecule,PI3-kinase p110-alpha subunit inhibitor,Alpelisib|BYL-719|BYL719|Byl-719|NVP-BYL719|Vijoice
EFO_1001345,alcoholic hepatitis,Psychiatric|Endocrine System|Gastrointestinal,91,pemigatinib,CHEMBL4297522,PEMIGATINIB,Enzyme|Unclassified protein,Small molecule,Fibroblast growth factor receptor 2 inhibitor,Fgfr inhibitor incb054828|INCB054828|Incb-054828|Incb054828|Pemigatinib
EFO_1001345,alcoholic hepatitis,Psychiatric|Endocrine System|Gastrointestinal,92,rapamycin,CHEMBL413,SIROLIMUS,Enzyme|Ion channel,Small molecule,FK506-binding protein 1A inhibitor,AY-22989|Fyarro|Hyftor|L04AA10|NSC-226080|Npc-12g|Rapalimus|Rapamycin|SM-88 COMPONENT SIROLIMUS|Sirolimus|WY-090217
EFO_1001345,alcoholic hepatitis,Psychiatric|Endocrine System|Gastrointestinal,93,fluvoxamine,CHEMBL814,FLUVOXAMINE,Transporter,Small molecule,Serotonin transporter inhibitor,Fluvoxamina|Fluvoxamine|N06AB08
EFO_1001345,alcoholic hepatitis,Psychiatric|Endocrine System|Gastrointestinal,94,ralimetinib dimesylate,CHEMBL2364626,RALIMETINIB,Unclassified protein|Enzyme,Small molecule,MAP kinase p38 alpha inhibitor,LSN-2322600 FREE BASE|LSN2322600 FREE BASE|LY-2228820|LY2228820|LY22288220|Ly-2228820|Ralimetinib
EFO_1001345,alcoholic hepatitis,Psychiatric|Endocrine System|Gastrointestinal,95,adenine,CHEMBL477,ADENOSINE,Membrane receptor,Small molecule,Adenosine receptor agonist,9-.beta.-d-ribofuranosyladenine|Adenosine|NSC-7652|SR 96225|SR-96225
EFO_1001345,alcoholic hepatitis,Psychiatric|Endocrine System|Gastrointestinal,96,abemaciclib,CHEMBL3301610,ABEMACICLIB,Other nuclear protein|Enzyme|Other cytosolic protein,Small molecule,Cyclin-dependent kinase 6 inhibitor,Abemaciclib|LY-2835219|LY2835219|Ly-2835219
EFO_1001345,alcoholic hepatitis,Psychiatric|Endocrine System|Gastrointestinal,100,gsk1059615,CHEMBL3544966,GSK-1059615,Enzyme,Small molecule,PI3-kinase class I inhibitor,GSK-615|GSK1059615|GSK615|Gsk-1059615
HP_0003040,arthropathy,Phenotype,2,temuterkib,CHEMBL4650285,TEMUTERKIB,Enzyme,Small molecule,Mitogen-activated protein kinase; ERK1/ERK2 inhibitor,LY-3214996|LY3214996|Ly 3214996|Ly3214996|Temuterkib
HP_0003040,arthropathy,Phenotype,3,adenosine,CHEMBL477,ADENOSINE,Membrane receptor,Small molecule,Adenosine receptor agonist,9-.beta.-d-ribofuranosyladenine|Adenosine|NSC-7652|SR 96225|SR-96225
HP_0003040,arthropathy,Phenotype,4,drospirenone,CHEMBL1509,DROSPIRENONE,Transcription factor,Small molecule,Progesterone receptor agonist,Drospirenona|Drospirenone|NSC-760103|ZK 30595|ZK-30595
HP_0003040,arthropathy,Phenotype,5,bisoprolol hemifumarate,CHEMBL1472989,BISOPROLOL FUMARATE,Membrane receptor,Small molecule,Beta-1 adrenergic receptor antagonist,"Bisoprolol fumarate|Bisoprolol hemifumarate|CL 297,939|CL-297939|Detensiel|EMD-33-512|EMD-33512|Emconcor|Euradal|Isoten|Speridol"
HP_0003040,arthropathy,Phenotype,6,encorafenib,CHEMBL3301612,ENCORAFENIB,Unclassified protein|Enzyme,Small molecule,Serine/threonine-protein kinase B-raf inhibitor,Encorafenib|Lgx-818|Lgx818|NVP-LGX-818-NXA|NVP-LGX818|NVP-LGX818-NXA
HP_0003040,arthropathy,Phenotype,8,methylprednisolone succinate,CHEMBL1201265,METHYLPREDNISOLONE HEMISUCCINATE,Transcription factor,Small molecule,Glucocorticoid receptor agonist,Methylprednisolone hemisuccinate|Methylprednisolone succinate
HP_0003040,arthropathy,Phenotype,11,fenofibrate,CHEMBL672,FENOFIBRATE,Transcription factor,Small molecule,Peroxisome proliferator-activated receptor alpha agonist,Fenofibrate|Fenofibrate delayed release|Fenofibrate micronized|Fenofibrato|NSC-281319
HP_0003040,arthropathy,Phenotype,12,sonidegib,CHEMBL2105737,SONIDEGIB,Membrane receptor,Small molecule,Smoothened homolog inhibitor,Erismodegib|LDE 225|LDE-225|LDE225|NVP-LDE 225|NVP-LDE-225|NVP-LDE225|Sonidegib
HP_0003040,arthropathy,Phenotype,14,doxorubicin hydrochloride,CHEMBL359744,DOXORUBICIN HYDROCHLORIDE,Enzyme,Small molecule,DNA topoisomerase II alpha inhibitor,"Adriablastina cs|Adriamycin, hydrochloride|Doxorubicin HCl|Doxorubicin citrate|Doxorubicin citric acid salt|Doxorubicin hcl|Doxorubicin hydrochloride|Doxorubicin liposomal complex of the hydrochloride|Doxorubicini hydrochloridum|Hydroxydaunomycin hydrochloride|Liposomal doxorubicin hydrochloride"
HP_0003040,arthropathy,Phenotype,15,pemetrexed,CHEMBL225072,PEMETREXED,Enzyme,Small molecule,GAR transformylase inhibitor,LY-2315|LY-231514|LY231514|NSC-698037|Pemetrexed
HP_0003040,arthropathy,Phenotype,16,selinexor,CHEMBL3545185,SELINEXOR,Unclassified protein,Small molecule,Exportin-1 inhibitor,KPT-330|Selinexor
HP_0003040,arthropathy,Phenotype,17,anastrozole,CHEMBL1399,ANASTROZOLE,Enzyme,Small molecule,Cytochrome P450 19A1 inhibitor,Anastrozol|Anastrozole|Arimidex|ICI D1033|ICI-D1033|NSC-719344|NSC-759855|Rvg-106400|ZD-1033|ZD1033
HP_0003040,arthropathy,Phenotype,18,abiraterone acetate,CHEMBL271227,ABIRATERONE ACETATE,Enzyme,Small molecule,Cytochrome P450 17A1 inhibitor,Abiraterone acetate|CB-7630|CB7630|NSC-748121|NSC-749227
HP_0003040,arthropathy,Phenotype,19,citalopram hydrobromide,CHEMBL1200781,CITALOPRAM HYDROBROMIDE,Transporter,Small molecule,Serotonin transporter inhibitor,Citalopram (as hydrobromide)|Citalopram hbr|Citalopram hydrobromide|LU 10-171-B|LU-10-171-B|NSC-758684
HP_0003040,arthropathy,Phenotype,21,levobupivacaine hydrochloride,CHEMBL1200749,LEVOBUPIVACAINE HYDROCHLORIDE,Ion channel,Small molecule,Sodium channel protein type IV alpha subunit blocker,Bupivacaine (-)-form hydrochloride|CHIROCAINE|Levobupivacaine hcl|Levobupivacaine hydrochloride
HP_0003040,arthropathy,Phenotype,24,cytarabine,CHEMBL803,CYTARABINE,Enzyme,Small molecule,DNA polymerase (alpha/delta/epsilon) inhibitor,"Ara-c|Ara-cytidine|Arabinocytosine|Arabinosyl cytosine|Aracytidine|Aracytin|Aracytine|Citarabina|Cytarabine|Cytarabine liposome|Cytarabinoside|Cytarabinum|NSC-287459|Spongocytidine|U 19920a|U-19,920|U-19920"
HP_0003040,arthropathy,Phenotype,25,eplerenone,CHEMBL1095097,EPLERENONE,Transcription factor,Small molecule,Mineralocorticoid receptor antagonist,Eplerenona|Eplerenone|SC-66110|SC-6611O
HP_0003040,arthropathy,Phenotype,27,benztropine mesylate,CHEMBL1200383,BENZTROPINE MESYLATE,Membrane receptor,Small molecule,Muscarinic acetylcholine receptor M1 antagonist,Benzatropine mesilate|Benztropine mesilate|Benztropine mesylate|Benztropine methanesulfonate|NSC-169913
HP_0003040,arthropathy,Phenotype,28,filgotinib,CHEMBL3301607,FILGOTINIB,Enzyme,Small molecule,Tyrosine-protein kinase TYK2 inhibitor,Filgotinib|G-146034|G146034|GLPG0634|GS-6034 FREE BASE|Glpg-0634
HP_0003040,arthropathy,Phenotype,30,dorzolamide hydrochloride,CHEMBL1201162,DORZOLAMIDE HYDROCHLORIDE,Enzyme|Unclassified protein,Small molecule,Carbonic anhydrase II inhibitor,Dorzolamide (as hydrochloride)|Dorzolamide hcl|Dorzolamide hydrochloride|MK-507
HP_0003040,arthropathy,Phenotype,31,cilostazol,CHEMBL799,CILOSTAZOL,Enzyme,Small molecule,Phosphodiesterase 3A inhibitor,Cilostazol|NSC-758936|OPC-13013|OPC-21
HP_0003040,arthropathy,Phenotype,34,irinotecan,CHEMBL481,IRINOTECAN,Enzyme,Small molecule,DNA topoisomerase I inhibitor,Biotecan|Irinotecan|NSC-728073
HP_0003040,arthropathy,Phenotype,35,glasdegib,CHEMBL2043437,GLASDEGIB,Membrane receptor,Small molecule,Smoothened homolog antagonist,Glasdegib|PF-04449913|PF-4449913
HP_0003040,arthropathy,Phenotype,36,ly2090314,CHEMBL362558,LY-2090314,Enzyme,Small molecule,Glycogen synthase kinase-3 alpha inhibitor,LY-2090314|LY2090314|Ly 2090314|Ly-2090314
HP_0003040,arthropathy,Phenotype,43,simotinib,CHEMBL3545235,SIMOTINIB,Enzyme,Small molecule,Epidermal growth factor receptor erbB1 inhibitor,Sim-6802|Simotinib
HP_0003040,arthropathy,Phenotype,44,amsacrine,CHEMBL43,AMSACRINE,Enzyme,Small molecule,DNA topoisomerase II inhibitor,Acridinylanisidide|Amekrin|Amsacrina|Amsacrine|Amsidil|Amsidine|CI-880|Lamasine|M-AMSA|NCI-249992|NSC-156303|NSC-249992|SN-11841|SN-21429
HP_0003040,arthropathy,Phenotype,45,elimusertib hydrochloride,CHEMBL4647810,ELIMUSERTIB,Enzyme,Small molecule,Serine-protein kinase ATR inhibitor,BAY-1895344|Elimusertib
HP_0003040,arthropathy,Phenotype,46,clofarabine,CHEMBL1750,CLOFARABINE,Enzyme,Small molecule,DNA polymerase (alpha/delta/epsilon) inhibitor,Clofarabina|Clofarabine|Clolar|NSC-759857
HP_0003040,arthropathy,Phenotype,47,docetaxel trihydrate,CHEMBL3545252,DOCETAXEL,Structural protein,Small molecule,Tubulin inhibitor,Docetaxel|Docetaxel (as trihydrate)|Docetaxel hydrate|Docetaxel trihydrate|RP 56976|RP-56976|XRP6976
HP_0003040,arthropathy,Phenotype,48,vemurafenib,CHEMBL1229517,VEMURAFENIB,Unclassified protein|Enzyme,Small molecule,Serine/threonine-protein kinase B-raf inhibitor,PLX-4032|PLX4032|RG 7204|RG-7204|RO 5185426|RO-51-85426|RO-5185426|Vemurafenib
HP_0003040,arthropathy,Phenotype,50,indacaterol maleate,CHEMBL1789842,INDACATEROL MALEATE,Membrane receptor,Small molecule,Beta-2 adrenergic receptor agonist,Indacaterol (as maleate)|Indacaterol maleate|Indacterol maleate|QAB-149-AFA|QAB149-AFA
HP_0003040,arthropathy,Phenotype,51,adagrasib,CHEMBL4594350,ADAGRASIB,Enzyme|Unclassified protein,Small molecule,GTPase KRas inhibitor,Adagrasib|Kras g12c inhibitor mrtx849|Krazati|MRTX-849|MRTX849|Mrtx-849|Mrtx849
HP_0003040,arthropathy,Phenotype,52,budesonide,CHEMBL1370,BUDESONIDE,Transcription factor,Small molecule,Glucocorticoid receptor agonist,Budesonida|Budesonide|MAP-0010|MAP0010|NSC-757788|R01AD05|S-1320
HP_0003040,arthropathy,Phenotype,53,erdafitinib,CHEMBL3545376,ERDAFITINIB,Enzyme|Unclassified protein,Small molecule,Fibroblast growth factor receptor inhibitor,Erdafitinib|JNJ-42756493|Jnj-42756493
HP_0003040,arthropathy,Phenotype,54,gemcitabine,CHEMBL888,GEMCITABINE,Enzyme,Small molecule,DNA polymerase (alpha/delta/epsilon) inhibitor,Gemcitabina|Gemcitabine|Gemzar|LY-188011|LY188011|NSC-613327
HP_0003040,arthropathy,Phenotype,55,tadalafil,CHEMBL779,TADALAFIL,Enzyme,Small molecule,Phosphodiesterase 5A inhibitor,IC-351|IC351|LY-450190|LY450190|NSC-750236|NSC-759172|Tadalafil|Tadalafil mylan|Tadalafilo|Trans-tadalafil
HP_0003040,arthropathy,Phenotype,56,bay1125976,CHEMBL4751394,BAY-1125976,Enzyme|Other cytosolic protein,Small molecule,Serine/threonine-protein kinase AKT inhibitor,BAY-1125976|BAY1125976|Bay 1125976|Bay-1125976
HP_0003040,arthropathy,Phenotype,57,ipatasertib,CHEMBL2177390,IPATASERTIB,Enzyme,Small molecule,Serine/threonine-protein kinase AKT inhibitor,GDC-0068|Ipatasertib|RG-7440|RG7440|Rg-7440
HP_0003040,arthropathy,Phenotype,58,alpelisib,CHEMBL2396661,ALPELISIB,Enzyme,Small molecule,PI3-kinase p110-alpha subunit inhibitor,Alpelisib|BYL-719|BYL719|Byl-719|NVP-BYL719|Vijoice
HP_0003040,arthropathy,Phenotype,59,pemigatinib,CHEMBL4297522,PEMIGATINIB,Enzyme|Unclassified protein,Small molecule,Fibroblast growth factor receptor 2 inhibitor,Fgfr inhibitor incb054828|INCB054828|Incb-054828|Incb054828|Pemigatinib
HP_0003040,arthropathy,Phenotype,60,rapamycin,CHEMBL413,SIROLIMUS,Enzyme|Ion channel,Small molecule,FK506-binding protein 1A inhibitor,AY-22989|Fyarro|Hyftor|L04AA10|NSC-226080|Npc-12g|Rapalimus|Rapamycin|SM-88 COMPONENT SIROLIMUS|Sirolimus|WY-090217
HP_0003040,arthropathy,Phenotype,61,fluvoxamine,CHEMBL814,FLUVOXAMINE,Transporter,Small molecule,Serotonin transporter inhibitor,Fluvoxamina|Fluvoxamine|N06AB08
HP_0003040,arthropathy,Phenotype,62,ralimetinib dimesylate,CHEMBL2364626,RALIMETINIB,Unclassified protein|Enzyme,Small molecule,MAP kinase p38 alpha inhibitor,LSN-2322600 FREE BASE|LSN2322600 FREE BASE|LY-2228820|LY2228820|LY22288220|Ly-2228820|Ralimetinib
HP_0003040,arthropathy,Phenotype,63,adenine,CHEMBL477,ADENOSINE,Membrane receptor,Small molecule,Adenosine receptor agonist,9-.beta.-d-ribofuranosyladenine|Adenosine|NSC-7652|SR 96225|SR-96225
HP_0003040,arthropathy,Phenotype,66,gsk1059615,CHEMBL3544966,GSK-1059615,Enzyme,Small molecule,PI3-kinase class I inhibitor,GSK-615|GSK1059615|GSK615|Gsk-1059615
HP_0003040,arthropathy,Phenotype,67,finasteride,CHEMBL710,FINASTERIDE,Enzyme,Small molecule,Steroid 5-alpha-reductase 2 inhibitor,Finasterida|Finasteride|MK-906|NSC-741485|NSC-759318
HP_0003040,arthropathy,Phenotype,69,mitoxantrone dihydrochloride,CHEMBL1417019,MITOXANTRONE HYDROCHLORIDE,Enzyme,Small molecule,DNA topoisomerase II alpha inhibitor,"CL 232,315|CL-232315|Mitoxantrone Dihcl|Mitoxantrone Dihydrochloride|Mitoxantrone dihydrochloride|Mitoxantrone hcl|Mitoxantrone hydrochloride|Mitozantrone|NSC-301739"
HP_0003040,arthropathy,Phenotype,70,pexidartinib hydrochloride,CHEMBL3989973,PEXIDARTINIB HYDROCHLORIDE,Unclassified protein|Enzyme,Small molecule,Tyrosine-protein kinase receptor FLT3 inhibitor,FP-113|PLX-3397 HCL|PLX3397 HCl|Pexidartinib hydrochloride
HP_0003040,arthropathy,Phenotype,71,hydroxyurea,CHEMBL467,HYDROXYUREA,Enzyme,Small molecule,Ribonucleoside-diphosphate reductase RR1 inhibitor,Hidroxicarbamida|Hydroxycarbamide|Hydroxyurea|NSC-32065|SQ 1089|SQ-1089
HP_0003040,arthropathy,Phenotype,74,rucaparib phosphate,CHEMBL1173055,RUCAPARIB,Enzyme,Small molecule,"PARP 1, 2 and 3 inhibitor",AG-014699|AG-14447|Rucaparib
HP_0003040,arthropathy,Phenotype,75,tofacitinib citrate,CHEMBL2103743,TOFACITINIB CITRATE,Enzyme,Small molecule,Janus Kinase (JAK) inhibitor,"CP-690,550-10|CP-690550-10|Cp-690550 citrate|Tasocitinib monocitrate|Tofacitinib citrate|Tofacitinib monocitrate"
HP_0003040,arthropathy,Phenotype,77,panobinostat,CHEMBL483254,PANOBINOSTAT,Unclassified protein|Epigenetic regulator,Small molecule,Histone deacetylase inhibitor,LBH-589|LBH589|Panobinostat|Panobinostat hydrate
HP_0003040,arthropathy,Phenotype,79,clonidine hydrochloride,CHEMBL1705,CLONIDINE HYDROCHLORIDE,Membrane receptor,Small molecule,Adrenergic receptor alpha-2 agonist,Clonidine hcl|Clonidine hydrochloride|Dichloranilino imidazolin|NSC-756699|ST-155
HP_0003040,arthropathy,Phenotype,81,paclitaxel,CHEMBL428647,PACLITAXEL,Structural protein,Small molecule,Tubulin inhibitor,(-)-paclitaxel|ABI-007|ABI-007 COMPONENT PACLITAXEL|BMS 181339-01|BMS-181339-01|Capxol|Cyclopax|DHP 107|DHP-107|Ebetaxel|Empac|Endotag 1|Genaxol|Genetaxyl|Genexol|Genexol-pm|Intaxel|Lep-etu|MBT 0206|MBT-0206|Mitotax|NK 105|NK-105|NSC-125973|Oncogel|Onxal|Onxol|Pacliex|Paclitaxel|Paclitaxel (taxus canadensis)|Paclitaxol|Plaxicel|QW-8184|Taxalbin|Taxol|Taxol a|Taxus|Taxus liberte|Taxus stent|Tocosol paclitaxel|Yewtaxan
HP_0003040,arthropathy,Phenotype,82,imiquimod maleate,CHEMBL1282,IMIQUIMOD,Membrane receptor,Small molecule,Toll-like receptor 7 agonist,Aldara|Imiquimod|NSC-369100|NSC-759651|R-837|S-26308|S26308|Tmx-101
HP_0003040,arthropathy,Phenotype,83,trametinib,CHEMBL2103875,TRAMETINIB,Unclassified protein|Enzyme,Small molecule,Dual specificity mitogen-activated protein kinase kinase; MEK1/2 inhibitor,GSK-1120212|GSK1120212|JTP 74057|JTP-74057|TMT-212|TMT212|Tmt212|Trametinib
HP_0003040,arthropathy,Phenotype,84,crizotinib,CHEMBL601719,CRIZOTINIB,Enzyme,Small molecule,Hepatocyte growth factor receptor inhibitor,Crizotinib|NSC-756645|PF-02341066|PF-2341066|Pf-2341066
HP_0003040,arthropathy,Phenotype,85,edoxaban tosylate monohydrate,CHEMBL1269025,EDOXABAN,Enzyme|Secreted protein,Small molecule,Coagulation factor X inhibitor,DU-176|Edoxaban
HP_0003040,arthropathy,Phenotype,86,erlotinib,CHEMBL553,ERLOTINIB,Enzyme,Small molecule,Epidermal growth factor receptor erbB1 inhibitor,"CP-358,774|CP-358774|CP-35877401|Erlotinib|OSI-774|R-1415|RG-1415|Ro-508231"
HP_0003040,arthropathy,Phenotype,87,dabrafenib,CHEMBL2028663,DABRAFENIB,Unclassified protein|Enzyme,Small molecule,Serine/threonine-protein kinase B-raf inhibitor,Dabrafenib|GSK-2118436|GSK-2118436A|GSK2118436A|Gsk2118436
HP_0003040,arthropathy,Phenotype,89,roxadustat,CHEMBL2338329,ROXADUSTAT,Enzyme,Small molecule,Hypoxia-inducible factor prolyl hydroxylase inhibitor,ASP-1517|ASP1517|FG-4592|FG4592|Roxadustat
HP_0003040,arthropathy,Phenotype,91,minodronic acid,CHEMBL319144,MINODRONIC ACID,Enzyme,Small molecule,Farnesyl diphosphate synthase inhibitor,Acide minodronique|Acido minodronico|Minodronate|Minodronic acid|NSC-725590|ONO-5920|YM 529|YM-529|YM529
HP_0003040,arthropathy,Phenotype,92,orlistat,CHEMBL175247,ORLISTAT,Enzyme,Small molecule,Gastric lipase inhibitor,Lipstatin|NSC-758881|Orlipastat|Orlistat|RO 18-0647/002|RO-180647-002|RO-180647002|Tetrahydrolipstatin
HP_0003040,arthropathy,Phenotype,93,salicylic acid,CHEMBL25,ASPIRIN,Enzyme,Small molecule,Cyclooxygenase inhibitor,"Acetyl salicylate|Acetylsalicylic Acid|Acetylsalicylic acid|Acetylsalicylic acid (who-ip)|Acetylsalicylicum acidum|Acidum acetylsalicylicum|Acidum acetylsalicylicum (who-ip)|Aspirin|BAY1019036|Benzoic acid, 2-(acetyloxy)-|NSC-27223|NSC-406186"
HP_0003040,arthropathy,Phenotype,95,flumatinib mesylate,CHEMBL3545413,FLUMATINIB,Unclassified protein|Enzyme,Small molecule,Tyrosine-protein kinase ABL inhibitor,Flumatinib|Flumbatinib|HH-GV678|Hhgv-678
HP_0003040,arthropathy,Phenotype,96,sacubitrilvalsartan,CHEMBL1069,VALSARTAN,Membrane receptor,Small molecule,Type-1 angiotensin II receptor antagonist,CGP 48933|CGP-48933|NSC-758927|Valsartan
HP_0003040,arthropathy,Phenotype,97,tirabrutinib,CHEMBL4071161,TIRABRUTINIB,Enzyme|Unclassified protein,Small molecule,Tyrosine-protein kinase BTK inhibitor,GS-4059|Gs-4059|ONO-4059|ONO-4059(FREE BASE)|Ono-4059|Tirabrutinib
HP_0003040,arthropathy,Phenotype,99,balsalazide sodium hydrate,CHEMBL1201346,BALSALAZIDE,Transcription factor|Epigenetic regulator,Small molecule,Peroxisome proliferator-activated receptor gamma agonist,Balsalazida|Balsalazide
EFO_0003778,psoriatic arthritis,Immune System|Musculoskeletal,1,infigratinib,CHEMBL1852688,INFIGRATINIB,Enzyme|Unclassified protein,Small molecule,Fibroblast growth factor receptor inhibitor,BGJ-398|BGJ398|Bgj-398|Infigratinib|MVP-BGJ398|NVP-BGJ398
EFO_0003778,psoriatic arthritis,Immune System|Musculoskeletal,3,drospirenone,CHEMBL1509,DROSPIRENONE,Transcription factor,Small molecule,Progesterone receptor agonist,Drospirenona|Drospirenone|NSC-760103|ZK 30595|ZK-30595
EFO_0003778,psoriatic arthritis,Immune System|Musculoskeletal,6,vilanterol,CHEMBL1198857,VILANTEROL,Membrane receptor,Small molecule,Beta-2 adrenergic receptor agonist,GW-642444|GW-642444X|GW642444|GW642444X|Vilanterol
EFO_0003778,psoriatic arthritis,Immune System|Musculoskeletal,7,ranolazine,CHEMBL1404,RANOLAZINE,Ion channel,Small molecule,Sodium channel protein type V alpha subunit blocker,Aspruzyo|CVT-303|NSC-759100|RS-43285-003|Ran d|Ranolazina|Ranolazine
EFO_0003778,psoriatic arthritis,Immune System|Musculoskeletal,13,fumaric acid,CHEMBL2107333,DIMETHYL FUMARATE,Unclassified protein|Other cytosolic protein,Small molecule,Kelch-like ECH-associated protein 1 inhibitor,AZL 0 211089|AZL O 211089|AZL-0211089|AZL-O-211089|BG 00012|BG 12|BG-00012|BG-12|BG00012|Dimethyl fumar|Dimethyl fumarate|FAG-201|FP-187|FP187|Fumaric acid dimethyl ester|LAS-41008|LAS41008|Las41008|NSC-167432|NSC-25942|Panaclar
