disease_id,disease_name,drug_id,drug_common_name,drug_target_class,drug_synonyms,drug_type,drug_mechanism_of_action,disease_therapeutic_areas
EFO_0000339,chronic myeloid leukemia,CHEMBL93,ZILEUTON,Enzyme,A-64077|ABBOTT-64077|NSC-730712|NSC-759277|Zileuton,Small molecule,Arachidonate 5-lipoxygenase inhibitor,Hematologic|Musculoskeletal|Immune System|Cancer/Tumor|Genetic/Congenital
EFO_0000339,chronic myeloid leukemia,CHEMBL848,LENALIDOMIDE,Unclassified protein,CC-5013|CDC-501|Lenalidomida|Lenalidomide|NSC-747972|SYP-1512,Small molecule,CRL4(CRBN) E3 ubiquitin ligase inhibitor,Hematologic|Musculoskeletal|Immune System|Cancer/Tumor|Genetic/Congenital
EFO_0000339,chronic myeloid leukemia,CHEMBL690,PRAVASTATIN SODIUM,Unclassified protein|Enzyme,"CS-514|Dehypotin protect|Eptastatin sodium|NSC-759253|Pravastatin sodium|SQ-31,000|SQ-31000",Small molecule,HMG-CoA reductase inhibitor,Hematologic|Musculoskeletal|Immune System|Cancer/Tumor|Genetic/Congenital
EFO_0000339,chronic myeloid leukemia,CHEMBL180022,NERATINIB,Enzyme,CDP-820|HKI-272|Neratinib|WAY-179272,Small molecule,Receptor protein-tyrosine kinase erbB-2 inhibitor,Hematologic|Musculoskeletal|Immune System|Cancer/Tumor|Genetic/Congenital
EFO_0000339,chronic myeloid leukemia,CHEMBL1233528,VOLASERTIB,Enzyme,BI 6727|BI-6727|BI6727|Bi-6727|Volasertib,Small molecule,Serine/threonine-protein kinase PLK1 inhibitor,Hematologic|Musculoskeletal|Immune System|Cancer/Tumor|Genetic/Congenital
EFO_0000339,chronic myeloid leukemia,CHEMBL4297524,RADOTINIB,Unclassified protein|Enzyme,IY5511|Radotinib,Small molecule,Bcr/Abl fusion protein inhibitor,Hematologic|Musculoskeletal|Immune System|Cancer/Tumor|Genetic/Congenital
EFO_0000339,chronic myeloid leukemia,CHEMBL298734,LONAFARNIB,Enzyme,Lonafarnib|SCH 66336|SCH-66336|SCH66336|Sarasar,Small molecule,Protein farnesyltransferase inhibitor,Hematologic|Musculoskeletal|Immune System|Cancer/Tumor|Genetic/Congenital
EFO_0000339,chronic myeloid leukemia,CHEMBL1171837,PONATINIB,Unclassified protein|Enzyme|Other cytosolic protein,AP-24534|AP24534|Ponatinib,Small molecule,Bcr/Abl fusion protein inhibitor,Hematologic|Musculoskeletal|Immune System|Cancer/Tumor|Genetic/Congenital
EFO_0000339,chronic myeloid leukemia,CHEMBL178,DAUNORUBICIN,Enzyme,"Cerubidine|Daunomycin|Daunorubicin|Daunorubicina|Daunorubicine|Daunoxome|Epirubicin hydrochloride impurity, daunorubicin-|FI 6339|FI-6339|NSC-83142|RP 13057|RP-13057|Valrubicin impurity, daunorubicin",Small molecule,DNA topoisomerase II alpha inhibitor,Hematologic|Musculoskeletal|Immune System|Cancer/Tumor|Genetic/Congenital
EFO_0000339,chronic myeloid leukemia,CHEMBL1467,ALLOPURINOL,Enzyme,Allopurinol|Allopurinolum|Alopurinol|BW 56-158|BW-56-158|NSC-101655|NSC-1390|Suspendol|Takanarumin,Small molecule,Xanthine dehydrogenase inhibitor,Hematologic|Musculoskeletal|Immune System|Cancer/Tumor|Genetic/Congenital
EFO_0000339,chronic myeloid leukemia,CHEMBL4208229,ASCIMINIB,Unclassified protein|Enzyme,ABL-001|ABL001|ABL001-NX|Abl-001|Asciminib|NVP-ABL001,Small molecule,Tyrosine-protein kinase ABL inhibitor,Hematologic|Musculoskeletal|Immune System|Cancer/Tumor|Genetic/Congenital
EFO_0000339,chronic myeloid leukemia,CHEMBL384467,DEXAMETHASONE,Transcription factor,Decadron-LA|Dexacen-4|Dexacort|Dexair|Dexametasona|Dexamethasone|Dexamethasone metasulfobenzoate sodium|Dexamethasone palmitate|Dexamethasone valerate|Dexycu|Fluormethylprednisolone|ISV-305|Mymethasone|NSC-34521|Neodecadron|OTO-104,Small molecule,Glucocorticoid receptor agonist,Hematologic|Musculoskeletal|Immune System|Cancer/Tumor|Genetic/Congenital
EFO_0000339,chronic myeloid leukemia,CHEMBL90555,VINCRISTINE,Structural protein,"22-oxovincaleukoblastine|Leucristine|Leurocristine|Oncotcs|Tecnocris|Vincaleukoblastine, 22-oxo-|Vincristin|Vincristina|Vincristine|Vinkristin",Small molecule,Tubulin inhibitor,Hematologic|Musculoskeletal|Immune System|Cancer/Tumor|Genetic/Congenital
EFO_0000339,chronic myeloid leukemia,CHEMBL1908360,EVEROLIMUS,Enzyme|Ion channel,40-o-(2-hydroxyethyl)-rapamycin|Everolimus|RAD 666|RAD-001|RAD-666|RAD001|SDZ-RAD|Sdz rad,Small molecule,FK506-binding protein 1A inhibitor,Hematologic|Musculoskeletal|Immune System|Cancer/Tumor|Genetic/Congenital
EFO_0000339,chronic myeloid leukemia,CHEMBL2141296,IXAZOMIB,Enzyme|Other cytosolic protein,Ixazomib|MLN-2238|MLN-9708 FREE BASE|MLN2238,Small molecule,26S proteasome inhibitor,Hematologic|Musculoskeletal|Immune System|Cancer/Tumor|Genetic/Congenital
EFO_0000095,chronic lymphocytic leukemia,CHEMBL1201265,METHYLPREDNISOLONE HEMISUCCINATE,Transcription factor,Methylprednisolone hemisuccinate|Methylprednisolone succinate,Small molecule,Glucocorticoid receptor agonist,Genetic/Congenital|Cancer/Tumor|Hematologic|Immune System
EFO_0000095,chronic lymphocytic leukemia,CHEMBL2105737,SONIDEGIB,Membrane receptor,Erismodegib|LDE 225|LDE-225|LDE225|NVP-LDE 225|NVP-LDE-225|NVP-LDE225|Sonidegib,Small molecule,Smoothened homolog inhibitor,Genetic/Congenital|Cancer/Tumor|Hematologic|Immune System
EFO_0000095,chronic lymphocytic leukemia,CHEMBL359744,DOXORUBICIN HYDROCHLORIDE,Enzyme,"Adriablastina cs|Adriamycin, hydrochloride|Doxorubicin HCl|Doxorubicin citrate|Doxorubicin citric acid salt|Doxorubicin hcl|Doxorubicin hydrochloride|Doxorubicin liposomal complex of the hydrochloride|Doxorubicini hydrochloridum|Hydroxydaunomycin hydrochloride|Liposomal doxorubicin hydrochloride",Small molecule,DNA topoisomerase II alpha inhibitor,Genetic/Congenital|Cancer/Tumor|Hematologic|Immune System
EFO_0000095,chronic lymphocytic leukemia,CHEMBL3545185,SELINEXOR,Unclassified protein,KPT-330|Selinexor,Small molecule,Exportin-1 inhibitor,Genetic/Congenital|Cancer/Tumor|Hematologic|Immune System
EFO_0000095,chronic lymphocytic leukemia,CHEMBL2107333,DIMETHYL FUMARATE,Unclassified protein|Other cytosolic protein,AZL 0 211089|AZL O 211089|AZL-0211089|AZL-O-211089|BG 00012|BG 12|BG-00012|BG-12|BG00012|Dimethyl fumar|Dimethyl fumarate|FAG-201|FP-187|FP187|Fumaric acid dimethyl ester|LAS-41008|LAS41008|Las41008|NSC-167432|NSC-25942|Panaclar,Small molecule,Kelch-like ECH-associated protein 1 inhibitor,Genetic/Congenital|Cancer/Tumor|Hematologic|Immune System
EFO_0000095,chronic lymphocytic leukemia,CHEMBL803,CYTARABINE,Enzyme,"Ara-c|Ara-cytidine|Arabinocytosine|Arabinosyl cytosine|Aracytidine|Aracytin|Aracytine|Citarabina|Cytarabine|Cytarabine liposome|Cytarabinoside|Cytarabinum|NSC-287459|Spongocytidine|U 19920a|U-19,920|U-19920",Small molecule,DNA polymerase (alpha/delta/epsilon) inhibitor,Genetic/Congenital|Cancer/Tumor|Hematologic|Immune System
EFO_0000095,chronic lymphocytic leukemia,CHEMBL1607,TOPOTECAN HYDROCHLORIDE,Enzyme,Evotopin|NSC-759263|Nogitecan hydrochloride|SK&F S-104864-A|SK&F-S-104864A|SK-S-104864-A|Topotecan|Topotecan (as hydrochloride)|Topotecan actavis|Topotecan hcl|Topotecan hospira|Topotecan hydrochloride|Topotecan teva,Small molecule,"DNA topoisomerase I, mitochondrial inhibitor",Genetic/Congenital|Cancer/Tumor|Hematologic|Immune System
EFO_0000095,chronic lymphocytic leukemia,CHEMBL160,CYCLOSPORINE,Enzyme,"27-400|ANTIBIOTIC S-7481F1|Atopica|Ciclosporin|Ciclosporin a|Ciclosporina|Ciclosporine|Ciclosporinum|Cyclosporin|Cyclosporin a|Cyclosporine|Cyclosporine a|Cyclosporine microemulsion|Cyclosporine, modified|Equoral|Mitogard|NSC-290193|Neoplanta|Neurostat|OL-27-400|Ramihyphin a|SANG-35|SDZ-OXL-400|Vevye|Zinograf me",Protein,Cyclophilin A modulator,Genetic/Congenital|Cancer/Tumor|Hematologic|Immune System
EFO_0000095,chronic lymphocytic leukemia,CHEMBL38,TRETINOIN,Transcription factor,Aberel|All-trans retinoic acid|All-trans-retinoic acid|Eudyna|Kerlocal|NSC-122758|Oristar rna|Retin a|Retinoic acid|Tretinoin|Tretinoina|Tretinoine,Small molecule,Retinoic acid receptor agonist,Genetic/Congenital|Cancer/Tumor|Hematologic|Immune System
EFO_0000095,chronic lymphocytic leukemia,CHEMBL467,HYDROXYUREA,Enzyme,Hidroxicarbamida|Hydroxycarbamide|Hydroxyurea|NSC-32065|SQ 1089|SQ-1089,Small molecule,Ribonucleoside-diphosphate reductase RR1 inhibitor,Genetic/Congenital|Cancer/Tumor|Hematologic|Immune System
EFO_0000095,chronic lymphocytic leukemia,CHEMBL483254,PANOBINOSTAT,Unclassified protein|Epigenetic regulator,LBH-589|LBH589|Panobinostat|Panobinostat hydrate,Small molecule,Histone deacetylase inhibitor,Genetic/Congenital|Cancer/Tumor|Hematologic|Immune System
EFO_0000095,chronic lymphocytic leukemia,CHEMBL1233528,VOLASERTIB,Enzyme,BI 6727|BI-6727|BI6727|Bi-6727|Volasertib,Small molecule,Serine/threonine-protein kinase PLK1 inhibitor,Genetic/Congenital|Cancer/Tumor|Hematologic|Immune System
EFO_0000095,chronic lymphocytic leukemia,CHEMBL1467,ALLOPURINOL,Enzyme,Allopurinol|Allopurinolum|Alopurinol|BW 56-158|BW-56-158|NSC-101655|NSC-1390|Suspendol|Takanarumin,Small molecule,Xanthine dehydrogenase inhibitor,Genetic/Congenital|Cancer/Tumor|Hematologic|Immune System
EFO_0003898,ankylosing spondylitis,CHEMBL154,NAPROXEN,Enzyme,Aleve|Anaprox|NSC-750183|NSC-757239|Naprelan|Naproxen|Naproxene|Naproxeno|PN400 COMPONENT NAPROXEN|RS-3540,Small molecule,Cyclooxygenase inhibitor,Immune System|Musculoskeletal
EFO_0003898,ankylosing spondylitis,CHEMBL3301607,FILGOTINIB,Enzyme,Filgotinib|G-146034|G146034|GLPG0634|GS-6034 FREE BASE|Glpg-0634,Small molecule,Tyrosine-protein kinase TYK2 inhibitor,Immune System|Musculoskeletal
EFO_0003898,ankylosing spondylitis,CHEMBL34259,METHOTREXATE,Enzyme,"(r)-methotrexate|ADX-2191|Abitrexate|Amethopterin|CL 14377|CL-14377|D-amethopterin|D-methotrexate|EMT-25299|Folex|Jylamvo|Methotrexate|Methotrexate, (r)-|Methotrexate, d-|Methotrexatum|Methylaminopterin|Metotrexato|Mexate|Mexate-AQ|NSC-740|R-9985|R-methotrexate|TCMDC-123832|TCMDC-125488|TCMDC-125858|Trexall",Small molecule,Dihydrofolate reductase inhibitor,Immune System|Musculoskeletal
EFO_0003898,ankylosing spondylitis,CHEMBL2103743,TOFACITINIB CITRATE,Enzyme,"CP-690,550-10|CP-690550-10|Cp-690550 citrate|Tasocitinib monocitrate|Tofacitinib citrate|Tofacitinib monocitrate",Small molecule,Janus Kinase (JAK) inhibitor,Immune System|Musculoskeletal
EFO_0003898,ankylosing spondylitis,CHEMBL599,MELOXICAM,Enzyme,Acticam|Contacera|Coxicam|Emdocam|Flexicam|Inflacam|Loxicom|Melfax|Melosus|Melovem|Meloxicam|Meloxidolor|Meloxidyl|Meloxivet|Meloxoral|Metacam|Movatec|N-1539|N1539|Recocam|Revitacam|Rheumocam|UH-AC 62XX|UH-AC-62 XX|UHAC-62XX,Small molecule,Cyclooxygenase-2 inhibitor,Immune System|Musculoskeletal
EFO_0003898,ankylosing spondylitis,CHEMBL1503,OMEPRAZOLE,Transporter,H 168/68|H-168/68|NSC-751450|NSC-759192|Omeprazol|Omeprazole,Small molecule,Potassium-transporting ATPase inhibitor,Immune System|Musculoskeletal
EFO_0003898,ankylosing spondylitis,CHEMBL384467,DEXAMETHASONE,Transcription factor,Decadron-LA|Dexacen-4|Dexacort|Dexair|Dexametasona|Dexamethasone|Dexamethasone metasulfobenzoate sodium|Dexamethasone palmitate|Dexamethasone valerate|Dexycu|Fluormethylprednisolone|ISV-305|Mymethasone|NSC-34521|Neodecadron|OTO-104,Small molecule,Glucocorticoid receptor agonist,Immune System|Musculoskeletal
EFO_0000232,adenoma,CHEMBL1201182,TEMSIROLIMUS,Enzyme|Ion channel,CCI-779|Temsirolimus,Small molecule,FK506-binding protein 1A inhibitor,Cancer/Tumor
EFO_0000232,adenoma,CHEMBL118,CELECOXIB,Enzyme,Celecoxib|DFN-15|DFN15|NSC-719627|NSC-758624|SC-58635,Small molecule,Cyclooxygenase-2 inhibitor,Cancer/Tumor
EFO_0000232,adenoma,CHEMBL25,ASPIRIN,Enzyme,"Acetyl salicylate|Acetylsalicylic Acid|Acetylsalicylic acid|Acetylsalicylic acid (who-ip)|Acetylsalicylicum acidum|Acidum acetylsalicylicum|Acidum acetylsalicylicum (who-ip)|Aspirin|BAY1019036|Benzoic acid, 2-(acetyloxy)-|NSC-27223|NSC-406186",Small molecule,Cyclooxygenase inhibitor,Cancer/Tumor
EFO_0000232,adenoma,CHEMBL778,DEXMEDETOMIDINE,Membrane receptor,"Dexmedetomidina|Dexmedetomidine|MPV-1440|Medetomidine, (s)-",Small molecule,Adrenergic receptor alpha-2 agonist,Cancer/Tumor
EFO_0000232,adenoma,CHEMBL413,SIROLIMUS,Enzyme|Ion channel,AY-22989|Fyarro|Hyftor|L04AA10|NSC-226080|Npc-12g|Rapalimus|Rapamycin|SM-88 COMPONENT SIROLIMUS|Sirolimus|WY-090217,Small molecule,FK506-binding protein 1A inhibitor,Cancer/Tumor
EFO_0000232,adenoma,CHEMBL225071,RALTITREXED,Enzyme,Raltitrexed|ZD-16|ZD-1694|ZD1694,Small molecule,Thymidylate synthase inhibitor,Cancer/Tumor
EFO_0000232,adenoma,CHEMBL553,ERLOTINIB,Enzyme,"CP-358,774|CP-358774|CP-35877401|Erlotinib|OSI-774|R-1415|RG-1415|Ro-508231",Small molecule,Epidermal growth factor receptor erbB1 inhibitor,Cancer/Tumor
EFO_0000232,adenoma,CHEMBL3349607,PASIREOTIDE,Membrane receptor,Pasireotida|Pasireotide|SOM 230|SOM-230|SOM230,Protein,Somatostatin receptor 3 agonist,Cancer/Tumor
EFO_0000232,adenoma,CHEMBL1908360,EVEROLIMUS,Enzyme|Ion channel,40-o-(2-hydroxyethyl)-rapamycin|Everolimus|RAD 666|RAD-001|RAD-666|RAD001|SDZ-RAD|Sdz rad,Small molecule,FK506-binding protein 1A inhibitor,Cancer/Tumor
MONDO_0015253,Diamond-Blackfan anemia,CHEMBL38,TRETINOIN,Transcription factor,Aberel|All-trans retinoic acid|All-trans-retinoic acid|Eudyna|Kerlocal|NSC-122758|Oristar rna|Retin a|Retinoic acid|Tretinoin|Tretinoina|Tretinoine,Small molecule,Retinoic acid receptor agonist,Genetic/Congenital|Hematologic
0,Lung Injury,CHEMBL1200748,CARBIDOPA,Enzyme,Carbidopa|Carbidopa component of carbilev|Carbidopa component of parcopa|Carbidopa component of sinemet|Carbidopa hydrate|Carbidopa monohydrate|Carbidopum monohydrate|Lodosyn|MK-486|NSC-751137|NSC-758190,Small molecule,DOPA decarboxylase inhibitor,
EFO_0000318,Cardiomyopathy,CHEMBL1095097,EPLERENONE,Transcription factor,Eplerenona|Eplerenone|SC-66110|SC-6611O,Small molecule,Mineralocorticoid receptor antagonist,Musculoskeletal|Cardiovascular
EFO_0000318,Cardiomyopathy,CHEMBL477,ADENOSINE,Membrane receptor,9-.beta.-d-ribofuranosyladenine|Adenosine|NSC-7652|SR 96225|SR-96225,Small molecule,Adenosine receptor agonist,Musculoskeletal|Cardiovascular
EFO_0000318,Cardiomyopathy,CHEMBL1069,VALSARTAN,Membrane receptor,CGP 48933|CGP-48933|NSC-758927|Valsartan,Small molecule,Type-1 angiotensin II receptor antagonist,Musculoskeletal|Cardiovascular
EFO_0000318,Cardiomyopathy,CHEMBL429910,DAPAGLIFLOZIN,Transporter,BMS-512148|Dapagliflozin|Dapagliflozina|Dapagliflozine|LYN-045,Small molecule,Sodium/glucose cotransporter 2 inhibitor,Musculoskeletal|Cardiovascular
EFO_0003914,atherosclerosis,CHEMBL121,ROSIGLITAZONE,Transcription factor|Epigenetic regulator,Avandamet|Avandaryl|Avandia|BRL-49653|Gaudil|NSC-758698|Rezult|Rosiglitazona|Rosiglitazone|Rosiglizole|Rosvel|TDZ-01,Small molecule,Peroxisome proliferator-activated receptor gamma agonist,Cardiovascular
0,amyotrophic lateral sclerosis type 10,CHEMBL1294,QUINIDINE,Ion channel,"(8r,9s)-quinidine|.beta.-quinidine|Conquinine|Kinidin|Pitayine|Quinidine",Small molecule,Sodium channel alpha subunit blocker,
0,amyotrophic lateral sclerosis type 10,CHEMBL38380,FASUDIL,Enzyme,AT 877|AT-877|Fasudil|HA 1077|HA-1077|NSC-759827|ZK-258594,Small molecule,Rho-associated protein kinase inhibitor,
MONDO_0008170,ovarian cancer,CHEMBL4650285,TEMUTERKIB,Enzyme,LY-3214996|LY3214996|Ly 3214996|Ly3214996|Temuterkib,Small molecule,Mitogen-activated protein kinase; ERK1/ERK2 inhibitor,Cancer/Tumor|Endocrine System|Reproductive/Breast
MONDO_0008170,ovarian cancer,CHEMBL477,ADENOSINE,Membrane receptor,9-.beta.-d-ribofuranosyladenine|Adenosine|NSC-7652|SR 96225|SR-96225,Small molecule,Adenosine receptor agonist,Cancer/Tumor|Endocrine System|Reproductive/Breast
MONDO_0008170,ovarian cancer,CHEMBL3301612,ENCORAFENIB,Unclassified protein|Enzyme,Encorafenib|Lgx-818|Lgx818|NVP-LGX-818-NXA|NVP-LGX818|NVP-LGX818-NXA,Small molecule,Serine/threonine-protein kinase B-raf inhibitor,Cancer/Tumor|Endocrine System|Reproductive/Breast
MONDO_0008170,ovarian cancer,CHEMBL2105737,SONIDEGIB,Membrane receptor,Erismodegib|LDE 225|LDE-225|LDE225|NVP-LDE 225|NVP-LDE-225|NVP-LDE225|Sonidegib,Small molecule,Smoothened homolog inhibitor,Cancer/Tumor|Endocrine System|Reproductive/Breast
MONDO_0008170,ovarian cancer,CHEMBL3545185,SELINEXOR,Unclassified protein,KPT-330|Selinexor,Small molecule,Exportin-1 inhibitor,Cancer/Tumor|Endocrine System|Reproductive/Breast
MONDO_0008170,ovarian cancer,CHEMBL1399,ANASTROZOLE,Enzyme,Anastrozol|Anastrozole|Arimidex|ICI D1033|ICI-D1033|NSC-719344|NSC-759855|Rvg-106400|ZD-1033|ZD1033,Small molecule,Cytochrome P450 19A1 inhibitor,Cancer/Tumor|Endocrine System|Reproductive/Breast
MONDO_0008170,ovarian cancer,CHEMBL803,CYTARABINE,Enzyme,"Ara-c|Ara-cytidine|Arabinocytosine|Arabinosyl cytosine|Aracytidine|Aracytin|Aracytine|Citarabina|Cytarabine|Cytarabine liposome|Cytarabinoside|Cytarabinum|NSC-287459|Spongocytidine|U 19920a|U-19,920|U-19920",Small molecule,DNA polymerase (alpha/delta/epsilon) inhibitor,Cancer/Tumor|Endocrine System|Reproductive/Breast
MONDO_0008170,ovarian cancer,CHEMBL1983268,ENTRECTINIB,Enzyme,Entrectinib|NMS-E628|RXDX-101|Rxdx-101,Small molecule,Neurotrophic tyrosine kinase receptor inhibitor,Cancer/Tumor|Endocrine System|Reproductive/Breast
MONDO_0008170,ovarian cancer,CHEMBL457,GEMFIBROZIL,Transcription factor,CI-719|Gemfibrozil|Gemfibrozilo|NSC-757024,Small molecule,Peroxisome proliferator-activated receptor alpha agonist,Cancer/Tumor|Endocrine System|Reproductive/Breast
MONDO_0008170,ovarian cancer,CHEMBL481,IRINOTECAN,Enzyme,Biotecan|Irinotecan|NSC-728073,Small molecule,DNA topoisomerase I inhibitor,Cancer/Tumor|Endocrine System|Reproductive/Breast
MONDO_0008170,ovarian cancer,CHEMBL2043437,GLASDEGIB,Membrane receptor,Glasdegib|PF-04449913|PF-4449913,Small molecule,Smoothened homolog antagonist,Cancer/Tumor|Endocrine System|Reproductive/Breast
MONDO_0008170,ovarian cancer,CHEMBL362558,LY-2090314,Enzyme,LY-2090314|LY2090314|Ly 2090314|Ly-2090314,Small molecule,Glycogen synthase kinase-3 alpha inhibitor,Cancer/Tumor|Endocrine System|Reproductive/Breast
MONDO_0008170,ovarian cancer,CHEMBL4647810,ELIMUSERTIB,Enzyme,BAY-1895344|Elimusertib,Small molecule,Serine-protein kinase ATR inhibitor,Cancer/Tumor|Endocrine System|Reproductive/Breast
MONDO_0008170,ovarian cancer,CHEMBL3989939,LAROTRECTINIB SULFATE,Enzyme,ARRY-470 SULFATE|LOXO-101 sulfate|Larotrectinib sulfate,Small molecule,Neurotrophic tyrosine kinase receptor inhibitor,Cancer/Tumor|Endocrine System|Reproductive/Breast
MONDO_0008170,ovarian cancer,CHEMBL1750,CLOFARABINE,Enzyme,Clofarabina|Clofarabine|Clolar|NSC-759857,Small molecule,DNA polymerase (alpha/delta/epsilon) inhibitor,Cancer/Tumor|Endocrine System|Reproductive/Breast
MONDO_0008170,ovarian cancer,CHEMBL3545252,DOCETAXEL,Structural protein,Docetaxel|Docetaxel (as trihydrate)|Docetaxel hydrate|Docetaxel trihydrate|RP 56976|RP-56976|XRP6976,Small molecule,Tubulin inhibitor,Cancer/Tumor|Endocrine System|Reproductive/Breast
MONDO_0008170,ovarian cancer,CHEMBL1229517,VEMURAFENIB,Unclassified protein|Enzyme,PLX-4032|PLX4032|RG 7204|RG-7204|RO 5185426|RO-51-85426|RO-5185426|Vemurafenib,Small molecule,Serine/threonine-protein kinase B-raf inhibitor,Cancer/Tumor|Endocrine System|Reproductive/Breast
MONDO_0008170,ovarian cancer,CHEMBL3545376,ERDAFITINIB,Enzyme|Unclassified protein,Erdafitinib|JNJ-42756493|Jnj-42756493,Small molecule,Fibroblast growth factor receptor inhibitor,Cancer/Tumor|Endocrine System|Reproductive/Breast
MONDO_0008170,ovarian cancer,CHEMBL888,GEMCITABINE,Enzyme,Gemcitabina|Gemcitabine|Gemzar|LY-188011|LY188011|NSC-613327,Small molecule,DNA polymerase (alpha/delta/epsilon) inhibitor,Cancer/Tumor|Endocrine System|Reproductive/Breast
MONDO_0008170,ovarian cancer,CHEMBL3545076,LY-2584702,Enzyme,LY 2584702|LY2584702|Ly-2584702,Small molecule,Ribosomal protein S6 kinase 1 inhibitor,Cancer/Tumor|Endocrine System|Reproductive/Breast
MONDO_0008170,ovarian cancer,CHEMBL779,TADALAFIL,Enzyme,IC-351|IC351|LY-450190|LY450190|NSC-750236|NSC-759172|Tadalafil|Tadalafil mylan|Tadalafilo|Trans-tadalafil,Small molecule,Phosphodiesterase 5A inhibitor,Cancer/Tumor|Endocrine System|Reproductive/Breast
MONDO_0008170,ovarian cancer,CHEMBL2177390,IPATASERTIB,Enzyme,GDC-0068|Ipatasertib|RG-7440|RG7440|Rg-7440,Small molecule,Serine/threonine-protein kinase AKT inhibitor,Cancer/Tumor|Endocrine System|Reproductive/Breast
MONDO_0008170,ovarian cancer,CHEMBL2396661,ALPELISIB,Enzyme,Alpelisib|BYL-719|BYL719|Byl-719|NVP-BYL719|Vijoice,Small molecule,PI3-kinase p110-alpha subunit inhibitor,Cancer/Tumor|Endocrine System|Reproductive/Breast
MONDO_0008170,ovarian cancer,CHEMBL4297522,PEMIGATINIB,Enzyme|Unclassified protein,Fgfr inhibitor incb054828|INCB054828|Incb-054828|Incb054828|Pemigatinib,Small molecule,Fibroblast growth factor receptor 2 inhibitor,Cancer/Tumor|Endocrine System|Reproductive/Breast
MONDO_0008170,ovarian cancer,CHEMBL413,SIROLIMUS,Enzyme|Ion channel,AY-22989|Fyarro|Hyftor|L04AA10|NSC-226080|Npc-12g|Rapalimus|Rapamycin|SM-88 COMPONENT SIROLIMUS|Sirolimus|WY-090217,Small molecule,FK506-binding protein 1A inhibitor,Cancer/Tumor|Endocrine System|Reproductive/Breast
MONDO_0008170,ovarian cancer,CHEMBL2364626,RALIMETINIB,Unclassified protein|Enzyme,LSN-2322600 FREE BASE|LSN2322600 FREE BASE|LY-2228820|LY2228820|LY22288220|Ly-2228820|Ralimetinib,Small molecule,MAP kinase p38 alpha inhibitor,Cancer/Tumor|Endocrine System|Reproductive/Breast
MONDO_0008170,ovarian cancer,CHEMBL3301610,ABEMACICLIB,Other nuclear protein|Enzyme|Other cytosolic protein,Abemaciclib|LY-2835219|LY2835219|Ly-2835219,Small molecule,Cyclin-dependent kinase 6 inhibitor,Cancer/Tumor|Endocrine System|Reproductive/Breast
MONDO_0008170,ovarian cancer,CHEMBL1201139,MEGESTROL ACETATE,Transcription factor,5071|BDH 1298|BDH-1298|Chronopil|Megesterol acetate|Megestrol|Megestrol 17.alpha.-acetate|Megestrol acetate|NSC-71423|SC 10363|SC-10363,Small molecule,Progesterone receptor agonist,Cancer/Tumor|Endocrine System|Reproductive/Breast
MONDO_0008170,ovarian cancer,CHEMBL35,FUROSEMIDE,Transporter,Frusemide|Furoscix|Furosemida|Furosemide|Furosemidum|LB-502|Logirene|Marsemide|Mirfat|NSC-269420|Oedemex,Small molecule,Sodium-(potassium)-chloride cotransporter 2 inhibitor,Cancer/Tumor|Endocrine System|Reproductive/Breast
MONDO_0008170,ovarian cancer,CHEMBL1417019,MITOXANTRONE HYDROCHLORIDE,Enzyme,"CL 232,315|CL-232315|Mitoxantrone Dihcl|Mitoxantrone Dihydrochloride|Mitoxantrone dihydrochloride|Mitoxantrone hcl|Mitoxantrone hydrochloride|Mitozantrone|NSC-301739",Small molecule,DNA topoisomerase II alpha inhibitor,Cancer/Tumor|Endocrine System|Reproductive/Breast
MONDO_0008170,ovarian cancer,CHEMBL3188267,CAPMATINIB,Enzyme,Capmatinib|INC-280|INC280|INCB-28060|INCB-28060 FREE BASE|Incb-28060|NVP-INC280|NVP-INC280-NX|NYP-INC280-NX,Small molecule,Hepatocyte growth factor receptor inhibitor,Cancer/Tumor|Endocrine System|Reproductive/Breast
MONDO_0008170,ovarian cancer,CHEMBL189963,PALBOCICLIB,Other nuclear protein|Enzyme|Other cytosolic protein,PD-0332991|Palbociclib,Small molecule,CDK6/cyclin D1 inhibitor,Cancer/Tumor|Endocrine System|Reproductive/Breast
MONDO_0008170,ovarian cancer,CHEMBL1173055,RUCAPARIB,Enzyme,AG-014699|AG-14447|Rucaparib,Small molecule,"PARP 1, 2 and 3 inhibitor",Cancer/Tumor|Endocrine System|Reproductive/Breast
MONDO_0008170,ovarian cancer,CHEMBL3187723,BINIMETINIB,Enzyme,ARRY 438162|ARRY-162|ARRY-438162|Binimetinib|MEK-162|MEK162|Mek-162|NVP-MEK162,Small molecule,Dual specificity mitogen-activated protein kinase kinase 2 inhibitor,Cancer/Tumor|Endocrine System|Reproductive/Breast
MONDO_0008170,ovarian cancer,CHEMBL483254,PANOBINOSTAT,Unclassified protein|Epigenetic regulator,LBH-589|LBH589|Panobinostat|Panobinostat hydrate,Small molecule,Histone deacetylase inhibitor,Cancer/Tumor|Endocrine System|Reproductive/Breast
MONDO_0008170,ovarian cancer,CHEMBL118,CELECOXIB,Enzyme,Celecoxib|DFN-15|DFN15|NSC-719627|NSC-758624|SC-58635,Small molecule,Cyclooxygenase-2 inhibitor,Cancer/Tumor|Endocrine System|Reproductive/Breast
