disease_id,disease_name,disease_therapeutic_areas,drug_rank,drug_name_original,drug_id,drug_common_name,drug_target_class,drug_type,drug_mechanism_of_action,drug_synonyms
EFO_0007243,Ebola hemorrhagic fever,Infectious Disease,7,profenamine,CHEMBL1206,ETHOPROPAZINE,Membrane receptor,Small molecule,Muscarinic acetylcholine receptor M1 antagonist,Ethopropazine|Parsidol|Profenamina|Profenamine
EFO_0007243,Ebola hemorrhagic fever,Infectious Disease,8,fenoprofen,CHEMBL1297,FENOPROFEN,Enzyme,Small molecule,Cyclooxygenase inhibitor,53858|Fenoprofen|Fenoprofene|Fenoprofeno|LILLY-53858|NSC-757813|Nalfon
EFO_0007243,Ebola hemorrhagic fever,Infectious Disease,9,deferoxamine,CHEMBL2103741,LEVOTHYROXINE SODIUM,Transcription factor,Small molecule,Thyroid hormone receptor agonist,Eferox|Levaxin|Levothyrox|Levothyroxine sodique|Levothyroxine sodium|Levothyroxine sodium anhydrous|Levothyroxine sodium hydrate|Levothyroxine sodium pentahydrate|Levothyroxinum natricum anhydrous|Levotiroxina de sodio|Liotrix (t4)|Monosodium l-thyroxine hydrate|NSC-259940|Oroxine|Sodium levothyroxine pentahydrate|Soloxine|T4 (liotrix)|Thyroxine|Thyroxine sodium|Thyroxine sodium salt
EFO_0007243,Ebola hemorrhagic fever,Infectious Disease,10,doxazosin,CHEMBL707,DOXAZOSIN,Membrane receptor,Small molecule,Adrenergic receptor alpha-1 antagonist,C02CA04|Cardura|Doxazosin|Doxazosina|Doxazosine|UK-33274
EFO_0007243,Ebola hemorrhagic fever,Infectious Disease,11,metolazone,CHEMBL878,METOLAZONE,Transporter,Small molecule,Thiazide-sensitive sodium-chloride cotransporter inhibitor,Metazoline|Metolazona|Metolazone|Metozalone|NSC-759581|Normelan|Oldren|SR 720-22|SR-720-22
EFO_0007243,Ebola hemorrhagic fever,Infectious Disease,12,fluorometholone,CHEMBL1200600,FLUOROMETHOLONE,Transcription factor,Small molecule,Glucocorticoid receptor agonist,Fluorometholone|Fluorometolona|NSC-33001
EFO_0007243,Ebola hemorrhagic fever,Infectious Disease,14,nialamide,CHEMBL1256841,NIALAMIDE,Enzyme,Small molecule,Monoamine oxidase inhibitor,NSC-124514|Nialamida|Nialamide|Niamid
EFO_0007243,Ebola hemorrhagic fever,Infectious Disease,15,ethotoin,CHEMBL1095,ETHOTOIN,Ion channel,Small molecule,Sodium channel alpha subunit blocker,Accenon|Ethotoin|Ethotoine|Etotoina|NSC-760074
EFO_0007243,Ebola hemorrhagic fever,Infectious Disease,18,simvastatin,CHEMBL1064,SIMVASTATIN,Unclassified protein|Enzyme,Small molecule,HMG-CoA reductase inhibitor,C10AA01|MK-0733|MK-733|NSC-758706|Simvastatin|Simvastatin hydroxy acid|Simvastatina|Simvastatine|Synvinolin
EFO_0007243,Ebola hemorrhagic fever,Infectious Disease,20,thalidomide,CHEMBL468,THALIDOMIDE,Membrane receptor|Enzyme|Epigenetic regulator|Structural protein|Unclassified protein|Transcription factor|Other cytosolic protein|Other nuclear protein,Small molecule,CRL4(CRBN) E3 ubiquitin ligase inhibitor,.alpha.-phthalimidoglutarimide|Celgene|Contergan|Distaval|K-17|Myrin|N-phthalylglutamic acid imide|NSC-527179|NSC-66847|Neurosedyn|Pantosediv|Pharmion|Softenon|Talidomida|Thaled|Thalidomide|Thalidomide 
EFO_0007243,Ebola hemorrhagic fever,Infectious Disease,22,ketorolac,CHEMBL469,KETOROLAC,Enzyme,Small molecule,Cyclooxygenase inhibitor,Ketorolac|Ketorolaco
EFO_0007243,Ebola hemorrhagic fever,Infectious Disease,23,riluzole,CHEMBL744,RILUZOLE,Ion channel,Small molecule,Sodium channel alpha subunit blocker,BHV-0223|NSC-753433|NSC-759823|RP 54274|RP-54274|Riluzol|Riluzole|Tiglutik
EFO_0007243,Ebola hemorrhagic fever,Infectious Disease,24,metaraminol,CHEMBL1201319,METARAMINOL,Membrane receptor,Small molecule,Adrenergic receptor alpha-1 agonist,Metaraminol
EFO_0007243,Ebola hemorrhagic fever,Infectious Disease,26,naloxone,CHEMBL80,NALOXONE,Membrane receptor,Small molecule,Opioid receptors; mu/kappa/delta antagonist,Dbl naloxone|NSC-70413|Naloxona|Naloxone|Suboxone
EFO_0007243,Ebola hemorrhagic fever,Infectious Disease,28,theophylline,CHEMBL190,THEOPHYLLINE,Enzyme,Small molecule,Phosphodiesterase 4 inhibitor,"Dimethylxanthine|Doxophylline metabolite m3|NSC-2066|NSC-757346|Theophylline|Theophylline anhydrous|Theophylline melting point standard|Theophylline monohydrate|Theophylline, anhydrous|Theophylline,anhydrous"
EFO_0007243,Ebola hemorrhagic fever,Infectious Disease,29,budesonide,CHEMBL1370,BUDESONIDE,Transcription factor,Small molecule,Glucocorticoid receptor agonist,Budesonida|Budesonide|MAP-0010|MAP0010|NSC-757788|R01AD05|S-1320
EFO_0007243,Ebola hemorrhagic fever,Infectious Disease,30,medrysone,CHEMBL1201173,MEDRYSONE,Transcription factor,Small molecule,Glucocorticoid receptor agonist,Hydroxymesterone|Medrisona|Medrysone|NSC-63278|U-8471
EFO_0007243,Ebola hemorrhagic fever,Infectious Disease,31,cetirizine,CHEMBL1000,CETIRIZINE,Membrane receptor,Small molecule,Histamine H1 receptor antagonist,AC-170|Cetiderm|Cetirizina|Cetirizine
EFO_0007243,Ebola hemorrhagic fever,Infectious Disease,34,trichlormethiazide,CHEMBL1054,TRICHLORMETHIAZIDE,Transporter,Small molecule,Thiazide-sensitive sodium-chloride cotransporter inhibitor,NSC-61560|Trichlormethiazide|Trichloromethiazide|Triclormetiazida
EFO_0007243,Ebola hemorrhagic fever,Infectious Disease,37,tranexamic acid,CHEMBL877,TRANEXAMIC ACID,Enzyme,Small molecule,Plasminogen inhibitor,Acide tranexamique|Acido tranexamico|Amcha|CL 65336|CL-65336|CL65336|Cyclo-f|Cyclocapron|Cyclokapron|Espercil|Femstrual|Haematrix|LB-1148|LB1148|NSC-291305|RP-18429|Rikavarin|TRANS AMCHA|TRANS-AMCHA|Tranexamic acid|Trans AMCHA|Transamin
EFO_0007243,Ebola hemorrhagic fever,Infectious Disease,39,aminophylline,CHEMBL1370561,AMINOPHYLLINE,Enzyme,Small molecule,Phosphodiesterase 4 inhibitor,Aminofilina|Aminophylline|Aminophyllinum|Cardophyllin|Linampheta|NSC-7919|Syntophyllin|Theophyllamine|Theophylline ethylenediamine|Theophylline-ethylenediamine
EFO_0007243,Ebola hemorrhagic fever,Infectious Disease,43,sirolimus,CHEMBL413,SIROLIMUS,Enzyme|Ion channel,Small molecule,FK506-binding protein 1A inhibitor,AY-22989|Fyarro|Hyftor|L04AA10|NSC-226080|Npc-12g|Rapalimus|Rapamycin|SM-88 COMPONENT SIROLIMUS|Sirolimus|WY-090217
EFO_0007243,Ebola hemorrhagic fever,Infectious Disease,45,bromopride,CHEMBL399510,BROMOPRIDE,Membrane receptor,Small molecule,Dopamine D2 receptor antagonist,Bromoprida|Bromopride|Movipride|NSC-758391
EFO_0007243,Ebola hemorrhagic fever,Infectious Disease,46,quinethazone,CHEMBL1532,QUINETHAZONE,Transporter,Small molecule,Thiazide-sensitive sodium-chloride cotransporter inhibitor,Chinethazone|NSC-759904|Quinetazona|Quinethazone
EFO_0007243,Ebola hemorrhagic fever,Infectious Disease,49,letrozole,CHEMBL1444,LETROZOLE,Enzyme,Small molecule,Cytochrome P450 19A1 inhibitor,CGS 20267|CGS-20267|Letrozol|Letrozole|NSC-759652
EFO_0007243,Ebola hemorrhagic fever,Infectious Disease,52,clomifene,CHEMBL2355051,CLOMIPHENE,Transcription factor,Small molecule,Estrogen receptor alpha modulator,Clomifene|Clomifeno|Clomiphene
EFO_0007243,Ebola hemorrhagic fever,Infectious Disease,53,metixene,CHEMBL1201342,METHIXENE,Membrane receptor,Small molecule,Serotonin 2c (5-HT2c) receptor antagonist,Atosil|Methixene|Metixene|Metixeno
EFO_0007243,Ebola hemorrhagic fever,Infectious Disease,55,remoxipride,CHEMBL22242,REMOXIPRIDE,Membrane receptor,Small molecule,Dopamine D2 receptor antagonist,A 33547|A-33547|FLA 731|FLA-731(-)|Remoxiprida|Remoxipride|Roxiam
EFO_0007243,Ebola hemorrhagic fever,Infectious Disease,56,iproniazid,CHEMBL92401,IPRONIAZID,Enzyme,Small molecule,Monoamine oxidase inhibitor,Iproniazid|Iproniazida|Iproniazide
EFO_0007243,Ebola hemorrhagic fever,Infectious Disease,57,citalopram,CHEMBL549,CITALOPRAM,Transporter,Small molecule,Serotonin transporter inhibitor,Celexa|Citadur|Citalopram
EFO_0007243,Ebola hemorrhagic fever,Infectious Disease,59,estradiol,CHEMBL135,ESTRADIOL,Transcription factor,Small molecule,Estrogen receptor alpha agonist,17-.beta.-oestradiol|17-beta-oestradiol|17.beta.-estradiol|17beta-estradiol|Agofollin|Alfatradiol|Depo-Estradiol|Destradiol|Dihydrotheelin|Dihydroxyestrin|Estradiol|Estradiol 17-beta|Estradiol anhydrous|Estradiol hemihydrate|Estradiol valerate metabolite e2|Estrasorb|Gynergon|Gynoestryl|NSC-20293|NSC-9895|Oestradiol|WC-3011|WC3011
EFO_0007243,Ebola hemorrhagic fever,Infectious Disease,60,spironolactone,CHEMBL1393,SPIRONOLACTONE,Transcription factor,Small molecule,Mineralocorticoid receptor antagonist,Espironolactona|NSC-150399|SC-9420|Spironolactone|Spironolactone ceva|Spironolactonum|Verospirone
EFO_0007243,Ebola hemorrhagic fever,Infectious Disease,61,troglitazone,CHEMBL408,TROGLITAZONE,Transcription factor|Epigenetic regulator,Small molecule,Peroxisome proliferator-activated receptor gamma agonist,CI-991|CS-045|GR-92132X|GR92132X|Rezulin|Troglitazona|Troglitazone
EFO_0007243,Ebola hemorrhagic fever,Infectious Disease,62,meclozine,CHEMBL1623,MECLIZINE,Membrane receptor,Small molecule,Histamine H1 receptor antagonist,Meclizine|Meclozina|Meclozine|NSC-169189
EFO_0007243,Ebola hemorrhagic fever,Infectious Disease,63,progesterone,CHEMBL103,PROGESTERONE,Transcription factor,Small molecule,Progesterone receptor agonist,"NSC-64377|NSC-9704|Progesterona|Progesterone|Progesterone, micronized|Progesteronum|U 3672"
EFO_0007243,Ebola hemorrhagic fever,Infectious Disease,64,capsaicin,CHEMBL294199,CAPSAICIN,Ion channel,Small molecule,Vanilloid receptor opener,ALGRX 4975|ALGRX-4975|Ausanil|Axsain|Capsaicin|Capsaicina|Capsaicine|Capzasin-hp|Cntx-4975|Dolenon|FEMA NO. 3404|Mioton|NGX-1998|NGX-4010|NSC-56353|Ngx-1998|Ovocap|Ratden pe 40|Togarashi orenji|Trans-capsaicin
EFO_0007243,Ebola hemorrhagic fever,Infectious Disease,66,fulvestrant,CHEMBL1358,FULVESTRANT,Transcription factor,Small molecule,Estrogen receptor antagonist,"Faslodex|Fulvestrant|ICI 182,780|ICI-182780|NSC-759879|ZD-9238|ZD9238"
EFO_0007243,Ebola hemorrhagic fever,Infectious Disease,67,vorinostat,CHEMBL98,VORINOSTAT,Epigenetic regulator,Small molecule,Histone deacetylase 3 inhibitor,MK-0683|MK0683|NSC-701852|NSC-748799|NSC-759852|Suberoylanilide hydroxamic acid|Vorinostat
EFO_0007243,Ebola hemorrhagic fever,Infectious Disease,68,terazosin,CHEMBL611,TERAZOSIN,Membrane receptor,Small molecule,Adrenergic receptor alpha-1 antagonist,Hytrin|Terazosabb|Terazosin|Terazosina|Terazosine
EFO_0007243,Ebola hemorrhagic fever,Infectious Disease,70,alprostadil,CHEMBL495,ALPROSTADIL,Membrane receptor,Small molecule,Prostanoid EP2 receptor agonist,"Alprostadil|NSC-165559|ONO-1608|Pge1|Prostaglandin e1|U-10,136|U-10136"
EFO_0007243,Ebola hemorrhagic fever,Infectious Disease,72,minaprine,CHEMBL278819,MINAPRINE,Enzyme,Small molecule,Acetylcholinesterase inhibitor,AGR-1240|Brantur|CB-30038|Cantor|Minaprina|Minaprine
EFO_0007243,Ebola hemorrhagic fever,Infectious Disease,74,fluvastatin,CHEMBL2220442,FLUVASTATIN,Unclassified protein|Enzyme,Small molecule,HMG-CoA reductase inhibitor,Fluvas|Fluvastatin|Fluvastatina|Fluvastatine|NSC-758896
EFO_0007243,Ebola hemorrhagic fever,Infectious Disease,76,isocarboxazid,CHEMBL1201168,ISOCARBOXAZID,Enzyme,Small molecule,Monoamine oxidase inhibitor,Enerzer|Isocarboxazid|Isocarboxazida|Isocarboxazide|NSC-169893|RO 5-0831|RO-5-0831
EFO_0007243,Ebola hemorrhagic fever,Infectious Disease,77,lidocaine,CHEMBL79,LIDOCAINE,Ion channel,Small molecule,Sodium channel alpha subunit blocker,ALGRX 3268|ALGRX-3268|Anestacon|Embolex|Iontocaine|Lidocaina|Lidocaine|Lidocainum|Lidocaton|Lidopen|Lignocaine|NSC-40030|Octocaine|Solarcaine|Xylestesin
EFO_0007243,Ebola hemorrhagic fever,Infectious Disease,78,valproic acid,CHEMBL109,VALPROIC ACID,Enzyme,Small molecule,Succinate semialdehyde dehydrogenase inhibitor,"44089|Acide valproique|Acido valproico|NSC-93819|Pentanoic acid, 2-propyl|Valproate|Valproic acid|Valproic acid extended release"
EFO_0007243,Ebola hemorrhagic fever,Infectious Disease,79,fluocinonide,CHEMBL1501,FLUOCINONIDE,Transcription factor,Small molecule,Glucocorticoid receptor agonist,Fluocinolide|Fluocinonida|Fluocinonide|NSC-101791
EFO_0007243,Ebola hemorrhagic fever,Infectious Disease,80,carbachol,CHEMBL14,CARBACHOL,Membrane receptor,Small molecule,Muscarinic acetylcholine receptor M3 agonist,Carbachol|Carbachol chloride|Carbacholine Chloride|Carbacholine chloride|Carbacol|Carbamoylcholine chloride|NSC-32865
EFO_0000384,Crohn's disease,Genetic/Congenital|Immune System|Gastrointestinal,1,levobunolol,CHEMBL1201237,LEVOBUNOLOL,Membrane receptor,Small molecule,Beta-1 adrenergic receptor antagonist,"Bunolol, (-)-|Bunolol, (s)-|Levobunolol"
EFO_0000384,Crohn's disease,Genetic/Congenital|Immune System|Gastrointestinal,2,benfluorex,CHEMBL400599,BENFLUOREX,Enzyme,Small molecule,Acyl coenzyme A:cholesterol acyltransferase 1 inhibitor,Benfluorex|Mediaxal|NSC-757396
EFO_0000384,Crohn's disease,Genetic/Congenital|Immune System|Gastrointestinal,5,hyoscyamine,CHEMBL517712,ATROPINE,Membrane receptor,Small molecule,Muscarinic acetylcholine receptor M3 antagonist,Atropine|Atropinum|Dl-hyoscyamine
EFO_0000384,Crohn's disease,Genetic/Congenital|Immune System|Gastrointestinal,6,trifluoperazine,CHEMBL422,TRIFLUOPERAZINE,Membrane receptor,Small molecule,Serotonin 2c (5-HT2c) receptor antagonist,Apo-trifluoperazine|Flurazine|NSC-17474|NSC-46061|RP-7623|Trifluoperazina|Trifluoperazine
EFO_0000384,Crohn's disease,Genetic/Congenital|Immune System|Gastrointestinal,9,meclofenamic acid,CHEMBL509,MECLOFENAMIC ACID,Enzyme,Small molecule,Arachidonate 5-lipoxygenase inhibitor,Acide meclofenamique|Acido meclofenamico|CI-583|CL-583|INF 4668|INF-4668|Meclodium|Meclofenamate|Meclofenamic acid|Meclomen|NSC-95309
EFO_0000384,Crohn's disease,Genetic/Congenital|Immune System|Gastrointestinal,10,estrone,CHEMBL1405,ESTRONE,Transcription factor,Small molecule,Estrogen receptor alpha agonist,"1,3,5-estratrien-3-ol-17-one|Estradiol metabolite e1|Estrona|Estrone|Follicular hormone|Follicular-hormone|Folliculin|Folliculinum|Ketohydroxyestrin|NSC-9699|Oestrone|Theelin|Thelykinin|Tokokin|WAY 164397"
EFO_0000384,Crohn's disease,Genetic/Congenital|Immune System|Gastrointestinal,11,phenindione,CHEMBL711,PHENINDIONE,Enzyme,Small molecule,Vitamin k epoxide reductase complex subunit 1 isoform 1 inhibitor,Danilone|Fenindiona|NSC-41693|Phenindione|Phenylindanedione
EFO_0000384,Crohn's disease,Genetic/Congenital|Immune System|Gastrointestinal,15,fludrocortisone,CHEMBL1201010,FLUDROCORTISONE ACETATE,Transcription factor,Small molecule,Mineralocorticoid receptor agonist,Fludrocortisona|Fludrocortisone 21-acetate|Fludrocortisone acetate|Fludrocortisoni acetas|Fluorhydrocortisone acetate|Fluorocortisol acetate|NSC-15186|Scherofluron
EFO_0000384,Crohn's disease,Genetic/Congenital|Immune System|Gastrointestinal,16,clozapine,CHEMBL42,CLOZAPINE,Membrane receptor,Small molecule,Dopamine D2 receptor antagonist,Clozapina|Clozapine|Clozapine (caraco)|Clozapine (clozaril)|Clozapine (fazaclo)|Clozapine (ivax)|Clozapine (mylan)|Clozapine (teva)|Clozapine (udl)|Clozapine (versacloz)|Clozapine resolution mixture|HF 1854|HF-1854|Leponex|NSC-757429
EFO_0000384,Crohn's disease,Genetic/Congenital|Immune System|Gastrointestinal,17,domperidone,CHEMBL219916,DOMPERIDONE,Membrane receptor,Small molecule,Dopamine D2 receptor antagonist,"Domperidona|Domperidone|NSC-299589|NSC-759575|R 33,812|R-33812"
EFO_0000384,Crohn's disease,Genetic/Congenital|Immune System|Gastrointestinal,19,levopropoxyphene,CHEMBL1213351,PROPOXYPHENE,Membrane receptor,Small molecule,Mu opioid receptor agonist,"Algafan|D-propoxyphene|Depromic|Dextropropoxifeno|Dextropropoxyphen|Dextropropoxyphene|J5.928E|Levopropoxyphene|Propoxyphene|Propoxyphene, d-|SK-65"
EFO_0000384,Crohn's disease,Genetic/Congenital|Immune System|Gastrointestinal,22,ketorolac,CHEMBL469,KETOROLAC,Enzyme,Small molecule,Cyclooxygenase inhibitor,Ketorolac|Ketorolaco
EFO_0000384,Crohn's disease,Genetic/Congenital|Immune System|Gastrointestinal,23,fluphenazine,CHEMBL726,FLUPHENAZINE,Membrane receptor,Small molecule,Dopamine D2 receptor antagonist,Flufenazina|Fluphenazine|NSC-62323|Permitil|Prolixin
EFO_0000384,Crohn's disease,Genetic/Congenital|Immune System|Gastrointestinal,24,trihexyphenidyl,CHEMBL1490,TRIHEXYPHENIDYL,Membrane receptor,Small molecule,Muscarinic acetylcholine receptor M1 antagonist,Apo-trihex|NSC-12268|Trihexifenidilo|Trihexyphenidyl|Trihexyphenidyle
EFO_0000384,Crohn's disease,Genetic/Congenital|Immune System|Gastrointestinal,27,brompheniramine,CHEMBL811,BROMPHENIRAMINE,Membrane receptor,Small molecule,Histamine H1 receptor antagonist,BPN|Bromfed|Bromfenex|Bromfeniramina|Brompheniramine|Brotane|Dimetane|Dimetapp|Lodrane
EFO_0000384,Crohn's disease,Genetic/Congenital|Immune System|Gastrointestinal,28,liothyronine,CHEMBL1544,LIOTHYRONINE,Transcription factor,Small molecule,Thyroid hormone receptor agonist,"3,5,3'-triiodothyronine, l-|Cyronine|Euthroid-0.5|Euthroid-1|Euthroid-2|Euthroid-3|Levothyroxine sodium related compound liothyronine|Liothyronine|Liotironina|NSC-80203|Rathyronine|Rathyronine, (s)-|Thyrolar-0.25|Thyrolar-0.5|Thyrolar-1|Thyrolar-2|Thyrolar-3|Thyrolar-5|Triiodothyronine (T3 Or Liothyronine, Active) (6-11%)|Triostat"
EFO_0000384,Crohn's disease,Genetic/Congenital|Immune System|Gastrointestinal,30,moracizine,CHEMBL1075,MORICIZINE,Ion channel,Small molecule,Sodium channel alpha subunit blocker,EN-313|EN-313 FREE BASE|Ethmozine|Moracizina|Moracizine|Moricizine
EFO_0000384,Crohn's disease,Genetic/Congenital|Immune System|Gastrointestinal,32,mesoridazine,CHEMBL1088,MESORIDAZINE,Ion channel|Membrane receptor,Small molecule,Serotonin 2a (5-HT2a) receptor antagonist,Mesoridazina|Mesoridazine|NC-123|NSC-186066|Serentil|TPS-23|Thioridazine-2-sulfoxide
EFO_0000384,Crohn's disease,Genetic/Congenital|Immune System|Gastrointestinal,33,haloperidol,CHEMBL54,HALOPERIDOL,Ion channel|Membrane receptor,Small molecule,Serotonin 2a (5-HT2a) receptor antagonist,"Haloperidol|Haloperidol decanoate impurity, haloperidol-|MCN-JR-1625|NSC-170973|NSC-615296|R-1625"
EFO_0000384,Crohn's disease,Genetic/Congenital|Immune System|Gastrointestinal,37,fluvoxamine,CHEMBL814,FLUVOXAMINE,Transporter,Small molecule,Serotonin transporter inhibitor,Fluvoxamina|Fluvoxamine|N06AB08
EFO_0000384,Crohn's disease,Genetic/Congenital|Immune System|Gastrointestinal,38,clenbuterol,CHEMBL49080,CLENBUTEROL,Membrane receptor,Small molecule,Beta-2 adrenergic receptor agonist,Clenbuterol|Clenbuterol hydrochloride|Contraspasmin|NAB 365|NSC-758633|Planipart
EFO_0000384,Crohn's disease,Genetic/Congenital|Immune System|Gastrointestinal,39,sotalol,CHEMBL471,SOTALOL,Ion channel|Membrane receptor,Small molecule,HERG blocker,Betapace|C07AA07|Darob mite|Dl-sotalol|MJ-1999|Sorine|Sotalol
EFO_0000384,Crohn's disease,Genetic/Congenital|Immune System|Gastrointestinal,40,finasteride,CHEMBL710,FINASTERIDE,Enzyme,Small molecule,Steroid 5-alpha-reductase 2 inhibitor,Finasterida|Finasteride|MK-906|NSC-741485|NSC-759318
EFO_0000384,Crohn's disease,Genetic/Congenital|Immune System|Gastrointestinal,41,tranexamic acid,CHEMBL877,TRANEXAMIC ACID,Enzyme,Small molecule,Plasminogen inhibitor,Acide tranexamique|Acido tranexamico|Amcha|CL 65336|CL-65336|CL65336|Cyclo-f|Cyclocapron|Cyclokapron|Espercil|Femstrual|Haematrix|LB-1148|LB1148|NSC-291305|RP-18429|Rikavarin|TRANS AMCHA|TRANS-AMCHA|Tranexamic acid|Trans AMCHA|Transamin
EFO_0000384,Crohn's disease,Genetic/Congenital|Immune System|Gastrointestinal,42,furosemide,CHEMBL35,FUROSEMIDE,Transporter,Small molecule,Sodium-(potassium)-chloride cotransporter 2 inhibitor,Frusemide|Furoscix|Furosemida|Furosemide|Furosemidum|LB-502|Logirene|Marsemide|Mirfat|NSC-269420|Oedemex
EFO_0000384,Crohn's disease,Genetic/Congenital|Immune System|Gastrointestinal,44,dinoprostone,CHEMBL548,DINOPROSTONE,Membrane receptor,Small molecule,Prostaglandin E2 receptor agonist,"Dinoprostona|Dinoprostone|Dinoprostone beta-cyclodextrin clathrate|Enzaprost e|Minprostin e2|NSC-165560|NSC-196514|Prostaglandin e2|U-12,062|U-12062"
EFO_0000384,Crohn's disease,Genetic/Congenital|Immune System|Gastrointestinal,45,nalbuphine,CHEMBL895,NALBUPHINE,Membrane receptor,Small molecule,Opioid receptors; mu/kappa/delta agonist,Intapan|Nalbufina|Nalbuphine|Nubain
EFO_0000384,Crohn's disease,Genetic/Congenital|Immune System|Gastrointestinal,48,acetazolamide,CHEMBL20,ACETAZOLAMIDE,Enzyme|Unclassified protein,Small molecule,Carbonic anhydrase II inhibitor,Acetamox|Acetazolamida|Acetazolamide|Acetazolamidum|Atenezo|Defiltran|Didoc|Diuriwas|Donmox|Edemox|Glaupax|L 579486|NSC-145177|Nephramide|Phonurit
EFO_0000384,Crohn's disease,Genetic/Congenital|Immune System|Gastrointestinal,49,iobenguane,CHEMBL818,IOBENGUANE,Transporter,Small molecule,Norepinephrine transporter substrate,Iobenguane|Iobenguane (127-i)
EFO_0000384,Crohn's disease,Genetic/Congenital|Immune System|Gastrointestinal,51,sirolimus,CHEMBL413,SIROLIMUS,Enzyme|Ion channel,Small molecule,FK506-binding protein 1A inhibitor,AY-22989|Fyarro|Hyftor|L04AA10|NSC-226080|Npc-12g|Rapalimus|Rapamycin|SM-88 COMPONENT SIROLIMUS|Sirolimus|WY-090217
