gene_symbol,logfc_dz:754,logfc_dz:837,logfc_dz:836,logfc_dz:982,logfc_dz:813,logfc_dz:690,logfc_dz:697,mean_logfc,median_logfc,common_experiment,organism
H3F3AP4,0.05432760342955589,,0.04441486671566963,,,0.022973274812102318,,0.04057191498577595,0.04441486671566963,,human
MIF,0.053557388484478,,,0.03842848911881447,,0.010458823293447495,,0.03414823363224665,0.03842848911881447,,human
ACTB,0.05312948301434517,,0.06419482827186584,-0.00973497238010168,0.012945013120770454,0.02750486135482788,,0.029607842676341534,0.02750486135482788,0.012945013120770454,human
COX6C,0.052413176745176315,,,0.024893540889024734,0.02786709927022457,-0.017300987616181374,,0.021968207322061062,0.026380320079624653,0.02786709927022457,human
SLC25A3,0.05204538628458977,,,,,,,0.05204538628458977,0.05204538628458977,,human
KRT10,0.05192531645298004,,-0.015370274893939495,-0.19672942161560059,0.11176230758428574,,,-0.012103018118068576,0.018277520779520273,0.11176230758428574,human
RPL6,0.05190912261605263,,,0.044024791568517685,0.02225608006119728,-0.019950583577156067,,0.02455985266715288,0.03314043581485748,0.02225608006119728,human
RPL32,0.05144306644797325,,,0.07072751224040985,,,,0.06108528934419155,0.06108528934419155,,human
C4orf46,0.05118720605969429,,-0.015054367482662201,,,-0.012414130382239819,,0.007906236064930757,-0.012414130382239819,,human
DEGS1,0.05111882835626602,,0.032001592218875885,-0.022714192047715187,,0.011459137313067913,,0.017966341460123658,0.0217303647659719,,human
TUBB4B,0.050306737422943115,,0.02752668224275112,-0.025171374902129173,,-0.009122802875936031,,0.010884810471907258,0.009201939683407545,,human
MUCL1,0.0500514879822731,,,,0.01314421184360981,,,0.031597849912941456,0.031597849912941456,0.01314421184360981,human
S100A4,0.0496196374297142,,0.025654302909970284,,,-0.025771480053663254,,0.016500820095340412,0.025654302909970284,,human
LOC728026,0.04916781559586525,,-0.0152773167937994,,,0.009777500294148922,,0.014555999698738257,0.009777500294148922,,human
HLA-B,0.04862916097044945,,0.0449390672147274,0.06379487365484238,0.052006419748067856,0.04366039112210274,,0.050605982542037964,0.04862916097044945,0.052006419748067856,human
RPL3,0.04815897345542908,,0.01486422959715128,0.05191067233681679,-0.013626744039356709,,,0.02532678283751011,0.03151160152629018,-0.013626744039356709,human
RPL13AP5,0.046192169189453125,,,,,,,0.046192169189453125,0.046192169189453125,,human
LY6D,0.04611733928322792,,0.036951784044504166,,,,,0.04153456166386604,0.04153456166386604,,human
PFDN5,0.04552140459418297,,0.03431297466158867,0.030278239399194717,-0.023900611326098442,-0.01013230811804533,,0.015215939842164516,0.030278239399194717,-0.023900611326098442,human
RPS20,0.04338289424777031,,0.02070336788892746,0.08678708225488663,,-0.03913572430610657,,0.027934405021369457,0.032043131068348885,,human
RPS29,0.04327942058444023,,0.019279375672340393,0.11200176924467087,,,,0.0581868551671505,0.04327942058444023,,human
SNHG6,0.042985063046216965,,,,,,,0.042985063046216965,0.042985063046216965,,human
YWHAB,0.04245208203792572,,,,,,,0.04245208203792572,0.04245208203792572,,human
EIF3E,0.042422689497470856,,,,-0.03746688738465309,-0.016740387305617332,,-0.0039281950642665224,-0.016740387305617332,-0.03746688738465309,human
DSC3,0.04242083430290222,,,,,,,0.04242083430290222,0.04242083430290222,,human
FLG,0.04235491529107094,,-0.017951350659132004,-0.018667547032237053,-0.02122398465871811,-0.011605112813413143,,-0.005418615974485874,-0.017951350659132004,-0.02122398465871811,human
TMA7,0.04228837043046951,,0.03258034959435463,,,-0.00898511428385973,,0.021961201913654804,0.03258034959435463,,human
