gene_symbol,logfc_dz:827,logfc_dz:753,logfc_dz:635,logfc_dz:828,logfc_dz:829,logfc_dz:830,logfc_dz:634,logfc_dz:467,logfc_dz:318,logfc_dz:712,logfc_dz:713,logfc_dz:714,logfc_dz:715,logfc_dz:565,logfc_dz:567,logfc_dz:568,logfc_dz:729,logfc_dz:566,mean_logfc,median_logfc,common_experiment,organism
SF3B1,,,,,,,,,,,-0.013634954579174519,0.01838492415845394,,-0.018994197249412537,,,,,-0.004748075890044372,-0.013634954579174519,,human
TMEM71,,,,,,,,,,,-0.008484991267323494,,-0.010398468933999538,-0.018940282985568047,,,,-0.03367337957024574,-0.017874280689284205,-0.014669375959783792,,human
NQO2,,,,,,,,,,,0.010843942873179913,0.019941100850701332,0.0191863551735878,,0.027925467118620872,,,,0.01947421650402248,0.019563728012144566,,human
ICAM3,,,,,,,,,,,-0.012401307933032513,0.012704894877970219,-0.019653229042887688,,0.023650595918297768,,0.019733965396881104,0.017993256449699402,0.0070046959444880486,0.01534907566383481,,human
MYH9,,,,,,,,,,,-0.008921582251787186,,,,0.017806295305490494,,,,0.004442356526851654,0.004442356526851654,,human
NUAK2,,,,,,,,,,,-0.013389497064054012,,,,0.017763344570994377,,,,0.0021869237534701824,0.0021869237534701824,,human
C1orf162,,,,,,,,,,,-0.008324412629008293,,,,-0.027579540386795998,-0.018025539815425873,-0.027102965861558914,,-0.02025811467319727,-0.022564252838492393,,human
ETS1,,,,,,,,,,,-0.009233483113348484,,,,-0.024116452783346176,-0.017828620970249176,-0.017011208459734917,,-0.017047441331669688,-0.017419914714992046,,human
ITGA6,,,,,,,,,,,0.01240130141377449,0.01187903806567192,0.011790617369115353,,-0.023792587220668793,,,,0.0030695924069732428,0.011834827717393637,,human
STARD7,,,,,,,,,,,0.00721055269241333,,,,-0.016490580514073372,-0.01968194730579853,,,-0.009653991709152857,-0.016490580514073372,,human
BIN2,,,,,,,,,,,-0.009804877452552319,,-0.014331800863146782,,,,,0.02166808769106865,-0.0008228635415434837,-0.009804877452552319,,human
PVRIG,,,,,,,,,,,-0.010339252650737762,,-0.01904449053108692,,,,,0.01684284768998623,-0.004180298497279485,-0.010339252650737762,,human
CYTIP,,,,,,,,,,,-0.014178595505654812,,-0.011009462177753448,,,0.015940222889184952,,-0.05112648755311966,-0.015093580586835742,-0.01259402884170413,,human
ADM,,,,,,,,,,,0.009417412802577019,,,,,,-0.020892122760415077,-0.024303318932652473,-0.011926009630163511,-0.020892122760415077,,human
RAB31,,,,,,,,,,,0.009234203025698662,,,,,,,-0.01721196435391903,-0.003988880664110184,-0.003988880664110184,,human
ARHGAP15,,,,,,,,,,,-0.008507033810019493,,,,,0.035789526998996735,,,0.01364124659448862,0.01364124659448862,,human
HSP90AB1,,,,,,,,,,,0.010088265873491764,0.03372349217534065,,,,-0.021201759576797485,0.022737134248018265,,0.011336783180013299,0.016412700060755014,,human
ADD3,,,,,,,,,,,0.05013255029916763,0.042363762855529785,0.04612042009830475,,,,,,0.046205577751000725,0.04612042009830475,,human
CASQ2,,,,,,,,,,,0.02032504417002201,,,,,,,,0.02032504417002201,0.02032504417002201,,human
FAM8A1,,,,,,,,,,,0.01633296348154545,,,,,,,,0.01633296348154545,0.01633296348154545,,human
GADD45A,,,,,,,,,,,0.01527382805943489,,,,,,,,0.01527382805943489,0.01527382805943489,,human
ACVR1,,,,,,,,,,,0.013801390305161476,0.012686925940215588,0.012906238436698914,,,,,,0.01313151822735866,0.012906238436698914,,human
PPAP2A,,,,,,,,,,,0.013470780104398727,,,,,,,,0.013470780104398727,0.013470780104398727,,human
LRRC8D,,,,,,,,,,,0.013213494792580605,,,,,,,,0.013213494792580605,0.013213494792580605,,human
NEK7,,,,,,,,,,,0.012728485278785229,0.017834266647696495,0.017712175846099854,,,,,,0.016091642590860527,0.017712175846099854,,human
KLHDC2,,,,,,,,,,,0.012656232342123985,0.012460852973163128,,,,,0.03211160749197006,,0.019076230935752392,0.012656232342123985,,human
IGBP1,,,,,,,,,,,0.012362546287477016,,,,,,,,0.012362546287477016,0.012362546287477016,,human
COL6A3,,,,,,,,,,,0.012160664424300194,,0.012402523308992386,,,,,,0.01228159386664629,0.01228159386664629,,human
ANKS1A,,,,,,,,,,,0.011498615145683289,,0.010190289467573166,,,,,,0.010844452306628227,0.010844452306628227,,human
ATP8B2,,,,,,,,,,,0.010708525776863098,,,,,,,,0.010708525776863098,0.010708525776863098,,human
NR3C1,,,,,,,,,,,0.010615617036819458,,0.012749426066875458,,,,,,0.011682521551847458,0.011682521551847458,,human
GARS,,,,,,,,,,,0.01021294854581356,0.018463391810655594,0.02395503968000412,,,,,,0.017543793345491093,0.018463391810655594,,human
C2orf74,,,,,,,,,,,0.01019625086337328,,,,,,,,0.01019625086337328,0.01019625086337328,,human
MOAP1,,,,,,,,,,,0.01008294802159071,0.01967685855925083,0.015655288472771645,,,,0.024395301938056946,,0.017452599247917533,0.017666073516011238,,human
CDC25B,,,,,,,,,,,0.009962056763470173,0.027418039739131927,,,,,0.017001574859023094,,0.018127223787208397,0.017001574859023094,,human
FBLN5,,,,,,,,,,,0.009937534108757973,,,,,,,,0.009937534108757973,0.009937534108757973,,human
GPI,,,,,,,,,,,0.009893684647977352,0.014092677272856236,,,,,,,0.011993180960416794,0.011993180960416794,,human
CBR3,,,,,,,,,,,0.00985781941562891,,,,,,,,0.00985781941562891,0.00985781941562891,,human
UGDH,,,,,,,,,,,0.00962472427636385,,0.011856711469590664,,,,,,0.010740717872977257,0.010740717872977257,,human
GOLGA5,,,,,,,,,,,0.009476181119680405,,,,,,,,0.009476181119680405,0.009476181119680405,,human
GALNT11,,,,,,,,,,,0.009339181706309319,,,,,,,,0.009339181706309319,0.009339181706309319,,human
VGLL2,,,,,,,,,,,0.009323379024863243,,,,,,,,0.009323379024863243,0.009323379024863243,,human
EPB41L4A-AS1,,,,,,,,,,,0.009264715015888214,,,,,,,,0.009264715015888214,0.009264715015888214,,human
VPS51,,,,,,,,,,,0.009243238717317581,0.01873943768441677,,,,,0.015493960119783878,,0.01449221217383941,0.015493960119783878,,human
CDIPT,,,,,,,,,,,0.009204468689858913,,,,,,,,0.009204468689858913,0.009204468689858913,,human
C15orf61,,,,,,,,,,,0.009170888923108578,,,,,,,,0.009170888923108578,0.009170888923108578,,human
MYLPF,,,,,,,,,,,0.00909196026623249,,,,,,,,0.00909196026623249,0.00909196026623249,,human
APOL3,,,,,,,,,,,0.00908477883785963,,,,,,,,0.00908477883785963,0.00908477883785963,,human
BIN1,,,,,,,,,,,0.009082826785743237,,,,,,,,0.009082826785743237,0.009082826785743237,,human
GGCT,,,,,,,,,,,0.00905158556997776,,,,,,,,0.00905158556997776,0.00905158556997776,,human
ADAM10,,,,,,,,,,,0.009027753956615925,,,,,,,,0.009027753956615925,0.009027753956615925,,human
CHIC2,,,,,,,,,,,0.008964547887444496,,,,,,,,0.008964547887444496,0.008964547887444496,,human
CNIH1,,,,,,,,,,,0.008934312500059605,,,,,,,,0.008934312500059605,0.008934312500059605,,human
SEC31A,,,,,,,,,,,0.008881681598722935,0.031417541205883026,0.022740153595805168,,,,,,0.02101312546680371,0.022740153595805168,,human
CHKB,,,,,,,,,,,0.008800068870186806,,,,,,,,0.008800068870186806,0.008800068870186806,,human
PPP3CB,,,,,,,,,,,0.008772551082074642,,,,,,,,0.008772551082074642,0.008772551082074642,,human
FHL1,,,,,,,,,,,0.008707992732524872,,,,,,,,0.008707992732524872,0.008707992732524872,,human
LINC00339,,,,,,,,,,,0.008680293336510658,,,,,,,,0.008680293336510658,0.008680293336510658,,human
RNF13,,,,,,,,,,,0.008611956611275673,,,,,,,,0.008611956611275673,0.008611956611275673,,human
EPS15,,,,,,,,,,,0.008501955308020115,,,,,,,,0.008501955308020115,0.008501955308020115,,human
DNTTIP2,,,,,,,,,,,0.008426522836089134,,,,,,0.013512889854609966,,0.01096970634534955,0.01096970634534955,,human
POLR2J,,,,,,,,,,,0.008369194343686104,0.022730562835931778,0.016734661534428596,,,,0.014447489753365517,,0.015570477116852999,0.015591075643897057,,human
IARS2,,,,,,,,,,,0.008237406611442566,0.01476608868688345,,,,,,,0.011501747649163008,0.011501747649163008,,human
RPF2,,,,,,,,,,,0.008217234164476395,,,,,,,,0.008217234164476395,0.008217234164476395,,human
CPSF7,,,,,,,,,,,0.008156894706189632,0.012273230589926243,,,,,,,0.010215062648057938,0.010215062648057938,,human
SKP1,,,,,,,,,,,0.008156813681125641,0.016212455928325653,0.014017913490533829,,,,,,0.012795727699995041,0.014017913490533829,,human
HEG1,,,,,,,,,,,0.008136426098644733,,,,,,,,0.008136426098644733,0.008136426098644733,,human
PIGP,,,,,,,,,,,0.00812629982829094,,0.010945560410618782,,,,,,0.00953593011945486,0.00953593011945486,,human
COL1A2,,,,,,,,,,,0.008107871748507023,,,,,,,,0.008107871748507023,0.008107871748507023,,human
UBL3,,,,,,,,,,,0.008067024871706963,0.012121276929974556,0.011290118098258972,,,,,,0.010492806633313497,0.011290118098258972,,human
LETMD1,,,,,,,,,,,0.008043438196182251,,,,,,,,0.008043438196182251,0.008043438196182251,,human
SELM,,,,,,,,,,,0.00801014807075262,,,,,,,,0.00801014807075262,0.00801014807075262,,human
SNHG16,,,,,,,,,,,0.00784986186772585,,0.013910599984228611,,,,0.011851211078464985,,0.011203890976806482,0.011851211078464985,,human
OLFML2A,,,,,,,,,,,0.007847962900996208,,,,,,,,0.007847962900996208,0.007847962900996208,,human
CCDC3,,,,,,,,,,,0.00779737951233983,,,,,,,,0.00779737951233983,0.00779737951233983,,human
RBM18,,,,,,,,,,,0.007789428345859051,,,,,,,,0.007789428345859051,0.007789428345859051,,human
IFNGR2,,,,,,,,,,,0.007761284708976746,,,,,,-0.024244681000709534,,-0.008241698145866394,-0.008241698145866394,,human
MYL2,,,,,,,,,,,0.007737504784017801,,,,,,,,0.007737504784017801,0.007737504784017801,,human
RGPD6,,,,,,,,,,,0.007579797878861427,0.012232975102961063,0.009865650907158852,,,,,,0.00989280796299378,0.009865650907158852,,human
ZRSR2,,,,,,,,,,,0.007542727515101433,,,,,,,,0.007542727515101433,0.007542727515101433,,human
CAMLG,,,,,,,,,,,0.0074279229156672955,,0.00986040011048317,,,,0.013503256253898144,,0.010263859760016203,0.00986040011048317,,human
MOB1B,,,,,,,,,,,0.007414228282868862,,0.01586235500872135,,,,,,0.011638291645795107,0.011638291645795107,,human
ACTC1,,,,,,,,,,,0.007274397183209658,,,,,,,,0.007274397183209658,0.007274397183209658,,human
PTENP1,,,,,,,,,,,0.007247868925333023,,,,,,,,0.007247868925333023,0.007247868925333023,,human
LOC284023,,,,,,,,,,,0.007239788305014372,,,,,,,,0.007239788305014372,0.007239788305014372,,human
PAM,,,,,,,,,,,0.007238300517201424,,,,,,,,0.007238300517201424,0.007238300517201424,,human
SLN,,,,,,,,,,,0.00723540224134922,,,,,,,,0.00723540224134922,0.00723540224134922,,human
IGFBP6,,,,,,,,,,,0.007151482626795769,,,,,,,,0.007151482626795769,0.007151482626795769,,human
C1R,,,,,,,,,,,0.007103044539690018,,,,,,,,0.007103044539690018,0.007103044539690018,,human
SDHA,,,,,,,,,,,0.0070793479681015015,,,,,,,,0.0070793479681015015,0.0070793479681015015,,human
DCN,,,,,,,,,,,0.007078900933265686,,,,,,,,0.007078900933265686,0.007078900933265686,,human
TRAC,,,,,,,,,,,-0.07577992230653763,,-0.058360662311315536,,,,0.015175806358456612,,-0.039654926086465515,-0.058360662311315536,,human
MEFV,,,,,,,,,,,-0.03791840001940727,,,,,,,,-0.03791840001940727,-0.03791840001940727,,human
RASGRP1,,,,,,,,,,,-0.024583958089351654,,-0.049876563251018524,,,,0.02097179740667343,,-0.017829574644565582,-0.024583958089351654,,human
GPR183,,,,,,,,,,,-0.02012385055422783,,,,,,,,-0.02012385055422783,-0.02012385055422783,,human
TNFAIP8,,,,,,,,,,,-0.019019408151507378,0.011960029602050781,,,,,,,-0.003529689274728298,-0.003529689274728298,,human
GZMH,,,,,,,,,,,-0.01721254736185074,-0.023566193878650665,-0.1248832643032074,,,,0.04527131840586662,,-0.030097671784460545,-0.020389370620250702,,human
ZNF445,,,,,,,,,,,-0.01711277663707733,,,,,,,,-0.01711277663707733,-0.01711277663707733,,human
GIMAP6,,,,,,,,,,,-0.016506439074873924,,-0.015824902802705765,,,,,,-0.016165670938789845,-0.016165670938789845,,human
LOC202025,,,,,,,,,,,-0.01474500447511673,,,,,,,,-0.01474500447511673,-0.01474500447511673,,human
SLC12A7,,,,,,,,,,,-0.014713983051478863,,,,,,,,-0.014713983051478863,-0.014713983051478863,,human
TP53TG3B,,,,,,,,,,,-0.013316093944013119,,,,,,,,-0.013316093944013119,-0.013316093944013119,,human
EMB,,,,,,,,,,,-0.012783844955265522,,,,,,,,-0.012783844955265522,-0.012783844955265522,,human
GPR171,,,,,,,,,,,-0.012539856135845184,,-0.012197941541671753,,,,,,-0.012368898838758469,-0.012368898838758469,,human
CDKN1B,,,,,,,,,,,-0.012462805025279522,,-0.01711115427315235,,,,0.01330641470849514,,-0.005422514863312244,-0.012462805025279522,,human
ZNF528,,,,,,,,,,,-0.012386759743094444,,,,,,,,-0.012386759743094444,-0.012386759743094444,,human
NLRC3,,,,,,,,,,,-0.012088126502931118,,-0.023636743426322937,,,,,,-0.017862434964627028,-0.017862434964627028,,human
C19orf53,,,,,,,,,,,-0.011660654097795486,,,,,,0.012932652607560158,,0.0006359992548823357,0.0006359992548823357,,human
LOC100507397,,,,,,,,,,,-0.011514928191900253,,,,,,,,-0.011514928191900253,-0.011514928191900253,,human
SPDYE1,,,,,,,,,,,-0.011500720866024494,,,,,,,,-0.011500720866024494,-0.011500720866024494,,human
CYFIP2,,,,,,,,,,,-0.011431650258600712,,-0.016634156927466393,,,,0.0212976336479187,,-0.0022560578460494676,-0.011431650258600712,,human
LOC284939,,,,,,,,,,,-0.011006231419742107,,,,,,,,-0.011006231419742107,-0.011006231419742107,,human
OR4F29,,,,,,,,,,,-0.010854003019630909,,,,,,,,-0.010854003019630909,-0.010854003019630909,,human
TBC1D10C,,,,,,,,,,,-0.00985521636903286,0.02105470933020115,,,,,0.01526424940675497,,0.00882124745597442,0.01526424940675497,,human
SIT1,,,,,,,,,,,-0.009778264909982681,,,,,,,,-0.009778264909982681,-0.009778264909982681,,human
ZNF490,,,,,,,,,,,-0.009736412204802036,,,,,,,,-0.009736412204802036,-0.009736412204802036,,human
NBPF8,,,,,,,,,,,-0.009626605547964573,0.027608642354607582,0.02227775566279888,,,,,,0.013419930823147297,0.02227775566279888,,human
HIGD2A,,,,,,,,,,,-0.009485334157943726,,,,,,0.019974106922745705,,0.0052443863824009895,0.0052443863824009895,,human
FKSG49,,,,,,,,,,,-0.009471177123486996,,,,,,,,-0.009471177123486996,-0.009471177123486996,,human
BCL11B,,,,,,,,,,,-0.009435968473553658,,,,,,0.010649895295500755,,0.0006069634109735489,0.0006069634109735489,,human
LINC00623,,,,,,,,,,,-0.009419398382306099,-0.015117475762963295,-0.02755269780755043,,,,0.01172417402267456,,-0.010091349482536316,-0.012268437072634697,,human
LOC100287628,,,,,,,,,,,-0.00895756110548973,,,,,,0.013033007271587849,,0.002037723083049059,0.002037723083049059,,human
MIR4435-1HG,,,,,,,,,,,-0.008879318833351135,,,,,,,,-0.008879318833351135,-0.008879318833351135,,human
UBE2N,,,,,,,,,,,-0.008715709671378136,0.018121248111128807,,,,,,,0.004702769219875336,0.004702769219875336,,human
PDCD10,,,,,,,,,,,-0.008617275394499302,,-0.011018399149179459,,,,-0.01824761927127838,,-0.012627764604985714,-0.011018399149179459,,human
COMMD6,,,,,,,,,,,-0.008554897271096706,,,,,,,,-0.008554897271096706,-0.008554897271096706,,human
SRSF2,,,,,,,,,,,-0.008551309816539288,0.013458034954965115,-0.014224421232938766,,,,,,-0.00310589869817098,-0.008551309816539288,,human
P2RY8,,,,,,,,,,,-0.008546662516891956,0.016510238870978355,-0.01478650700300932,,,,0.01696147955954075,,0.002534637227654457,0.0039817881770431995,,human
NEDD8,,,,,,,,,,,-0.008423993363976479,,,,,,,,-0.008423993363976479,-0.008423993363976479,,human
LOC100288069,,,,,,,,,,,-0.008289828896522522,,,,,,,,-0.008289828896522522,-0.008289828896522522,,human
NOSIP,,,,,,,,,,,-0.008229288272559643,0.023440469056367874,,,,,0.018272660672664642,,0.011161280485490957,0.018272660672664642,,human
LAMTOR4,,,,,,,,,,,-0.008044878020882607,,,,,,,,-0.008044878020882607,-0.008044878020882607,,human
LYSMD2,,,,,,,,,,,-0.008002541027963161,,,,,,,,-0.008002541027963161,-0.008002541027963161,,human
TBCC,,,,,,,,,,,-0.007992229424417019,,-0.01130069512873888,,,,,,-0.00964646227657795,-0.00964646227657795,,human
MICU2,,,,,,,,,,,-0.007898630574345589,0.01645117811858654,0.011063964106142521,,,,,,0.006538837216794491,0.011063964106142521,,human
TMEM126A,,,,,,,,,,,-0.007877770811319351,,,,,,,,-0.007877770811319351,-0.007877770811319351,,human
INTS8,,,,,,,,,,,-0.007770711090415716,,,,,,,,-0.007770711090415716,-0.007770711090415716,,human
SLC30A3,,,,,,,,,,,-0.00775027135387063,,,,,,,,-0.00775027135387063,-0.00775027135387063,,human
SDR39U1,,,,,,,,,,,-0.007744822651147842,,,,,,,,-0.007744822651147842,-0.007744822651147842,,human
PPP1R8,,,,,,,,,,,-0.007730418816208839,,,,,,,,-0.007730418816208839,-0.007730418816208839,,human
SAAL1,,,,,,,,,,,-0.007697585504502058,,,,,,,,-0.007697585504502058,-0.007697585504502058,,human
SRSF7,,,,,,,,,,,-0.0076810941100120544,,,,,,,,-0.0076810941100120544,-0.0076810941100120544,,human
BIRC3,,,,,,,,,,,-0.007656479720026255,,,,,,,,-0.007656479720026255,-0.007656479720026255,,human
TMEM9B,,,,,,,,,,,-0.007643160875886679,,,,,,,,-0.007643160875886679,-0.007643160875886679,,human
DCK,,,,,,,,,,,-0.007640760391950607,,,,,,,,-0.007640760391950607,-0.007640760391950607,,human
AKTIP,,,,,,,,,,,-0.007620939984917641,,,,,,,,-0.007620939984917641,-0.007620939984917641,,human
MRPL53,,,,,,,,,,,-0.00761287659406662,,,,,,,,-0.00761287659406662,-0.00761287659406662,,human
HK1,,,,,,,,,,,-0.007547600194811821,,,,,,,,-0.007547600194811821,-0.007547600194811821,,human
GPR18,,,,,,,,,,,-0.007534362841397524,,,,,,0.01641814038157463,,0.004441888770088553,0.004441888770088553,,human
GTF2B,,,,,,,,,,,-0.00745411217212677,,,,,,0.021319370716810226,,0.006932629272341728,0.006932629272341728,,human
ZRANB2,,,,,,,,,,,-0.007425843272358179,,,,,,,,-0.007425843272358179,-0.007425843272358179,,human
KRTAP5-8,,,,,,,,,,,-0.0073905703611671925,,,,,,,,-0.0073905703611671925,-0.0073905703611671925,,human
NAE1,,,,,,,,,,,-0.007382088340818882,,-0.012510165572166443,,,,0.01597626879811287,,-0.001305328371624152,-0.007382088340818882,,human
RPL23AP82,,,,,,,,,,,-0.007284573744982481,,,,,,,,-0.007284573744982481,-0.007284573744982481,,human
LOC100507009,,,,,,,,,,,-0.007246633060276508,,,,,,,,-0.007246633060276508,-0.007246633060276508,,human
C14orf2,,,,,,,,,,,-0.007198770064860582,,,,,,,,-0.007198770064860582,-0.007198770064860582,,human
MORF4,,,,,,,,,,,-0.007133488543331623,,-0.009962359443306923,,,,,,-0.008547923993319273,-0.008547923993319273,,human
CST7,,,,,,,,,,,,0.01627398282289505,-0.041033778339624405,0.1130146011710167,0.10693854838609695,,0.0453185960650444,0.09694421291351318,0.05624269383649031,0.0711314044892788,,human
RNASE2,,,,,,,,,,,,0.04972332343459129,0.021527433767914772,0.09458491951227188,-0.04343796893954277,0.023601749911904335,-0.020955724641680717,-0.08842477947473526,0.005231279081531933,0.021527433767914772,,human
IL2RB,,,,,,,,,,,,-0.012678006663918495,-0.029267963021993637,0.07835029810667038,0.027842950075864792,0.019378531724214554,0.05212165042757988,0.06917926669120789,0.029275246762803624,0.027842950075864792,,human
CTSW,,,,,,,,,,,,-0.024072101339697838,-0.03310249000787735,0.07119175791740417,0.03606173396110535,,0.03576764836907387,0.06707768142223358,0.02548737172037363,0.03591469116508961,,human
KLRF1,,,,,,,,,,,,-0.012378668412566185,-0.02386680245399475,0.06587396562099457,0.021892128512263298,0.017057640478014946,,0.0408996045589447,0.018246311383942764,0.019474884495139122,,human
SMG1P5,,,,,,,,,,,,0.016893625259399414,,0.05423273891210556,0.04621926695108414,0.047140028327703476,,,0.04112141486257315,0.046679647639393806,,human
CSNK2B,,,,,,,,,,,,0.012686621397733688,,0.032480135560035706,,-0.027102384716272354,,,0.006021457413832347,0.012686621397733688,,human
NRGN,,,,,,,,,,,,-0.02122090384364128,-0.043025512248277664,0.027647696435451508,,0.025077614933252335,-0.055915165692567825,0.01759180799126625,-0.008307410404086113,-0.0018145479261875153,,human
KLRK1,,,,,,,,,,,,-0.015387509018182755,-0.04614117741584778,0.024527911096811295,0.02686251327395439,,0.02576262690126896,0.059080854058265686,0.012450869816044966,0.025145268999040127,,human
TMEM181,,,,,,,,,,,,0.023913828656077385,,0.024356208741664886,,,,,0.024135018698871136,0.024135018698871136,,human
TXK,,,,,,,,,,,,0.01624925062060356,,0.02229255996644497,,,,,0.019270905293524265,0.019270905293524265,,human
EMP3,,,,,,,,,,,,0.016865503042936325,,0.019231155514717102,-0.0168658047914505,,,0.01968616060912609,0.009729253593832254,0.018048329278826714,,human
FLNA,,,,,,,,,,,,0.017402473837137222,,0.016633789986371994,,,0.01349288783967495,0.03242534026503563,0.01998862298205495,0.017018131911754608,,human
PPIB,,,,,,,,,,,,0.02088772878050804,0.014644045382738113,0.016431063413619995,,,,0.024988416582345963,0.019237813539803028,0.018659396097064018,,human
PTP4A2,,,,,,,,,,,,0.03000013530254364,-0.010551819577813148,-0.03625747933983803,-0.01663263700902462,-0.053005367517471313,0.010369598865509033,,-0.012679594879349073,-0.013592228293418884,,human
IGF2R,,,,,,,,,,,,0.013255378231406212,,-0.0264451801776886,0.021824512630701065,,,,0.0028782368948062262,0.013255378231406212,,human
MKRN1,,,,,,,,,,,,0.01486364845186472,,-0.0253800917416811,-0.020448120310902596,-0.05040111392736435,,-0.01890348270535469,-0.020053832046687602,-0.020448120310902596,,human
MMP9,,,,,,,,,,,,0.018377624452114105,,-0.02030199207365513,0.03666916489601135,-0.020905625075101852,,0.03120781108736992,0.00900939665734768,0.018377624452114105,,human
LEPROTL1,,,,,,,,,,,,0.01777821034193039,,-0.018908703699707985,,,,,-0.0005652466788887978,-0.0005652466788887978,,human
APEX1,,,,,,,,,,,,0.014691726304590702,,-0.01816735230386257,,-0.030590537935495377,0.011422408744692802,,-0.005660938797518611,-0.0033724717795848846,,human
NFKB1,,,,,,,,,,,,0.013996155932545662,,-0.016326211392879486,,,,,-0.001165027730166912,-0.001165027730166912,,human
FAM129A,,,,,,,,,,,,0.016851253807544708,,,0.023788776248693466,,,-0.017690135166049004,0.00764996496339639,0.016851253807544708,,human
ANXA6,,,,,,,,,,,,0.019110815599560738,0.015011001378297806,,0.019982730969786644,-0.03813118860125542,,0.07992060482501984,0.01917879283428192,0.019110815599560738,,human
RAB5B,,,,,,,,,,,,0.015392608009278774,,,0.019730042666196823,,,,0.0175613253377378,0.0175613253377378,,human
IL2RG,,,,,,,,,,,,0.012318923138082027,,,0.01839013211429119,-0.02417515218257904,0.03300866857171059,0.03215659782290459,0.01433983389288187,0.01839013211429119,,human
LST1,,,,,,,,,,,,-0.016670560464262962,-0.021131137385964394,,-0.033247411251068115,-0.01772748865187168,,,-0.022194149438291788,-0.019429313018918037,,human
GNG11,,,,,,,,,,,,-0.026499878615140915,-0.055894289165735245,,-0.02628997527062893,0.02831159718334675,-0.05429685488343239,-0.036444537341594696,-0.02851898968219757,-0.031472207978367805,,human
NAP1L1,,,,,,,,,,,,0.01291064452379942,,,-0.02439412660896778,0.04319378733634949,,-0.016427231952548027,0.0038207683246582747,-0.0017582937143743038,,human
IRF8,,,,,,,,,,,,-0.01898682676255703,-0.02299613691866398,,-0.021919287741184235,-0.016581851989030838,-0.03934735804796219,,-0.023966292291879653,-0.021919287741184235,,human
ELF1,,,,,,,,,,,,0.017064979299902916,,,-0.019471198320388794,,-0.0198060292750597,-0.016193170100450516,-0.009601354598999023,-0.017832184210419655,,human
TARP,,,,,,,,,,,,-0.038891032338142395,-0.06573748588562012,,,-0.01750401221215725,0.023487340658903122,0.034412115812301636,-0.012846614792943,-0.01750401221215725,,human
FYN,,,,,,,,,,,,0.015928421169519424,,,,,,0.018808549270033836,0.01736848521977663,0.01736848521977663,,human
SUN2,,,,,,,,,,,,0.013121427968144417,,,,,0.016599128022789955,0.018641356378793716,0.01612063745657603,0.016599128022789955,,human
CTSS,,,,,,,,,,,,-0.011753610335290432,-0.013135578483343124,,,,-0.025186613202095032,-0.02351408638060093,-0.01839747210033238,-0.018324832431972027,,human
FGL2,,,,,,,,,,,,-0.020201226696372032,-0.01770724728703499,,,,-0.020674215629696846,-0.017605219036340714,-0.019046977162361145,-0.01895423699170351,,human
KIAA1551,,,,,,,,,,,,0.017613932490348816,,,,0.030457941815257072,-0.014296786859631538,,0.01125836248199145,0.017613932490348816,,human
NONO,,,,,,,,,,,,0.01165096927434206,,,,-0.01649339124560356,,,-0.0024212109856307507,-0.0024212109856307507,,human
AES,,,,,,,,,,,,0.011987597681581974,,,,,0.0316009446978569,,0.02179427118971944,0.02179427118971944,,human
TOMM20,,,,,,,,,,,,0.015099814161658287,0.012780058197677135,,,,0.030413422733545303,,0.019431098364293575,0.015099814161658287,,human
LSP1,,,,,,,,,,,,0.013454783707857132,,,,,0.026113342493772507,,0.01978406310081482,0.01978406310081482,,human
FXYD5,,,,,,,,,,,,0.035155124962329865,,,,,0.020425977185368538,,0.0277905510738492,0.0277905510738492,,human
ITM2A,,,,,,,,,,,,0.02074134536087513,,,,,0.016142025589942932,,0.01844168547540903,0.01844168547540903,,human
LOC100507625,,,,,,,,,,,,0.025672562420368195,,,,,0.015282833017408848,,0.02047769771888852,0.02047769771888852,,human
PSMG2,,,,,,,,,,,,0.011861179023981094,,,,,0.01458500511944294,,0.013223092071712017,0.013223092071712017,,human
DDX39A,,,,,,,,,,,,0.013665498234331608,,,,,0.014355669729411602,,0.014010583981871605,0.014010583981871605,,human
CDR2,,,,,,,,,,,,0.02128971554338932,0.011650285683572292,,,,0.013501082547008991,,0.015480361257990202,0.013501082547008991,,human
YTHDF2,,,,,,,,,,,,0.012320454232394695,,,,,0.012251695618033409,,0.012286074925214052,0.012286074925214052,,human
ERP29,,,,,,,,,,,,0.016073381528258324,-0.011565400287508965,,,,0.011727430857717991,,0.00541180403282245,0.011727430857717991,,human
HIAT1,,,,,,,,,,,,0.016507674008607864,,,,,0.011303765699267387,,0.013905719853937626,0.013905719853937626,,human
MAFB,,,,,,,,,,,,-0.014978975057601929,-0.01687447540462017,,,,-0.06461101025342941,,-0.032154820238550506,-0.01687447540462017,,human
IGK,,,,,,,,,,,,-0.02070334553718567,-0.03406234830617905,,,,-0.02921028807759285,,-0.027991993973652523,-0.02921028807759285,,human
MAP3K7CL,,,,,,,,,,,,-0.015657998621463776,-0.010773589834570885,,,,-0.020806118845939636,,-0.015745902433991432,-0.015657998621463776,,human
MAP2K1,,,,,,,,,,,,0.0120522640645504,,,,,-0.01826094090938568,,-0.0031043384224176407,-0.0031043384224176407,,human
SPCS2P4,,,,,,,,,,,,-0.01262090913951397,-0.02443777211010456,,,,-0.018185829743742943,,-0.01841483699778716,-0.018185829743742943,,human
IGKV1OR2-108,,,,,,,,,,,,-0.014688404276967049,-0.01767081953585148,,,,-0.01578839309513569,,-0.016049205635984738,-0.01578839309513569,,human
