gene_symbol,logfc_dz:709,logfc_dz:864,logfc_dz:865,mean_logfc,median_logfc,common_experiment,organism
TXNDC12,0.017363423481583595,,,0.017363423481583595,0.017363423481583595,,human
TMEM263,0.016889456659555435,,,0.016889456659555435,0.016889456659555435,,human
GPC6,0.016719579696655273,,,0.016719579696655273,0.016719579696655273,,human
PXDN,0.01655523292720318,0.035583119839429855,,0.026069176383316517,0.026069176383316517,0.035583119839429855,human
RPL7A,0.01648717187345028,0.039851658046245575,-0.0299861878156662,0.008784214034676552,0.01648717187345028,0.039851658046245575,human
GPNMB,0.016467764973640442,0.0276956707239151,,0.02208171784877777,0.02208171784877777,0.0276956707239151,human
APEX1,0.016239484772086143,0.01136124785989523,0.02885371632874012,0.01881814965357383,0.016239484772086143,0.01136124785989523,human
TPT1,0.016233626753091812,,0.014289390295743942,0.015261508524417877,0.015261508524417877,,human
TNFAIP6,0.016206026077270508,0.02329491265118122,,0.019750469364225864,0.019750469364225864,0.02329491265118122,human
STMN2,0.016198301687836647,-0.031850479543209076,,-0.007826088927686214,-0.007826088927686214,-0.031850479543209076,human
PSMC6,0.016168951988220215,,-0.017434824258089066,-0.0006329361349344254,-0.0006329361349344254,,human
CXCL8,0.015800265595316887,-0.016113627701997757,,-0.00015668105334043503,-0.00015668105334043503,-0.016113627701997757,human
BASP1,0.01575797237455845,,-0.0427677221596241,-0.013504874892532825,-0.013504874892532825,,human
AIDA,0.015643851831555367,,,0.015643851831555367,0.015643851831555367,,human
ENOPH1,0.015630288049578667,,0.014667529612779617,0.015148908831179142,0.015148908831179142,,human
CYR61,0.015625018626451492,-0.07810114324092865,0.07819892466068268,0.005240933348735173,0.015625018626451492,-0.07810114324092865,human
KCTD12,0.015585583634674549,0.01156801450997591,,0.01357679907232523,0.01357679907232523,0.01156801450997591,human
SMYD3,0.015550803393125534,0.02202281542122364,,0.018786809407174587,0.018786809407174587,0.02202281542122364,human
MORF4L1,0.01541843544691801,0.014630196616053581,0.06553209573030472,0.03186024259775877,0.01541843544691801,0.014630196616053581,human
RPL36,0.015386173501610756,0.017560964450240135,,0.016473568975925446,0.016473568975925446,0.017560964450240135,human
MARCKS,0.015381406992673874,,,0.015381406992673874,0.015381406992673874,,human
COL16A1,0.01534429844468832,0.02277057245373726,,0.01905743544921279,0.01905743544921279,0.02277057245373726,human
RAB6C,0.015330802649259567,,,0.015330802649259567,0.015330802649259567,,human
MIR1244-2,0.015090685337781906,0.01596645638346672,0.02622733637690544,0.01909482603271802,0.01596645638346672,0.01596645638346672,human
NBPF10,0.014992482028901577,,-0.017996327951550484,-0.0015019229613244534,-0.0015019229613244534,,human
PTX3,0.014914900064468384,0.016595980152487755,,0.01575544010847807,0.01575544010847807,0.016595980152487755,human
YBX1,0.014879251830279827,-0.0220294538885355,0.013683486729860306,0.0021777615572015443,0.013683486729860306,-0.0220294538885355,human
RRM2,0.014784343540668488,,0.01788722723722458,0.016335785388946533,0.016335785388946533,,human
ERP29,0.014686704613268375,0.011531928554177284,,0.01310931658372283,0.01310931658372283,0.011531928554177284,human
CCZ1B,0.014608963392674923,,,0.014608963392674923,0.014608963392674923,,human
ACTC1,0.014570615254342556,-0.04908483475446701,,-0.017257109750062227,-0.017257109750062227,-0.04908483475446701,human
ODC1,0.014527014456689358,,-0.020416509360074997,-0.0029447474516928196,-0.0029447474516928196,,human
BLOC1S2,0.014440957456827164,,,0.014440957456827164,0.014440957456827164,,human
CYP1B1,0.014439732767641544,,,0.014439732767641544,0.014439732767641544,,human
EPS8,0.014326462522149086,,,0.014326462522149086,0.014326462522149086,,human
FBL,0.014313613064587116,,,0.014313613064587116,0.014313613064587116,,human
LUZP6,0.014251545071601868,,,0.014251545071601868,0.014251545071601868,,human
STAC,0.01417981181293726,,,0.01417981181293726,0.01417981181293726,,human
ERH,0.014155385084450245,0.015424815937876701,0.03814681991934776,0.022575673647224903,0.015424815937876701,0.015424815937876701,human
PTP4A2,0.014113204553723335,,,0.014113204553723335,0.014113204553723335,,human
DFNA5,0.014057761989533901,,,0.014057761989533901,0.014057761989533901,,human
STT3A,0.014003565534949303,0.010859708301723003,,0.012431636918336153,0.012431636918336153,0.010859708301723003,human
NUAK1,0.014002329669892788,0.05766019970178604,0.022357864305377007,0.031340131225685276,0.022357864305377007,0.05766019970178604,human
DNM3OS,0.013973869383335114,,,0.013973869383335114,0.013973869383335114,,human
SMIM15,0.013963719829916954,,,0.013963719829916954,0.013963719829916954,,human
SGCG,0.013960108160972595,,,0.013960108160972595,0.013960108160972595,,human
SHMT2,0.013947047293186188,,,0.013947047293186188,0.013947047293186188,,human
SET,0.013917604461312294,,0.020862871780991554,0.017390238121151924,0.017390238121151924,,human
SEPHS2,0.013892315328121185,,,0.013892315328121185,0.013892315328121185,,human
NDUFB5,0.013841276057064533,,,0.013841276057064533,0.013841276057064533,,human
EIF5A,0.013792543672025204,,0.019119249656796455,0.01645589666441083,0.01645589666441083,,human
RPN1,0.013723219744861126,0.009716208092868328,,0.011719713918864727,0.011719713918864727,0.009716208092868328,human
EIF2S3,0.013585425913333893,,,0.013585425913333893,0.013585425913333893,,human
RARRES2,0.013549813069403172,0.032094378024339676,,0.022822095546871424,0.022822095546871424,0.032094378024339676,human
CNN3,0.013464861549437046,0.025915466248989105,0.01769847795367241,0.019026268584032852,0.01769847795367241,0.025915466248989105,human
MIR503,0.013453694991767406,,,0.013453694991767406,0.013453694991767406,,human
BCAT1,0.013351564295589924,,,0.013351564295589924,0.013351564295589924,,human
GHITM,0.013307887129485607,,,0.013307887129485607,0.013307887129485607,,human
BACE2,0.013284984976053238,0.018360156565904617,,0.015822570770978928,0.015822570770978928,0.018360156565904617,human
DNAJB11,0.013221546076238155,,,0.013221546076238155,0.013221546076238155,,human
ARF4,0.013148341327905655,,,0.013148341327905655,0.013148341327905655,,human
EIF4EBP1,0.013099359348416328,,0.014494617469608784,0.013796988409012556,0.013796988409012556,,human
CXCL6,0.013078967109322548,0.057745616883039474,,0.03541229199618101,0.03541229199618101,0.057745616883039474,human
MT1H,0.012972225435078144,,-0.03772057220339775,-0.012374173384159803,-0.012374173384159803,,human
GLT8D2,0.01296357810497284,,,0.01296357810497284,0.01296357810497284,,human
AMIGO2,0.012878824025392532,0.020382234826683998,,0.016630529426038265,0.016630529426038265,0.020382234826683998,human
COX7A2L,0.012852834537625313,,,0.012852834537625313,0.012852834537625313,,human
MSMO1,0.012780453078448772,,-0.020559759810566902,-0.003889653366059065,-0.003889653366059065,,human
SLC3A2,0.012761252000927925,,,0.012761252000927925,0.012761252000927925,,human
COL11A1,0.012715496122837067,0.07849214971065521,,0.04560382291674614,0.04560382291674614,0.07849214971065521,human
ADAR,0.012706346809864044,,-0.013618206605315208,-0.0004559298977255821,-0.0004559298977255821,,human
GPX7,0.01267948653548956,0.023965300992131233,,0.018322393763810396,0.018322393763810396,0.023965300992131233,human
IFI16,0.012601594440639019,-0.010123823769390583,,0.001238885335624218,0.001238885335624218,-0.010123823769390583,human
ACTR10,0.012561352923512459,,,0.012561352923512459,0.012561352923512459,,human
SLC7A5,0.012552615255117416,,0.020862223580479622,0.01670741941779852,0.01670741941779852,,human
PDGFD,0.012534395791590214,0.01588151417672634,,0.014207954984158278,0.014207954984158278,0.01588151417672634,human
TAX1BP3,0.0124829625710845,,0.018962444737553596,0.015722703654319048,0.015722703654319048,,human
UBA2,0.012476019561290741,,,0.012476019561290741,0.012476019561290741,,human
SERPINE1,0.012432697229087353,-0.05466959998011589,,-0.02111845137551427,-0.02111845137551427,-0.05466959998011589,human
BGN,0.012429825030267239,,,0.012429825030267239,0.012429825030267239,,human
HSPA13,0.012303581461310387,,,0.012303581461310387,0.012303581461310387,,human
RPS7,0.012291890569031239,,-0.08266134560108185,-0.035184727516025305,-0.035184727516025305,,human
