gene_symbol,logfc_dz:773,logfc_dz:267,logfc_dz:137,mean_logfc,median_logfc,common_experiment,organism
KCTD7,-0.016762742772698402,,,-0.016762742772698402,-0.016762742772698402,,human
RAC2,-0.016749989241361618,-0.03555985912680626,,-0.02615492418408394,-0.02615492418408394,-0.03555985912680626,human
ARF1,-0.016392692923545837,-0.016071584075689316,,-0.016232138499617577,-0.016232138499617577,-0.016071584075689316,human
SLC25A37,-0.016386914998292923,,,-0.016386914998292923,-0.016386914998292923,,human
CSF2RB,-0.016383200883865356,,,-0.016383200883865356,-0.016383200883865356,,human
PPP1CB,-0.016371598467230797,-0.023076631128787994,,-0.019724114798009396,-0.019724114798009396,-0.023076631128787994,human
TNFRSF1A,-0.01612737961113453,,,-0.01612737961113453,-0.01612737961113453,,human
HECA,-0.016108719632029533,,,-0.016108719632029533,-0.016108719632029533,,human
GMFG,-0.015937410295009613,-0.01055353693664074,,-0.013245473615825176,-0.013245473615825176,-0.01055353693664074,human
THEMIS2,-0.01588686928153038,,,-0.01588686928153038,-0.01588686928153038,,human
ICAM3,-0.015792924910783768,,0.008657341822981834,-0.0035677915439009666,-0.0035677915439009666,,human
IFRD1,-0.01572481356561184,,,-0.01572481356561184,-0.01572481356561184,,human
HIST2H2AA4,-0.01569235324859619,,-0.04497820511460304,-0.030335279181599617,-0.030335279181599617,,human
ITGA5,-0.015608763322234154,-0.014698145911097527,,-0.01515345461666584,-0.01515345461666584,-0.014698145911097527,human
PPIL3,-0.015595193020999432,,,-0.015595193020999432,-0.015595193020999432,,human
S100A6,-0.015589618124067783,0.026750385761260986,-0.011344200000166893,-6.114412099123001e-05,-0.011344200000166893,0.026750385761260986,human
TNFSF14,-0.015537573024630547,-0.02891647443175316,,-0.022227023728191853,-0.022227023728191853,-0.02891647443175316,human
EZR,-0.01538248360157013,,,-0.01538248360157013,-0.01538248360157013,,human
RNASE2,-0.015340335667133331,,,-0.015340335667133331,-0.015340335667133331,,human
SH2B3,-0.01486472599208355,,,-0.01486472599208355,-0.01486472599208355,,human
CHMP1B,-0.01481377612799406,,,-0.01481377612799406,-0.01481377612799406,,human
ACTB,-0.014733860269188881,-0.11756011098623276,0.013182316906750202,-0.039703884782890476,-0.014733860269188881,-0.11756011098623276,human
OAZ1,-0.014703220687806606,-0.016116144135594368,-0.011390441097319126,-0.0140699353069067,-0.014703220687806606,-0.016116144135594368,human
ACSL1,-0.01462575700134039,-0.041908472776412964,,-0.028267114888876677,-0.028267114888876677,-0.041908472776412964,human
GRN,-0.014573624357581139,0.024281153455376625,0.009873689152300358,0.006527072750031948,0.009873689152300358,0.024281153455376625,human
SP3,-0.014357524923980236,-0.012736566364765167,,-0.013547045644372702,-0.013547045644372702,-0.012736566364765167,human
BTG2,-0.014239177107810974,-0.014445502310991287,,-0.01434233970940113,-0.01434233970940113,-0.014445502310991287,human
MAPK6,-0.014185544103384018,,,-0.014185544103384018,-0.014185544103384018,,human
CXCR2,-0.014165087603032589,-0.011432851664721966,,-0.012798969633877277,-0.012798969633877277,-0.011432851664721966,human
MOAP1,-0.014104658737778664,,,-0.014104658737778664,-0.014104658737778664,,human
ATG2A,-0.013976587913930416,,,-0.013976587913930416,-0.013976587913930416,,human
ZNF331,-0.01394541934132576,,,-0.01394541934132576,-0.01394541934132576,,human
CST3,-0.013917079195380211,0.05106017366051674,,0.018571547232568264,0.018571547232568264,0.05106017366051674,human
RTN3,-0.01391519419848919,,,-0.01391519419848919,-0.01391519419848919,,human
TMEM176A,-0.013903866522014141,,,-0.013903866522014141,-0.013903866522014141,,human
TMEM251,-0.01388968713581562,,,-0.01388968713581562,-0.01388968713581562,,human
PSME1,-0.01382311899214983,,0.026623019948601723,0.006399950478225946,0.006399950478225946,,human
ETF1,-0.013797060586512089,,,-0.013797060586512089,-0.013797060586512089,,human
MXD1,-0.013795402832329273,,,-0.013795402832329273,-0.013795402832329273,,human
H3F3B,-0.01372322253882885,-0.020558705553412437,,-0.017140964046120644,-0.017140964046120644,-0.020558705553412437,human
ZHX2,-0.013711071573197842,-0.01131951529532671,,-0.012515293434262276,-0.012515293434262276,-0.01131951529532671,human
TNFAIP6,-0.013637461699545383,-0.049135882407426834,,-0.03138667205348611,-0.03138667205348611,-0.049135882407426834,human
LCN2,-0.013547265902161598,,,-0.013547265902161598,-0.013547265902161598,,human
ZNF267,-0.013511314056813717,,,-0.013511314056813717,-0.013511314056813717,,human
AIF1,-0.01340523175895214,,,-0.01340523175895214,-0.01340523175895214,,human
ABCG1,-0.013372385874390602,,,-0.013372385874390602,-0.013372385874390602,,human
CSNK1A1,-0.013346964493393898,,,-0.013346964493393898,-0.013346964493393898,,human
GNA13,-0.013230141252279282,,,-0.013230141252279282,-0.013230141252279282,,human
ATF3,-0.013218829408288002,0.013188313692808151,,-1.5257857739925385e-05,-1.5257857739925385e-05,0.013188313692808151,human
SRSF3,-0.013183818198740482,-0.011830640956759453,,-0.012507229577749968,-0.012507229577749968,-0.011830640956759453,human
GNG10,-0.013169316574931145,-0.02714807167649269,,-0.020158694125711918,-0.020158694125711918,-0.02714807167649269,human
SPAG9,-0.01307123526930809,-0.01671912707388401,,-0.01489518117159605,-0.01489518117159605,-0.01671912707388401,human
