gene_symbol,logfc_dz:867,logfc_dz:868,logfc_dz:869,logfc_dz:873,logfc_dz:872,logfc_dz:871,logfc_dz:851,logfc_dz:850,mean_logfc,median_logfc,common_experiment,organism,signature_type
ABCA1,,,,,,,,-0.0250582583248615,-0.0250582583248615,-0.0250582583248615,,human,DOWN
PDIA6,,,,,-0.012463703751564,,,-0.0371208786964416,-0.0247922912240028,-0.0247922912240028,,human,DOWN
RPL4,,-0.030073445290327,-0.0127512235194444,,-0.0312799289822578,,,,-0.0247015325973431,-0.030073445290327,,human,DOWN
PTN,,,,,,,-0.0174650959670543,-0.0318441055715084,-0.0246546007692813,-0.0246546007692813,-0.0174650959670543,human,DOWN
LPAR1,,,,,,,,-0.0246460065245628,-0.0246460065245628,-0.0246460065245628,,human,DOWN
PTTG1,,,,,,,-0.0127588883042335,-0.0363670401275157,-0.0245629642158746,-0.0245629642158746,-0.0127588883042335,human,DOWN
RPL3,0.0132845155894756,-0.0490041971206665,-0.0197491459548473,,-0.0380524285137653,-0.0291803255677223,,,-0.0245403163135051,-0.0291803255677223,,human,DOWN
PLA2G2A,-0.024514190852642,,,,,,,,-0.024514190852642,-0.024514190852642,,human,DOWN
PLIN2,,,,,,,-0.0314448326826095,-0.0172370709478855,-0.0243409518152475,-0.0243409518152475,-0.0314448326826095,human,DOWN
THBS2,,,,,,,,-0.0242597945034503,-0.0242597945034503,-0.0242597945034503,,human,DOWN
PSG5,,,,,,,-0.0323899015784263,-0.0157890859991312,-0.0240894937887787,-0.0240894937887787,-0.0323899015784263,human,DOWN
DAD1,,,,,,,-0.0117875915020704,-0.0363096334040164,-0.0240486124530434,-0.0240486124530434,-0.0117875915020704,human,DOWN
F2RL2,,,,,,,-0.0130987018346786,-0.0349572338163852,-0.0240279678255319,-0.0240279678255319,-0.0130987018346786,human,DOWN
EXT1,,,,,,,-0.0121506173163652,-0.0358655713498592,-0.0240080943331122,-0.0240080943331122,-0.0121506173163652,human,DOWN
ATP6V1D,,,,,,,,-0.023880373686552,-0.023880373686552,-0.023880373686552,,human,DOWN
S100A8,-0.0356604643166065,-0.0286819785833358,-0.019143795594573,-0.0184265971183776,-0.0146507425233721,-0.0266277212649583,,,-0.0238652165668706,-0.0228857584297657,,human,DOWN
RPL21,,-0.0376101993024349,,,-0.0237247794866561,-0.0102471485733985,,,-0.0238607091208299,-0.0237247794866561,,human,DOWN
PTGER2,,,,,,,-0.02375153824687,,-0.02375153824687,-0.02375153824687,-0.02375153824687,human,DOWN
P4HA2,,,,,,,-0.0246883649379014,-0.0225737001746892,-0.0236310325562953,-0.0236310325562953,-0.0246883649379014,human,DOWN
SIGLEC10,-0.0318493507802486,-0.024060521274805,-0.0183652285486459,-0.0251823384314775,-0.0215167663991451,-0.0207361076027154,,,-0.0236183855061729,-0.022788643836975,,human,DOWN
PRDX3,,,,,,,-0.031105026602745,-0.0153943793848156,-0.0232497029937803,-0.0232497029937803,-0.031105026602745,human,DOWN
MIR100HG,,,,,,,,-0.0231372453272342,-0.0231372453272342,-0.0231372453272342,,human,DOWN
FOXF2,,,,,,,,-0.0231324918568134,-0.0231324918568134,-0.0231324918568134,,human,DOWN
FAM162A,,,,,,,-0.0226885955780744,-0.0234198700636625,-0.0230542328208684,-0.0230542328208684,-0.0226885955780744,human,DOWN
SYTL2,,,,,,,,-0.0229601543396711,-0.0229601543396711,-0.0229601543396711,,human,DOWN
VAMP7,,,,,,,,-0.0229327287524938,-0.0229327287524938,-0.0229327287524938,,human,DOWN
DOCK7,,,,,,,,-0.0228977035731077,-0.0228977035731077,-0.0228977035731077,,human,DOWN
FCN3,-0.023609634488821,0.0127881243824958,,-0.0530772693455219,,-0.0273817814886569,,,-0.022820140235126,-0.025495707988739,,human,DOWN
NR2F1,,,,,,,,-0.0227471720427274,-0.0227471720427274,-0.0227471720427274,,human,DOWN
STOM,,,,,,,-0.015493856742978,-0.0298982616513967,-0.0226960591971874,-0.0226960591971874,-0.015493856742978,human,DOWN
CCL15-CCL14,,,,,-0.030224435031414,-0.0150839490815997,,,-0.0226541920565068,-0.0226541920565068,,human,DOWN
C1R,-0.0141323069110512,,,,-0.023235622793436,-0.0287836715579032,-0.0314654782414436,-0.0152949867770075,-0.0225824132561683,-0.023235622793436,-0.0314654782414436,human,DOWN
UGP2,,,,,,,-0.0225632470101118,,-0.0225632470101118,-0.0225632470101118,-0.0225632470101118,human,DOWN
SSR2,,,,,,,,-0.0224855318665504,-0.0224855318665504,-0.0224855318665504,,human,DOWN
NID2,,,,,,,-0.0262666568160057,-0.0183154754340648,-0.0222910661250352,-0.0222910661250352,-0.0262666568160057,human,DOWN
HGF,,,,,,,,-0.0222877524793148,-0.0222877524793148,-0.0222877524793148,,human,DOWN
KLF10,-0.0222566146403551,-0.0278363451361656,-0.0162238664925098,-0.0163252670317888,-0.0257746707648038,-0.0251436159014701,,,-0.0222600633278489,-0.0237001152709126,,human,DOWN
MAT2B,,,,,,,,-0.022185930982232,-0.022185930982232,-0.022185930982232,,human,DOWN
BTG1,-0.0106009393930435,,,,,,,-0.0337093919515609,-0.0221551656723022,-0.0221551656723022,,human,DOWN
TCEAL4,-0.0288178008049726,-0.0284900180995464,-0.0214272066950798,-0.0170504543930292,-0.0185730922967195,-0.0293379630893468,-0.0110966740176081,,-0.0221133156280432,-0.0214272066950798,-0.0110966740176081,human,DOWN
CCL2,-0.0413557924330234,-0.0320204235613346,-0.0211667213588953,-0.0243447739630937,-0.0562579147517681,-0.0215346068143844,0.0574273988604545,-0.0373905375599861,-0.0220804214477539,-0.0281825987622141,0.0574273988604545,human,DOWN
C12orf75,,,,,,,0.0199069958180189,-0.06405870616436,-0.0220758551731705,-0.0220758551731705,0.0199069958180189,human,DOWN
MAOA,-0.0290431231260299,-0.0191352572292089,-0.0229337271302938,-0.0219212137162685,-0.0136791849508881,-0.0256051309406757,,,-0.0220529395155608,-0.0224274704232811,,human,DOWN
KLF4,-0.0371551923453807,-0.0095092225819826,,,-0.0107765160501003,-0.0302632562816143,,,-0.0219260468147695,-0.0205198861658573,,human,DOWN
APOLD1,-0.0352343469858169,-0.0138367777690291,,,-0.011425913311541,-0.0271651186048984,,,-0.0219155391678214,-0.0205009481869637,,human,DOWN
PCOLCE,,,,,,,-0.027745347470045,-0.0160097070038318,-0.0218775272369384,-0.0218775272369384,-0.027745347470045,human,DOWN
SFT2D1,,,,,,,,-0.0218670461326837,-0.0218670461326837,-0.0218670461326837,,human,DOWN
CREG1,-0.0253872871398925,-0.0296125169843435,-0.0344834960997104,-0.0265820287168025,-0.0350927412509918,-0.0212426166981458,0.0199725441634655,,-0.0217754489609173,-0.0265820287168025,0.0199725441634655,human,DOWN
PRR11,,,,,,,,-0.0217634830623865,-0.0217634830623865,-0.0217634830623865,,human,DOWN
OSBPL1A,,,,,,,,-0.0216983146965503,-0.0216983146965503,-0.0216983146965503,,human,DOWN
TRNP1,,,,,,,,-0.0215796045958995,-0.0215796045958995,-0.0215796045958995,,human,DOWN
MME,,,,,,,,-0.0213876757770776,-0.0213876757770776,-0.0213876757770776,,human,DOWN
PSG1,,,,,,,-0.0211563073098659,-0.0212797075510025,-0.0212180074304342,-0.0212180074304342,-0.0211563073098659,human,DOWN
IER3,-0.0247942619025707,-0.0209874585270881,,-0.0159383062273263,-0.0291642639786005,-0.0126454699784517,,-0.023146603256464,-0.0211127273117502,-0.022067030891776,,human,DOWN
SSTR1,,,,,,,,-0.0211089104413986,-0.0211089104413986,-0.0211089104413986,,human,DOWN
SGCE,,,,,,,,-0.0210101306438446,-0.0210101306438446,-0.0210101306438446,,human,DOWN
PEBP4,-0.0229124948382377,-0.0194987319409847,,-0.0204194504767656,,,,,-0.0209435590853293,-0.0204194504767656,,human,DOWN
IL7R,,,,-0.0120139755308628,0.0086850747466087,,-0.0310978572815656,-0.0493172742426395,-0.0209360080771148,-0.0215559164062142,-0.0310978572815656,human,DOWN
TFPI,,,,,,,,-0.0208553373813629,-0.0208553373813629,-0.0208553373813629,,human,DOWN
PROCR,,,,,,,-0.0222857277840375,-0.0192982554435729,-0.0207919916138052,-0.0207919916138052,-0.0222857277840375,human,DOWN
LOC100505937,-0.0238806121051311,-0.0100652007386088,-0.025624468922615,-0.0317305512726306,,-0.0125780208036303,,,-0.0207757707685232,-0.0238806121051311,,human,DOWN
TOP2A,,,,,,,,-0.0205802172422409,-0.0205802172422409,-0.0205802172422409,,human,DOWN
HLTF,,,,,,,,-0.0204611048102378,-0.0204611048102378,-0.0204611048102378,,human,DOWN
RGS4,,,,,,,-0.022499306127429,-0.0183905344456434,-0.0204449202865362,-0.0204449202865362,-0.022499306127429,human,DOWN
TXNIP,,-0.0262667499482631,-0.0401705875992774,0.0227824188768863,-0.0168252065777778,-0.0465825386345386,-0.0220170896500349,-0.013597909361124,-0.0203825232705899,-0.0220170896500349,-0.0220170896500349,human,DOWN
SGK1,-0.063454270362854,-0.0100442869588732,-0.0290285889059305,-0.038740899413824,0.0855890214443206,-0.0662691444158554,,,-0.0203246947688361,-0.0338847441598773,,human,DOWN
ABHD17C,,,,,,,,-0.0202542450278997,-0.0202542450278997,-0.0202542450278997,,human,DOWN
C4orf3,,,,,,,-0.0133255720138549,-0.0271546952426433,-0.0202401336282491,-0.0202401336282491,-0.0133255720138549,human,DOWN
PRC1,,,,,,,,-0.0202155392616987,-0.0202155392616987,-0.0202155392616987,,human,DOWN
DRAM1,,,,,,,-0.0168918706476688,-0.0233909878879785,-0.0201414292678236,-0.0201414292678236,-0.0168918706476688,human,DOWN
HIF1A,-0.0393739156424999,,-0.0261257924139499,-0.050545547157526,0.0212129224091768,-0.0110909584909677,0.0166209675371646,-0.0494992397725582,-0.0198287947901657,-0.0261257924139499,0.0166209675371646,human,DOWN
C3AR1,-0.0134772453457117,-0.0191884487867355,-0.0208276212215423,-0.0226298496127128,-0.0205040723085403,,,,-0.0193254474550485,-0.0205040723085403,,human,DOWN
EGR1,-0.0505431778728961,-0.0375407710671424,0.0461085066199302,0.0163809526711702,-0.042311318218708,-0.0366896875202655,-0.0190756879746913,-0.0151496343314647,-0.0173526022117584,-0.0278826877474784,-0.0190756879746913,human,DOWN
SLC25A5,-0.0275578647851943,-0.0150662055239081,-0.021224770694971,-0.0331300273537635,0.0132306898012757,,,,-0.0167496357113122,-0.021224770694971,,human,DOWN
RPL26,,-0.0365483537316322,-0.0186472106724977,-0.0217159260064363,,0.0111354617401957,,,-0.0164440071675926,-0.020181568339467,,human,DOWN
B2M,-0.0200165994465351,-0.0276716593652963,-0.0217506252229213,-0.0288711655884981,,-0.0194640345871448,,0.0194792505353689,-0.0163824722791711,-0.0208836123347282,,human,DOWN
PRDX6,-0.0276183653622865,-0.0228275060653686,-0.0230899397283792,-0.0263557694852352,-0.0089163575321435,-0.0241138823330402,0.0300677791237831,,-0.0146934344832386,-0.0230899397283792,0.0300677791237831,human,DOWN
ZFP36,-0.1131607815623283,,0.1028305366635322,0.0547992512583732,-0.0385940745472908,-0.068549558520317,,,-0.0125349253416061,-0.0385940745472908,,human,DOWN
CYR61,-0.0574959255754947,-0.0469634793698787,0.0377560853958129,0.0526873469352722,-0.047162227332592,-0.044421087950468,0.0480710938572883,,-0.0082183134342942,-0.044421087950468,0.0480710938572883,human,DOWN
RPS4X,-0.0276472717523574,-0.0530124008655548,0.0411513596773147,0.0407052077353,,-0.0413430631160736,,,-0.0080292336642742,-0.0276472717523574,,human,DOWN
FOSB,-0.0406984910368919,-0.0186000056564807,0.0704345554113388,0.0179577227681875,-0.0427559986710548,-0.0265663564205169,,,-0.0067047622675697,-0.0225831810384988,,human,DOWN
