"","logFC","AveExpr","t","P.Value","adj.P.Val","B","probe.id"
"4675_at",1.77452887987163,7.57045544700555,7.5178607029144,1.96463982787725e-11,9.19015351318511e-11,15.5500288523914,"4675_at"
"201283_at",1.77227164300029,5.20893697348905,9.47578751463919,9.2608651448497e-16,1.51517221746886e-14,25.3560688072502,"201283_at"
"3832_at",1.76651818918188,5.76091336249975,6.38996779655334,4.65494392371038e-09,1.35945068909728e-08,10.1923862653391,"3832_at"
"8395_at",1.7630104222503,8.07200714383054,6.5157384135042,2.56974772851166e-09,7.84598486672125e-09,10.7731332498479,"8395_at"
"8564_at",1.75064226304282,7.43544873016718,4.80767202123558,5.12095456641768e-06,9.62098810772263e-06,3.39134342093836,"8564_at"
"5047_at",-1.74882306503601,10.0090230926164,-2.38902887012033,0.0186788786055832,0.0238450797305725,-4.28531806513028,"5047_at"
"53340_at",1.73321397508975,7.2547511665381,10.2877469395276,1.39471990098420e-17,4.26339756989071e-16,29.493330220818,"53340_at"
"85457_at",1.72351794799283,7.64665659211468,10.3937009259969,8.06678732403821e-18,2.73576277393375e-16,30.0333535675893,"85457_at"
"1521_at",-1.72070569517665,8.62523870700571,-5.79634845812922,7.19491541603693e-08,1.7328706335344e-07,7.52214250458936,"1521_at"
"23234_at",1.72034039558925,7.57292394587957,8.62448836744965,7.36296482831175e-14,6.51503116817011e-13,21.0445634625053,"23234_at"
"100505967_at",1.71683254262988,5.57159041912244,6.05680545742971,2.19511406875634e-08,5.71198127342541e-08,8.67853662637873,"100505967_at"
"54443_at",1.71403179359914,5.78492467608591,6.64581284058202,1.38365684109151e-09,4.43064354117844e-09,11.3787018542962,"54443_at"
"126231_at",1.7066798426974,7.18787204179062,11.5535684751582,2.05745552222964e-20,2.19504786027875e-18,35.9233346342779,"126231_at"
"55872_at",1.70253594293086,6.6843089212697,5.27278528043819,7.24926394751005e-07,1.51570810146775e-06,5.27933715372348,"55872_at"
"9397_at",1.70216325970243,6.38496072573574,11.2446743531017,1.00359923212433e-19,7.78701767834648e-18,34.3603031063295,"9397_at"
"23770_at",-1.70209854971992,7.32614775936405,-11.5627984396754,1.9624632628122e-20,2.15537655342366e-18,35.9699556314833,"23770_at"
"64149_at",1.69209682120296,5.9473740701362,12.7890745989832,3.8789983359521e-23,1.49919626252156e-20,42.1090565179343,"64149_at"
"9126_at",1.6886783125821,6.54449907096341,12.3459338203164,3.63102743246894e-22,9.41493239578402e-20,39.9043969196385,"9126_at"
"114876_at",1.68723515842198,8.17841244653668,12.6023437315325,9.93380960593402e-23,3.28200251561214e-20,41.182173028662,"114876_at"
"51473_at",1.6841384339469,7.49273037715234,8.72512516077814,4.40001967932342e-14,4.19795077369636e-13,21.5515813861972,"51473_at"
"100507043_at",1.68383636106036,7.81194874430229,6.8272388665264,5.79169548086977e-10,1.98456156289957e-09,12.2312671946763,"100507043_at"
"5179_at",1.67263609452212,8.13606153060821,3.44062791207615,0.000834177681083759,0.00123142804982125,-1.45084692487023,"5179_at"
"90865_at",1.67085752209071,6.63012412590168,9.64397189993871,3.8862263636551e-16,7.21717686610255e-15,26.2121490968917,"90865_at"
"25975_at",1.66878609530096,8.03286706681425,7.32996108400492,4.98083804638459e-11,2.132235873399e-10,14.6367233911438,"25975_at"
"891_at",1.66731336204714,7.00843779910501,6.15992310373325,1.3633310741758e-08,3.67018973891669e-08,9.14311379280683,"891_at"
"55153_at",1.66565364267739,8.01928770163366,13.0458763041097,1.0698429561598e-23,5.41876133902699e-21,43.3784263581796,"55153_at"
"9787_at",1.66251513298273,6.35233951298054,5.51292967340989,2.54646180318107e-07,5.66544190033247e-07,6.29368420688421,"9787_at"
"11013_at",1.65823183928341,8.62774633458798,4.86766746485459,4.00189625188828e-06,7.63124584096813e-06,3.62883929575945,"11013_at"
"79959_at",1.65379352538558,5.73204230321152,12.9217396999318,1.99250063770432e-23,9.49171699133378e-21,42.7656080130939,"79959_at"
"4316_at",1.65368043011422,9.83573128190602,3.16324608899287,0.00204106576795566,0.00288737508223783,-2.28177304946137,"4316_at"
"440515_at",1.64975307456276,6.24626413045903,9.56133699255797,5.95473327012467e-16,1.0444652700298e-14,25.7914201334596,"440515_at"
"2346_at",1.64642423445223,6.25363272867385,7.63860288863084,1.07700014426775e-11,5.35467741630598e-11,16.1404841458567,"2346_at"
"55329_at",1.63896125084551,6.03451450070368,8.87004852829172,2.09341771551419e-14,2.1889519389787e-13,22.2832307464158,"55329_at"
