gene_symbol,logfc_dz:561,logfc_dz:787,logfc_dz:707,mean_logfc,median_logfc,common_experiment,organism,signature_type
SLC25A6,,0.0419965349137783,0.0362395569682121,0.0391180459409952,0.0391180459409952,0.0362395569682121,human,UP
AREG,0.0388509780168533,,,0.0388509780168533,0.0388509780168533,,human,UP
LAPTM5,0.051844336092472,0.0258217994123697,,0.0388330677524209,0.0388330677524209,,human,UP
RPS11,0.0591092482209205,0.018525106832385,,0.0388171775266528,0.0388171775266528,,human,UP
RPLP1,0.0254243314266204,0.0517416223883628,,0.0385829769074916,0.0385829769074916,,human,UP
RPS24,,0.0379227176308631,,0.0379227176308631,0.0379227176308631,,human,UP
SLC25A3,,0.0380531437695026,0.0376725606620311,0.0378628522157669,0.0378628522157669,0.0376725606620311,human,UP
RPLP0,0.0297859143465757,0.0991271510720253,-0.0155003918334841,0.0378042245283722,0.0297859143465757,-0.0155003918334841,human,UP
CUTA,,0.0376999974250793,,0.0376999974250793,0.0376999974250793,,human,UP
GUSB,,0.0376240201294422,,0.0376240201294422,0.0376240201294422,,human,UP
ITM2C,,0.0375050082802772,,0.0375050082802772,0.0375050082802772,,human,UP
RPL27,,0.0504136569797992,0.0245197359472513,0.0374666964635252,0.0374666964635252,0.0245197359472513,human,UP
EMC7,0.0212054420262575,0.0536353178322315,,0.0374203799292445,0.0374203799292445,,human,UP
RNASE2,0.0373345538973808,,,0.0373345538973808,0.0373345538973808,,human,UP
TALDO1,,,0.0370877906680107,0.0370877906680107,0.0370877906680107,0.0370877906680107,human,UP
LXN,,,0.0370810069143772,0.0370810069143772,0.0370810069143772,0.0370810069143772,human,UP
CYTIP,0.0612602457404136,0.0122036579996347,,0.0367319518700242,0.0367319518700242,,human,UP
CNBP,,0.0364940278232097,,0.0364940278232097,0.0364940278232097,,human,UP
CTSA,,,0.0362334623932838,0.0362334623932838,0.0362334623932838,0.0362334623932838,human,UP
ADAR,,0.0476209558546543,0.0244300048798322,0.0360254803672432,0.0360254803672432,0.0244300048798322,human,UP
AP3S1,,0.0360097736120224,,0.0360097736120224,0.0360097736120224,,human,UP
OLFML3,,,0.0356881320476532,0.0356881320476532,0.0356881320476532,0.0356881320476532,human,UP
CD48,,0.0355774536728858,,0.0355774536728858,0.0355774536728858,,human,UP
IFITM2,,0.0149950459599494,0.0557387173175811,0.0353668816387653,0.0353668816387653,0.0557387173175811,human,UP
RPL39,,0.0207360722124576,0.0498249344527721,0.0352805033326149,0.0352805033326149,0.0498249344527721,human,UP
RAB13,,,0.0352322123944759,0.0352322123944759,0.0352322123944759,0.0352322123944759,human,UP
HEG1,,,0.0351438075304031,0.0351438075304031,0.0351438075304031,0.0351438075304031,human,UP
BASP1,,,0.0350486896932125,0.0350486896932125,0.0350486896932125,0.0350486896932125,human,UP
IFIT3,,,0.0346934981644153,0.0346934981644153,0.0346934981644153,0.0346934981644153,human,UP
MYL9,,,0.0343727432191371,0.0343727432191371,0.0343727432191371,0.0343727432191371,human,UP
RPS19,0.0385541915893554,0.0295405853539705,,0.034047388471663,0.034047388471663,,human,UP
COL4A1,,,0.0340178087353706,0.0340178087353706,0.0340178087353706,0.0340178087353706,human,UP
RPL19,,0.0290428679436445,0.0388450883328914,0.0339439781382679,0.0339439781382679,0.0388450883328914,human,UP
SIK1,0.0491520501673221,0.0183938592672348,,0.0337729547172784,0.0337729547172784,,human,UP
IGFBP6,,,0.0337185598909854,0.0337185598909854,0.0337185598909854,0.0337185598909854,human,UP
CD63,0.0209739468991756,0.022510664537549,0.0572154186666011,0.0335666767011086,0.022510664537549,0.0572154186666011,human,UP
RPN2,,0.0472824648022651,0.0197285581380128,0.033505511470139,0.033505511470139,0.0197285581380128,human,UP
ATP6V0E1,0.0332466773688793,,,0.0332466773688793,0.0332466773688793,,human,UP
CD69,0.0331249944865703,,,0.0331249944865703,0.0331249944865703,,human,UP
LDHB,0.012360168620944,0.0527845732867717,0.0339043624699115,0.0330163681258757,0.0339043624699115,0.0339043624699115,human,UP
CLC,0.0326651483774185,,,0.0326651483774185,0.0326651483774185,,human,UP
BTG1,0.0318282321095466,0.0331724509596824,,0.0325003415346145,0.0325003415346145,,human,UP
GLO1,,0.0324994437396526,,0.0324994437396526,0.0324994437396526,,human,UP
TRMT112,,0.0323207378387451,,0.0323207378387451,0.0323207378387451,,human,UP
JUND,0.0321103297173976,,,0.0321103297173976,0.0321103297173976,,human,UP
RPL38,0.0320542901754379,,,0.0320542901754379,0.0320542901754379,,human,UP
ICAM3,0.0169637072831392,0.0467848517000675,,0.0318742794916033,0.0318742794916033,,human,UP
CCDC92,,,0.0318419821560382,0.0318419821560382,0.0318419821560382,0.0318419821560382,human,UP
TCEAL4,,,0.0315208993852138,0.0315208993852138,0.0315208993852138,0.0315208993852138,human,UP
SULF1,,,0.0315141007304191,0.0315141007304191,0.0315141007304191,0.0315141007304191,human,UP
MARCKS,,,0.0315109118819236,0.0315109118819236,0.0315109118819236,0.0315109118819236,human,UP
GMFG,0.0312266964465379,,,0.0312266964465379,0.0312266964465379,,human,UP
RPL7A,0.0229025576263666,0.0489728935062885,0.0211200285702943,0.0309984932343165,0.0229025576263666,0.0211200285702943,human,UP
HEXB,,0.0330718196928501,0.0286224149167537,0.0308471173048019,0.0308471173048019,0.0286224149167537,human,UP
SERF2,,,0.0308469645678997,0.0308469645678997,0.0308469645678997,0.0308469645678997,human,UP
RPS15A,0.0236944500356912,0.0374612808227539,,0.0305778654292225,0.0305778654292225,,human,UP
AKR1C3,,,0.0304232817143201,0.0304232817143201,0.0304232817143201,0.0304232817143201,human,UP
RPS9,0.0357465036213398,0.0250729266554117,,0.0304097151383757,0.0304097151383757,,human,UP
UQCRFS1,,0.0301668588072061,,0.0301668588072061,0.0301668588072061,,human,UP
NDUFA4,,0.0238571688532829,0.0361916348338127,0.0300244018435478,0.0300244018435478,0.0361916348338127,human,UP
MKNK2,,0.0300068352371454,,0.0300068352371454,0.0300068352371454,,human,UP
SOD1,,0.0322648845613002,0.0273949671536684,0.0298299258574843,0.0298299258574843,0.0273949671536684,human,UP
PFDN5,,,0.0295806508511304,0.0295806508511304,0.0295806508511304,0.0295806508511304,human,UP
MDH1,,0.0295801032334566,,0.0295801032334566,0.0295801032334566,,human,UP
TPD52L1,,,0.0292405989021062,0.0292405989021062,0.0292405989021062,0.0292405989021062,human,UP
