gene_symbol,logfc_dz:857,logfc_dz:981,logfc_dz:509,mean_logfc,median_logfc,common_experiment,organism,signature_type
MIF,0.0273986551910638,-0.0133912460878491,0.0342465974390506,0.0160846688474218,0.0273986551910638,-0.0133912460878491,human,UP
SPRR1A,-0.0405846796929836,0.0399625524878501,0.026991207152605,0.0087896933158238,0.026991207152605,0.0399625524878501,human,UP
TUBA4A,0.0292054284363985,-0.0405897535383701,0.0337110348045825,0.0074422365675369,0.0292054284363985,-0.0405897535383701,human,UP
FOSB,,-0.2212716341018676,,-0.2212716341018676,-0.2212716341018676,-0.2212716341018676,human,DOWN
FOS,,-0.1858265697956085,,-0.1858265697956085,-0.1858265697956085,-0.1858265697956085,human,DOWN
ZFP36,,-0.1618276387453079,,-0.1618276387453079,-0.1618276387453079,-0.1618276387453079,human,DOWN
RPLP1,,-0.152057409286499,,-0.152057409286499,-0.152057409286499,-0.152057409286499,human,DOWN
HBA2,-0.1360426843166351,,-0.1476537585258484,-0.1418482214212417,-0.1418482214212417,,human,DOWN
FLG,-0.1987527459859848,-0.0307830106467008,-0.1856801360845565,-0.138405297572414,-0.1856801360845565,-0.0307830106467008,human,DOWN
KRT10,-0.0707019045948982,-0.2496264725923538,-0.093621164560318,-0.1379831805825233,-0.093621164560318,-0.2496264725923538,human,DOWN
RPL18,,-0.1271938979625702,,-0.1271938979625702,-0.1271938979625702,-0.1271938979625702,human,DOWN
LCE2B,-0.2046570181846618,-0.0615232437849044,-0.0981044992804527,-0.1214282537500063,-0.0981044992804527,-0.0615232437849044,human,DOWN
TMEM45A,-0.1477458328008651,-0.0253396555781364,-0.1176197007298469,-0.0969017297029495,-0.1176197007298469,-0.0253396555781364,human,DOWN
TUBB4B,,-0.0946111753582954,,-0.0946111753582954,-0.0946111753582954,-0.0946111753582954,human,DOWN
XPNPEP3,,-0.0896606817841529,,-0.0896606817841529,-0.0896606817841529,-0.0896606817841529,human,DOWN
ZNF91,,-0.0871318504214286,,-0.0871318504214286,-0.0871318504214286,-0.0871318504214286,human,DOWN
CREG1,-0.0937020629644393,,-0.0782249942421913,-0.0859635286033153,-0.0859635286033153,,human,DOWN
FCGBP,,-0.084053061902523,,-0.084053061902523,-0.084053061902523,-0.084053061902523,human,DOWN
AIRE,,-0.08348398655653,,-0.08348398655653,-0.08348398655653,-0.08348398655653,human,DOWN
RPS2,-0.0119911460205912,-0.1543323993682861,,-0.0831617726944387,-0.0831617726944387,-0.1543323993682861,human,DOWN
KRT1,-0.0843493565917015,-0.0612605735659599,-0.1019246503710746,-0.082511526842912,-0.0843493565917015,-0.0612605735659599,human,DOWN
RPL9,-0.0933829173445701,-0.022801037877798,-0.1263655722141266,-0.0808498424788316,-0.0933829173445701,-0.022801037877798,human,DOWN
SHCBP1,,-0.0802875831723213,,-0.0802875831723213,-0.0802875831723213,-0.0802875831723213,human,DOWN
KRT15,-0.083786517381668,-0.0974308401346206,-0.0530896969139575,-0.0781023514767487,-0.083786517381668,-0.0974308401346206,human,DOWN
