gene_symbol,logfc_dz:925,logfc_dz:927,logfc_dz:926,logfc_dz:928,mean_logfc,median_logfc,common_experiment,organism,signature_type
CD52,,0.013747320510447,,0.0431587025523185,0.0284530115313828,0.0284530115313828,,human,UP
PRDX1,0.0203557070344686,0.0358298644423484,0.0289284382015466,,0.0283713365594546,0.0289284382015466,0.0289284382015466,human,UP
LY6D,0.027887599542737,0.0136386202648282,0.0418140105903148,0.0278368610888719,0.027794272871688,0.0278622303158044,0.0418140105903148,human,UP
SLC25A6,,0.0130541156977415,0.0340731814503669,0.0360139571130275,0.0277137514203786,0.0340731814503669,0.0340731814503669,human,UP
PCP4,,,0.0275748763233423,,0.0275748763233423,0.0275748763233423,0.0275748763233423,human,UP
TALDO1,,0.0235566645860672,0.0341699346899986,0.0247611328959465,0.0274959107240041,0.0247611328959465,0.0341699346899986,human,UP
LGALS1,0.0217815861105918,0.0326473638415336,,,0.0272144749760627,0.0272144749760627,,human,UP
TMA7,0.0355683155357837,0.0156680680811405,0.0157359465956687,0.0414328314363956,0.0271012904122471,0.0256521310657262,0.0157359465956687,human,UP
SNRPD2,0.0383749604225158,0.0129184117540717,,0.0292184799909591,0.0268372840558489,0.0292184799909591,,human,UP
TXNDC5,0.011698693037033,0.0417478196322917,,,0.0267232563346624,0.0267232563346624,,human,UP
YBX1,0.0115838078781962,0.0322925262153148,,0.0362177230417728,0.0266980190450946,0.0322925262153148,,human,UP
HLA-DQA2,0.0195820163935422,,0.0256457980722188,0.0331228896975517,0.0261169013877709,0.0256457980722188,0.0256457980722188,human,UP
ARPC1B,0.0175662003457546,0.0274968743324279,0.0148896547034382,0.0440998636186122,0.0260131482500582,0.0225315373390913,0.0148896547034382,human,UP
RPN2,,0.0267566479742527,0.0193695519119501,0.0304341111332178,0.0255201036731402,0.0267566479742527,0.0193695519119501,human,UP
CEBPA,,,0.0254271309822797,,0.0254271309822797,0.0254271309822797,0.0254271309822797,human,UP
CD1C,,,,0.0253869779407978,0.0253869779407978,0.0253869779407978,,human,UP
SSR4,,0.0278880726546049,0.0234933979809284,0.0245138220489025,0.0252984308948119,0.0245138220489025,0.0234933979809284,human,UP
CTSG,0.0252547767013311,,,,0.0252547767013311,0.0252547767013311,,human,UP
RPS21,0.0239313021302223,,,0.0263947416096925,0.0251630218699574,0.0251630218699574,,human,UP
ELOVL1,,,0.0250242538750171,,0.0250242538750171,0.0250242538750171,0.0250242538750171,human,UP
PGAM1,0.0196358989924192,0.026233559474349,,0.0289186965674161,0.0249293850113948,0.026233559474349,,human,UP
TUBB6,0.0147149171680212,0.0244122073054313,0.0174681674689054,0.0419533997774124,0.0246371729299426,0.0209401873871684,0.0174681674689054,human,UP
ACADVL,,,0.0245141051709651,,0.0245141051709651,0.0245141051709651,0.0245141051709651,human,UP
IFITM1,,0.024153808131814,,0.0248400997370481,0.024496953934431,0.024496953934431,,human,UP
SNRPD3,0.0244454238563776,,,,0.0244454238563776,0.0244454238563776,,human,UP
HLA-C,0.0118006560951471,0.0318834409117698,,0.0294566843658685,0.0243802604575951,0.0294566843658685,,human,UP
EIF4A1,0.0157038085162639,0.031795535236597,0.0168029554188251,0.0330708511173725,0.0243432875722646,0.0242992453277111,0.0168029554188251,human,UP
MT1H,0.0172281824052333,0.0287193357944488,0.0151402289047837,0.0358358472585678,0.0242308985907584,0.0229737590998411,0.0151402289047837,human,UP
ADAR,0.0299948826432228,0.0179378073662519,,0.0244632549583911,0.0241319816559553,0.0244632549583911,,human,UP
NFKBIA,0.0098966341465711,0.0318666845560073,0.0275393947958946,0.0271084364503622,0.0241027874872088,0.0273239156231284,0.0275393947958946,human,UP
RPL35,0.0296775195747613,0.0266231372952461,,0.0153722707182168,0.0238909758627414,0.0266231372952461,,human,UP
RPL4,0.0183128248900175,,0.0292271245270967,,0.0237699747085571,0.0237699747085571,0.0292271245270967,human,UP
PFDN5,0.0335425324738025,0.0131833115592598,0.0243968516588211,,0.0237075652306278,0.0243968516588211,0.0243968516588211,human,UP
EEF1D,0.0260296557098627,,0.0212828833609819,,0.0236562695354223,0.0236562695354223,0.0212828833609819,human,UP
SH3BGRL3,,0.0178158450871706,,0.0294729210436344,0.0236443830654025,0.0236443830654025,,human,UP
