gene_symbol,logfc_dz:135,logfc_dz:485,logfc_dz:835,logfc_dz:834,logfc_dz:639,logfc_dz:638,logfc_dz:990,logfc_dz:866,logfc_dz:603,logfc_dz:991,mean_logfc,median_logfc,common_experiment,organism,signature_type
MYL12A,-0.0237173344939947,,,,-0.0248350128531456,-0.0156367160379886,,-0.0227619726210832,,,-0.021737759001553,-0.0232396535575389,-0.0156367160379886,human,DOWN
TNFRSF1B,,,,,,,,-0.0216698367148637,,,-0.0216698367148637,-0.0216698367148637,,human,DOWN
FEN1,,-0.0216610189527273,,,,,,,,,-0.0216610189527273,-0.0216610189527273,,human,DOWN
PDK4,,,-0.0216072127223014,,,,,,,,-0.0216072127223014,-0.0216072127223014,,human,DOWN
GINS1,,-0.021591193974018,,,,,,,,,-0.021591193974018,-0.021591193974018,,human,DOWN
ZDHHC7,-0.0242567788809537,,-0.0194515269249677,-0.0202444866299629,-0.0223990250378847,,,,,,-0.0215879543684422,-0.0213217558339238,,human,DOWN
GANAB,,,,,,-0.0215726215392351,,,,,-0.0215726215392351,-0.0215726215392351,-0.0215726215392351,human,DOWN
HSPB6,-0.0176787823438644,,-0.0246146265417337,-0.0249363742768764,-0.0188777837902307,,,,,,-0.0215268917381763,-0.0217462051659822,,human,DOWN
NCOA4,,0.0544435456395149,-0.0640711560845375,-0.0395384207367897,,,-0.0339701510965824,0.0352358408272266,,-0.0812108516693115,-0.0215185321867465,-0.036754285916686,,human,DOWN
PRF1,,,,,,,,-0.0215142965316772,,,-0.0215142965316772,-0.0215142965316772,,human,DOWN
SECTM1,,,,,,-0.021496282890439,,,,,-0.021496282890439,-0.021496282890439,-0.021496282890439,human,DOWN
DUSP5,,,,-0.0214765015989542,,,,,,,-0.0214765015989542,-0.0214765015989542,,human,DOWN
DDAH1,-0.019118757918477,,,,-0.0235784836113452,-0.0217270068824291,,,,,-0.0214747494707504,-0.0217270068824291,-0.0217270068824291,human,DOWN
TRIB3,,,,,,-0.021416550502181,,,,,-0.021416550502181,-0.021416550502181,-0.021416550502181,human,DOWN
REXO2,-0.0242090262472629,,,,-0.0184643194079399,,,,,,-0.0213366728276014,-0.0213366728276014,,human,DOWN
TMBIM1,,,-0.0186986178159713,-0.0239453520625829,,,,,,,-0.0213219849392771,-0.0213219849392771,,human,DOWN
CKS2,,-0.0819244906306266,,,,,,,,0.0393165089190006,-0.021303990855813,-0.021303990855813,,human,DOWN
TPST1,,,,,,,,,-0.0212512128055095,,-0.0212512128055095,-0.0212512128055095,,human,DOWN
SARAF,,,-0.0269737280905246,-0.0155258420854806,,,,,,,-0.0212497850880026,-0.0212497850880026,,human,DOWN
EMILIN1,,,,,,-0.0212368723005056,,,,,-0.0212368723005056,-0.0212368723005056,-0.0212368723005056,human,DOWN
COX4I1,,,,,,,-0.0212101358920335,,,,-0.0212101358920335,-0.0212101358920335,,human,DOWN
UBD,,,-0.0210736151784658,,,,,,,,-0.0210736151784658,-0.0210736151784658,,human,DOWN
FAM3C,-0.0164492279291152,,,,-0.0256739649921655,,,,,,-0.0210615964606404,-0.0210615964606404,,human,DOWN
ACAT2,,,-0.0197257529944181,-0.022329831495881,,,,,,,-0.0210277922451496,-0.0210277922451496,,human,DOWN
PNMA1,,,-0.0232128500938415,-0.0249214563518762,,,,,-0.0147747891023755,,-0.0209696985160311,-0.0232128500938415,,human,DOWN
CD81,,0.0307524893432855,-0.015824606642127,-0.0349770225584507,,,-0.0214408263564109,-0.0128955272957682,-0.0570580177009105,-0.0351522676646709,-0.0209422541250075,-0.0214408263564109,,human,DOWN
COL5A2,,,,,,-0.0209359005093574,,,,,-0.0209359005093574,-0.0209359005093574,-0.0209359005093574,human,DOWN
ID2,,,,,,,-0.0167244728654623,,-0.0251284595578908,,-0.0209264662116765,-0.0209264662116765,,human,DOWN
RAB27A,,,,-0.0219543110579252,,,,,,-0.0198561605066061,-0.0209052357822656,-0.0209052357822656,,human,DOWN
CDCA8,,-0.0208167154341936,,,,,,,,,-0.0208167154341936,-0.0208167154341936,,human,DOWN
CEBPD,,,-0.0260065142065286,,,-0.0155527256429195,,,,,-0.0207796199247241,-0.0207796199247241,-0.0155527256429195,human,DOWN
CLU,,,,,,-0.0206078328192234,,,,,-0.0206078328192234,-0.0206078328192234,-0.0206078328192234,human,DOWN
TRAM1,-0.0203139092773199,,,,-0.0209014881402254,,,,,,-0.0206076987087726,-0.0206076987087726,,human,DOWN
CALR,,-0.0205072369426488,,,,,,,,,-0.0205072369426488,-0.0205072369426488,,human,DOWN
HTRA1,-0.0289382468909025,,,-0.0217215865850448,-0.023004999384284,-0.0378490202128887,,,0.0090865613892674,,-0.0204854583367705,-0.023004999384284,-0.0378490202128887,human,DOWN
RFPL2,,,,-0.0204385053366422,,,,,,,-0.0204385053366422,-0.0204385053366422,,human,DOWN
CPNE1,,,,,,-0.0204251669347286,,,,,-0.0204251669347286,-0.0204251669347286,-0.0204251669347286,human,DOWN
PSMB6,,-0.0292225591838359,,,,,,,-0.0116015998646616,,-0.0204120795242488,-0.0204120795242488,,human,DOWN
IL18RAP,,,,,,,,-0.0204057320952415,,,-0.0204057320952415,-0.0204057320952415,,human,DOWN
PSMB10,,,,,,,,-0.020365135744214,,,-0.020365135744214,-0.020365135744214,,human,DOWN
PRNP,,,,,,,,,,-0.0203015059232711,-0.0203015059232711,-0.0203015059232711,,human,DOWN
MYD88,,,,,,,,-0.0202981047332286,,,-0.0202981047332286,-0.0202981047332286,,human,DOWN
MCM7,,-0.0202083438634872,,,,,,,,,-0.0202083438634872,-0.0202083438634872,,human,DOWN
MRPL18,,-0.0201958306133747,,,,,,,,,-0.0201958306133747,-0.0201958306133747,,human,DOWN
MAN2B1,,,,,,,,-0.0201616901904344,,,-0.0201616901904344,-0.0201616901904344,,human,DOWN
RFTN1,-0.0201145932078361,,,,-0.0131797408685088,-0.027185758575797,,,,,-0.0201600308840473,-0.0201145932078361,-0.027185758575797,human,DOWN
SASH3,,,,,,,,-0.0201599933207035,,,-0.0201599933207035,-0.0201599933207035,,human,DOWN
EDNRA,,,,,,,,,,-0.0201532673090696,-0.0201532673090696,-0.0201532673090696,,human,DOWN
GLO1,0.0143729476258158,-0.0359454676508903,-0.0254419390112161,,0.0153706753626465,,-0.0634253248572349,,0.028230408206582,-0.0735725983977317,-0.0200587569602898,-0.0254419390112161,,human,DOWN
MIR22HG,,,-0.0207779817283153,-0.0249514337629079,,,,,,-0.0137906139716506,-0.0198400098209579,-0.0207779817283153,,human,DOWN
RGS2,0.0248448997735977,,-0.0621271841228008,-0.0447089783847332,0.0258633028715848,,-0.0238233972340822,-0.0116218049079179,-0.028975473716855,-0.0380484946072101,-0.0198246412910521,-0.0263994354754686,,human,DOWN
NXN,,,-0.0212722308933734,-0.0223439745604991,,-0.022891404107213,-0.0124038774520158,,,,-0.0197278717532753,-0.0218081027269363,-0.022891404107213,human,DOWN
ADAMTS1,-0.029469508677721,0.0263334140181541,,,-0.0302850939333438,-0.0345286354422569,-0.025241807103157,,,-0.0240034703165292,-0.0195325169091423,-0.027355657890439,-0.0345286354422569,human,DOWN
DPYSL2,-0.0382712744176387,,-0.0206198655068874,-0.0288859233260154,-0.038621935993433,-0.0445097833871841,,0.0109419170767068,-0.0129521246999502,0.0181916467845439,-0.0193409179337322,-0.0247528944164514,-0.0445097833871841,human,DOWN
RPL15,-0.0212991032749414,,,,-0.0230784509330987,-0.0126118650659918,,,,,-0.018996473091344,-0.0212991032749414,-0.0126118650659918,human,DOWN
MXRA5,-0.0341329686343669,,,,-0.0310351736843585,-0.0440056212246418,,,0.0348755903542041,,-0.0185745432972908,-0.0325840711593627,-0.0440056212246418,human,DOWN
HERPUD1,,0.0163082741200923,-0.0206328313797712,,,,,,,-0.0512706749141216,-0.0185317440579334,-0.0206328313797712,,human,DOWN
FOS,,,-0.0475460402667522,,,,0.0763469636440277,,,-0.0843121483922004,-0.0185037416716416,-0.0475460402667522,,human,DOWN
MT1F,,,-0.0184617787599563,-0.0743094459176063,,0.0190306138247251,-0.0239402130246162,,0.0272667948156595,-0.0329693220555782,-0.017230558519562,-0.0212009958922863,0.0190306138247251,human,DOWN
NFKBIA,,,-0.0298704281449317,,,,-0.0285434387624263,0.0096601052209734,-0.0198914688080549,,-0.0171613076236099,-0.0242174537852406,,human,DOWN
TMEM14B,,0.0225720852613449,-0.0297430083155632,-0.0356543995440006,,,,,,-0.0233807545155286,-0.0165515192784369,-0.0265618814155459,,human,DOWN
THBS2,-0.0223747454583644,,,,,-0.0607475154101848,,,0.0336761400103569,,-0.0164820402860641,-0.0223747454583644,-0.0607475154101848,human,DOWN
LDHB,0.0156564805656671,,-0.0448148362338542,-0.0462696067988872,0.0161480419337749,0.0128850108012557,-0.0613694489002227,0.0326208211481571,-0.0226469282060861,-0.0476140156388282,-0.0161560534810026,-0.0226469282060861,0.0128850108012557,human,DOWN
LCP1,,0.0179864652454853,,,,,,-0.0453356020152568,,-0.0210079625248909,-0.0161190330982208,-0.0210079625248909,,human,DOWN
ITM2B,-0.0355487763881683,0.0144029641523957,,-0.0197208058089017,-0.0431854389607906,,0.0254521332681179,-0.0501911491155624,0.0254702009260654,-0.0395650565624237,-0.0153607410611584,-0.027634791098535,,human,DOWN
PGAM1,,-0.0639693289995193,-0.0222112406045198,-0.0268403533846139,,0.0383214429020881,-0.0183958206325769,0.0126089910045266,-0.0264126006513834,,-0.0152712729094283,-0.0222112406045198,0.0383214429020881,human,DOWN
PTP4A2,,,-0.0243858732283115,-0.0311530176550149,,,-0.0248238034546375,0.0201191809028387,,,-0.0150608783587813,-0.0246048383414745,,human,DOWN
MT1E,0.0311138033866882,,-0.0635985806584358,-0.1009052321314811,0.0210123192518949,0.0964066833257675,-0.0636454001069068,,0.0281666796654462,-0.0642214938998222,-0.0144589026458561,-0.0212931307032704,0.0964066833257675,human,DOWN
ANP32B,-0.0229088105261325,-0.0234407931566238,,,-0.0204147566109895,-0.0277806762605905,-0.0146460691466927,0.0233947951346635,,,-0.0142993850943942,-0.021661783568561,-0.0277806762605905,human,DOWN
UQCRFS1,,-0.0259908251464366,,,,,-0.0158597584813833,0.0135969165712594,,-0.0282027255743742,-0.0141140981577336,-0.02092529181391,,human,DOWN
RPS4X,-0.0466851741075515,0.063119351863861,0.0155054694041609,,-0.0459687449038028,-0.0494571775197982,,,,-0.0194078683853149,-0.0138156906080742,-0.0326883066445589,-0.0494571775197982,human,DOWN
GNG10,-0.0198573339730501,0.013860915787518,,,-0.022252045571804,,,,,-0.0218876488506793,-0.0125340281520038,-0.0208724914118647,,human,DOWN
DDIT4,-0.0373882055282592,,,,-0.0382867194712162,-0.0387860089540481,-0.0140824234113097,-0.0111174928024411,,0.0665909796953201,-0.0121783117453257,-0.0257353144697844,-0.0387860089540481,human,DOWN
RPL36AL,,,-0.0241390597075223,-0.0167147368192672,,,,,0.0254652705043554,-0.0328468419611454,-0.0120588419958949,-0.0204268982633948,,human,DOWN
NDRG1,-0.0241102408617734,-0.0163491051644086,-0.0511282607913017,,-0.0241357758641242,,,-0.0098984725773334,0.0565668493509292,,-0.0115091676513353,-0.020229673013091,,human,DOWN
PDLIM1,,,-0.0225819107145071,-0.0234384480863809,,0.0408289358019828,-0.0266155265271663,,-0.0254737176001071,,-0.0114561334252357,-0.0234384480863809,0.0408289358019828,human,DOWN
MT1X,0.0277325585484504,,-0.0479243583977222,-0.0726369470357894,0.0148700401186943,0.0743530169129371,-0.0314314141869545,,,-0.0401147715747356,-0.0107359822307314,-0.0314314141869545,0.0743530169129371,human,DOWN
TRMT112,,-0.027609908953309,,,,,-0.0228902678936719,,-0.0172364730387926,0.0251072235405445,-0.0106573565863072,-0.0200633704662323,,human,DOWN
WFDC1,0.0480457954108715,,-0.0168711990118026,-0.0214598421007394,0.0696107670664787,,-0.0284073315560817,,-0.0719923228025436,-0.0388767533004283,-0.0085644123277493,-0.0214598421007394,,human,DOWN
RPL7A,-0.0452079139649868,,0.0175439994782209,,-0.0430236086249351,-0.022122249007225,0.0500253364443779,-0.0249890107661485,0.0102448156103491,,-0.0082183758329067,-0.022122249007225,-0.022122249007225,human,DOWN
PSMB3,,-0.0204434525221586,,,,0.0196405593305826,,-0.0210459921509027,,,-0.0072829617808262,-0.0204434525221586,0.0196405593305826,human,DOWN
TOMM20,,,-0.0206701178103685,,,,0.0243967957794666,,,-0.0246338918805122,-0.0069690713038047,-0.0206701178103685,,human,DOWN
TOB1,,,-0.0293498747050762,-0.0227560400962829,,,0.0328204520046711,,,,-0.006428487598896,-0.0227560400962829,,human,DOWN
RPL21,-0.0254003126174211,,-0.0363539382815361,,-0.0181152001023292,,-0.0246509779244661,0.1232278198003768,,-0.0530136600136756,-0.0057177115231752,-0.0250256452709436,,human,DOWN
FMOD,-0.0504791848361492,,,0.0448994264006614,-0.0502882190048694,-0.0308720618486404,0.0687668472528457,,,,-0.0035946384072303,-0.0308720618486404,-0.0308720618486404,human,DOWN
ATP1B1,,,,-0.0220543965697288,,,-0.0220263097435235,,,0.0349658541381359,-0.0030382840583721,-0.0220263097435235,,human,DOWN
CAV1,0.0259672626852989,,-0.0227782856673002,-0.0238921623677015,0.0232269465923309,0.0447733923792839,-0.0232594572007656,,-0.01825194619596,-0.0260942876338958,-0.0025385671760886,-0.0205151159316301,0.0447733923792839,human,DOWN
