gene_symbol,logfc_dz,mean_logfc,median_logfc,p_val,p_val_adj,pct.1,pct.2,signature_type
NRP1,-0.415185578774275,-0.415185578774275,-0.415185578774275,3.88540514764158e-08,0.0011268063468675,0.472,0.496,DOWN
ATP5F1C,-0.411779360703128,-0.411779360703128,-0.411779360703128,7.81664375088797e-08,0.002266904854195,0.469,0.493,DOWN
HLF,-0.406682870613349,-0.406682870613349,-0.406682870613349,2.35377954331502e-08,0.0006826196053567,0.05,0.119,DOWN
LIFR,-0.397839183545186,-0.397839183545186,-0.397839183545186,1.15245650138828e-11,3.34223909967616e-07,0.393,0.391,DOWN
TFAM,-0.389967862907447,-0.389967862907447,-0.389967862907447,8.90907707268136e-07,0.0258372144184832,0.203,0.255,DOWN
TMPO,-0.389639007699297,-0.389639007699297,-0.389639007699297,1.66622773672148e-06,0.0483222705926597,0.213,0.275,DOWN
LDB2,-0.383770467210877,-0.383770467210877,-0.383770467210877,1.12488471961172e-11,3.26227817534596e-07,0.49,0.534,DOWN
TUBA1B,-0.380555423813871,-0.380555423813871,-0.380555423813871,8.02924988557666e-14,2.3285627593160903e-09,0.657,0.645,DOWN
RANBP1,-0.3778924218761,-0.3778924218761,-0.3778924218761,4.33966940736334e-08,0.0012585475248294,0.442,0.461,DOWN
XRCC5,-0.366277941589077,-0.366277941589077,-0.366277941589077,1.01266488107892e-06,0.0293682942161697,0.45,0.481,DOWN
IFI27,-0.366258239903821,-0.366258239903821,-0.366258239903821,1.41224074763833e-07,0.0040956393922259,0.809,0.836,DOWN
MIF,-0.359148268524592,-0.359148268524592,-0.359148268524592,2.10739505072264e-07,0.0061116563866007,0.868,0.897,DOWN
PSMB5,-0.354620318997864,-0.354620318997864,-0.354620318997864,1.39796777109957e-07,0.0040542463329658,0.432,0.458,DOWN
HOXD9,-0.354304377924638,-0.354304377924638,-0.354304377924638,1.39801157761573e-07,0.0040543733762433,0.379,0.451,DOWN
NME2,-0.346410809754797,-0.346410809754797,-0.346410809754797,2.96352825773858e-11,8.59452830026765e-07,0.823,0.839,DOWN
PA2G4,-0.343009701524143,-0.343009701524143,-0.343009701524143,2.10970680036805e-08,0.0006118360691747,0.404,0.426,DOWN
NFIA,-0.341611389178663,-0.341611389178663,-0.341611389178663,6.03764667350454e-14,1.7509779117830501e-09,0.416,0.469,DOWN
SERBP1,-0.333737292891683,-0.333737292891683,-0.333737292891683,3.32373098019522e-14,9.63915221566414e-10,0.643,0.662,DOWN
RPS24,-0.331942922503436,-0.331942922503436,-0.331942922503436,1.66925370806684e-06,0.0484100267876464,0.981,0.982,DOWN
MRTO4,-0.326678890563519,-0.326678890563519,-0.326678890563519,1.09767590117546e-07,0.0031833698809989,0.173,0.182,DOWN
ARHGAP18,-0.326147842207239,-0.326147842207239,-0.326147842207239,9.73477513987334e-13,2.82318213831467e-08,0.347,0.423,DOWN
HACD3,-0.322202607647351,-0.322202607647351,-0.322202607647351,2.19146906891997e-07,0.0063554794467748,0.234,0.257,DOWN
SUMO2,-0.321878847493604,-0.321878847493604,-0.321878847493604,5.48572207809888e-07,0.0159091425986946,0.724,0.73,DOWN
CABP1,-0.31767383401554,-0.31767383401554,-0.31767383401554,7.27622596381446e-08,0.0021101782917658,0.049,0.103,DOWN
DPEP1,-0.302441752080487,-0.302441752080487,-0.302441752080487,3.68279178261567e-07,0.0106804644487637,0.212,0.247,DOWN
IGFBP7,-0.295107243888017,-0.295107243888017,-0.295107243888017,1.02152901315396e-08,0.0002962536291047,0.937,0.968,DOWN
PHB2,-0.294025863817354,-0.294025863817354,-0.294025863817354,2.25677041125922e-07,0.0065448598696928,0.367,0.352,DOWN
YWHAB,-0.292246319287252,-0.292246319287252,-0.292246319287252,3.1984742889320303e-09,9.27589528533177e-05,0.619,0.632,DOWN
YWHAE,-0.29200052867122,-0.29200052867122,-0.29200052867122,3.93229270750337e-10,1.14040420810305e-05,0.747,0.756,DOWN
MRPL30,-0.275683121185405,-0.275683121185405,-0.275683121185405,8.10288223648467e-07,0.0234991687740292,0.087,0.159,DOWN
MLEC,-0.27420567293372,-0.27420567293372,-0.27420567293372,8.16347672400701e-10,2.36748988472927e-05,0.446,0.491,DOWN
HNRNPK,-0.272350232430662,-0.272350232430662,-0.272350232430662,2.39022396777495e-08,0.0006931888528944,0.674,0.672,DOWN
HMGB1,-0.268188709730065,-0.268188709730065,-0.268188709730065,9.30041755090931e-21,2.69721409393921e-16,0.833,0.803,DOWN
NUCKS1,-0.255718230021002,-0.255718230021002,-0.255718230021002,2.5550773387523903e-09,7.40997979011582e-05,0.529,0.522,DOWN
MT-ND4,-0.251410367414241,-0.251410367414241,-0.251410367414241,2.2319623642118302e-63,6.47291405245071e-59,0.948,0.96,DOWN
RPL22,-0.245980576421953,-0.245980576421953,-0.245980576421953,2.84910780590992e-07,0.0082626975479193,0.856,0.861,DOWN
SRSF3,-0.233283322988996,-0.233283322988996,-0.233283322988996,2.99675633908229e-07,0.0086908930589725,0.653,0.638,DOWN
MT1E,-0.220819760392964,-0.220819760392964,-0.220819760392964,7.73995482765719e-07,0.0224466429956886,0.478,0.683,DOWN
HNRNPA1,-0.220793056481811,-0.220793056481811,-0.220793056481811,5.97851700368887e-07,0.0173382971623981,0.733,0.738,DOWN
MT-CO2,-0.20612693985237,-0.20612693985237,-0.20612693985237,2.45538266850831e-57,7.12085527694094e-53,0.968,0.967,DOWN
CFL1,-0.203817861963015,-0.203817861963015,-0.203817861963015,1.14781805310901e-06,0.0332878713582143,0.821,0.826,DOWN
ENO1,-0.200366581246909,-0.200366581246909,-0.200366581246909,1.29261994074322e-06,0.0374872709014942,0.594,0.564,DOWN
DMBT1,-0.198528394490746,-0.198528394490746,-0.198528394490746,1.1916937394191199e-11,3.45603101368939e-07,0.081,0.109,DOWN
RPL6,-0.188456080567071,-0.188456080567071,-0.188456080567071,5.42104352090383e-07,0.0157215683149732,0.921,0.939,DOWN
ACTB,-0.182337212331997,-0.182337212331997,-0.182337212331997,9.09253300372189e-10,2.63692549640938e-05,0.919,0.942,DOWN
RPS17,-0.181176116295977,-0.181176116295977,-0.181176116295977,8.60861609032406e-08,0.0024965847523548,0.731,0.75,DOWN
RPL38,-0.177454364492654,-0.177454364492654,-0.177454364492654,1.07713586578623e-06,0.0312380172436665,0.856,0.872,DOWN
NFIB,-0.177219471888386,-0.177219471888386,-0.177219471888386,5.24019896404544e-07,0.0151971010156282,0.454,0.436,DOWN
MT-ND6,-0.152837303971453,-0.152837303971453,-0.152837303971453,1.25887234601025e-06,0.0365085569066433,0.182,0.163,DOWN
MT-CYB,-0.151877624893772,-0.151877624893772,-0.151877624893772,2.7457991913299303e-53,7.96309223477593e-49,0.923,0.934,DOWN
H2AFZ,-0.150117803624382,-0.150117803624382,-0.150117803624382,3.197715480427e-09,9.27369466478635e-05,0.701,0.653,DOWN
ITGB1,-0.14131971332765,-0.14131971332765,-0.14131971332765,1.37047587008591e-06,0.0397451707083615,0.761,0.773,DOWN
RAN,-0.138048013200712,-0.138048013200712,-0.138048013200712,1.02239801590278e-06,0.0296505648591965,0.647,0.614,DOWN
ITM2B,-0.135190744192724,-0.135190744192724,-0.135190744192724,6.1543868774185e-11,1.78483373832014e-06,0.842,0.796,DOWN
MT-ND5,-0.134712642825125,-0.134712642825125,-0.134712642825125,5.57956157225121e-28,1.6181286515685702e-23,0.826,0.828,DOWN
MT-CO3,-0.111213195902749,-0.111213195902749,-0.111213195902749,1.21226668496737e-75,3.51569461307388e-71,0.932,0.949,DOWN
UBA52,-0.101106146910801,-0.101106146910801,-0.101106146910801,7.582748991115511e-09,0.0002199073034913,0.863,0.856,DOWN
RASSF9,-0.099655725288984,-0.099655725288984,-0.099655725288984,9.18682292496056e-08,0.0026642705164678,0.215,0.207,DOWN
RPL10A,-0.0976765423269415,-0.0976765423269415,-0.0976765423269415,6.84828607407525e-08,0.0019860714443425,0.892,0.891,DOWN
MT-ATP6,-0.0934830197480325,-0.0934830197480325,-0.0934830197480325,1.31608605902472e-72,3.81678117977759e-68,0.946,0.949,DOWN
HNRNPA2B1,-0.0884700692054916,-0.0884700692054916,-0.0884700692054916,4.1160146876809504e-15,1.1936854195743501e-10,0.808,0.791,DOWN
AOPEP,-0.085084739509694,-0.085084739509694,-0.085084739509694,1.06646050109979e-06,0.0309284209923949,0.288,0.24,DOWN
SET,-0.077868814873352,-0.077868814873352,-0.077868814873352,2.22520086260008e-07,0.0064533050216264,0.694,0.668,DOWN
RPS29,-0.0506611205632694,-0.0506611205632694,-0.0506611205632694,8.05518202011825e-08,0.0023360833376545,0.888,0.917,DOWN
LGALS3,-0.0448437214588102,-0.0448437214588102,-0.0448437214588102,1.3733563031647502e-09,3.98287061480809e-05,0.526,0.458,DOWN
ACTG1,-0.0428954209830188,-0.0428954209830188,-0.0428954209830188,2.67880799546894e-07,0.0077688110676594,0.887,0.876,DOWN
MT-CO1,-0.0356936505578105,-0.0356936505578105,-0.0356936505578105,9.43552382574264e-87,2.73639626470362e-82,0.961,0.968,DOWN
RPS6,-0.020442517318533,-0.020442517318533,-0.020442517318533,9.88854727804491e-08,0.0028677775961058,0.944,0.932,DOWN
