gene_symbol,logfc_dz:909,logfc_dz:908,logfc_dz:907,logfc_dz:910,mean_logfc,median_logfc,common_experiment,organism,signature_type
GZMB,-0.0159984789788723,-0.0318817347288131,-0.1097372323274612,,-0.0525391486783822,-0.0318817347288131,,human,DOWN
IFITM2,-0.0704634040594101,,-0.0620022602379322,-0.0233223382383584,-0.0519293341785669,-0.0620022602379322,-0.0233223382383584,human,DOWN
TUBB1,-0.0613615363836288,,,-0.0413464084267616,-0.0513539724051952,-0.0513539724051952,-0.0413464084267616,human,DOWN
CYAT1,-0.0826955735683441,-0.0262298230081796,-0.0265314783900976,-0.0678935572504997,-0.0508376080542802,-0.0472125178202986,-0.0678935572504997,human,DOWN
OAZ1,,,-0.0794998779892921,-0.0216341186314821,-0.0505669983103871,-0.0505669983103871,-0.0216341186314821,human,DOWN
RPL35,-0.0478352941572666,-0.0585049800574779,-0.0718768835067749,-0.0203110389411449,-0.0496320491656661,-0.0531701371073722,-0.0203110389411449,human,DOWN
CA2,,,,-0.0486363247036933,-0.0486363247036933,-0.0486363247036933,-0.0486363247036933,human,DOWN
RPL6,,-0.0436161085963249,-0.0836138427257537,-0.016494233161211,-0.0479080614944299,-0.0436161085963249,-0.016494233161211,human,DOWN
LAP3,-0.0527155958116054,,,-0.0424055196344852,-0.0475605577230453,-0.0475605577230453,-0.0424055196344852,human,DOWN
YBX1,-0.0488195642828941,,-0.0256717819720506,-0.0608336813747882,-0.0451083425432443,-0.0488195642828941,-0.0608336813747882,human,DOWN
FGFBP2,,-0.0331433303654193,-0.0553414337337017,,-0.0442423820495605,-0.0442423820495605,,human,DOWN
VCAN,,-0.0132991280406713,-0.0378707461059093,-0.0793955326080322,-0.0435218022515376,-0.0378707461059093,-0.0793955326080322,human,DOWN
SDPR,-0.0215915460139513,,,-0.0651380345225334,-0.0433647902682423,-0.0433647902682423,-0.0651380345225334,human,DOWN
PNRC1,-0.0583376996219158,-0.0588220693171024,-0.0141939530149102,-0.040859967470169,-0.0430534223560243,-0.0495988335460424,-0.040859967470169,human,DOWN
LILRA3,,,,-0.042968563735485,-0.042968563735485,-0.042968563735485,-0.042968563735485,human,DOWN
RAB8A,-0.0428526178002357,,,,-0.0428526178002357,-0.0428526178002357,,human,DOWN
TRIM22,-0.0413614325225353,,,,-0.0413614325225353,-0.0413614325225353,,human,DOWN
GCH1,-0.0411384999752044,,,,-0.0411384999752044,-0.0411384999752044,,human,DOWN
HSP90AA1,-0.0395072251558303,-0.0496938563883304,-0.0452733524143695,-0.0243177730590105,-0.0396980517543852,-0.0423902887850999,-0.0243177730590105,human,DOWN
TYROBP,-0.0233726482838392,,-0.0517047569155693,-0.0437687411904335,-0.0396153821299473,-0.0437687411904335,-0.0437687411904335,human,DOWN
MS4A7,-0.0633164569735527,,-0.011901369318366,-0.0423006452620029,-0.0391728238513072,-0.0423006452620029,-0.0423006452620029,human,DOWN
NCOA4,-0.0994569733738899,0.0273764841258525,,-0.0450228862464427,-0.03903445849816,-0.0450228862464427,-0.0450228862464427,human,DOWN
LCP1,-0.0536914840340614,,-0.0241810455918312,,-0.0389362648129463,-0.0389362648129463,,human,DOWN
NKG7,-0.0196574032306671,-0.0377100519835948,-0.0586920157074928,,-0.0386864903072516,-0.0377100519835948,,human,DOWN
HLA-DMB,-0.0378227718174457,,,,-0.0378227718174457,-0.0378227718174457,,human,DOWN
PRF1,-0.0226536076515913,-0.0289737991988658,-0.0602135360240936,,-0.0372803142915169,-0.0289737991988658,,human,DOWN
HSPA8,-0.0559538565576076,,-0.0320534147322177,-0.0233553126454353,-0.0371208613117535,-0.0320534147322177,-0.0233553126454353,human,DOWN
RPS27,,-0.0398856475949287,-0.0359362103044986,-0.0322202444076538,-0.0360140341023604,-0.0359362103044986,-0.0322202444076538,human,DOWN
EVI2B,,,-0.0193046648055315,-0.0519024208188056,-0.0356035428121686,-0.0356035428121686,-0.0519024208188056,human,DOWN
RPL8,-0.0242266617715358,,-0.0535861775279045,-0.0271380990743637,-0.0349836461246013,-0.0271380990743637,-0.0271380990743637,human,DOWN
TM9SF2,-0.0529536940157413,,-0.0161235630512237,-0.0358115285634994,-0.0349629285434881,-0.0358115285634994,-0.0358115285634994,human,DOWN
YWHAZ,-0.061380673199892,-0.0173716899007558,-0.024505304172635,-0.03585796803236,-0.0347789088264107,-0.0301816361024975,-0.03585796803236,human,DOWN
PDZK1IP1,-0.0346595384180545,,,,-0.0346595384180545,-0.0346595384180545,,human,DOWN
IGJ,-0.0376612991094589,-0.0227048080414533,-0.0528471730649471,-0.0245605446398258,-0.0344434562139213,-0.0311109218746423,-0.0245605446398258,human,DOWN
CTSS,-0.0365154929459095,,-0.0506737120449543,-0.0142696788534522,-0.0338196279481053,-0.0365154929459095,-0.0142696788534522,human,DOWN
COX3,,,-0.0472513400018215,-0.0203498676419258,-0.0338006038218736,-0.0338006038218736,-0.0203498676419258,human,DOWN
FCGR3B,-0.0437263399362564,,-0.0292251203209161,-0.0264426488429307,-0.0331313697000344,-0.0292251203209161,-0.0264426488429307,human,DOWN
EEF1G,-0.0328493006527423,,,,-0.0328493006527423,-0.0328493006527423,,human,DOWN
CD8A,,-0.0328338406980037,,,-0.0328338406980037,-0.0328338406980037,,human,DOWN
PRKAR2B,-0.0327028296887874,,,,-0.0327028296887874,-0.0327028296887874,,human,DOWN
HIST1H2AC,,,,-0.0326998233795166,-0.0326998233795166,-0.0326998233795166,-0.0326998233795166,human,DOWN
EIF3CL,-0.0282444525510072,-0.0365890711545944,-0.0367419309914112,-0.026348678395152,-0.0319810332730412,-0.0324167618528008,-0.026348678395152,human,DOWN
TMEM123,-0.0613577887415885,,0.0229396279901266,-0.0556609965860843,-0.0313597191125154,-0.0556609965860843,-0.0556609965860843,human,DOWN
LOC441259,,-0.0403525978326797,-0.0215652585029602,,-0.0309589281678199,-0.0309589281678199,,human,DOWN
SRGN,-0.0598049946129322,0.0195210874080657,,-0.0519092790782451,-0.0307310620943705,-0.0519092790782451,-0.0519092790782451,human,DOWN
NPTN,-0.0342163257300853,,-0.0130524775013327,-0.0440214872360229,-0.0304300968224803,-0.0342163257300853,-0.0440214872360229,human,DOWN
RSRP1,-0.0411993749439716,-0.018018452450633,-0.0278478879481554,-0.0344387330114841,-0.030376112088561,-0.0311433104798197,-0.0344387330114841,human,DOWN
LOC100272216,,-0.0302387997508049,,,-0.0302387997508049,-0.0302387997508049,,human,DOWN
HSP90AB1,-0.024687947705388,-0.0380373112857341,-0.0322330221533775,-0.025768905878067,-0.0301817967556417,-0.0290009640157222,-0.025768905878067,human,DOWN
BTN3A2,,-0.0446480847895145,,-0.0148179205134511,-0.0297330026514828,-0.0297330026514828,-0.0148179205134511,human,DOWN
RARRES3,-0.0187566764652729,-0.0450409911572933,-0.0238668695092201,,-0.0292215123772621,-0.0238668695092201,,human,DOWN
RNASE6,-0.0426762737333774,,-0.0156472865492105,,-0.029161780141294,-0.029161780141294,,human,DOWN
IFITM3,-0.0480839684605598,,-0.0167843364179134,-0.022554975003004,-0.0291410932938257,-0.022554975003004,-0.022554975003004,human,DOWN
ID2B,,-0.0293689668178558,-0.0447243265807628,-0.013195076957345,-0.0290961234519879,-0.0293689668178558,-0.013195076957345,human,DOWN
GNLY,-0.0180815253406763,,-0.0400744676589965,,-0.0290779964998364,-0.0290779964998364,,human,DOWN
RNF13,-0.0288933459669351,,,,-0.0288933459669351,-0.0288933459669351,,human,DOWN
OAS1,-0.0355250611901283,,,-0.0213894080370664,-0.0284572346135973,-0.0284572346135973,-0.0213894080370664,human,DOWN
ANXA1,,,-0.0264208223670721,-0.0304787587374448,-0.0284497905522584,-0.0284497905522584,-0.0304787587374448,human,DOWN
SUMO2,-0.0365465097129344,-0.0162125490605831,-0.0325431339442729,,-0.0284340642392635,-0.0325431339442729,,human,DOWN
S100A11,-0.0515435300767421,0.0246941316872835,,-0.0581545680761337,-0.0283346554885307,-0.0515435300767421,-0.0581545680761337,human,DOWN
RBX1,,,,-0.0280607100576162,-0.0280607100576162,-0.0280607100576162,-0.0280607100576162,human,DOWN
FAU,0.0201813708990812,-0.0521743111312389,-0.0476236902177333,-0.032510221004486,-0.0280317128635942,-0.0400669556111097,-0.032510221004486,human,DOWN
AP1S2,-0.0289789773523807,,,-0.026173111051321,-0.0275760442018508,-0.0275760442018508,-0.026173111051321,human,DOWN
HLA-DMA,,,,-0.0275045484304428,-0.0275045484304428,-0.0275045484304428,-0.0275045484304428,human,DOWN
UBC,-0.0812366977334022,0.0615406669676303,-0.0561626218259334,-0.0333917513489723,-0.0273126009851694,-0.0447771865874528,-0.0333917513489723,human,DOWN
BCL11B,,-0.0272269658744335,,,-0.0272269658744335,-0.0272269658744335,,human,DOWN
MNDA,,0.0126240635290741,-0.0605825968086719,-0.0327398404479026,-0.0268994579091668,-0.0327398404479026,-0.0327398404479026,human,DOWN
GDI2,-0.0268946811556816,,,,-0.0268946811556816,-0.0268946811556816,,human,DOWN
RNF11,-0.0223504044115543,,,-0.0306397601962089,-0.0264950823038816,-0.0264950823038816,-0.0306397601962089,human,DOWN
CCR2,,,,-0.0263076890259981,-0.0263076890259981,-0.0263076890259981,-0.0263076890259981,human,DOWN
SH3BGRL,-0.0329852811992168,,-0.0107349511235952,-0.0350800938904285,-0.0262667754044135,-0.0329852811992168,-0.0350800938904285,human,DOWN
LOC100190986,,-0.028030626475811,-0.0243698898702859,,-0.0262002581730484,-0.0262002581730484,,human,DOWN
MX1,-0.0373967960476875,,,-0.0146546605974435,-0.0260257283225655,-0.0260257283225655,-0.0146546605974435,human,DOWN
TMBIM1,-0.0249017421156168,,,-0.0269425958395004,-0.0259221689775586,-0.0259221689775586,-0.0269425958395004,human,DOWN
TRBV27,-0.0258920900523662,,,,-0.0258920900523662,-0.0258920900523662,,human,DOWN
FKBP5,,-0.0276460200548172,-0.0238925889134407,,-0.0257693044841289,-0.0257693044841289,,human,DOWN
RCSD1,-0.0213273856788873,,,-0.0299318861216306,-0.025629635900259,-0.025629635900259,-0.0299318861216306,human,DOWN
RASSF3,-0.060167159885168,0.0119073167443275,,-0.0280443970113992,-0.0254347467174132,-0.0280443970113992,-0.0280443970113992,human,DOWN
CD3G,,-0.0358378700911998,-0.0148746138438582,,-0.025356241967529,-0.025356241967529,,human,DOWN
