gene_symbol,logfc_dz:708,logfc_dz:12,mean_logfc,median_logfc,common_experiment,organism,signature_type
RPL12,-0.0622896999120712,-0.0336599834263324,-0.0479748416692018,-0.0479748416692018,-0.0336599834263324,human,DOWN
RPS27A,,-0.0476443693041801,-0.0476443693041801,-0.0476443693041801,-0.0476443693041801,human,DOWN
RPS16,-0.0212922040373086,-0.0721486210823059,-0.0467204125598073,-0.0467204125598073,-0.0721486210823059,human,DOWN
RPL18AP3,,-0.0460021719336509,-0.0460021719336509,-0.0460021719336509,-0.0460021719336509,human,DOWN
SMG1P3,-0.0459087155759334,,-0.0459087155759334,-0.0459087155759334,,human,DOWN
PKD1P1,-0.0457250103354454,,-0.0457250103354454,-0.0457250103354454,,human,DOWN
LBH,-0.0456072874367237,,-0.0456072874367237,-0.0456072874367237,,human,DOWN
CORO1A,-0.040318988263607,-0.0508360937237739,-0.0455775409936904,-0.0455775409936904,-0.0508360937237739,human,DOWN
OPHN1,-0.0454655662178993,,-0.0454655662178993,-0.0454655662178993,,human,DOWN
RPS5,-0.0186059977859258,-0.0722159966826438,-0.0454109972342848,-0.0454109972342848,-0.0722159966826438,human,DOWN
SEPT9,,-0.0451452769339084,-0.0451452769339084,-0.0451452769339084,-0.0451452769339084,human,DOWN
ND2,-0.045092798769474,,-0.045092798769474,-0.045092798769474,,human,DOWN
RPS28,,-0.0447722226381301,-0.0447722226381301,-0.0447722226381301,-0.0447722226381301,human,DOWN
SMAP2,-0.0442603416740894,,-0.0442603416740894,-0.0442603416740894,,human,DOWN
CCND3,-0.0441737323999404,,-0.0441737323999404,-0.0441737323999404,,human,DOWN
TRAC,-0.0393763594329357,-0.0487373284995555,-0.0440568439662456,-0.0440568439662456,-0.0487373284995555,human,DOWN
RPS18,0.0298880878835916,-0.1170157119631767,-0.0435638120397925,-0.0435638120397925,-0.1170157119631767,human,DOWN
PI3,-0.0434555523097515,,-0.0434555523097515,-0.0434555523097515,,human,DOWN
CD8A,-0.062395941466093,-0.0242165308445692,-0.0433062361553311,-0.0433062361553311,-0.0242165308445692,human,DOWN
LOC100507328,-0.0427973866462707,,-0.0427973866462707,-0.0427973866462707,,human,DOWN
PFN1,-0.042768444865942,,-0.042768444865942,-0.042768444865942,,human,DOWN
RASSF2,-0.0421848073601722,,-0.0421848073601722,-0.0421848073601722,,human,DOWN
RPL5,,-0.0421593450009822,-0.0421593450009822,-0.0421593450009822,-0.0421593450009822,human,DOWN
MXD1,-0.0418786332011222,,-0.0418786332011222,-0.0418786332011222,,human,DOWN
ABLIM1,-0.0408993437886238,,-0.0408993437886238,-0.0408993437886238,,human,DOWN
RPL4,-0.061230968683958,-0.0199727993458509,-0.0406018840149045,-0.0406018840149045,-0.0199727993458509,human,DOWN
ACTG1,-0.0445630997419357,-0.0363436080515384,-0.0404533538967371,-0.0404533538967371,-0.0363436080515384,human,DOWN
CYAT1,-0.0403584986925125,,-0.0403584986925125,-0.0403584986925125,,human,DOWN
RPS19,-0.0395879857242107,-0.0404668673872947,-0.0400274265557527,-0.0400274265557527,-0.0404668673872947,human,DOWN
NPIPB5,-0.0398376621305942,,-0.0398376621305942,-0.0398376621305942,,human,DOWN
RPS8,,-0.0398171916604042,-0.0398171916604042,-0.0398171916604042,-0.0398171916604042,human,DOWN
RPS20,0.0406272150576114,-0.1200970187783241,-0.0397349018603563,-0.0397349018603563,-0.1200970187783241,human,DOWN
LDHB,-0.0675819218158721,-0.0115019334480166,-0.0395419276319444,-0.0395419276319444,-0.0115019334480166,human,DOWN
RPS11,-0.0333788506686687,-0.0441598370671272,-0.0387693438678979,-0.0387693438678979,-0.0441598370671272,human,DOWN
ACTB,-0.0681187063455581,-0.0074492027051746,-0.0377839545253664,-0.0377839545253664,-0.0074492027051746,human,DOWN
LOC100190986,-0.0376791134476661,,-0.0376791134476661,-0.0376791134476661,,human,DOWN
PARK7,-0.0375268906354904,,-0.0375268906354904,-0.0375268906354904,,human,DOWN
SELL,-0.0627012699842453,-0.0123119363561272,-0.0375066031701862,-0.0375066031701862,-0.0123119363561272,human,DOWN
PRF1,,-0.0371096059679985,-0.0371096059679985,-0.0371096059679985,-0.0371096059679985,human,DOWN
EEF1B2,-0.036710787564516,,-0.036710787564516,-0.036710787564516,,human,DOWN
DENND2D,-0.0364945791661739,,-0.0364945791661739,-0.0364945791661739,,human,DOWN
NPIPA1,-0.0363568402826786,,-0.0363568402826786,-0.0363568402826786,,human,DOWN
COX1,-0.0360837988555431,,-0.0360837988555431,-0.0360837988555431,,human,DOWN
DDX17,-0.0359023362398147,,-0.0359023362398147,-0.0359023362398147,,human,DOWN
GIMAP7,-0.0356961116194725,,-0.0356961116194725,-0.0356961116194725,,human,DOWN
CXCR1,-0.03491722792387,,-0.03491722792387,-0.03491722792387,,human,DOWN
NKG7,-0.0348209589719772,-0.0349394418299198,-0.0348802004009485,-0.0348802004009485,-0.0349394418299198,human,DOWN
EIF4H,-0.0335016511380672,,-0.0335016511380672,-0.0335016511380672,,human,DOWN
SH3BGRL3,-0.0332925915718078,,-0.0332925915718078,-0.0332925915718078,,human,DOWN
PTPRCAP,,-0.0331959016621112,-0.0331959016621112,-0.0331959016621112,-0.0331959016621112,human,DOWN
PF4,-0.032557975500822,,-0.032557975500822,-0.032557975500822,,human,DOWN
RPL13AP5,0.0185112301260232,-0.0831669121980667,-0.0323278410360217,-0.0323278410360217,-0.0831669121980667,human,DOWN
