"SYMBOL","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
SOX4,0.0186750512388139,-0.111459672314832,0.73,0.75,1
CCDC80,0.0188019001939205,0.116656440528452,0.166,0.121,1
HMGN1,0.0188359619748479,-0.13879460115416,0.639,0.659,1
RAP2A,0.0189051338381185,0.153554675241052,0.186,0.126,1
VAT1,0.0189601555834328,-0.211942359207835,0.333,0.396,1
DNASE1L3,0.0190350399384506,-0.19555206296727,0.039,0.101,1
MAGEF1,0.0190612858512743,-0.114026258739826,0.066,0.111,1
VDAC1,0.0190797561706058,-0.164930151608356,0.436,0.459,1
ATP6V1E1,0.0190856967489882,-0.055426247388249,0.226,0.245,1
TOLLIP,0.0191435185718463,-0.0407150950806107,0.115,0.12,1
DNAJC15,0.0191585409353018,-0.239152295809618,0.349,0.421,1
KLF2,0.0191634532342331,0.672591428763864,0.571,0.469,1
DNAJC1,0.0192256125049719,0.0904332621342896,0.287,0.264,1
TPP2,0.0192283823863475,0.0998706941826613,0.185,0.148,1
TMSB4X,0.0192432984935498,-0.133592101963161,0.977,0.981,1
CBLB,0.0192595976177596,0.26357465679368,0.257,0.155,1
PLEKHA5,0.0193027770456267,0.0115058014883145,0.13,0.128,1
KLF11,0.0193154987844377,0.104434542179373,0.194,0.16,1
MRPL40,0.0193255555401356,-0.249850875566529,0.185,0.268,1
FAM199X,0.0193273971107477,0.0971793573321638,0.148,0.12,1
BIN1,0.0194736335411533,-0.00594422349744944,0.126,0.11,1
DYNC1H1,0.0194761849837674,0.0121420145020421,0.468,0.451,1
KLF4,0.019489957356789,0.336673881662395,0.449,0.38,1
NDUFAF4,0.0194924902577894,-0.0732933281534555,0.151,0.19,1
GJA4,0.0194964352286493,0.00500144929486052,0.108,0.085,1
TM9SF2,0.0196101587531344,-0.116674016241549,0.308,0.337,1
MRPL13,0.019611418449738,-0.326406832026707,0.181,0.282,1
CDK9,0.0196485431683676,-0.167760503501733,0.176,0.204,1
IMMT,0.019840564882206,-0.106321031388073,0.181,0.177,1
TMEM8A,0.0198790699628703,-0.049599005796944,0.143,0.144,1
METTL5,0.019896893856436,-0.193213541512671,0.192,0.256,1
PTP4A3,0.0199383047357237,-0.0467424622883849,0.189,0.192,1
TIMM44,0.019943900946455,-0.0563182155382716,0.101,0.114,1
UBE2D1,0.0199789461948598,0.0964732783547051,0.251,0.216,1
RPL10,0.0200754746727303,0.0834590951876937,0.978,0.975,1
RPS25,0.0201781508600536,-0.142502846545167,0.906,0.924,1
IL13RA1,0.0201903869840532,-0.0400230230044128,0.245,0.255,1
TIAM1,0.0202036981178444,-0.0381277364311929,0.267,0.284,1
POLR2G,0.0202728455685324,-0.130055334725109,0.206,0.23,1
COL1A1,0.0203054188508667,0.0492926068292505,0.329,0.316,1
CD151,0.0203076967231685,-0.0844486545669358,0.464,0.471,1
LAPTM4A,0.0203611530113328,-0.106061549193544,0.692,0.694,1
CBX1,0.0203747605091779,-0.189817421025765,0.219,0.275,1
MANSC1,0.0203876131500445,-0.178639628918166,0.099,0.156,1
MAP1LC3A,0.0204123860220415,0.192680062759856,0.372,0.311,1
IREB2,0.0204672595232707,0.0660874863518766,0.181,0.161,1
SOCS2,0.0205229572450722,0.163104080081814,0.305,0.241,1
WDR45B,0.0205263778300637,0.0157823453177421,0.269,0.245,1
NMRAL1,0.0205313138065622,-0.135581370517964,0.084,0.123,1
KIAA0040,0.0205650788625808,0.141930188771644,0.172,0.112,1
ARFGAP3,0.020574176985418,0.276220151228219,0.362,0.266,1
CASKIN2,0.0205937917371372,-0.0700946652188473,0.103,0.128,1
NDUFS2,0.0206240277708177,-0.107659691344934,0.29,0.323,1
DNAJC9,0.0206298841160262,-0.0867823661721006,0.116,0.141,1
KCNJ2,0.0206429554664864,0.217742015816847,0.294,0.232,1
POR,0.0206438208268034,-0.0889944291404243,0.117,0.129,1
ID2,0.020683372312776,0.090638733144379,0.41,0.411,1
TNFRSF10A,0.0206909546516092,0.116776098306506,0.113,0.075,1
EMD,0.0207274379566427,0.0389990376039412,0.168,0.139,1
ANKRD37,0.0207327254111614,0.24347841186285,0.166,0.114,1
BUB3,0.020752740510921,-0.128820123593851,0.29,0.309,1
EEF2,0.0207910038848649,0.138038867686502,0.717,0.691,1
CTDSPL2,0.0208430492781785,-0.0559008033749117,0.189,0.193,1
EEA1,0.0209320222578212,-0.174366092842217,0.344,0.364,1
PI4KA,0.0209355229080519,-0.140504243098164,0.098,0.11,1
TMEM243,0.0209397540459686,-0.0787784321984377,0.165,0.18,1
DDX1,0.020971490704582,-0.00754012605234894,0.196,0.2,1
RUVBL1,0.0209758042784594,-0.193050795861305,0.16,0.196,1
IFI44L,0.0210161317467449,-0.0929110432925488,0.087,0.111,1
RANBP1,0.0211361348891962,-0.27134510196857,0.443,0.483,1
SFRP4,0.0211477736026087,-0.697691413275252,0.227,0.275,1
PLCG2,0.0213137529807315,0.0992913091407019,0.599,0.638,1
RPP40,0.021390874005905,-0.169571967274251,0.11,0.155,1
ERBIN,0.0214417724896394,0.0885656933173788,0.357,0.312,1
SDHD,0.0215053335294367,-0.147651389350653,0.264,0.312,1
NDUFA4,0.0215596723955935,-0.336087549442887,0.678,0.727,1
SHANK3,0.0215804246250575,-0.105405805163228,0.317,0.322,1
EIF4A1,0.0215907339099433,0.053291654495653,0.802,0.792,1
PMP22,0.0215970141143234,0.686409097695278,0.41,0.262,1
DNAJB14,0.021624378060041,0.0165745808981268,0.292,0.264,1
MARCH5,0.0216386610742745,0.0825620407828153,0.27,0.236,1
VPS29,0.0216392422696806,-0.316547992423883,0.341,0.408,1
S100A16,0.0216432651995557,-0.193267067736228,0.581,0.597,1
SLU7,0.0216865011956224,0.0401731331582108,0.186,0.157,1
TUBB2A,0.0217498914878557,0.259537089350176,0.276,0.199,1
RNF40,0.0218879941689756,-0.0710602856711033,0.1,0.117,1
NSFL1C,0.021898010677609,0.0382873495994174,0.181,0.164,1
AKAP8,0.0219658266623602,0.081676900436996,0.125,0.105,1
ICA1,0.0220075007990074,0.0197031292442497,0.158,0.157,1
TPST2,0.0220505806099745,-0.0960106866465779,0.253,0.276,1
DHRS7,0.0220642620428237,-0.0961598329707313,0.266,0.291,1
XAF1,0.022066232291362,-0.0286543685941048,0.224,0.236,1
MRPL32,0.0220837022863167,-0.247819249212401,0.326,0.372,1
FIBP,0.0221123875373621,-0.138559302256576,0.238,0.28,1
TIA1,0.022122117897364,-0.104491040201321,0.27,0.29,1
TMEM181,0.0221246595332587,-0.0148686595520401,0.19,0.151,1
COQ10B,0.0222057797381394,0.164399312168678,0.32,0.241,1
ANXA7,0.0222251433165598,-0.0188520303345077,0.234,0.221,1
PROS1,0.022228687121062,-0.0597854970155089,0.153,0.168,1
RNASEH1,0.0222510803288101,0.0558082820445752,0.151,0.128,1
BAX,0.0222540853675088,-0.21687258571529,0.365,0.417,1
HMG20A,0.0222759164391415,-0.018560449697194,0.106,0.107,1
DTWD1,0.0223024483894086,-0.0794003812995464,0.118,0.156,1
COX6C,0.0223757883685245,-0.363917333768806,0.719,0.777,1
ANAPC5,0.0223915128342025,-0.0920103721058717,0.276,0.287,1
NBR1,0.0224214232346965,-0.194463467994019,0.14,0.173,1
GTF2A1,0.0224218998050928,-0.136456452424778,0.112,0.149,1
BRK1,0.0225168450612799,-0.158627990698361,0.494,0.522,1
ACYP1,0.0225277338976666,-0.0449622095563763,0.171,0.176,1
GIT2,0.0225286820418097,-0.0999773324621077,0.11,0.117,1
TFRC,0.0226477246687439,0.0665338869081078,0.14,0.113,1
CYSTM1,0.0226546266147501,0.102374821747327,0.359,0.326,1
FEM1C,0.0227015386688912,0.202204343903229,0.212,0.139,1
PSMD5,0.0227406247922436,-0.141198347841034,0.098,0.11,1
NOL8,0.0227415710050329,-0.0723571031788924,0.124,0.14,1
DTNBP1,0.0227990101465993,-0.00253437957359137,0.107,0.105,1
FKBP9,0.0228220587018976,-0.204324998845861,0.274,0.334,1
ERI3,0.0229062365713204,-0.192669217645479,0.145,0.207,1
CDH2,0.0229463952133337,-0.00599172225589234,0.168,0.154,1
KCTD12,0.0229928224759306,0.108102011767372,0.265,0.245,1
RBBP7,0.0230143291526167,-0.0558659893540115,0.229,0.25,1
SON,0.023016261627043,-0.130438611957952,0.649,0.648,1
TMEM147,0.0230350119714624,-0.126778574756596,0.32,0.333,1
STX6,0.0230847942952844,0.0993258404192093,0.174,0.132,1
NACA,0.0231362460232941,-0.0141031916735761,0.909,0.897,1
ANKRD26,0.0231823327613002,-0.129239074753856,0.105,0.135,1
ALG2,0.0232297671275588,0.0424584729605174,0.124,0.118,1
PIGX,0.0232367036682285,-0.0932553409528379,0.089,0.104,1
XRCC6,0.0232569829565359,-0.224144248147737,0.344,0.383,1
POP4,0.0233292077427601,-0.126793423994171,0.097,0.169,1
KIAA1586,0.0233659873872572,-0.121528320697102,0.109,0.131,1
SNRNP35,0.023386348939679,-0.144079567748436,0.095,0.135,1
MRPS36,0.0234965386296153,-0.170005273279858,0.275,0.321,1
ECHS1,0.0235345709745721,-0.351632819920484,0.284,0.377,1
ANXA2,0.0236069592103706,0.0155805764095489,0.797,0.768,1
CBY1,0.023619603353741,-0.198635644294088,0.101,0.155,1
HLA-DPA1,0.0236575501444666,-0.131284841344291,0.252,0.325,1
PCYT1A,0.0236953780567689,-0.0206284745571869,0.105,0.103,1
POP5,0.023702464043196,-0.137156101372325,0.136,0.189,1
ZC3H12A,0.0238510701648544,0.366451419279476,0.227,0.106,1
GNG11,0.0238624162200203,-0.27151711741217,0.685,0.73,1
RPS12,0.0238670306100836,-0.236703392434307,0.972,0.974,1
LAMTOR1,0.0240330279737257,-0.301982311581314,0.363,0.434,1
RPS28,0.0240560243754367,-0.263676826925549,0.972,0.981,1
ACADM,0.0241016248065901,-0.126848231886936,0.167,0.222,1
OCIAD1,0.0241133668798057,-0.15162962409336,0.439,0.462,1
PRXL2A,0.0241225568498525,0.0472822554192225,0.263,0.266,1
COL4A2,0.024157431889769,-0.0109174418781817,0.774,0.781,1
FAM120AOS,0.0241732868848638,-0.0614398452716356,0.18,0.192,1
NDUFA8,0.024274799183732,-0.256533735425537,0.258,0.329,1
CEBPZ,0.0242868910192918,-0.020532802473009,0.31,0.307,1
PRKCE,0.0242888426048222,0.124021003414713,0.134,0.099,1
SNRNP200,0.0243326047931661,-0.0255535389379024,0.204,0.2,1
MT-ND2,0.0243669214185336,0.140227302798101,0.896,0.89,1
PHF6,0.024407735705888,-0.219345076841878,0.158,0.218,1
PLPP5,0.0244765743124777,0.0195384668532368,0.205,0.176,1
KLF3,0.0244848938610542,0.402227028602292,0.46,0.368,1
ZKSCAN1,0.0245251369622043,0.0357914884904471,0.246,0.234,1
COMMD6,0.02455231367732,-0.237247784201864,0.593,0.65,1
CALCRL,0.024566427501974,-0.0967600249717289,0.737,0.746,1
ATRAID,0.0245805313999988,-0.209991386157654,0.35,0.403,1
DACH1,0.0247108380656021,-0.276686045010692,0.188,0.27,1
GET3,0.0248190040006157,-0.157001947310041,0.216,0.264,1
PEPD,0.0248391037104955,-0.0759417282059842,0.185,0.197,1
SOX7,0.0248684658338028,0.36313303213049,0.365,0.253,1
UQCC2,0.0249236353436226,-0.248756687569846,0.268,0.347,1
EBPL,0.0250575798658946,-0.300352998936833,0.384,0.454,1
TK1,0.0250749390725018,-0.25889394199192,0.062,0.144,1
XIAP,0.0251454325142156,-0.00340407411614896,0.27,0.252,1
IRF2BP2,0.0252597643637652,0.293711312402329,0.44,0.338,1
WDR46,0.0252968727812885,-0.11952649653474,0.134,0.156,1
DPH7,0.0253635829753544,-0.0822088574148313,0.085,0.105,1
ZFAND3,0.0253654643464755,-0.00699538574319725,0.205,0.191,1
CSE1L,0.0254171612676151,-0.0905520126355225,0.109,0.146,1
GCA,0.0254932447227897,-0.111579593976728,0.096,0.13,1
TCIM,0.0255730001582468,0.274560330695227,0.508,0.436,1
PAFAH1B3,0.0256270536195527,-0.136219988760985,0.177,0.246,1
EXOSC5,0.0256557687540061,-0.222547727361712,0.094,0.158,1
SMIM29,0.0256657442065749,-0.0895700041653991,0.109,0.124,1
TOR1A,0.0256761250208044,-0.0769673806845944,0.125,0.153,1
ZC3H8,0.0258043787663994,-0.0284771916232791,0.104,0.113,1
PRR13,0.0258056294444474,-0.171439304441739,0.229,0.275,1
ADSS,0.025847162409644,0.271870845623088,0.338,0.291,1
STARD3,0.0258936472993634,-0.176358225565817,0.127,0.164,1
UBE3C,0.0258936650318366,-0.0374768729075387,0.141,0.156,1
ZNF430,0.0258975683267698,0.063049183937197,0.113,0.071,1
AC016831.7,0.0259741295990706,0.172032268220234,0.101,0.044,1
DYNC1LI1,0.0259906220569865,-0.141671332171001,0.255,0.277,1
C1S,0.0260082564338678,0.173563212793011,0.12,0.072,1
FAM13B,0.0260334879597244,-0.0469536807188776,0.141,0.148,1
NFAT5,0.0260898849632629,0.194083400234389,0.551,0.502,1
FBXO3,0.0261298648227032,0.000828535786255913,0.14,0.128,1
LUM,0.0261301613484797,0.319689122202906,0.238,0.198,1
WARS,0.0261471441408795,0.151604965378829,0.317,0.272,1
AHSA1,0.0261888855629856,0.321126746483691,0.398,0.318,1
CISD1,0.026197202861396,-0.174822654137425,0.275,0.313,1
CHCHD1,0.0262703582274247,-0.23743250822957,0.27,0.318,1
EHBP1,0.026306186536521,-0.0495151036058634,0.094,0.1,1
PON2,0.0263073147907088,-0.13872398753173,0.305,0.356,1
TAF1C,0.0263639425285024,-0.0306647061446484,0.104,0.118,1
USP16,0.0263922094060773,0.0604805396207944,0.265,0.245,1
DCAF5,0.0263952854453436,0.0103601802371538,0.17,0.154,1
CIC,0.0264923175056411,-0.0989667240544199,0.118,0.115,1
SLC38A10,0.0265350023131503,-0.118252212566092,0.098,0.117,1
CNPY3,0.0265834384435803,-0.128150650907271,0.17,0.211,1
CEBPG,0.0265924323565124,0.172496251941226,0.298,0.22,1
HNRNPD,0.026598455068452,-0.0945059823961556,0.481,0.495,1
DDX18,0.0266196202565817,-0.295975906447962,0.323,0.403,1
CLN8,0.0266712831641228,0.137708213181559,0.147,0.097,1
C1GALT1C1,0.0268287066873511,-0.152288169337423,0.133,0.189,1
PCGF3,0.0268650488518269,-0.0499249653440048,0.184,0.194,1
PGRMC2,0.0269041960312921,-0.0531584538355765,0.16,0.174,1
RBM23,0.026921717724114,-0.0412115951669423,0.209,0.227,1
BRD7,0.0269295052371891,-0.145086563618278,0.245,0.283,1
PXMP2,0.0269631853566475,-0.0513561093587328,0.107,0.132,1
LMAN1,0.0270296301065033,-0.0170298079189926,0.455,0.45,1
ARL5B,0.0270308924639864,0.17185904345159,0.365,0.303,1
KMT2E-AS1,0.027116255273586,0.00621894037402149,0.191,0.17,1
SBNO2,0.0271357287940868,0.113953880802218,0.287,0.26,1
DPP7,0.02716433041078,-0.0549131598226849,0.302,0.312,1
SAMD1,0.0271864057639179,0.00349386834086252,0.201,0.205,1
SNRPD2,0.0271955386539473,-0.240247753742588,0.512,0.551,1
NDUFB9,0.027234391307224,-0.221174848276687,0.396,0.442,1
PTPMT1,0.0274139922549264,-0.101787618235425,0.12,0.139,1
MARF1,0.0274580774019223,-0.146603434908991,0.103,0.131,1
TRA2B,0.027462759360123,-0.0811950369856747,0.486,0.503,1
SRP72,0.0274876014926253,-0.162009149591457,0.338,0.366,1
DUSP8,0.0275457437034277,0.235264743537449,0.167,0.091,1
VPS36,0.0275527234509087,-0.112326653338504,0.194,0.213,1
ATG12,0.0275563443736786,-0.0124606082664394,0.256,0.245,1
THOC1,0.0276596264686704,-0.070591728132858,0.136,0.142,1
PPM1F,0.0276771580554289,-0.224374827448369,0.153,0.209,1
HNRNPH2,0.0277221896852249,-0.020801179138735,0.201,0.204,1
ABHD5,0.0277418950247717,0.11698514602824,0.227,0.182,1
PIH1D1,0.0278339453603752,-0.128244616604197,0.178,0.225,1
USP53,0.0278360921981979,0.168844819981713,0.232,0.188,1
PKM,0.027871238397781,-0.173439609211277,0.512,0.562,1
PSMD1,0.0279152119823284,-0.0349599566798441,0.269,0.277,1
TLE5,0.0279512029486087,-0.266503778084689,0.467,0.549,1
AC005332.6,0.0280040598268418,0.0107178264032382,0.097,0.106,1
TIMP2,0.0280336312620572,0.104685088521465,0.46,0.433,1
AP1S1,0.028105076445428,-0.206323560042012,0.17,0.23,1
UBE2T,0.0281600542149535,-0.208763307025632,0.051,0.126,1
RPS23,0.0281648326093508,-0.223538398258322,0.956,0.963,1
CTDSP1,0.0281893634850369,-0.0952434646282283,0.174,0.197,1
TMED4,0.028225800529698,-0.0683648301834398,0.221,0.218,1
IFI27L1,0.0283207471472067,-0.0737780630500944,0.109,0.132,1
RPL27A,0.0283233616320342,0.0247527930693421,0.871,0.887,1
CIAO2A,0.0283397398664698,-0.17544879607858,0.164,0.214,1
CPSF2,0.0283598342428246,-0.079064226144629,0.136,0.148,1
MRPL51,0.0283839713742955,-0.265733646207109,0.461,0.522,1
SERPINB6,0.0284028451637898,-0.0783615599436742,0.427,0.457,1
USP48,0.0284049921481958,-0.0766867091397366,0.216,0.225,1
UQCC3,0.0284533479085946,-0.18877713262767,0.16,0.226,1
RBM15B,0.0285138964007784,-0.0656886296532067,0.113,0.129,1
CEBPZOS,0.0285414038418387,-0.04317322863425,0.189,0.209,1
BIRC3,0.0285811527966719,0.407163052437292,0.233,0.141,1
MPLKIP,0.0286704258040211,-0.162307925719893,0.246,0.285,1
PPP1CB,0.028693825207087,0.256045669646585,0.634,0.574,1
MTIF2,0.028722710321448,-0.038050886694277,0.083,0.101,1
GRAP,0.0287279717325868,-0.164768058944277,0.083,0.139,1
BIRC2,0.0288939963941567,0.270751119826149,0.405,0.331,1
RAB3GAP1,0.0289072475729473,0.0599321838880913,0.269,0.245,1
TRIB2,0.0289124204345583,-0.173630310511889,0.204,0.25,1
AFAP1L1,0.0289591378799356,0.0725717525665495,0.278,0.261,1
CCDC6,0.0289706221142738,-0.0869402380676607,0.184,0.194,1
CLEC1A,0.0290257158444745,0.140547878800985,0.197,0.153,1
ZNF330,0.0290300556417228,-0.0514252303021467,0.211,0.202,1
UBP1,0.0290918697551488,-0.0192147679277236,0.149,0.13,1
GABPA,0.0291333489502562,-0.0832715496200374,0.156,0.164,1
C17orf67,0.0291896839179071,0.0740308471407784,0.106,0.074,1
PRKCSH,0.029205013225633,-0.0100360645068416,0.251,0.249,1
SYS1,0.029209585720984,0.0364738669836405,0.141,0.135,1
MRPL1,0.0292313541838282,-0.174665958414957,0.131,0.181,1
NDN,0.029290688970238,-0.062753720827724,0.129,0.132,1
KITLG,0.029294777247539,0.0301023760036173,0.21,0.2,1
SRSF7,0.0293399084275988,0.0104640076544118,0.534,0.554,1
STK38L,0.0294365024338688,0.0150709299092096,0.118,0.112,1
U2SURP,0.0294556456711297,-0.137513872249729,0.342,0.387,1
HMOX1,0.029487173333206,0.384365641039545,0.302,0.186,1
GRSF1,0.0297449669130903,-0.0623814033304494,0.196,0.198,1
CDK2AP1,0.0297664658822615,-0.0886998258600853,0.522,0.538,1
TNRC18,0.0297797011169351,-0.171292170949769,0.111,0.141,1
TCEA2,0.0297974739368736,-0.120566854063396,0.189,0.216,1
RCOR1,0.0297986430644754,0.0670702345513403,0.178,0.141,1
MAPKAPK2,0.029804363221488,0.189251706986681,0.3,0.224,1
SNHG29,0.0298218564886503,-0.190873114211113,0.827,0.845,1
FAM49B,0.0298643884135568,-0.148665074462653,0.171,0.216,1
GSS,0.0298786812496261,-0.0110853277635409,0.103,0.109,1
HIST1H1C,0.0299330810547527,0.143005261574351,0.235,0.202,1
POLR1C,0.0299926293719276,0.0482632396305635,0.109,0.097,1
TGFB1,0.0300722948004465,-0.106721992420439,0.364,0.372,1
ATP1A1,0.0300794028916096,0.295926603337925,0.518,0.449,1
ZC3H14,0.0301487365252135,-0.0918677814892508,0.183,0.178,1
CCNG1,0.0302735751296291,0.107062356378853,0.232,0.194,1
TDG,0.0303218186191967,0.0445608427622762,0.259,0.244,1
SHKBP1,0.0304518520638007,0.00526186545935714,0.095,0.11,1
MAN1A2,0.0304664739485891,-0.0197205190399427,0.219,0.212,1
MRPL52,0.030595835816787,-0.341905357554629,0.389,0.46,1
SCAF4,0.0306432542216566,0.0681921453293565,0.15,0.114,1
PMM2,0.0307037516609625,0.00495021791478223,0.136,0.138,1
C12orf65,0.0307468205440226,-0.0486926159455348,0.076,0.105,1
PDCD6,0.0307681444022507,-0.167242844310068,0.402,0.44,1
IARS2,0.0307720653569354,-0.080696864530897,0.175,0.187,1
MFAP2,0.030800892402228,0.0131000527384301,0.145,0.132,1
RPL37,0.0308093083497195,-0.225394358124539,0.943,0.965,1
SDC3,0.0309088258782984,-0.0797407150840065,0.123,0.131,1
PPP1CA,0.0309145204345671,-0.147958335804358,0.28,0.33,1
DHRS3,0.0309253940626151,0.167241724494882,0.292,0.241,1
DPM3,0.0309282814119702,-0.189220215339057,0.323,0.392,1
SLC25A36,0.0309810215165876,0.0339008157070361,0.318,0.266,1
BCL7C,0.0311133696314502,-0.210079043692334,0.273,0.316,1
ATP5PB,0.0312042167392486,-0.0419578626416507,0.284,0.283,1
SLC25A33,0.0312690972249014,0.0762716262850734,0.182,0.159,1
SAP30,0.0313107226870587,-0.0541489165512082,0.141,0.171,1
SLC12A2,0.0315307514490189,0.0839380128539369,0.236,0.186,1
BAIAP2,0.0315366327750974,0.0919146819851179,0.17,0.133,1
HSBP1,0.0316554502429396,-0.224843816496546,0.536,0.588,1
MRPL22,0.0317561212449667,-0.236649552135036,0.25,0.313,1
RPL5,0.031789422770257,0.00644173858487118,0.894,0.895,1
CUL2,0.0318608582172603,-0.175065815787309,0.184,0.214,1
CCSER2,0.0319483455794915,0.0155517751805422,0.255,0.245,1
TMEM9,0.0320564905642167,-0.0829082436581708,0.156,0.187,1
PWP1,0.0321029133695931,-0.00586871973746234,0.187,0.182,1
DBNL,0.0321471018904754,-0.140194693601586,0.139,0.181,1
ERMP1,0.0322003161200915,-0.175880463002046,0.073,0.123,1
EIF3E,0.0323091342038849,0.17757486263482,0.58,0.541,1
IMPA1,0.0323652396207989,-0.0155133175076966,0.132,0.139,1
RPS15,0.0323868036809898,-0.220701097032404,0.938,0.956,1
SWAP70,0.0323983116230415,0.263205783833909,0.38,0.294,1
BMI1,0.0325293370730213,-0.0456557258149519,0.149,0.148,1
CUL4A,0.0325492186879833,0.0383296401672923,0.173,0.145,1
USP39,0.032601112523801,-0.0774322570952156,0.093,0.122,1
PHB2,0.0327028466778795,-0.215990898145389,0.381,0.412,1
ALG13,0.032756658975514,-0.0250568637987286,0.221,0.211,1
SECISBP2L,0.0327637295344732,-0.0560441176718549,0.223,0.207,1
RRBP1,0.0328447609679123,0.176714530550142,0.549,0.49,1
BROX,0.0328615415014501,-0.0671148507198146,0.156,0.189,1
CLOCK,0.0329191216980469,-0.0154834293422482,0.172,0.168,1
AFG3L2,0.0330094846013389,-0.0373752383670772,0.165,0.175,1
MTCH2,0.0330118447703371,-0.157824524754018,0.164,0.21,1
LIN7C,0.0331645543757935,-0.156671207526583,0.133,0.171,1
KHSRP,0.0331928994496338,-0.0975853870974496,0.258,0.259,1
ATP5MF,0.0332002190149803,-0.445534410559614,0.512,0.614,1
POLR2M,0.0332144382655401,-0.0126324766139932,0.093,0.103,1
CCDC3,0.0332191625590592,0.156056481322613,0.121,0.082,1
NCK2,0.0332346027532715,0.0230479336553924,0.183,0.154,1
CALD1,0.0333013031934888,0.222598397273233,0.648,0.657,1
TAF13,0.0334447145815021,0.0765212091103648,0.168,0.123,1
GNPNAT1,0.0335233022507141,-0.0391617139266215,0.136,0.157,1
TYW3,0.0335368967979849,-0.0471731460751553,0.163,0.174,1
OTUB1,0.0335575922355014,-0.101107219379312,0.184,0.193,1
PRKAR2A,0.0336584420842235,0.039473725731788,0.209,0.189,1
SNRPN,0.0337289867266569,-0.152790263491871,0.276,0.322,1
MZT1,0.0338089810294883,-0.216802379423144,0.137,0.21,1
MT-ND1,0.0338505470894148,0.285655816575803,0.869,0.857,1
ZMAT2,0.0339443333998605,-0.00197462216590638,0.193,0.207,1
UTP23,0.0339516931175327,-0.0723364829339565,0.122,0.144,1
DNAAF2,0.03398396981685,-0.110668927493876,0.103,0.136,1
COX11,0.0340016379781285,-0.138265108571101,0.124,0.144,1
SUMO3,0.0341585534904898,-0.0829224682633741,0.304,0.307,1
EFTUD2,0.0342282056299723,-0.0756368035727245,0.107,0.113,1
FBXL15,0.0342282880187169,-0.0872914403877132,0.127,0.159,1
GSTT2B,0.0342351005743385,-0.0445735655444652,0.082,0.1,1
CLTA,0.0343476955465841,-0.145796494725449,0.593,0.614,1
ELMO1,0.0343792995710268,0.049900360291657,0.139,0.12,1
PNP,0.0343801165596976,0.322797116833569,0.477,0.378,1
POLR2B,0.0344303144246859,-0.0197950302273669,0.258,0.254,1
HMCN1,0.0344625254485324,-0.30610077441674,0.188,0.27,1
ZFAND1,0.0345102197156271,-0.00862784353788459,0.184,0.198,1
MMP28,0.0345360086785439,-0.11568479342207,0.065,0.11,1
SNX2,0.0346185249993192,-0.153507938960264,0.157,0.2,1
NOB1,0.034636688091563,-0.117331268306171,0.17,0.198,1
BCAP31,0.03469403944947,-0.15760497317164,0.477,0.501,1
POGLUT1,0.0347127650285798,-0.00592250614988893,0.144,0.137,1
UCKL1,0.0348341584107781,-0.055581956486621,0.106,0.127,1
SMARCA1,0.0348452988525705,0.104772485468053,0.274,0.23,1
RSRC1,0.0348739042748742,-0.122546678455971,0.13,0.162,1
MRPL48,0.0349074868595074,-0.10717685291553,0.102,0.141,1
CCDC25,0.03492888044651,-0.196609903324454,0.2,0.255,1
SCAF8,0.0350342114886594,-0.0228961637616646,0.103,0.101,1
TIGAR,0.0351106647722427,-0.101858441042983,0.079,0.112,1
SREBF2,0.0351605381654973,0.00588816618812732,0.119,0.088,1
SNAPC1,0.0351858378322758,-0.11150381205453,0.15,0.153,1
TP53I11,0.0352635485532466,-0.0419461955839417,0.104,0.094,1
COL4A1,0.0354035910700962,0.0858096971435671,0.777,0.792,1
SP140L,0.035405242481239,-0.0416263580235612,0.103,0.121,1
