"","exp_id","cmap_score","p","q","subset_comparison_id","analysis_id","name","concentration","duration","cell_line","array_platform","vehicle","vendor","vendor_catalog_id","vendor_catalog_name","drug_concept_id","cas_number","DrugBank.ID","valid"
"17",3807,-0.574068894860852,0,0,"InII_endo","cmap","simvastatin",9.6e-06,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical","865","Simvastatin [79902-63-9]","C0074554","79902-63-9","DB00641",1
"18",5130,-0.573498614393807,0,0,"InII_endo","cmap","remoxipride",9.8e-06,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical","971","Remoxipride Hydrochloride [73220-03-8]","C0771022","73220-03-8","DB00409",1
"19",5387,-0.573244741277038,0,0,"InII_endo","cmap","nocodazole",1.32e-05,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical","100","Nocodazole [31430-18-9]","NULL","31430-18-9","DB08313",1
"20",3646,-0.566728093628871,0,0,"InII_endo","cmap","menadione",2.32e-05,6,"PC3","HT_HG-U133A","DMSO","Prestwick Chemical","459","Menadione [58-27-5]","C0025270","58-27-5","DB00170",1
"21",3725,-0.562509124014194,0,0,"InII_endo","cmap","fenbufen",1.58e-05,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical","218","Fenbufen [36330-85-5]","C0060156","36330-85-5","DB08981",1
"22",3276,-0.561524533338694,0,0,"InII_endo","cmap","cloperastine",1.1e-05,6,"PC3","HT_HG-U133A","DMSO","Prestwick Chemical","793","Cloperastine hydrochloride [14984-68-0]","MMS_608","14984-68-0","DB09002",1
"23",3966,-0.560105870578864,0,0,"InII_endo","cmap","sulfadiazine",1.6e-05,6,"PC3","HT_HG-U133A","DMSO","Prestwick Chemical","23","Sulfadiazine [68-35-9]","C0723509","68-35-9","DB00359",1
"24",4569,-0.558523833827483,0,0,"InII_endo","cmap","isoconazole",9.6e-06,6,"PC3","HT_HG-U133A","DMSO","Prestwick Chemical","127","Isoconazole [27523-40-6]","C0700489","27523-40-6","DB08943",1
"25",2965,-0.557198565627257,0,0,"InII_endo","cmap","camptothecin",1.14e-05,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical","200","Camptothecine (S,+) [7689-03-4]","NULL","7689-03-4","DB04690",1
"26",1523,-0.557089387018181,0,0,"InII_endo","cmap","sulfamethoxazole",1.58e-05,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical","177","Sulfamethoxazole [723-46-6]","MMS_115","723-46-6","DB01015",1
"27",4837,-0.545953347623024,0,0,"InII_endo","cmap","valproic acid",2e-04,6,"HL60","HT_HG-U133A","DMSO","Sigma-Aldrich","P4543","2-propylpentanoic acid","NULL","NULL","DB00313",1
"28",3272,-0.545950470776612,0,0,"InII_endo","cmap","medrysone",1.16e-05,6,"PC3","HT_HG-U133A","DMSO","Prestwick Chemical","743","Medrysone [2668-66-8]","C0065865","2668-66-8","DB00253",1
"29",4910,-0.540919990260016,0,0,"InII_endo","cmap","saquinavir",5.2e-06,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical","1114","Saquinavir mesylate [149845-06-7]","C0286737","149845-06-7","DB01232",1
"30",3273,-0.540230227727015,0,0,"InII_endo","cmap","demeclocycline",8e-06,6,"PC3","HT_HG-U133A","DMSO","Prestwick Chemical","753","Demeclocycline hydrochloride [64-73-3]","C0011276","64-73-3","DB00618",1
"31",3597,-0.539188148737981,0,0,"InII_endo","cmap","bepridil",1e-05,6,"PC3","HT_HG-U133A","DMSO","Prestwick Chemical","368","Bepridil hydrochloride [74764-40-2]","C0005116","74764-40-2","DB01244",1
"32",3752,-0.530040204672123,0,0,"InII_endo","cmap","galantamine",1.08e-05,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical","588","Galanthamine hydrobromide [1953-04-4]","C0949312","1953-04-4","DB00674",1
"33",3168,-0.528884521706397,0,0,"InII_endo","cmap","tobramycin",8.6e-06,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical","544","Tobramycin [32986-56-4]","C0027519","32986-56-4","DB00684",1
"34",3474,-0.527330877370124,0,0,"InII_endo","cmap","sertaconazole",8e-06,6,"PC3","HT_HG-U133A","DMSO","Prestwick Chemical","1045","Sertaconazole nitrate [99592-39-9]","C0074391","99592-39-9","DB01153",1
"35",519,-0.527323560857654,0,0,"InII_endo","cmap","trifluoperazine",1e-05,6,"PC3","HT_HG-U133A","DMSO","Sigma-Aldrich","T6062","trifluoperazine dihydrochloride","C0304381","NULL","DB00831",1
"36",2032,-0.524442808111745,0,0,"InII_endo","cmap","piracetam",2.82e-05,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical","537","Piracetam [7491-74-9]","C0031977","7491-74-9","DB09210",1
"37",2361,-0.520252825727339,0,0,"InII_endo","cmap","chlorpropamide",1.44e-05,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical","323","Chlorpropamide [94-20-2]","C0008287","94-20-2","DB00672",1
"38",6052,-0.516055699841604,0,0,"InII_endo","cmap","daunorubicin",1e-06,6,"PC3","HT_HG-U133A","DMSO","Sigma-Aldrich","D8809","daunorubicin HCl","C0724567","NULL","DB00694",1
"39",2116,-0.512675521125214,0,0,"InII_endo","cmap","pivampicillin",8.6e-06,6,"HL60","HT_HG-U133A","DMSO","Prestwick Chemical","1009","Pivampicillin [33817-20-8]","C0085884","33817-20-8","DB01604",1
"40",4828,-0.511156855066162,0,0,"InII_endo","cmap","acetylsalicylic acid",1e-04,6,"HL60","HT_HG-U133A","DMSO","Sigma-Aldrich","A2093","aspirin, USP","EXPT00475","NULL","DB00945",1
"41",343,-0.510905589985106,0,0,"InII_endo","cmap","resveratrol",1e-05,6,"MCF7","HT_HG-U133A_EA","DMSO","Sigma-Aldrich","R 5010","resveratrol","EXPT02968","NULL","DB02709",1
"42",1150,-0.509650346971842,0,0,"InII_endo","cmap","apomorphine",6.4e-06,6,"PC3","HG-U133A","DMSO","Prestwick Chemical","101","Apomorphine hydrochloride hemihydrate [41372-20-7]","C0237406","41372-20-7","DB00714",1
"43",1904,-0.508816427552544,0,0,"InII_endo","cmap","methazolamide",1.7e-05,6,"HL60","HT_HG-U133A","DMSO","Prestwick Chemical","802","Methazolamide [554-57-4]","C0025631","554-57-4","DB00703",1
"44",4136,-0.505527129729756,0,0,"InII_endo","cmap","hesperetin",1.32e-05,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical","124","Hesperetin [520-33-2]","APRD00117","520-33-2","DB01094",1
"45",2385,-0.502072580530059,0,0,"InII_endo","cmap","methyldopa",1.9e-05,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical","326","Methyldopa (L,-) [555-30-6]","C0304527","555-30-6","DB00968",1
"46",4487,-0.500812689093492,0,0,"InII_endo","cmap","fluorometholone",1.06e-05,6,"PC3","HT_HG-U133A","DMSO","Prestwick Chemical","718","Fluorometholone [426-13-1]","C0016351","426-13-1","DB00324",1
"47",1292,-0.496207805975,0,0,"InII_endo","cmap","canrenoic acid",1e-05,6,"PC3","HT_HG-U133A","DMSO","Prestwick Chemical","148","Canrenoic acid potassium salt [2181-04-6]","C0282085","2181-04-6","DB09015",1
"48",4826,-0.495632267971048,0,0,"InII_endo","cmap","mesalazine",2.62e-05,6,"HL60","HT_HG-U133A","DMSO","Prestwick Chemical","1069","Mesalamine [89-57-6]","NULL","89-57-6","DB00244",1
"49",4098,-0.495010676117159,0,0,"InII_endo","cmap","monobenzone",2e-05,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical","912","Monobenzone [103-16-2]","C0050962","103-16-2","DB00600",1
