gene_symbol,logfc_dz:774,logfc_dz:775,logfc_dz:776,logfc_dz:777,logfc_dz:808,logfc_dz:778,logfc_dz:613,mean_logfc,median_logfc,common_experiment,organism
PPA1,0.04256879910826683,0.03626159206032753,0.03913833945989609,0.06272025406360626,-0.017962122336030006,0.048871077597141266,,0.035266323325534664,0.04085356928408146,0.03913833945989609,human
H2AFZ,0.042307544499635696,0.06407462060451508,,0.05147924646735191,0.021410152316093445,0.05824733152985573,0.026699213311076164,0.04403635145475467,0.046893395483493805,,human
SRP9,0.04230290651321411,0.04473381116986275,,0.01451061386615038,0.01565522886812687,0.044789135456085205,0.0195490512996912,0.030256791195521753,0.030925978906452656,,human
RPL30,0.04229964315891266,0.03520781919360161,-0.04885220527648926,-0.038644395768642426,,0.022436238825321198,-0.02008679509162903,-0.001273282493154208,0.0011747218668460846,-0.04885220527648926,human
GGCT,0.04198421165347099,0.053520046174526215,0.03324133902788162,0.014762083068490028,0.012287027202546597,0.0414847806096077,,0.03287991462275386,0.03736305981874466,0.03324133902788162,human
PSMA1,0.04196332395076752,0.04562889784574509,,0.01391342282295227,0.017567217350006104,0.059968672692775726,,0.03580830693244934,0.04196332395076752,,human
TMEM14A,0.041802626103162766,0.021338820457458496,0.02961495704948902,,0.01590084843337536,0.03772314637899399,,0.029276079684495925,0.02961495704948902,0.02961495704948902,human
CCT6A,0.04083254560828209,0.03074045479297638,0.016584159806370735,0.01350497454404831,,0.014145871624350548,,0.023161601275205612,0.016584159806370735,0.016584159806370735,human
ICAM4,0.038946110755205154,,,,,,,0.038946110755205154,0.038946110755205154,,human
LGALS1,0.03855016827583313,0.05038252845406532,0.03688126429915428,0.03370429947972298,0.06369893252849579,0.046393509954214096,0.05685727298259735,0.04663828228201185,0.046393509954214096,0.03688126429915428,human
NME1,0.0381469801068306,0.042221810668706894,0.027950560674071312,0.016441496089100838,0.021582530811429024,0.05087016895413399,0.013518555089831352,0.03010458605630057,0.027950560674071312,0.027950560674071312,human
DDX47,0.03813931718468666,0.027573153376579285,,,,0.03653135523200035,,0.034081275264422096,0.03653135523200035,,human
NACA,0.03798346593976021,0.03876958414912224,,,0.01629960536956787,0.023440707474946976,,0.029123340733349323,0.030712086707353592,,human
CCT2,0.037904053926467896,0.020542876794934273,,,0.019136492162942886,0.02476755902171135,0.01926673762500286,0.02432354390621185,0.020542876794934273,,human
DEK,0.0378049835562706,0.04869928956031799,,0.02000231295824051,,0.023470310494303703,,0.0324942241422832,0.03063764702528715,,human
