gene_symbol,logfc_dz:508,logfc_dz:234,mean_logfc,median_logfc,common_experiment,organism
STK19,0.022264529019594193,-0.007913194596767426,0.0071756672114133835,0.0071756672114133835,-0.007913194596767426,human
ENPP2,0.022226376459002495,,0.022226376459002495,0.022226376459002495,,human
MDM2,0.022156964987516403,,0.022156964987516403,0.022156964987516403,,human
RPL18,0.021989470347762108,-0.01165676023811102,0.005166355054825544,0.005166355054825544,-0.01165676023811102,human
DDX60L,0.021982725709676743,,0.021982725709676743,0.021982725709676743,,human
FCGR3B,0.021963156759738922,,0.021963156759738922,0.021963156759738922,,human
TIMP2,0.02188996784389019,,0.02188996784389019,0.02188996784389019,,human
SMA4,0.021876240149140358,,0.021876240149140358,0.021876240149140358,,human
TXNRD1,0.021799907088279724,,0.021799907088279724,0.021799907088279724,,human
CTSK,0.021613020449876785,,0.021613020449876785,0.021613020449876785,,human
IGFBP5,0.021536150947213173,0.008249016478657722,0.014892583712935448,0.014892583712935448,0.008249016478657722,human
DAZAP2,0.02147204801440239,,0.02147204801440239,0.02147204801440239,,human
CTSA,0.02136445790529251,,0.02136445790529251,0.02136445790529251,,human
LY6E,0.021106237545609474,,0.021106237545609474,0.021106237545609474,,human
RPS28,0.02102077379822731,,0.02102077379822731,0.02102077379822731,,human
SERINC3,0.02099522575736046,,0.02099522575736046,0.02099522575736046,,human
PABPC1,0.020955845713615417,-0.0132485032081604,0.0038536712527275085,0.0038536712527275085,-0.0132485032081604,human
LYVE1,0.02091570943593979,,0.02091570943593979,0.02091570943593979,,human
ANKRD36,0.020773649215698242,,0.020773649215698242,0.020773649215698242,,human
NCKAP1L,0.020764797925949097,,0.020764797925949097,0.020764797925949097,,human
CD52,0.020695028826594353,,0.020695028826594353,0.020695028826594353,,human
PYGL,0.020686183124780655,,0.020686183124780655,0.020686183124780655,,human
PPIAL4C,0.02064698003232479,,0.02064698003232479,0.02064698003232479,,human
MKNK1,0.02061421051621437,,0.02061421051621437,0.02061421051621437,,human
ARRDC3,0.020607905462384224,,0.020607905462384224,0.020607905462384224,,human
FABP5P3,0.02060670591890812,,0.02060670591890812,0.02060670591890812,,human
ANTXR1,0.02057173103094101,,0.02057173103094101,0.02057173103094101,,human
EPB41L2,0.020412616431713104,,0.020412616431713104,0.020412616431713104,,human
FABP4,0.020361820235848427,0.008910668082535267,0.014636244159191847,0.014636244159191847,0.008910668082535267,human
PCGF5,0.0203238632529974,,0.0203238632529974,0.0203238632529974,,human
CAPNS1,0.020323624834418297,,0.020323624834418297,0.020323624834418297,,human
ERAP2,0.02030581422150135,,0.02030581422150135,0.02030581422150135,,human
ATP6AP2,0.020287448540329933,,0.020287448540329933,0.020287448540329933,,human
IDH1,0.02026211842894554,,0.02026211842894554,0.02026211842894554,,human
STT3A,0.019998468458652496,,0.019998468458652496,0.019998468458652496,,human
ZEB2,0.019982678815722466,,0.019982678815722466,0.019982678815722466,,human
ME2,0.019917387515306473,,0.019917387515306473,0.019917387515306473,,human
MIR145,0.019656594842672348,,0.019656594842672348,0.019656594842672348,,human
LYN,0.019539520144462585,,0.019539520144462585,0.019539520144462585,,human
PLTP,0.019501185044646263,,0.019501185044646263,0.019501185044646263,,human
GPR21,0.019439123570919037,,0.019439123570919037,0.019439123570919037,,human
MRC1,0.019345993176102638,,0.019345993176102638,0.019345993176102638,,human
FOLR2,0.01932031661272049,0.008497977629303932,0.01390914712101221,0.01390914712101221,0.008497977629303932,human
