gene_symbol,logfc_dz:561,logfc_dz:787,logfc_dz:707,mean_logfc,median_logfc,common_experiment,organism
MAGED2,0.012806423008441925,,,0.012806423008441925,0.012806423008441925,,human
TMA7,0.012654627673327923,,0.018522396683692932,0.015588512178510427,0.015588512178510427,0.018522396683692932,human
DDIT4,0.01261985208839178,0.016786126419901848,0.048183977603912354,0.02586331870406866,0.016786126419901848,0.048183977603912354,human
ZFP36,0.012571647763252258,,,0.012571647763252258,0.012571647763252258,,human
DDX5,0.012565137818455696,0.03849848732352257,,0.025531812570989132,0.025531812570989132,,human
BSG,0.012496891431510448,,,0.012496891431510448,0.012496891431510448,,human
TRAM1,0.012458179146051407,,0.026756063103675842,0.019607121124863625,0.019607121124863625,0.026756063103675842,human
CTSZ,0.012438474223017693,,,0.012438474223017693,0.012438474223017693,,human
TSPAN13,0.012396990321576595,0.03206457570195198,,0.022230783011764288,0.022230783011764288,,human
LDHB,0.012360168620944023,0.052784573286771774,0.033904362469911575,0.03301636812587579,0.033904362469911575,0.033904362469911575,human
ANXA2P2,0.012315914034843445,,-0.02679581567645073,-0.007239950820803642,-0.007239950820803642,-0.02679581567645073,human
COX6C,0.012245743535459042,,0.01807263493537903,0.015159189235419035,0.015159189235419035,0.01807263493537903,human
LOC100132764,0.012219810858368874,,,0.012219810858368874,0.012219810858368874,,human
SERPINI1,0.012146828696131706,0.011308555491268635,,0.01172769209370017,0.01172769209370017,,human
HNRNPA2B1,0.012130828574299812,0.02498576231300831,,0.01855829544365406,0.01855829544365406,,human
SNORD28,0.01207992434501648,,,0.01207992434501648,0.01207992434501648,,human
ALOX5AP,0.012072261422872543,,,0.012072261422872543,0.012072261422872543,,human
HNRNPA3,0.012063569389283657,,,0.012063569389283657,0.012063569389283657,,human
SUPT4H1,0.01204574853181839,,,0.01204574853181839,0.01204574853181839,,human
TBXAS1,0.012038834393024445,,,0.012038834393024445,0.012038834393024445,,human
HIST1H2AE,0.012037277221679688,,,0.012037277221679688,0.012037277221679688,,human
CD59,0.011962980031967163,0.01021182257682085,,0.011087401304394007,0.011087401304394007,,human
ANKRD28,0.011867898516356945,,,0.011867898516356945,0.011867898516356945,,human
PCNP,0.011844579130411148,0.010525859892368317,,0.011185219511389732,0.011185219511389732,,human
SLIRP,0.01182460505515337,,,0.01182460505515337,0.01182460505515337,,human
ADAM10,0.011809785850346088,,,0.011809785850346088,0.011809785850346088,,human
MXRA8,0.01179529633373022,,,0.01179529633373022,0.01179529633373022,,human
COX7A2,0.011742733418941498,0.03079628199338913,,0.021269507706165314,0.021269507706165314,,human
ATRAID,0.01167854480445385,0.031294696033000946,0.02168017439544201,0.021551138410965603,0.02168017439544201,0.02168017439544201,human
ELOVL7,0.011647368781268597,,,0.011647368781268597,0.011647368781268597,,human
