gene_symbol,logfc_dz:392,logfc_dz:978,logfc_dz:148,logfc_dz:602,logfc_dz:24,logfc_dz:52,logfc_dz:39,logfc_dz:478,logfc_dz:448,logfc_dz:504,logfc_dz:11,mean_logfc,median_logfc,common_experiment,organism
STARD7,,,,,,,,,0.014286232180893421,,,0.014286232180893421,0.014286232180893421,,human
CLNS1A,,,,,,,,,0.014164073392748833,0.0153195820748806,,0.014741827733814716,0.014741827733814716,,human
KCTD7,,,,,,,,,0.014139918610453606,,,0.014139918610453606,0.014139918610453606,,human
GGNBP2,,,,,,,,,0.013873595744371414,,,0.013873595744371414,0.013873595744371414,,human
AGO2,,,,,,,,,0.01380473654717207,,,0.01380473654717207,0.01380473654717207,,human
CROCCP2,,,,,,,,,0.01320105604827404,,,0.01320105604827404,0.01320105604827404,,human
ZNF146,,,,,,,,,0.013008038513362408,,,0.013008038513362408,0.013008038513362408,,human
RHOT1,,,,,,,,,0.012810070998966694,,,0.012810070998966694,0.012810070998966694,,human
USP6,,,,,,,,,0.012621128000319004,,,0.012621128000319004,0.012621128000319004,,human
HECTD4,,,,,,,,,0.012608946301043034,,,0.012608946301043034,0.012608946301043034,,human
CNDP2,,,,,,,,,0.01248624362051487,,,0.01248624362051487,0.01248624362051487,,human
METTL3,,,,,,,,,0.012438672594726086,,,0.012438672594726086,0.012438672594726086,,human
MSRB2,,,,,,,,,0.012355483137071133,,,0.012355483137071133,0.012355483137071133,,human
MPHOSPH6,,,,,,,,,0.012226489372551441,,,0.012226489372551441,0.012226489372551441,,human
ARL8B,,,,,,,,,0.012154702097177505,,,0.012154702097177505,0.012154702097177505,,human
NDUFB8,,,,,,,,,0.01200249046087265,,,0.01200249046087265,0.01200249046087265,,human
ADAMTS5,,,,,,,,,0.011867371387779713,,,0.011867371387779713,0.011867371387779713,,human
GUSB,,,,,,,,,0.011840290389955044,,-0.017038995400071144,-0.00259935250505805,-0.00259935250505805,,human
ST5,,,,,,,,,0.011788178235292435,,,0.011788178235292435,0.011788178235292435,,human
JAK1,,,,,,,,,0.011783475056290627,,,0.011783475056290627,0.011783475056290627,,human
LOC100272216,,,,,,,,,0.011779566295444965,,,0.011779566295444965,0.011779566295444965,,human
EMP2,,,,,,,,,0.01171778328716755,,,0.01171778328716755,0.01171778328716755,,human
HILPDA,,,,,,,,,0.011710954830050468,,,0.011710954830050468,0.011710954830050468,,human
SCPEP1,,,,,,,,,0.011633386835455894,,,0.011633386835455894,0.011633386835455894,,human
IPW,,,,,,,,,0.011536839418113232,,,0.011536839418113232,0.011536839418113232,,human
SIDT1,,,,,,,,,0.011427211575210094,,,0.011427211575210094,0.011427211575210094,,human
ATRAID,,,,,,,,,0.011418607085943222,,,0.011418607085943222,0.011418607085943222,,human
GOT2,,,,,,,,,0.011377863585948944,,,0.011377863585948944,0.011377863585948944,,human
ZNF451,,,,,,,,,0.011353864334523678,,,0.011353864334523678,0.011353864334523678,,human
TRAPPC8,,,,,,,,,0.011213419958949089,,,0.011213419958949089,0.011213419958949089,,human
MICU2,,,,,,,,,0.011195527389645576,,,0.011195527389645576,0.011195527389645576,,human
FNBP4,,,,,,,,,0.011166812852025032,,,0.011166812852025032,0.011166812852025032,,human
FAM8A1,,,,,,,,,0.011136685498058796,,,0.011136685498058796,0.011136685498058796,,human
NETO2,,,,,,,,,0.011077377013862133,,,0.011077377013862133,0.011077377013862133,,human
MPP3,,,,,,,,,0.011023898608982563,,,0.011023898608982563,0.011023898608982563,,human
SMARCD2,,,,,,,,,0.011019456200301647,,,0.011019456200301647,0.011019456200301647,,human
LETMD1,,,,,,,,,0.010903558693826199,,,0.010903558693826199,0.010903558693826199,,human
PPP1R11,,,,,,,,,0.010847131721675396,,,0.010847131721675396,0.010847131721675396,,human
TSTD2,,,,,,,,,0.010834798216819763,,,0.010834798216819763,0.010834798216819763,,human
INPP5F,,,,,,,,,0.010809903033077717,,,0.010809903033077717,0.010809903033077717,,human
DCUN1D1,,,,,,,,,0.01068807765841484,,,0.01068807765841484,0.01068807765841484,,human
SRSF11,,,,,,,,,0.010535109788179398,,,0.010535109788179398,0.010535109788179398,,human
HAUS2,,,,,,,,,0.010514574125409126,,,0.010514574125409126,0.010514574125409126,,human
ARHGEF18,,,,,,,,,0.010394326411187649,-0.023554716259241104,,-0.006580194924026728,-0.006580194924026728,,human
RNF187,,,,,,,,,0.010355166159570217,,,0.010355166159570217,0.010355166159570217,,human
MDN1,,,,,,,,,0.01031783688813448,,,0.01031783688813448,0.01031783688813448,,human
BEX1,,,,,,,,,0.010316113941371441,,,0.010316113941371441,0.010316113941371441,,human
SHQ1,,,,,,,,,0.010268190875649452,,,0.010268190875649452,0.010268190875649452,,human
SETD3,,,,,,,,,0.010184370912611485,,,0.010184370912611485,0.010184370912611485,,human
LOC100510519,,,,,,,,,0.010099837556481361,,,0.010099837556481361,0.010099837556481361,,human
PSMB7,,,,,,,,,0.010080687701702118,,,0.010080687701702118,0.010080687701702118,,human
MKNK1,,,,,,,,,0.009850362315773964,,,0.009850362315773964,0.009850362315773964,,human
ENOSF1,,,,,,,,,0.009723104536533356,,0.038304805755615234,0.024013955146074295,0.024013955146074295,,human
DIP2A,,,,,,,,,0.009649675339460373,,,0.009649675339460373,0.009649675339460373,,human
CECR5,,,,,,,,,0.009595747105777264,,,0.009595747105777264,0.009595747105777264,,human
MTMR6,,,,,,,,,0.009584483690559864,,,0.009584483690559864,0.009584483690559864,,human
PFKM,,,,,,,,,0.009550829418003559,-0.015022585168480873,,-0.002735877875238657,-0.002735877875238657,,human
ATF3,,,,,,,,,-0.35232335329055786,,,-0.35232335329055786,-0.35232335329055786,,human
CCNL1,,,,,,,,,-0.05024682730436325,,,-0.05024682730436325,-0.05024682730436325,,human
HIST2H2BE,,,,,,,,,-0.04752137139439583,,,-0.04752137139439583,-0.04752137139439583,,human
BACE2,,,,,,,,,-0.045422233641147614,,,-0.045422233641147614,-0.045422233641147614,,human
DSG2,,,,,,,,,-0.04336540028452873,,,-0.04336540028452873,-0.04336540028452873,,human
SIK1,,,,,,,,,-0.04184871166944504,,,-0.04184871166944504,-0.04184871166944504,,human
YPEL5,,,,,,,,,-0.03978410363197327,,,-0.03978410363197327,-0.03978410363197327,,human
MXRA7,,,,,,,,,-0.03408954665064812,,,-0.03408954665064812,-0.03408954665064812,,human
LMBRD1,,,,,,,,,-0.03019990585744381,,,-0.03019990585744381,-0.03019990585744381,,human
HNRNPA1,,,,,,,,,-0.030131228268146515,,,-0.030131228268146515,-0.030131228268146515,,human
CX3CR1,,,,,,,,,-0.029094485566020012,,,-0.029094485566020012,-0.029094485566020012,,human
ALDH1A3,,,,,,,,,-0.028821252286434174,,,-0.028821252286434174,-0.028821252286434174,,human
RBBP8,,,,,,,,,-0.027372105047106743,,,-0.027372105047106743,-0.027372105047106743,,human
SLC6A14,,,,,,,,,-0.024899916723370552,,,-0.024899916723370552,-0.024899916723370552,,human
SAV1,,,,,,,,,-0.024309251457452774,,0.019942590966820717,-0.0021833302453160286,-0.0021833302453160286,,human
HNRNPA2B1,,,,,,,,,-0.022335484623908997,0.04658469557762146,,0.012124605476856232,0.012124605476856232,,human
NAV2,,,,,,,,,-0.020972874015569687,,,-0.020972874015569687,-0.020972874015569687,,human
FAM3C,,,,,,,,,-0.020827213302254677,,,-0.020827213302254677,-0.020827213302254677,,human
FAM60A,,,,,,,,,-0.020579136908054352,,,-0.020579136908054352,-0.020579136908054352,,human
CXADR,,,,,,,,,-0.02028791978955269,,,-0.02028791978955269,-0.02028791978955269,,human
SCAF8,,,,,,,,,-0.019948050379753113,,,-0.019948050379753113,-0.019948050379753113,,human
BAMBI,,,,,,,,,-0.019577618688344955,,,-0.019577618688344955,-0.019577618688344955,,human
DUSP2,,,,,,,,,-0.017794525250792503,,,-0.017794525250792503,-0.017794525250792503,,human
PDIA6,,,,,,,,,-0.01746489480137825,,,-0.01746489480137825,-0.01746489480137825,,human
ZMIZ1,,,,,,,,,-0.01722513698041439,,,-0.01722513698041439,-0.01722513698041439,,human
SLC30A1,,,,,,,,,-0.01648707501590252,,0.01756950654089451,0.0005412157624959946,0.0005412157624959946,,human
RASA1,,,,,,,,,-0.01623273454606533,,,-0.01623273454606533,-0.01623273454606533,,human
LITAF,,,,,,,,,-0.015959832817316055,,,-0.015959832817316055,-0.015959832817316055,,human
RTN3,,,,,,,,,-0.015927301719784737,0.018925802782177925,,0.0014992505311965942,0.0014992505311965942,,human
ATF4,,,,,,,,,-0.015857337042689323,-0.02055756188929081,,-0.018207449465990067,-0.018207449465990067,,human
FAM171A1,,,,,,,,,-0.015762601047754288,0.01417233794927597,,-0.0007951315492391586,-0.0007951315492391586,,human
NFE2L2,,,,,,,,,-0.015676207840442657,,,-0.015676207840442657,-0.015676207840442657,,human
TIPARP,,,,,,,,,-0.015633950009942055,,,-0.015633950009942055,-0.015633950009942055,,human
FOXC1,,,,,,,,,-0.015631014481186867,,-0.10307550430297852,-0.05935325939208269,-0.05935325939208269,,human
STRAP,,,,,,,,,-0.01549660786986351,,,-0.01549660786986351,-0.01549660786986351,,human
PITPNB,,,,,,,,,-0.015328054316341877,,,-0.015328054316341877,-0.015328054316341877,,human
CMPK1,,,,,,,,,-0.015083449892699718,,,-0.015083449892699718,-0.015083449892699718,,human
SARAF,,,,,,,,,-0.01506867166608572,,,-0.01506867166608572,-0.01506867166608572,,human
LTN1,,,,,,,,,-0.014987465925514698,,,-0.014987465925514698,-0.014987465925514698,,human
PTP4A1,,,,,,,,,-0.01476566307246685,,,-0.01476566307246685,-0.01476566307246685,,human
C8orf4,,,,,,,,,-0.01465678308159113,,,-0.01465678308159113,-0.01465678308159113,,human
TSPYL4,,,,,,,,,-0.0146002983674407,,,-0.0146002983674407,-0.0146002983674407,,human
PDIA3,,,,,,,,,-0.014588549733161926,,,-0.014588549733161926,-0.014588549733161926,,human
NCK2,,,,,,,,,-0.014396991580724716,,,-0.014396991580724716,-0.014396991580724716,,human
NAE1,,,,,,,,,-0.01424329075962305,,,-0.01424329075962305,-0.01424329075962305,,human
MMADHC,,,,,,,,,-0.01422214601188898,,,-0.01422214601188898,-0.01422214601188898,,human
DNTTIP2,,,,,,,,,-0.014015012420713902,,,-0.014015012420713902,-0.014015012420713902,,human
CNIH1,,,,,,,,,-0.013795248232781887,,,-0.013795248232781887,-0.013795248232781887,,human
DUSP5,,,,,,,,,-0.013643290847539902,,,-0.013643290847539902,-0.013643290847539902,,human
SSFA2,,,,,,,,,-0.01344127207994461,,,-0.01344127207994461,-0.01344127207994461,,human
SEH1L,,,,,,,,,-0.013384433463215828,,,-0.013384433463215828,-0.013384433463215828,,human
VPS26A,,,,,,,,,-0.01331356167793274,-0.02007274515926838,,-0.01669315341860056,-0.01669315341860056,,human
GTF3A,,,,,,,,,-0.013127349317073822,,,-0.013127349317073822,-0.013127349317073822,,human
MATR3,,,,,,,,,-0.012857789173722267,,,-0.012857789173722267,-0.012857789173722267,,human
MAT2B,,,,,,,,,-0.012786799110472202,,,-0.012786799110472202,-0.012786799110472202,,human
EGF,,,,,,,,,-0.01266704872250557,,,-0.01266704872250557,-0.01266704872250557,,human
DDX21,,,,,,,,,-0.01266568060964346,-0.014273799024522305,,-0.013469739817082882,-0.013469739817082882,,human
RNF139,,,,,,,,,-0.01222123671323061,,,-0.01222123671323061,-0.01222123671323061,,human
HEY2,,,,,,,,,-0.012196316383779049,,,-0.012196316383779049,-0.012196316383779049,,human
HNRNPA1P33,,,,,,,,,-0.012188713997602463,,,-0.012188713997602463,-0.012188713997602463,,human
DNAJC24,,,,,,,,,-0.012177334167063236,,,-0.012177334167063236,-0.012177334167063236,,human
NFIL3,,,,,,,,,-0.012157551012933254,,,-0.012157551012933254,-0.012157551012933254,,human
LIMA1,,,,,,,,,-0.012033689767122269,,,-0.012033689767122269,-0.012033689767122269,,human
GTF2A2,,,,,,,,,-0.011893725953996181,,,-0.011893725953996181,-0.011893725953996181,,human
GAR1,,,,,,,,,-0.011860260739922523,,,-0.011860260739922523,-0.011860260739922523,,human
SNRPE,,,,,,,,,-0.011852460913360119,,,-0.011852460913360119,-0.011852460913360119,,human
KLF11,,,,,,,,,-0.01180618442595005,,,-0.01180618442595005,-0.01180618442595005,,human
CD69,,,,,,,,,-0.011665012687444687,,,-0.011665012687444687,-0.011665012687444687,,human
GNG12,,,,,,,,,-0.011659365147352219,,,-0.011659365147352219,-0.011659365147352219,,human
WWC1,,,,,,,,,-0.011389785446226597,,,-0.011389785446226597,-0.011389785446226597,,human
TDRD12,,,,,,,,,-0.01137023326009512,,,-0.01137023326009512,-0.01137023326009512,,human
DDX1,,,,,,,,,-0.011323398910462856,,,-0.011323398910462856,-0.011323398910462856,,human
EIF3A,,,,,,,,,-0.011241541244089603,,0.017541464418172836,0.0031499615870416164,0.0031499615870416164,,human
NSF,,,,,,,,,-0.011206612922251225,,,-0.011206612922251225,-0.011206612922251225,,human
SOWAHC,,,,,,,,,-0.011136223562061787,,,-0.011136223562061787,-0.011136223562061787,,human
CD2AP,,,,,,,,,-0.011100147850811481,,,-0.011100147850811481,-0.011100147850811481,,human
MOAP1,,,,,,,,,-0.01102190650999546,,,-0.01102190650999546,-0.01102190650999546,,human
RPF1,,,,,,,,,-0.01071848627179861,0.021464312449097633,,0.005372913088649511,0.005372913088649511,,human
RGS1,,,,,,,,,-0.010560671798884869,,,-0.010560671798884869,-0.010560671798884869,,human
NDUFB4,,,,,,,,,-0.010540900751948357,-0.01897733099758625,,-0.014759115874767303,-0.014759115874767303,,human
GTF2B,,,,,,,,,-0.010480565950274467,,,-0.010480565950274467,-0.010480565950274467,,human
HPRT1,,,,,,,,,-0.010455980896949768,,,-0.010455980896949768,-0.010455980896949768,,human
ANKRD36B,,,,,,,,,-0.01039375364780426,,,-0.01039375364780426,-0.01039375364780426,,human
PSMD10,,,,,,,,,-0.010308938100934029,,,-0.010308938100934029,-0.010308938100934029,,human
KIAA0020,,,,,,,,,-0.010267959907650948,,,-0.010267959907650948,-0.010267959907650948,,human
RAB11FIP1,,,,,,,,,-0.010207895189523697,,,-0.010207895189523697,-0.010207895189523697,,human
HSPA1B,,,,,,,,,-0.01008631382137537,,,-0.01008631382137537,-0.01008631382137537,,human
GBAS,,,,,,,,,-0.010056084021925926,,,-0.010056084021925926,-0.010056084021925926,,human
ZNF207,,,,,,,,,-0.010045583359897137,,-0.01863040030002594,-0.014337991829961538,-0.014337991829961538,,human
PNN,,,,,,,,,-0.009945250116288662,,,-0.009945250116288662,-0.009945250116288662,,human
BTG2,,,,,,,,,-0.00991322286427021,,,-0.00991322286427021,-0.00991322286427021,,human
BCAP31,,,,,,,,,-0.009839970618486404,,,-0.009839970618486404,-0.009839970618486404,,human
NLGN4X,,,,,,,,,-0.009730660356581211,,,-0.009730660356581211,-0.009730660356581211,,human
HNRNPDL,,,,,,,,,-0.009680391289293766,,,-0.009680391289293766,-0.009680391289293766,,human
LIF,,,,,,,,,-0.009642386808991432,,,-0.009642386808991432,-0.009642386808991432,,human
FOSL1,,,,,,,,,,0.08145740628242493,,0.08145740628242493,0.08145740628242493,,human
MTCH2,,,,,,,,,,0.073954738676548,,0.073954738676548,0.073954738676548,,human
SETP4,,,,,,,,,,0.06744788587093353,,0.06744788587093353,0.06744788587093353,,human
COX5A,,,,,,,,,,0.056397777050733566,0.04618638753890991,0.05129208229482174,0.05129208229482174,,human
SPANXC,,,,,,,,,,0.05253021419048309,,0.05253021419048309,0.05253021419048309,,human
HMGA1,,,,,,,,,,0.050892606377601624,,0.050892606377601624,0.050892606377601624,,human
SNRPF,,,,,,,,,,0.04965226352214813,,0.04965226352214813,0.04965226352214813,,human
RAC1,,,,,,,,,,0.04766744002699852,,0.04766744002699852,0.04766744002699852,,human
CCT4,,,,,,,,,,0.03671571984887123,,0.03671571984887123,0.03671571984887123,,human
CS,,,,,,,,,,0.03564903885126114,,0.03564903885126114,0.03564903885126114,,human
TALDO1,,,,,,,,,,0.034688543528318405,,0.034688543528318405,0.034688543528318405,,human
EMG1,,,,,,,,,,0.03454466909170151,,0.03454466909170151,0.03454466909170151,,human
PPP1R14B,,,,,,,,,,0.033739667385816574,-0.023843077942728996,0.004948294721543789,0.004948294721543789,,human
PSMC1,,,,,,,,,,0.030991924926638603,,0.030991924926638603,0.030991924926638603,,human
HN1,,,,,,,,,,0.03094179928302765,,0.03094179928302765,0.03094179928302765,,human
HYOU1,,,,,,,,,,0.030361806973814964,,0.030361806973814964,0.030361806973814964,,human
ANP32B,,,,,,,,,,0.029166782274842262,,0.029166782274842262,0.029166782274842262,,human
OLA1,,,,,,,,,,0.028453288599848747,,0.028453288599848747,0.028453288599848747,,human
PSMD2,,,,,,,,,,0.028245283290743828,,0.028245283290743828,0.028245283290743828,,human
TAF10,,,,,,,,,,0.02732609212398529,,0.02732609212398529,0.02732609212398529,,human
HRAS,,,,,,,,,,0.0273115411400795,,0.0273115411400795,0.0273115411400795,,human
ILK,,,,,,,,,,0.027112213894724846,,0.027112213894724846,0.027112213894724846,,human
UBE2E1,,,,,,,,,,0.026972362771630287,,0.026972362771630287,0.026972362771630287,,human
AKAP12,,,,,,,,,,0.026576435193419456,,0.026576435193419456,0.026576435193419456,,human
CDC123,,,,,,,,,,0.02598077803850174,,0.02598077803850174,0.02598077803850174,,human
PLEC,,,,,,,,,,0.02528698928654194,,0.02528698928654194,0.02528698928654194,,human
NDUFS3,,,,,,,,,,0.02466176263988018,,0.02466176263988018,0.02466176263988018,,human
HMGB2,,,,,,,,,,0.0238807275891304,,0.0238807275891304,0.0238807275891304,,human
ACAT1,,,,,,,,,,0.023666048422455788,,0.023666048422455788,0.023666048422455788,,human
PSMD6,,,,,,,,,,0.022627651691436768,,0.022627651691436768,0.022627651691436768,,human
ARHGDIA,,,,,,,,,,0.022614577785134315,,0.022614577785134315,0.022614577785134315,,human
ATP5L,,,,,,,,,,0.022613683715462685,-0.016330230981111526,0.003141726367175579,0.003141726367175579,,human
CDC20,,,,,,,,,,0.021038390696048737,,0.021038390696048737,0.021038390696048737,,human
CCNB1,,,,,,,,,,0.021016396582126617,,0.021016396582126617,0.021016396582126617,,human
MRPL12,,,,,,,,,,0.020880533382296562,,0.020880533382296562,0.020880533382296562,,human
PSMC5,,,,,,,,,,0.020543698221445084,0.019871512427926064,0.020207605324685574,0.020207605324685574,,human
NDUFB1,,,,,,,,,,0.01983259990811348,,0.01983259990811348,0.01983259990811348,,human
TSG101,,,,,,,,,,0.01919669285416603,,0.01919669285416603,0.01919669285416603,,human
MRPL2,,,,,,,,,,0.018921665847301483,,0.018921665847301483,0.018921665847301483,,human
ABCF1,,,,,,,,,,0.018504444509744644,,0.018504444509744644,0.018504444509744644,,human
PA2G4,,,,,,,,,,0.018305400386452675,,0.018305400386452675,0.018305400386452675,,human
EIF4G1,,,,,,,,,,0.01824280247092247,,0.01824280247092247,0.01824280247092247,,human
DNAJC7,,,,,,,,,,0.018048204481601715,,0.018048204481601715,0.018048204481601715,,human
PSRC1,,,,,,,,,,0.01790880598127842,,0.01790880598127842,0.01790880598127842,,human
SMS,,,,,,,,,,0.017833618447184563,,0.017833618447184563,0.017833618447184563,,human
CTDNEP1,,,,,,,,,,0.017747189849615097,,0.017747189849615097,0.017747189849615097,,human
U2AF1,,,,,,,,,,0.017711352556943893,,0.017711352556943893,0.017711352556943893,,human
EIF3B,,,,,,,,,,0.017178678885102272,,0.017178678885102272,0.017178678885102272,,human
DLGAP5,,,,,,,,,,0.017090316861867905,,0.017090316861867905,0.017090316861867905,,human
HGS,,,,,,,,,,0.016684044152498245,,0.016684044152498245,0.016684044152498245,,human
USP14,,,,,,,,,,0.016598058864474297,,0.016598058864474297,0.016598058864474297,,human
PSMG2,,,,,,,,,,0.016540324315428734,,0.016540324315428734,0.016540324315428734,,human
PFDN2,,,,,,,,,,0.016507990658283234,,0.016507990658283234,0.016507990658283234,,human
BRD2,,,,,,,,,,0.016490953043103218,,0.016490953043103218,0.016490953043103218,,human
KCMF1,,,,,,,,,,0.016267957165837288,,0.016267957165837288,0.016267957165837288,,human
MELK,,,,,,,,,,0.016121573746204376,,0.016121573746204376,0.016121573746204376,,human
ANP32A,,,,,,,,,,0.016076264902949333,,0.016076264902949333,0.016076264902949333,,human
AAMP,,,,,,,,,,0.016013260930776596,,0.016013260930776596,0.016013260930776596,,human
POLR1D,,,,,,,,,,0.01594715192914009,,0.01594715192914009,0.01594715192914009,,human
TNPO1,,,,,,,,,,0.015790041536092758,,0.015790041536092758,0.015790041536092758,,human
NHP2,,,,,,,,,,0.01575164683163166,,0.01575164683163166,0.01575164683163166,,human
MRPS28,,,,,,,,,,0.015716245397925377,,0.015716245397925377,0.015716245397925377,,human
DFFA,,,,,,,,,,0.015538246370851994,,0.015538246370851994,0.015538246370851994,,human
DGKZ,,,,,,,,,,0.015481242910027504,,0.015481242910027504,0.015481242910027504,,human
FKBP2,,,,,,,,,,0.014847387559711933,,0.014847387559711933,0.014847387559711933,,human
PLIN3,,,,,,,,,,0.014772890135645866,,0.014772890135645866,0.014772890135645866,,human
GMNN,,,,,,,,,,0.014664637856185436,,0.014664637856185436,0.014664637856185436,,human
ETF1,,,,,,,,,,0.014634556137025356,,0.014634556137025356,0.014634556137025356,,human
RNH1,,,,,,,,,,0.014601893723011017,,0.014601893723011017,0.014601893723011017,,human
TMX2,,,,,,,,,,0.014467842876911163,,0.014467842876911163,0.014467842876911163,,human
CTNNB1,,,,,,,,,,0.014418425038456917,,0.014418425038456917,0.014418425038456917,,human
PPM1G,,,,,,,,,,0.014395048841834068,,0.014395048841834068,0.014395048841834068,,human
CBX1,,,,,,,,,,0.014386684633791447,,0.014386684633791447,0.014386684633791447,,human
GANAB,,,,,,,,,,0.014301016926765442,,0.014301016926765442,0.014301016926765442,,human
PRR13,,,,,,,,,,0.013976147398352623,,0.013976147398352623,0.013976147398352623,,human
SERPINB6,,,,,,,,,,0.013828398659825325,,0.013828398659825325,0.013828398659825325,,human
STOML2,,,,,,,,,,0.013728705234825611,,0.013728705234825611,0.013728705234825611,,human
IMP3,,,,,,,,,,0.013565733097493649,,0.013565733097493649,0.013565733097493649,,human
PSMD13,,,,,,,,,,0.013504821807146072,,0.013504821807146072,0.013504821807146072,,human
POLR2H,,,,,,,,,,0.013497080653905869,,0.013497080653905869,0.013497080653905869,,human
RALBP1,,,,,,,,,,0.013262428343296051,,0.013262428343296051,0.013262428343296051,,human
CST4,,,,,,,,,,0.013210831210017204,,0.013210831210017204,0.013210831210017204,,human
THOC7,,,,,,,,,,0.013199175707995892,,0.013199175707995892,0.013199175707995892,,human
MRTO4,,,,,,,,,,0.013160337693989277,,0.013160337693989277,0.013160337693989277,,human
ATIC,,,,,,,,,,0.013126189820468426,,0.013126189820468426,0.013126189820468426,,human
FANCG,,,,,,,,,,0.01307052094489336,,0.01307052094489336,0.01307052094489336,,human
GLRX5,,,,,,,,,,0.012861632741987705,,0.012861632741987705,0.012861632741987705,,human
ARF1,,,,,,,,,,-0.1127145066857338,,-0.1127145066857338,-0.1127145066857338,,human
DSTN,,,,,,,,,,-0.08375634253025055,,-0.08375634253025055,-0.08375634253025055,,human
GPI,,,,,,,,,,-0.07749294489622116,,-0.07749294489622116,-0.07749294489622116,,human
F2RL1,,,,,,,,,,-0.06597293168306351,,-0.06597293168306351,-0.06597293168306351,,human
GHITM,,,,,,,,,,-0.06315957009792328,,-0.06315957009792328,-0.06315957009792328,,human
ARPC5,,,,,,,,,,-0.06265867501497269,,-0.06265867501497269,-0.06265867501497269,,human
ARPC1A,,,,,,,,,,-0.06031309440732002,,-0.06031309440732002,-0.06031309440732002,,human
ARF4,,,,,,,,,,-0.053474921733140945,,-0.053474921733140945,-0.053474921733140945,,human
PRMT1,,,,,,,,,,-0.0508689358830452,,-0.0508689358830452,-0.0508689358830452,,human
SDPR,,,,,,,,,,-0.05036920681595802,,-0.05036920681595802,-0.05036920681595802,,human
TMEM230,,,,,,,,,,-0.04817705973982811,,-0.04817705973982811,-0.04817705973982811,,human
PRDX6,,,,,,,,,,-0.046700619161129,,-0.046700619161129,-0.046700619161129,,human
PSAT1,,,,,,,,,,-0.04593423008918762,,-0.04593423008918762,-0.04593423008918762,,human
GLUD1,,,,,,,,,,-0.045288778841495514,,-0.045288778841495514,-0.045288778841495514,,human
ATP5J2,,,,,,,,,,-0.043871019035577774,,-0.043871019035577774,-0.043871019035577774,,human
FAM96B,,,,,,,,,,-0.043246738612651825,,-0.043246738612651825,-0.043246738612651825,,human
HAX1,,,,,,,,,,-0.04217373579740524,,-0.04217373579740524,-0.04217373579740524,,human
FIS1,,,,,,,,,,-0.041183631867170334,,-0.041183631867170334,-0.041183631867170334,,human
VAMP3,,,,,,,,,,-0.039467379450798035,,-0.039467379450798035,-0.039467379450798035,,human
PSMD8,,,,,,,,,,-0.038988206535577774,,-0.038988206535577774,-0.038988206535577774,,human
LRRC59,,,,,,,,,,-0.03693325072526932,,-0.03693325072526932,-0.03693325072526932,,human
ALDH18A1,,,,,,,,,,-0.036904994398355484,,-0.036904994398355484,-0.036904994398355484,,human
CAPRIN1,,,,,,,,,,-0.03605573624372482,,-0.03605573624372482,-0.03605573624372482,,human
NONO,,,,,,,,,,-0.034413259476423264,,-0.034413259476423264,-0.034413259476423264,,human
MAGEB2,,,,,,,,,,-0.03387012332677841,,-0.03387012332677841,-0.03387012332677841,,human
SEC31B,,,,,,,,,,-0.032508134841918945,,-0.032508134841918945,-0.032508134841918945,,human
AARS,,,,,,,,,,-0.03150101751089096,-0.017378702759742737,-0.02443986013531685,-0.02443986013531685,,human
TMEM248,,,,,,,,,,-0.03099478967487812,,-0.03099478967487812,-0.03099478967487812,,human
PRMT5,,,,,,,,,,-0.029957395046949387,,-0.029957395046949387,-0.029957395046949387,,human
CBFB,,,,,,,,,,-0.02942498028278351,,-0.02942498028278351,-0.02942498028278351,,human
TMX1,,,,,,,,,,-0.02841859497129917,,-0.02841859497129917,-0.02841859497129917,,human
POLR2J,,,,,,,,,,-0.027702899649739265,,-0.027702899649739265,-0.027702899649739265,,human
CSTB,,,,,,,,,,-0.02710208296775818,,-0.02710208296775818,-0.02710208296775818,,human
MAP1LC3B,,,,,,,,,,-0.026255862787365913,,-0.026255862787365913,-0.026255862787365913,,human
SELT,,,,,,,,,,-0.02573203481733799,,-0.02573203481733799,-0.02573203481733799,,human
MRPL34,,,,,,,,,,-0.025403721258044243,,-0.025403721258044243,-0.025403721258044243,,human
ITGAE,,,,,,,,,,-0.025392571464180946,,-0.025392571464180946,-0.025392571464180946,,human
POP7,,,,,,,,,,-0.025224236771464348,,-0.025224236771464348,-0.025224236771464348,,human
CDK1,,,,,,,,,,-0.02500895783305168,,-0.02500895783305168,-0.02500895783305168,,human
HNRNPF,,,,,,,,,,-0.024997027590870857,,-0.024997027590870857,-0.024997027590870857,,human
CALU,,,,,,,,,,-0.024386443197727203,-0.021334633231163025,-0.022860538214445114,-0.022860538214445114,,human
UQCR11,,,,,,,,,,-0.023633861914277077,,-0.023633861914277077,-0.023633861914277077,,human
PGRMC1,,,,,,,,,,-0.02308318205177784,,-0.02308318205177784,-0.02308318205177784,,human
ZNHIT1,,,,,,,,,,-0.02305486798286438,0.042486853897571564,0.009715992957353592,0.009715992957353592,,human
GNB1,,,,,,,,,,-0.02293423004448414,,-0.02293423004448414,-0.02293423004448414,,human
NELFCD,,,,,,,,,,-0.022836705669760704,,-0.022836705669760704,-0.022836705669760704,,human
SAE1,,,,,,,,,,-0.02274138294160366,,-0.02274138294160366,-0.02274138294160366,,human
TMEM189-UBE2V1,,,,,,,,,,-0.022509947419166565,,-0.022509947419166565,-0.022509947419166565,,human
ECH1,,,,,,,,,,-0.022176025435328484,,-0.022176025435328484,-0.022176025435328484,,human
