gene_symbol,logfc_dz:377,logfc_dz:743,logfc_dz:746,logfc_dz:738,logfc_dz:737,mean_logfc,median_logfc,common_experiment,organism
PABPN1,0.04935707524418831,,,,,0.04935707524418831,0.04935707524418831,0.04935707524418831,human
FAM162A,0.04860555753111839,,,,,0.04860555753111839,0.04860555753111839,0.04860555753111839,human
KLF3-AS1,0.048132773488759995,,,,,0.048132773488759995,0.048132773488759995,0.048132773488759995,human
CHI3L2,0.048129353672266006,,,,,0.048129353672266006,0.048129353672266006,0.048129353672266006,human
LAPTM5,0.04742702469229698,-0.015557140111923218,-0.025483904406428337,-0.025378702208399773,-0.02581954188644886,-0.008962452784180642,-0.025378702208399773,0.04742702469229698,human
CD70,0.047250282019376755,,,,,0.047250282019376755,0.047250282019376755,0.047250282019376755,human
UXT,0.047177862375974655,,,,,0.047177862375974655,0.047177862375974655,0.047177862375974655,human
NDUFS5,0.04706559702754021,,,,,0.04706559702754021,0.04706559702754021,0.04706559702754021,human
NHP2L1,0.04594820365309715,,,,,0.04594820365309715,0.04594820365309715,0.04594820365309715,human
IGLL1,0.044909700751304626,,,,,0.044909700751304626,0.044909700751304626,0.044909700751304626,human
RPS24,0.04440022632479668,-0.010419533587992191,,,,0.016990346368402243,0.016990346368402243,0.04440022632479668,human
TCL1A,0.044273070991039276,0.009074798785150051,,,,0.026673934888094664,0.026673934888094664,0.044273070991039276,human
EMP3,0.043742500245571136,-0.009397806599736214,,,,0.01717234682291746,0.01717234682291746,0.043742500245571136,human
SARAF,0.04332534223794937,,,,,0.04332534223794937,0.04332534223794937,0.04332534223794937,human
ATP6V1B1,0.04311061277985573,,,,,0.04311061277985573,0.04311061277985573,0.04311061277985573,human
RPL8,0.04167322441935539,0.16131719946861267,0.018515028059482574,-0.031171822920441628,-0.03487445414066315,0.031091834977269174,0.018515028059482574,0.04167322441935539,human
LITAF,0.04160741716623306,,,-0.029785217717289925,-0.028778275474905968,-0.00565202534198761,-0.028778275474905968,0.04160741716623306,human
TMC7,0.0399179644882679,,,,,0.0399179644882679,0.0399179644882679,0.0399179644882679,human
WFDC2,0.039622772485017776,,,,,0.039622772485017776,0.039622772485017776,0.039622772485017776,human
LGALS3,0.039614543318748474,,,,,0.039614543318748474,0.039614543318748474,0.039614543318748474,human
RPL19,0.03925763815641403,0.03428105637431145,0.022336073219776154,-0.033238790929317474,-0.03504510596394539,0.005518174171447754,0.022336073219776154,0.03925763815641403,human
ARL6IP4,0.03903559595346451,,,,,0.03903559595346451,0.03903559595346451,0.03903559595346451,human
TK1,0.03811350464820862,,,,,0.03811350464820862,0.03811350464820862,0.03811350464820862,human
TNFAIP8,0.038097627460956573,,,,,0.038097627460956573,0.038097627460956573,0.038097627460956573,human
LOC100132077,0.037189383059740067,,,,,0.037189383059740067,0.037189383059740067,0.037189383059740067,human
EBI3,0.03696855157613754,,,,,0.03696855157613754,0.03696855157613754,0.03696855157613754,human
ISG15,0.036790262907743454,,,,,0.036790262907743454,0.036790262907743454,0.036790262907743454,human
LOC494150,0.03673997148871422,,,,,0.03673997148871422,0.03673997148871422,0.03673997148871422,human
