gene_symbol,logfc_dz:35,logfc_dz:93,logfc_dz:444,mean_logfc,median_logfc,common_experiment,organism
SLC31A2,,-0.006586827337741852,-0.015354243107140064,-0.010970535222440958,-0.010970535222440958,-0.015354243107140064,human
PSAPL1,,-0.006575851235538721,,-0.006575851235538721,-0.006575851235538721,,human
KRT33B,,-0.006559130270034075,,-0.006559130270034075,-0.006559130270034075,,human
BTG1,,-0.006558060646057129,,-0.006558060646057129,-0.006558060646057129,,human
PLIN1,,-0.006541044916957617,-0.01999601349234581,-0.013268529204651713,-0.013268529204651713,-0.01999601349234581,human
HSPA1B,,-0.006505886092782021,,-0.006505886092782021,-0.006505886092782021,,human
DDX47,,-0.006505404599010944,,-0.006505404599010944,-0.006505404599010944,,human
LOC100509764,,-0.006489569786936045,,-0.006489569786936045,-0.006489569786936045,,human
FHL2,,-0.006420184392482042,,-0.006420184392482042,-0.006420184392482042,,human
SESN1,,-0.006395949516445398,,-0.006395949516445398,-0.006395949516445398,,human
HMGCS1,,-0.006356698926538229,,-0.006356698926538229,-0.006356698926538229,,human
GNA15,,-0.006349525414407253,0.01784045249223709,0.005745463538914919,0.005745463538914919,0.01784045249223709,human
FBXW7,,-0.006320491433143616,,-0.006320491433143616,-0.006320491433143616,,human
RPL39,,-0.006295392755419016,,-0.006295392755419016,-0.006295392755419016,,human
FNBP1L,,-0.006255446467548609,,-0.006255446467548609,-0.006255446467548609,,human
BLCAP,,-0.006251218728721142,,-0.006251218728721142,-0.006251218728721142,,human
LCN2,,,0.10257667303085327,0.10257667303085327,0.10257667303085327,0.10257667303085327,human
ARG1,,,0.09115713834762573,0.09115713834762573,0.09115713834762573,0.09115713834762573,human
KLK8,,,0.0636434555053711,0.0636434555053711,0.0636434555053711,0.0636434555053711,human
ATP12A,,,0.06143511086702347,0.06143511086702347,0.06143511086702347,0.06143511086702347,human
MX1,,,0.05527598038315773,0.05527598038315773,0.05527598038315773,0.05527598038315773,human
CYCS,,,0.051902078092098236,0.051902078092098236,0.051902078092098236,0.051902078092098236,human
HIGD1A,,,0.0498996339738369,0.0498996339738369,0.0498996339738369,0.0498996339738369,human
HNRNPA1P10,,,0.044528551399707794,0.044528551399707794,0.044528551399707794,0.044528551399707794,human
CDH3,,,0.044205352663993835,0.044205352663993835,0.044205352663993835,0.044205352663993835,human
STAT3,,,0.0388987772166729,0.0388987772166729,0.0388987772166729,0.0388987772166729,human
PPIF,,,0.03786463290452957,0.03786463290452957,0.03786463290452957,0.03786463290452957,human
GPX3,,,0.03563707694411278,0.03563707694411278,0.03563707694411278,0.03563707694411278,human
CRCT1,,,0.035389747470617294,0.035389747470617294,0.035389747470617294,0.035389747470617294,human
RAB38,,,0.034729886800050735,0.034729886800050735,0.034729886800050735,0.034729886800050735,human
EIF6,,,0.03460418060421944,0.03460418060421944,0.03460418060421944,0.03460418060421944,human
IFI16,,,0.034297846257686615,0.034297846257686615,0.034297846257686615,0.034297846257686615,human
PLA2G4B,,,0.033629268407821655,0.033629268407821655,0.033629268407821655,0.033629268407821655,human
ENO1,,,0.03339141607284546,0.03339141607284546,0.03339141607284546,0.03339141607284546,human
S100A11,,,0.03297342360019684,0.03297342360019684,0.03297342360019684,0.03297342360019684,human
DCN,,,0.03182264789938927,0.03182264789938927,0.03182264789938927,0.03182264789938927,human
PKM,,,0.031503770500421524,0.031503770500421524,0.031503770500421524,0.031503770500421524,human
AQP3,,,0.031241049990057945,0.031241049990057945,0.031241049990057945,0.031241049990057945,human
ARPC5L,,,0.030866313725709915,0.030866313725709915,0.030866313725709915,0.030866313725709915,human
ATP1B1,,,0.030771387740969658,0.030771387740969658,0.030771387740969658,0.030771387740969658,human
S100A6,,,0.03072626329958439,0.03072626329958439,0.03072626329958439,0.03072626329958439,human
GLUL,,,0.030506394803524017,0.030506394803524017,0.030506394803524017,0.030506394803524017,human
CD74,,,0.030047357082366943,0.030047357082366943,0.030047357082366943,0.030047357082366943,human
HNRNPAB,,,0.029381975531578064,0.029381975531578064,0.029381975531578064,0.029381975531578064,human
CDSN,,,0.02933107130229473,0.02933107130229473,0.02933107130229473,0.02933107130229473,human
CARHSP1,,,0.02914428897202015,0.02914428897202015,0.02914428897202015,0.02914428897202015,human
LAD1,,,0.029041623696684837,0.029041623696684837,0.029041623696684837,0.029041623696684837,human
COX7B,,,0.02844817191362381,0.02844817191362381,0.02844817191362381,0.02844817191362381,human
CKAP4,,,0.028222745284438133,0.028222745284438133,0.028222745284438133,0.028222745284438133,human
FERMT1,,,0.027514567598700523,0.027514567598700523,0.027514567598700523,0.027514567598700523,human
SQRDL,,,0.026875585317611694,0.026875585317611694,0.026875585317611694,0.026875585317611694,human
