gene_symbol,logfc_dz:909,logfc_dz:908,logfc_dz:907,logfc_dz:910,mean_logfc,median_logfc,common_experiment,organism
NT5C3A,0.023540176451206207,0.014073830097913742,0.02706213667988777,0.035910796374082565,0.02514673490077257,0.02530115656554699,0.035910796374082565,human
NCF1C,0.02353585883975029,,,0.012800103053450584,0.018167980946600437,0.018167980946600437,0.012800103053450584,human
SQRDL,0.023491287603974342,,,0.02814633399248123,0.025818810798227787,0.025818810798227787,0.02814633399248123,human
RPS17,0.02322986163198948,0.04298459738492966,-0.02113114669919014,,0.015027770772576332,0.02322986163198948,,human
NDUFB11,0.02318553999066353,,0.013659973628818989,,0.01842275680974126,0.01842275680974126,,human
CSF3R,0.023062702268362045,,,,0.023062702268362045,0.023062702268362045,,human
MRFAP1,0.02298760414123535,0.0399177111685276,0.02707388438284397,0.016671258956193924,0.026662614662200212,0.02503074426203966,0.016671258956193924,human
TNFAIP2,0.02277556248009205,,,0.015577140264213085,0.019176351372152567,0.019176351372152567,0.015577140264213085,human
NOP10,0.022675957530736923,0.029177885502576828,,,0.025926921516656876,0.025926921516656876,,human
GMFG,0.022488484159111977,0.026248209178447723,,0.01612885482609272,0.02162184938788414,0.022488484159111977,0.01612885482609272,human
LOC728825,0.022383136674761772,0.0333368182182312,0.05105099454522133,-0.021276751533150673,0.021373549476265907,0.027859977446496487,-0.021276751533150673,human
LOC100133583,0.02218126878142357,0.014678976498544216,,0.018986251205205917,0.018615498828391235,0.018986251205205917,0.018986251205205917,human
BTBD1,0.022124312818050385,,0.017465583980083466,,0.019794948399066925,0.019794948399066925,,human
RPS29,0.021885359659790993,,0.02935185097157955,,0.025618605315685272,0.025618605315685272,,human
RPS6,0.021655922755599022,0.03696697950363159,,,0.029311451129615307,0.029311451129615307,,human
YWHAB,0.02151506207883358,,0.016495034098625183,0.02692430280148983,0.021644799659649532,0.02151506207883358,0.02692430280148983,human
SCO2,0.021490588784217834,,,0.030878642573952675,0.026184615679085255,0.026184615679085255,0.030878642573952675,human
CST7,0.021397272124886513,-0.014604313299059868,-0.01863996870815754,0.04343997314572334,0.007898240815848112,0.0033964794129133224,0.04343997314572334,human
FERMT3,0.021273480728268623,,,0.018530279397964478,0.01990188006311655,0.01990188006311655,0.018530279397964478,human
PSMG2,0.021038396283984184,0.023222627118229866,0.020941156893968582,0.026981685310602188,0.023045966401696205,0.022130511701107025,0.026981685310602188,human
ZNF385A,0.021015072241425514,,,0.022484375163912773,0.021749723702669144,0.021749723702669144,0.022484375163912773,human
RNF166,0.020943928509950638,,-0.012336350046098232,,0.004303789231926203,0.004303789231926203,,human
SPCS1,0.020932398736476898,0.03826306015253067,0.02053076960146427,,0.026575409496823948,0.020932398736476898,,human
ASGR2,0.020870519801974297,,,0.018311187624931335,0.019590853713452816,0.019590853713452816,0.018311187624931335,human
ABHD17A,0.020810483023524284,,,0.015233438462018967,0.018021960742771626,0.018021960742771626,0.015233438462018967,human
YWHAG,0.020805388689041138,,,0.014749739319086075,0.017777564004063606,0.017777564004063606,0.014749739319086075,human
FAM21D,0.02076575718820095,0.014631164260208607,,0.015338150784373283,0.016911690744260948,0.015338150784373283,0.015338150784373283,human
CCDC109B,0.020765505731105804,0.017247723415493965,0.017358189448714256,,0.018457139531771343,0.017358189448714256,,human
ALDOA,0.020748775452375412,,,0.015482979826629162,0.018115877639502287,0.018115877639502287,0.015482979826629162,human
FBXL5,0.02065047062933445,,,0.014592099003493786,0.017621284816414118,0.017621284816414118,0.014592099003493786,human
LOC100509635,0.02060740627348423,,,,0.02060740627348423,0.02060740627348423,,human
GABARAP,0.02055494859814644,0.01928820088505745,,,0.019921574741601944,0.019921574741601944,,human
ARRB2,0.02050681598484516,,,,0.02050681598484516,0.02050681598484516,,human
BST1,0.020480208098888397,,,,0.020480208098888397,0.020480208098888397,,human
PTPN6,0.020320840179920197,0.024152560159564018,0.019050655886530876,,0.021174685408671696,0.020320840179920197,,human
MICAL1,0.02019803784787655,0.012313110753893852,,0.022993778809905052,0.018501642470558483,0.02019803784787655,0.022993778809905052,human
FAU,0.02018137089908123,-0.05217431113123894,-0.04762369021773338,-0.032510221004486084,-0.028031712863594294,-0.040066955611109734,-0.032510221004486084,human
SHISA5,0.020145367830991745,,0.01393346767872572,0.01473957672715187,0.016272804078956444,0.01473957672715187,0.01473957672715187,human
FCGR1B,0.020080426707863808,,,0.01600777357816696,0.018044100143015385,0.018044100143015385,0.01600777357816696,human
ISCU,0.020031660795211792,0.021997589617967606,0.027160322293639183,0.01503423135727644,0.021055951016023755,0.0210146252065897,0.01503423135727644,human
RPS18,0.019843069836497307,0.1704203486442566,0.0955541729927063,0.03034432977437973,0.07904048031195998,0.06294925138354301,0.03034432977437973,human
