gene_symbol,mean_logfc,median_logfc,common_experiment,organism,signature_type
PROX1,0.6337163822547929,0.6337163822547929,0.6337163822547929,human,UP
CYTH1,0.6316688617781752,0.6316688617781752,0.6316688617781752,human,UP
CHMP4B,0.6308100592187325,0.6308100592187325,0.6308100592187325,human,UP
PMP22,0.6307230717141333,0.6307230717141333,0.6307230717141333,human,UP
RYBP,0.6284672206617387,0.6284672206617387,0.6284672206617387,human,UP
SNX9,0.6276948201050534,0.6276948201050534,0.6276948201050534,human,UP
FLT1,0.6266303933951265,0.6266303933951265,0.6266303933951265,human,UP
KLF7,0.625361643405752,0.625361643405752,0.625361643405752,human,UP
KLF9,0.6251708906233098,0.6251708906233098,0.6251708906233098,human,UP
LITAF,0.624872354681111,0.624872354681111,0.624872354681111,human,UP
ZSWIM6,0.6232870091902765,0.6232870091902765,0.6232870091902765,human,UP
APOLD1,0.6229104967987612,0.6229104967987612,0.6229104967987612,human,UP
ARID5A,0.6182839061986929,0.6182839061986929,0.6182839061986929,human,UP
RAP1B,0.6161468791162998,0.6161468791162998,0.6161468791162998,human,UP
PLEKHG1,0.6153443441102586,0.6153443441102586,0.6153443441102586,human,UP
ANKRD12,0.6153155521886826,0.6153155521886826,0.6153155521886826,human,UP
ADAMTS4,0.6123701316980588,0.6123701316980588,0.6123701316980588,human,UP
ERN1,0.6104226945962485,0.6104226945962485,0.6104226945962485,human,UP
CD59,0.601643428781252,0.601643428781252,0.601643428781252,human,UP
S1PR1,0.6007665711855055,0.6007665711855055,0.6007665711855055,human,UP
ARL4A,0.5986381340178082,0.5986381340178082,0.5986381340178082,human,UP
ETS1,0.5944594938267191,0.5944594938267191,0.5944594938267191,human,UP
TBX3,0.5943992557470958,0.5943992557470958,0.5943992557470958,human,UP
PLPP3,0.5929111769159812,0.5929111769159812,0.5929111769159812,human,UP
RB1CC1,0.5928177517835806,0.5928177517835806,0.5928177517835806,human,UP
BAZ1A,0.5924380048616231,0.5924380048616231,0.5924380048616231,human,UP
ZFAND5,0.5923403316981746,0.5923403316981746,0.5923403316981746,human,UP
AHSA1,0.5899145603506845,0.5899145603506845,0.5899145603506845,human,UP
MYADM,0.5872525228789922,0.5872525228789922,0.5872525228789922,human,UP
NAMPT,0.5865607652352531,0.5865607652352531,0.5865607652352531,human,UP
SOX7,0.5862744312292074,0.5862744312292074,0.5862744312292074,human,UP
PNP,0.5857449490372316,0.5857449490372316,0.5857449490372316,human,UP
LAMA4,0.5841836531303652,0.5841836531303652,0.5841836531303652,human,UP
RIN2,0.5831768921278229,0.5831768921278229,0.5831768921278229,human,UP
SARAF,0.5824084313806975,0.5824084313806975,0.5824084313806975,human,UP
PDLIM4,0.5788735266190688,0.5788735266190688,0.5788735266190688,human,UP
MALAT1,0.5759202408603485,0.5759202408603485,0.5759202408603485,human,UP
GNA13,0.5751847700464093,0.5751847700464093,0.5751847700464093,human,UP
H3F3B,0.5735475814863666,0.5735475814863666,0.5735475814863666,human,UP
ANKRD11,0.5729312194419296,0.5729312194419296,0.5729312194419296,human,UP
GPBP1,0.5696014582416224,0.5696014582416224,0.5696014582416224,human,UP
GABARAPL1,0.5687796351119255,0.5687796351119255,0.5687796351119255,human,UP
SLC2A3,0.5673211237360865,0.5673211237360865,0.5673211237360865,human,UP
IRAK2,0.5637557720068843,0.5637557720068843,0.5637557720068843,human,UP
PHLDA2,0.5632242696240787,0.5632242696240787,0.5632242696240787,human,UP
PDLIM1,0.5628543582766135,0.5628543582766135,0.5628543582766135,human,UP
ATP13A3,0.5595920409983702,0.5595920409983702,0.5595920409983702,human,UP
CRYAB,0.5594928068662055,0.5594928068662055,0.5594928068662055,human,UP
EIF1,0.5582798838393987,0.5582798838393987,0.5582798838393987,human,UP
EHD1,0.5553479692744577,0.5553479692744577,0.5553479692744577,human,UP
PRNP,0.5538552113834994,0.5538552113834994,0.5538552113834994,human,UP
UBE2B,0.5538350091829769,0.5538350091829769,0.5538350091829769,human,UP
IL32,0.5508703353014917,0.5508703353014917,0.5508703353014917,human,UP
HSPA8,0.5502396448340323,0.5502396448340323,0.5502396448340323,human,UP
TCP1,0.5496001615298758,0.5496001615298758,0.5496001615298758,human,UP
MAFG,0.5480535943123618,0.5480535943123618,0.5480535943123618,human,UP
KPNA4,0.545949717546533,0.545949717546533,0.545949717546533,human,UP
KLF4,0.5442533017727305,0.5442533017727305,0.5442533017727305,human,UP
TSPYL2,0.5436021132495474,0.5436021132495474,0.5436021132495474,human,UP
OPTN,0.5432039305131475,0.5432039305131475,0.5432039305131475,human,UP
YWHAH,0.5422291096182994,0.5422291096182994,0.5422291096182994,human,UP
IFRD1,0.5407033748376224,0.5407033748376224,0.5407033748376224,human,UP
