"GeneID","log2FoldChange","AveExpr","t","P.Value","adj.P.Val","B","probe.id"
"7993",1.32313759334384,7.18781082295498,12.1830605920952,7.18950693052111e-22,5.64252337029864e-20,39.2255179704515,"7993_at"
"9934",1.32447595035189,9.33454052467851,6.477591746434,3.00167790737654e-09,7.15040937954425e-09,10.56244496507,"9934_at"
"1615",1.32476114505378,9.81883749950108,9.66153677226661,3.27412701166766e-16,3.36345123906722e-15,26.3477261453423,"1615_at"
"79596",1.32508190453639,7.48764350119988,10.7754155903049,1.0104794197436e-18,2.35328304610976e-17,32.0604484016689,"79596_at"
"23029",1.32589855921002,7.97588021181033,11.7736144680687,5.85019392406234e-21,3.04150691219525e-19,37.1531986697267,"23029_at"
"80146",1.32614596802798,8.46658540926102,11.0994197648416,1.88847311152153e-19,5.65548000239868e-18,33.7184565068412,"80146_at"
"25978",1.32661437415724,7.73381476735659,11.6363609361908,1.18431237609859e-20,5.46953130912994e-19,36.4560001354664,"25978_at"
"216",1.32693214945531,9.42287918397622,5.73842546725125,9.17907332743427e-08,1.82902858014751e-07,7.22206247869768,"216_at"
"55634",1.32721523965613,7.15486474399464,9.33988350559181,1.73424050288829e-15,1.42552899121845e-14,24.7011972916073,"55634_at"
"29883",1.32729415467754,6.98668274777223,12.4327535465299,2.01424244642424e-22,2.08382536730072e-20,40.4831315422322,"29883_at"
"5984",1.32960529004924,8.04161656222043,7.82203602990788,4.11290463842285e-12,1.56305637501769e-11,17.0370710398483,"5984_at"
"64395",1.32996982120921,7.56376765883873,11.9989601369696,1.84265412305619e-21,1.18642690376593e-19,38.2952027217469,"64395_at"
"55791",1.330249999203,6.2728252735303,9.55678632701457,5.636807850073e-16,5.3785033237251e-15,25.8111013210858,"55791_at"
"51306",1.33046759007474,8.76177202484331,8.57903973857629,8.76109287071049e-14,4.71772414205136e-13,20.8301062785533,"51306_at"
"55074",1.33398907975385,7.25194374537622,9.61432716325267,4.18258439534533e-16,4.16307379758279e-15,26.1058348597204,"55074_at"
"23255",1.33611814016682,7.33205973829163,4.89131869674204,3.59280334669763e-06,6.02053204791838e-06,3.66534962739924,"23255_at"
"8665",1.33670669026962,5.91317354304163,12.4966479072839,1.45565185373205e-22,1.62937555037417e-20,40.804131797875,"8665_at"
"9702",1.33859931332794,7.25466034622112,10.7453889830736,1.1806209219823e-18,2.67816599843693e-17,31.9066236311315,"9702_at"
